,AL2SI FP Equity_DX_SI_QTY,AL2SI FP Equity_DX_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AL2SI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AL2SI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AL2SI FP Equity_DX_SI_MV,AL2SI FP Equity_DX_DSS,AL2SI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AL2SI FP Equity_DX_SUPPLY_SI_QTY,AL2SI FP Equity_DX_BROKER_SI_QTY,AL2SI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_x,AL2SI FP Equity_DX_BROKER_SI_MV_INC_x,AL2SI FP Equity_DX_BROKER_SI_QTY_ADD,AL2SI FP Equity_DX_SUPPLY_SI_MV_DEC,AL2SI FP Equity_DX_BROKER_SI_QTY_INC,AL2SI FP Equity_DX_SUPPLY_SI_QTY_DEC,AL2SI FP Equity_DX_BROKER_SI_MV_INC_y,AL2SI FP Equity_DX_SUPPLY_SI_QTY_INC_y,AL2SI FP Equity_DX_BROKER_SI_MV_ADD,AL2SI FP Equity_DX_SUPPLY_SI_QTY_ADD,AL2SI FP Equity_DX_BROKER_SI_QTY_DEC,AL2SI FP Equity_DX_SUPPLY_SI_MV,AL2SI FP Equity_DX_BROKER_SI_MV_DEC,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_UTILIZATION_QUANTITY,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AL2SI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AL2SI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AL2SI FP Equity_DX_ACTIVE_UTILIZATION_MV,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AL2SI FP Equity_DX_BROKER_SI_CON_RATIO,AL2SI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AL2SI FP Equity_DX_DEMAND_SUPPLY_RATIO,AL2SI FP Equity_PX_LAST
2020-05-25,16132.0,47992.7,0.75,0.16,0.09,0.05,0.0,47992.7,900.0,16132.0,2677.5,,0.0,,,900.0,,0.0,,,900.0,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,17.11,0.6684,79.89,0.0768,2.975
2020-05-26,16132.0,48234.68,0.75,0.16,0.09,0.05,0.0,48234.68,900.0,16132.0,2691.0,,,,,,,,,,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,16.82,0.6702,80.06,0.0768,2.99
2020-05-27,19132.0,64092.2,0.89,0.19,0.11,0.06,0.0,64092.2,900.0,19132.0,3015.0,,0.01,,,3000.0,,0.01,,,,,0.0,,100.0,0.43,0.0,0.0,0.0,100.0,14.28,0.7069,82.81,0.0911,3.35
2020-05-28,19132.0,69066.52,0.89,0.18,0.11,0.06,0.0,69066.52,900.0,19132.0,3249.0,,,,,,,,,,,,0.0,,100.0,0.44,0.0,0.0,0.0,100.0,14.33,0.7079,82.86,0.0943,3.61
2020-05-29,19132.0,65431.44,0.89,0.18,0.11,0.07,0.0,65431.44,900.0,19132.0,3078.0,,,,,,,,,,,,0.0,,100.0,0.44,0.0,0.0,0.0,100.0,14.27,0.714,83.24,0.0943,3.42
2020-06-01,19132.0,69257.84,0.89,0.17,0.11,0.07,0.0,69257.84,900.0,19132.0,3258.0,,,,,,,,,,,,0.0,,100.0,0.44,0.0,0.0,0.0,100.0,14.22,0.7102,83.02,0.0943,3.62
2020-06-02,19132.0,68875.2,0.89,0.17,0.11,0.07,0.0,68875.2,900.0,19132.0,3240.0,,,,,,,,,,,,0.0,,100.0,0.44,0.0,0.0,0.0,100.0,14.18,0.7132,83.21,0.0943,3.6
2020-06-03,21132.0,76497.84,0.98,0.19,0.12,0.08,0.0,76497.84,900.0,21132.0,3258.0,,0.01,,,2000.0,,0.01,,,,,0.0,,100.0,0.44,0.0,0.0,0.0,100.0,12.87,0.7354,84.75,0.104,3.62
2020-06-04,18632.0,63907.76,0.86,0.17,0.11,0.07,0.0,63907.76,900.0,18632.0,3087.0,,,,,,,,,,,2500.0,0.0,0.01,100.0,0.45,0.0,0.0,0.0,100.0,14.68,0.7073,82.77,0.0936,3.43
2020-06-05,18632.0,72851.12,0.86,0.16,0.11,0.06,0.0,72851.12,900.0,18632.0,3519.0,,,,,,,,,,,,0.0,,100.0,0.45,0.0,0.0,0.0,100.0,14.59,0.7006,82.36,0.0938,3.91
2020-06-08,15832.0,60715.72,0.73,0.13,0.09,0.06,0.0,60715.72,7600.0,15832.0,29146.0,6700.0,,,,,,,6700.0,,,2800.0,0.03,0.01,100.0,3.58,0.0,0.0,0.0,100.0,18.15,0.6515,78.58,0.0746,3.835
2020-06-09,23819.0,89678.54,1.1,0.19,0.13,0.09,0.0,89678.54,7600.0,23819.0,28614.0,,0.03,,,7987.0,,0.03,,,,,0.03,,100.0,3.54,0.0,0.0,0.0,100.0,14.29,0.7205,83.64,0.111,3.765
2020-06-10,23819.0,86224.78,1.1,0.24,0.13,0.09,0.0,86224.78,7600.0,23819.0,27512.0,,,,,,,,,,,,0.03,,100.0,3.53,0.0,0.0,0.0,100.0,14.36,0.7202,83.62,0.1108,3.62
2020-06-11,23819.0,86939.35,1.1,0.25,0.13,0.09,0.0,86939.35,7600.0,23819.0,27740.0,,,,,,,,,,,,0.03,,100.0,3.54,0.0,0.0,0.0,100.0,14.35,0.719,83.54,0.1108,3.65
2020-06-12,33019.0,117217.45,1.53,0.35,0.19,0.12,0.0,117217.45,9100.0,33019.0,32305.0,1500.0,0.04,,,9200.0,,0.04,1500.0,,,,0.03,,100.0,4.18,0.0,0.0,0.0,100.0,27.86,0.5774,70.68,0.1517,3.55
2020-06-15,36509.0,129241.86,1.69,0.39,0.21,0.13,0.0,129241.86,9100.0,36509.0,32214.0,,0.01,,,3490.0,,0.01,,,,,0.03,,100.0,4.18,0.0,0.0,0.0,100.0,28.0,0.5775,70.63,0.1678,3.54
2020-06-16,36509.0,133622.94,1.69,0.39,0.21,0.13,0.0,133622.94,9100.0,36509.0,33306.0,,,,,,,,,,,,0.03,,100.0,4.18,0.0,0.0,0.0,100.0,27.68,0.5795,70.9,0.1677,3.66
2020-06-17,35863.0,133410.36,1.66,0.46,0.2,0.13,0.0,133410.36,9100.0,35863.0,33852.0,,,,,,,,,,,646.0,0.03,0.0,100.0,4.18,0.0,0.0,0.0,100.0,28.32,0.5741,70.27,0.1647,3.72
2020-06-18,35863.0,130899.95,1.66,0.49,0.2,0.13,0.0,130899.95,9100.0,35863.0,33215.0,,,,,,,,,,,,0.03,,100.0,4.19,0.0,0.0,0.0,100.0,28.3,0.575,70.34,0.1651,3.65
2020-06-19,35863.0,128030.91,1.66,0.49,0.2,0.13,0.0,128030.91,9100.0,35863.0,32487.0,,,,,,,,,,,,0.03,,100.0,4.2,0.0,0.0,0.0,100.0,28.44,0.5739,70.2,0.1655,3.57
2020-06-22,35863.0,130003.38,1.66,0.5,0.2,0.13,0.0,130003.38,9100.0,35863.0,32987.5,,,,,,,,,,,,0.03,,100.0,34.69,0.0,0.0,0.0,100.0,28.52,0.5725,70.07,1.3671,3.625
2020-06-23,35863.0,133410.36,1.66,0.5,0.2,0.13,0.0,133410.36,9100.0,35863.0,33852.0,,,,,,,,,,,,0.03,,100.0,26.71,0.0,0.0,0.0,100.0,28.16,0.5752,70.41,1.0528,3.72
2020-06-24,32163.0,114661.1,1.49,0.45,0.18,0.12,0.0,114661.1,5400.0,32163.0,19251.0,,,,0.01,,3700.0,,,,,3700.0,0.02,0.01,100.0,20.34,0.0,0.0,0.0,100.0,31.37,0.5495,67.14,1.2112,3.565
2020-06-25,30263.0,109249.43,1.4,0.44,0.17,0.11,0.0,109249.43,5400.0,30263.0,19494.0,,,,,,,,,,,1900.0,0.02,0.01,100.0,20.22,0.0,0.0,0.0,100.0,27.41,0.5786,70.93,1.1333,3.61
2020-06-26,30263.0,106374.45,1.4,0.45,0.17,0.11,0.0,106374.45,5400.0,30263.0,18981.0,,,,,,,,,,,,0.02,,100.0,23.06,0.0,0.0,0.0,100.0,27.28,0.5803,71.11,1.2925,3.515
2020-06-29,31263.0,115673.1,1.45,0.47,0.18,0.11,0.0,115673.1,5400.0,31263.0,19980.0,,0.0,,,1000.0,,0.0,,,,,0.02,,100.0,23.06,0.0,0.0,0.0,100.0,26.4,0.5873,71.92,1.3352,3.7
2020-06-30,31263.0,115516.79,1.45,0.47,0.18,0.12,0.0,115516.79,5400.0,31263.0,19953.0,,,,,,,,,,,,0.02,,100.0,23.67,0.0,0.0,0.0,100.0,26.42,0.5882,71.98,1.3703,3.695
2020-07-01,31263.0,118799.4,1.45,0.49,0.18,0.12,0.0,118799.4,5400.0,31263.0,20520.0,,,,,,,,,,,,0.02,,100.0,24.17,0.0,0.0,0.0,100.0,26.07,0.5907,72.28,1.3992,3.8
2020-07-02,31263.0,120362.55,1.45,0.49,0.18,0.12,0.0,120362.55,5400.0,31263.0,20790.0,,,,,,,,,,,,0.02,,100.0,24.45,0.0,0.0,0.0,100.0,26.24,0.5896,72.15,1.4156,3.85
2020-07-03,31213.0,119857.92,1.45,0.49,0.18,0.12,0.0,119857.92,5400.0,31213.0,20736.0,,,,,,,,,,,50.0,0.02,0.0,100.0,25.41,0.0,0.0,0.0,100.0,26.35,0.5889,72.05,1.4689,3.84
2020-07-06,31213.0,119545.79,1.45,0.5,0.18,0.12,0.0,119545.79,5400.0,31213.0,20682.0,,,,,,,,,,,,0.02,,100.0,25.41,0.0,0.0,0.0,100.0,26.29,0.5893,72.1,1.4689,3.83
2020-07-07,31213.0,118297.27,1.45,0.49,0.18,0.12,0.0,118297.27,5400.0,31213.0,20466.0,,,,,,,,,,,,0.02,,100.0,29.17,0.0,0.0,0.0,100.0,26.36,0.589,72.06,1.686,3.79
2020-07-08,29213.0,108672.36,1.35,0.46,0.16,0.11,0.0,108672.36,5400.0,29213.0,20088.0,,,,,,,,,,,2000.0,0.02,0.01,100.0,29.8,0.0,0.0,0.0,100.0,28.12,0.5721,70.19,1.6121,3.72
2020-07-09,29213.0,119189.04,1.35,0.5,0.16,0.11,0.0,119189.04,5400.0,29213.0,22032.0,,,,,,,,,,,,0.02,,100.0,30.26,0.0,0.0,0.0,100.0,28.04,0.5702,70.09,1.6371,4.08
2020-07-10,28234.0,109265.58,1.31,0.5,0.16,0.12,0.0,109265.58,5400.0,28234.0,20898.0,,0.0,,,21.0,,0.0,,,,1000.0,0.02,0.0,100.0,30.59,0.0,0.0,0.0,100.0,29.26,0.5628,69.06,1.5996,3.87
2020-07-13,28234.0,113924.19,1.31,0.5,0.16,0.11,0.0,113924.19,5400.0,28234.0,21789.0,,,,,,,,,,,,0.02,,100.0,30.59,0.0,0.0,0.0,100.0,29.18,0.5612,68.98,1.5996,4.035
2020-07-14,29300.0,117053.5,1.36,0.53,0.17,0.12,0.0,117053.5,5400.0,29300.0,21573.0,,0.01,,,1500.0,,0.01,,,,434.0,0.02,0.0,100.0,28.81,0.0,0.0,0.0,100.0,33.27,0.534,65.04,1.5632,3.995
2020-07-15,29300.0,115881.5,1.36,0.55,0.17,0.12,0.0,115881.5,5400.0,29300.0,21357.0,,,,,,,,,,,,0.02,,100.0,29.22,0.0,0.0,0.0,100.0,33.31,0.5338,65.0,1.5855,3.955
2020-07-16,27200.0,105536.0,1.26,0.51,0.15,0.11,0.0,105536.0,5400.0,27200.0,20952.0,,,,,,,,,,,2100.0,0.02,0.01,100.0,29.62,0.0,0.0,0.0,100.0,31.84,0.5421,66.36,1.4921,3.88
2020-07-17,27200.0,107440.0,1.26,0.54,0.15,0.11,0.0,107440.0,5400.0,27200.0,21330.0,,,,,,,,,,,,0.02,,100.0,29.24,0.0,0.0,0.0,100.0,31.64,0.5425,66.49,1.4729,3.95
2020-07-20,25000.0,96250.0,1.16,0.6,0.14,0.1,0.0,96250.0,5400.0,25000.0,20790.0,,,,,,,,,,,2200.0,0.02,0.01,100.0,29.24,0.0,0.0,0.0,100.0,30.57,0.5492,67.48,1.3538,3.85
2020-07-21,21800.0,82840.0,1.01,0.56,0.12,0.08,0.0,82840.0,2400.0,21800.0,9120.0,,,,0.01,,3000.0,,,,,3200.0,0.01,0.02,100.0,19.09,0.0,0.0,0.0,100.0,34.03,0.5217,63.67,1.7344,3.8
2020-07-22,21800.0,80333.0,1.01,0.56,0.12,0.08,0.0,80333.0,2400.0,21800.0,8844.0,,,,,,,,,,,,0.01,,100.0,19.05,0.0,0.0,0.0,100.0,34.15,0.5218,63.62,1.7306,3.685
2020-07-23,21800.0,78262.0,1.01,0.55,0.12,0.08,0.0,78262.0,2400.0,21800.0,8616.0,,,,,,,,,,,,0.01,,100.0,19.12,0.0,0.0,0.0,100.0,34.2,0.5215,63.56,1.7368,3.59
2020-07-24,21800.0,75864.0,1.01,0.58,0.12,0.08,0.0,75864.0,2400.0,21800.0,8352.0,,,,,,,,,,,,0.01,,100.0,18.74,0.0,0.0,0.0,100.0,34.16,0.5218,63.61,1.7022,3.48
2020-07-27,19700.0,69245.5,0.91,0.52,0.11,0.07,0.0,69245.5,2400.0,19700.0,8436.0,,,,,,,,,,,2100.0,0.01,0.01,100.0,18.74,0.0,0.0,0.0,100.0,37.55,0.5,59.86,1.5382,3.515
2020-07-28,19700.0,66980.0,0.91,0.53,0.11,0.07,0.0,66980.0,2400.0,19700.0,8160.0,,,,,,,,,,,,0.01,,100.0,18.26,0.0,0.0,0.0,100.0,37.74,0.5007,59.8,1.4984,3.4
2020-07-29,18718.0,64296.33,0.87,0.51,0.11,0.06,0.0,64296.33,2400.0,18718.0,8244.0,,0.0,,,18.0,,0.0,,,,1000.0,0.01,0.01,100.0,18.12,0.0,0.0,0.0,100.0,39.8,0.4897,57.49,1.4132,3.435
2020-07-30,18718.0,63266.84,0.87,0.52,0.11,0.06,0.0,63266.84,2400.0,18718.0,8112.0,,,,,,,,,,,,0.01,,100.0,18.19,0.0,0.0,0.0,100.0,39.74,0.4906,57.61,1.4185,3.38
2020-07-31,18218.0,63034.28,0.84,0.5,0.1,0.06,0.0,63034.28,2400.0,18218.0,8304.0,,,,,,,,,,,500.0,0.01,0.0,100.0,19.09,0.0,0.0,0.0,100.0,38.22,0.4947,58.98,1.4489,3.46
2020-08-03,18218.0,65949.16,0.84,0.49,0.1,0.06,0.0,65949.16,2400.0,18218.0,8688.0,,,,,,,,,,,,0.01,,100.0,19.09,0.0,0.0,0.0,100.0,38.2,0.4942,58.95,1.4489,3.62
2020-08-04,14648.0,54783.52,0.68,0.38,0.08,0.05,0.0,54783.52,2400.0,14648.0,8976.0,,,,,,,,,,,3570.0,0.01,0.01,100.0,18.44,0.0,0.0,0.0,100.0,47.31,0.4666,49.15,1.1256,3.74
2020-08-05,13323.0,49561.56,0.62,0.35,0.08,0.05,0.0,49561.56,2400.0,13323.0,8928.0,,,,,,,,,,,1325.0,0.01,0.0,100.0,18.54,0.0,0.0,0.0,100.0,44.08,0.4678,52.16,1.0294,3.72
2020-08-06,13323.0,48962.03,0.62,0.36,0.08,0.05,0.0,48962.03,2400.0,13323.0,8820.0,,,,,,,,,,,,0.01,,100.0,18.43,0.0,0.0,0.0,100.0,44.06,0.4683,52.23,1.023,3.675
2020-08-07,13323.0,47163.42,0.62,0.35,0.08,0.05,0.0,47163.42,2400.0,13323.0,8496.0,,,,,,,,,,,,0.01,,100.0,20.57,0.0,0.0,0.0,100.0,43.9,0.4697,52.51,1.1417,3.54
2020-08-10,11898.0,42237.9,0.55,0.31,0.07,0.04,0.0,42237.9,2400.0,11898.0,8520.0,,,,,,,,,,,1425.0,0.01,0.01,100.0,20.57,0.0,0.0,0.0,100.0,37.15,0.4839,58.66,1.0196,3.55
2020-08-11,10723.0,38388.34,0.5,0.29,0.06,0.04,0.0,38388.34,2400.0,10723.0,8592.0,,,,,,,,,,,1175.0,0.01,0.0,100.0,21.44,0.0,0.0,0.0,100.0,30.4,0.5159,64.91,0.9578,3.58
2020-08-12,10823.0,38042.85,0.5,0.29,0.06,0.04,0.0,38042.85,2400.0,10823.0,8436.0,,0.0,,,100.0,,0.0,,,,,0.01,,100.0,21.69,0.0,0.0,0.0,100.0,30.18,0.5193,65.28,0.978,3.515
2020-08-13,10823.0,37718.16,0.5,0.29,0.06,0.04,0.0,37718.16,2400.0,10823.0,8364.0,,,,,,,,,,,,0.01,,100.0,21.55,0.0,0.0,0.0,100.0,30.24,0.5182,65.16,0.9718,3.485
2020-08-14,10923.0,37957.43,0.51,0.31,0.06,0.04,0.0,37957.43,2400.0,10923.0,8340.0,,0.0,,,100.0,,0.0,,,,,0.01,,100.0,21.9,0.0,0.0,0.0,100.0,29.88,0.5211,65.55,0.9969,3.475
2020-08-17,10923.0,36974.36,0.51,0.3,0.06,0.04,0.0,36974.36,2400.0,10923.0,8124.0,,,,,,,,,,,,0.01,,100.0,21.9,0.0,0.0,0.0,100.0,29.95,0.5217,65.57,0.9969,3.385
2020-08-18,10923.0,37902.81,0.51,0.31,0.06,0.04,0.0,37902.81,2400.0,10923.0,8328.0,,,,,,,,,,,,0.01,,100.0,21.92,0.0,0.0,0.0,100.0,29.93,0.519,65.36,0.9976,3.47
2020-08-19,8823.0,30262.89,0.41,0.25,0.05,0.03,0.0,30262.89,2400.0,8823.0,8232.0,,,,,,,,,,,2100.0,0.01,0.01,100.0,21.86,0.0,0.0,0.0,100.0,37.0,0.4696,57.41,0.8037,3.43
2020-08-20,8823.0,29292.36,0.41,0.25,0.05,0.03,0.0,29292.36,2400.0,8823.0,7968.0,,,,,,,,,,,,0.01,,100.0,22.36,0.0,0.0,0.0,100.0,36.94,0.4711,57.59,0.8221,3.32
2020-08-21,8823.0,27968.91,0.41,0.29,0.05,0.03,0.0,27968.91,2400.0,8823.0,7608.0,,,,,,,,,,,,0.01,,100.0,23.08,0.0,0.0,0.0,100.0,37.09,0.471,57.5,0.8485,3.17
2020-08-24,8823.0,28321.83,0.41,0.29,0.05,0.03,0.0,28321.83,2400.0,8823.0,7704.0,,,,,,,,,,,,0.01,,100.0,23.08,0.0,0.0,0.0,100.0,37.05,0.4677,57.2,0.8485,3.21
2020-08-25,8823.0,28674.75,0.41,0.29,0.05,0.03,0.0,28674.75,2400.0,8823.0,7800.0,,,,,,,,,,,,0.01,,100.0,22.79,0.0,0.0,0.0,100.0,36.96,0.4683,57.3,0.8379,3.25
2020-08-26,8823.0,27836.57,0.41,0.29,0.05,0.03,0.0,27836.57,2400.0,8823.0,7572.0,,,,,,,,,,,,0.01,,100.0,23.12,0.0,0.0,0.0,100.0,37.16,0.4696,57.31,0.85,3.155
2020-08-27,8603.0,26368.2,0.4,0.29,0.05,0.03,0.0,26368.2,2400.0,8603.0,7356.0,,,,,,,,,,,220.0,0.01,0.0,100.0,23.15,0.0,0.0,0.0,100.0,35.51,0.4753,58.83,0.8298,3.065
2020-08-28,8603.0,26368.2,0.4,0.28,0.05,0.03,0.0,26368.2,2400.0,8603.0,7356.0,,,,,,,,,,,,0.01,,100.0,22.32,0.0,0.0,0.0,100.0,35.52,0.4734,58.63,0.8,3.065
2020-08-31,8603.0,27099.45,0.4,0.28,0.05,0.03,0.0,27099.45,2400.0,8603.0,7560.0,,,,,,,,,,,,0.01,,100.0,22.32,0.0,0.0,0.0,100.0,35.49,0.4719,58.51,0.8,3.15
2020-09-01,7312.0,23544.64,0.34,0.23,0.04,0.02,0.0,23544.64,2400.0,7312.0,7728.0,,,,,,,,,,,1291.0,0.01,0.0,100.0,22.52,0.0,0.0,0.0,100.0,41.33,0.4432,51.73,0.6861,3.22
2020-09-02,7312.0,23873.68,0.34,0.24,0.04,0.02,0.0,23873.68,2400.0,7312.0,7836.0,,,,,,,,,,,,0.01,,100.0,22.66,0.0,0.0,0.0,100.0,41.63,0.4428,51.44,0.6905,3.265
2020-09-03,7312.0,24202.72,0.34,0.25,0.04,0.02,0.0,24202.72,2400.0,7312.0,7944.0,,,,,,,,,,,,0.01,,100.0,22.85,0.0,0.0,0.0,100.0,41.46,0.4433,51.64,0.6962,3.31
2020-09-04,7312.0,23325.28,0.34,0.24,0.04,0.02,0.0,23325.28,2400.0,7312.0,7656.0,,,,,,,,,,,,0.01,,100.0,22.44,0.0,0.0,0.0,100.0,41.78,0.4452,51.6,0.6837,3.19
2020-09-07,6967.0,23130.44,0.32,0.24,0.04,0.02,0.0,23130.44,2400.0,6967.0,7968.0,,,,,,,,,,,345.0,0.01,0.0,100.0,22.44,0.0,0.0,0.0,100.0,40.56,0.4406,52.01,0.6515,3.32
2020-09-08,6525.0,21467.25,0.3,0.22,0.04,0.02,0.0,21467.25,2400.0,6525.0,7896.0,,,,,,,,,,,442.0,0.01,0.0,100.0,22.52,0.0,0.0,0.0,100.0,36.83,0.4502,55.57,0.6122,3.29
2020-09-09,6525.0,22152.38,0.3,0.22,0.04,0.02,0.0,22152.38,2400.0,6525.0,8148.0,,,,,,,,,,,,0.01,,100.0,22.3,0.0,0.0,0.0,100.0,36.64,0.4483,55.49,0.6064,3.395
2020-09-10,6525.0,22152.38,0.3,0.22,0.04,0.02,0.0,22152.38,2400.0,6525.0,8148.0,,,,,,,,,,,,0.01,,100.0,22.07,0.0,0.0,0.0,100.0,36.83,0.4495,55.5,0.6,3.395
2020-09-11,6525.0,22446.0,0.3,0.23,0.04,0.02,0.0,22446.0,2400.0,6525.0,8256.0,,,,,,,,,,,,0.01,,100.0,22.8,0.0,0.0,0.0,100.0,36.8,0.4487,55.43,0.6198,3.44
2020-09-14,6525.0,22250.25,0.3,0.23,0.04,0.02,0.0,22250.25,2400.0,6525.0,8184.0,,,,,,,,,,,,0.01,,100.0,22.8,0.0,0.0,0.0,100.0,36.76,0.4505,55.64,0.6198,3.41
2020-09-15,6525.0,22739.63,0.3,0.24,0.04,0.02,0.0,22739.63,2400.0,6525.0,8364.0,,,,,,,,,,,,0.01,,100.0,22.71,0.0,0.0,0.0,100.0,36.85,0.4478,55.3,0.6175,3.485
2020-09-16,6525.0,22315.5,0.3,0.24,0.04,0.02,0.0,22315.5,2400.0,6525.0,8208.0,,,,,,,,,,,,0.01,,100.0,22.88,0.0,0.0,0.0,100.0,36.88,0.4506,55.58,0.622,3.42
2020-09-17,6090.0,20827.8,0.28,0.22,0.03,0.02,0.0,20827.8,2400.0,6090.0,8208.0,,,,,,,,,,,435.0,0.01,0.0,100.0,23.02,0.0,0.0,0.0,100.0,39.63,0.4355,52.12,0.5841,3.42
2020-09-18,6385.0,22092.1,0.3,0.24,0.04,0.02,0.0,22092.1,2400.0,6385.0,8304.0,,0.0,,,295.0,,0.0,,,,,0.01,,100.0,23.0,0.0,0.0,0.0,100.0,37.71,0.4046,49.64,0.6119,3.46
2020-09-21,6385.0,20304.3,0.3,0.24,0.04,0.02,0.0,20304.3,2400.0,6385.0,7632.0,,,,,,,,,,,,0.01,,100.0,23.0,0.0,0.0,0.0,100.0,37.85,0.413,50.64,0.6119,3.18
2020-09-22,6385.0,20432.0,0.3,0.24,0.04,0.02,0.0,20432.0,2400.0,6385.0,7680.0,,,,,,,,,,,,0.01,,100.0,24.24,0.0,0.0,0.0,100.0,37.64,0.4056,49.81,0.6448,3.2
2020-09-23,6385.0,20176.6,0.3,0.24,0.04,0.02,0.0,20176.6,2400.0,6385.0,7584.0,,,,,,,,,,,,0.01,,100.0,23.98,0.0,0.0,0.0,100.0,37.76,0.4067,49.89,0.638,3.16
2020-09-24,6385.0,19474.25,0.3,0.25,0.04,0.02,0.0,19474.25,2400.0,6385.0,7320.0,,,,,,,,,,,,0.01,,100.0,24.15,0.0,0.0,0.0,100.0,37.7,0.4092,50.25,0.6426,3.05
2020-09-25,6385.0,19729.65,0.3,0.25,0.04,0.02,0.0,19729.65,2400.0,6385.0,7416.0,,,,,,,,,,,,0.01,,100.0,25.42,0.0,0.0,0.0,100.0,37.3,0.4067,50.19,0.6762,3.09
2020-09-28,6385.0,20304.3,0.3,0.25,0.04,0.02,0.0,20304.3,2400.0,6385.0,7632.0,,,,,,,,,,,,0.01,,100.0,25.42,0.0,0.0,0.0,100.0,37.48,0.4043,49.75,0.6762,3.18
2020-09-29,7940.0,25130.1,0.37,0.32,0.04,0.03,0.0,25130.1,2400.0,7940.0,7596.0,,0.01,,,1874.0,,0.01,,,,319.0,0.01,0.0,100.0,26.16,0.0,0.0,0.0,100.0,30.29,0.5015,63.73,0.8654,3.165
2020-09-30,7927.0,25128.59,0.37,0.31,0.04,0.03,0.0,25128.59,2400.0,7927.0,7608.0,,,,,,,,,,,13.0,0.01,0.0,100.0,26.63,0.0,0.0,0.0,100.0,30.21,0.5017,63.78,0.8797,3.17
2020-10-01,7927.0,24970.05,0.37,0.31,0.04,0.03,0.0,24970.05,2400.0,7927.0,7560.0,,,,,,,,,,,,0.01,,100.0,26.12,0.0,0.0,0.0,100.0,30.28,0.5017,63.75,0.8628,3.15
2020-10-02,7898.0,24997.17,0.37,0.32,0.04,0.03,0.0,24997.17,2400.0,7898.0,7596.0,,,,,,,,,,,29.0,0.01,0.0,100.0,27.98,0.0,0.0,0.0,100.0,30.23,0.5014,63.75,0.9208,3.165
2020-10-05,7898.0,26142.38,0.37,0.35,0.04,0.03,0.0,26142.38,2400.0,7898.0,7944.0,,,,,,,,,,,,0.01,,100.0,27.98,0.0,0.0,0.0,100.0,30.31,0.4978,63.4,0.9208,3.31
2020-10-06,7898.0,26537.28,0.37,0.35,0.04,0.03,0.0,26537.28,2400.0,7898.0,8064.0,,,,,,,,,,,,0.01,,100.0,28.61,0.0,0.0,0.0,100.0,30.33,0.4996,63.55,0.9416,3.36
2020-10-07,7898.0,29893.93,0.37,0.35,0.04,0.03,0.0,29893.93,2400.0,7898.0,9084.0,,,,,,,,,,,,0.01,,100.0,28.69,0.0,0.0,0.0,100.0,29.95,0.4956,63.36,0.9442,3.785
2020-10-08,7898.0,31947.41,0.37,0.29,0.04,0.03,0.0,31947.41,2400.0,7898.0,9708.0,,,,,,,,,,,,0.01,,100.0,29.16,0.0,0.0,0.0,100.0,30.13,0.4979,63.49,0.9597,4.045
2020-10-09,7898.0,32381.8,0.37,0.26,0.04,0.03,0.0,32381.8,2400.0,7898.0,9840.0,,,,,,,,,,,,0.01,,100.0,21.54,0.0,0.0,0.0,100.0,30.44,0.499,63.45,0.709,4.1
2020-10-12,7898.0,31118.12,0.37,0.24,0.04,0.03,0.0,31118.12,2400.0,7898.0,9456.0,,,,,,,,,,,,0.01,,100.0,21.54,0.0,0.0,0.0,100.0,30.55,0.5016,63.63,0.709,3.94
2020-10-13,7898.0,31276.08,0.37,0.22,0.04,0.03,0.0,31276.08,2400.0,7898.0,9504.0,,,,,,,,,,,,0.01,,100.0,19.94,0.0,0.0,0.0,100.0,30.3,0.5008,63.67,0.6561,3.96
2020-10-14,7898.0,30367.81,0.37,0.21,0.04,0.03,0.0,30367.81,2400.0,7898.0,9228.0,,,,,,,,,,,,0.01,,100.0,18.11,0.0,0.0,0.0,100.0,30.26,0.5034,63.91,0.596,3.845
2020-10-15,7898.0,29538.52,0.37,0.2,0.04,0.03,0.0,29538.52,2400.0,7898.0,8976.0,,,,,,,,,,,,0.01,,100.0,17.69,0.0,0.0,0.0,100.0,30.64,0.5,63.46,0.5821,3.74
2020-10-16,6988.0,26205.0,0.32,0.17,0.04,0.03,0.0,26205.0,1500.0,6988.0,5625.0,,,,0.0,,900.0,,,,,910.0,0.01,0.0,100.0,11.55,0.0,0.0,0.0,100.0,21.61,0.5628,71.51,0.5383,3.75
