,COVH FP Equity_DX_SI_QTY,COVH FP Equity_DX_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COVH FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COVH FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COVH FP Equity_DX_SI_MV,COVH FP Equity_DX_DSS,COVH FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY,COVH FP Equity_DX_BROKER_SI_QTY,COVH FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COVH FP Equity_DX_BROKER_SI_MV_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_x,COVH FP Equity_DX_BROKER_SI_MV_INC_x,COVH FP Equity_DX_SUPPLY_SI_MV_NEW,COVH FP Equity_DX_BROKER_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_NEW,COVH FP Equity_DX_SUPPLY_SI_MV_DEC,COVH FP Equity_DX_BROKER_SI_QTY_INC,COVH FP Equity_DX_SUPPLY_SI_QTY_DEC,COVH FP Equity_DX_BROKER_SI_MV_NEW_y,COVH FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COVH FP Equity_DX_BROKER_SI_MV_INC_y,COVH FP Equity_DX_SUPPLY_SI_QTY_INC_y,COVH FP Equity_DX_BROKER_SI_MV_ADD,COVH FP Equity_DX_SUPPLY_SI_QTY_ADD,COVH FP Equity_DX_BROKER_SI_QTY_DEC,COVH FP Equity_DX_SUPPLY_SI_MV,COVH FP Equity_DX_BROKER_SI_MV_DEC,COVH FP Equity_DX_SUPPLY_SI_MV_RMV,COVH FP Equity_DX_BROKER_SI_MV_RMV,COVH FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COVH FP Equity_DX_UTILIZATION_QUANTITY,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COVH FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COVH FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COVH FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COVH FP Equity_DX_ACTIVE_UTILIZATION_MV,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COVH FP Equity_DX_BROKER_SI_CON_RATIO,COVH FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COVH FP Equity_DX_DEMAND_SUPPLY_RATIO,COVH FP Equity_PX_LAST
2008-09-22,23300.0,211457.08,0.13,24.06,0.05,0.47,0.0,29948.86,20000.0,3300.0,181508.23,,,,,,,,,,,,,,,,,,0.4,,,,4.78,4.78,398449.0,3616088.55,,8.03,4.71,11.09,0.7294,84.57,0.0557,20.4
2008-09-23,23300.0,205756.03,0.23,23.99,0.05,0.48,0.0,29141.41,20000.0,3300.0,176614.62,,,,,,,,,,,,,,,,,,0.41,,,,4.78,4.78,398449.0,3518595.96,,8.15,4.76,10.87,0.7359,84.99,0.0557,19.85
2008-09-24,23300.0,205756.03,0.23,23.53,0.05,0.47,0.0,29141.41,20000.0,3300.0,176614.62,,,,,,,,,,,,,,,,,,0.4,,,,4.78,4.78,398449.0,3518595.96,,7.92,4.8,11.05,0.7322,84.75,0.0557,19.85
2008-09-25,23300.0,204719.48,0.23,23.95,0.05,0.47,0.0,28994.6,20000.0,3300.0,175724.88,,,,,,,,,,,,,,,,,,0.4,,,,4.78,4.78,398449.0,3500870.04,,7.88,4.81,11.09,0.7317,84.71,0.0557,19.75
2008-09-26,23300.0,204201.2,0.23,20.25,0.05,0.47,0.0,28921.2,20000.0,3300.0,175280.0,,,,,,,,,,,,,,,,,,0.4,,,,4.78,4.78,398449.0,3492007.08,,7.88,4.79,11.13,0.7309,84.66,0.0557,19.7
2008-09-29,23300.0,205548.72,0.23,21.15,0.05,0.47,0.0,29112.05,20000.0,3300.0,176436.67,,,,,,,,,,,,,,,,,,0.4,,,,4.78,4.78,398449.0,3515050.78,,7.79,4.87,11.07,0.7317,84.72,0.0557,19.83
2008-09-30,3300.0,29214.82,0.03,2.88,0.01,0.07,0.0,29214.82,0.0,3300.0,0.0,,,,,,,,0.4,,20000.0,,,,,,,,0.0,,,,0.0,0.0,418449.0,3704518.42,,8.35,0.0,27.64,0.6,72.36,0.0079,19.9
2008-10-01,3300.0,29361.62,0.03,2.67,0.01,0.07,0.0,29361.62,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,309499.0,2753755.6,,6.13,0.0,27.74,0.5991,72.26,0.0107,20.0
2008-10-02,3300.0,29361.62,0.03,3.01,0.01,0.07,0.0,29361.62,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,49499.0,440415.47,,0.99,0.0,27.74,0.5991,72.26,0.0667,20.0
2008-10-03,3300.0,29317.58,0.03,3.28,0.01,0.07,0.0,29317.58,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50733.0,450717.85,,1.01,0.0,27.71,0.5994,72.29,0.065,19.97
2008-10-06,3300.0,28642.26,0.03,3.4,0.01,0.07,0.0,28642.26,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50733.0,440335.77,,1.01,0.0,27.24,0.6036,72.76,0.065,19.51
2008-10-07,3300.0,27893.54,0.03,3.06,0.01,0.07,0.0,27893.54,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50976.0,430879.17,,0.99,0.0,28.32,0.594,71.68,0.0647,19.0
2008-10-08,3300.0,27893.54,0.03,3.32,0.01,0.07,0.0,27893.54,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,50984.0,430946.79,,0.97,0.0,28.32,0.594,71.68,0.0647,19.0
2008-10-09,3300.0,27893.54,0.03,3.13,0.01,0.07,0.0,27893.54,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51403.0,434488.43,,0.98,0.0,28.32,0.594,71.68,0.0642,19.0
2008-10-10,2300.0,18571.23,0.02,1.97,0.0,0.05,0.0,18571.23,0.0,2300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,0.02,0.0,0.0,51629.0,416875.61,,0.98,0.0,,1.0,100.0,0.0445,18.15
2008-10-13,3300.0,27453.12,0.03,2.19,0.01,0.07,0.0,27453.12,0.0,3300.0,0.0,0.02,,,,,,1000.0,,,,0.02,,,,,,,0.0,,,,0.0,0.0,51629.0,429508.21,,0.94,0.0,28.76,0.5902,71.24,0.0639,18.7
2008-10-14,3300.0,27893.54,0.03,2.15,0.01,0.07,0.0,27893.54,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,436398.71,,0.97,0.0,29.09,0.5875,70.91,0.0639,19.0
2008-10-15,3300.0,27585.25,0.03,2.12,0.01,0.07,0.0,27585.25,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,431575.36,,0.98,0.0,28.86,0.5894,71.14,0.0639,18.79
2008-10-16,3300.0,26410.78,0.03,2.19,0.01,0.06,0.0,26410.78,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,413200.68,,0.97,0.0,27.97,0.597,72.03,0.0639,17.99
2008-10-17,3300.0,25691.42,0.03,2.0,0.01,0.06,0.0,25691.42,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,401946.18,,0.97,0.0,27.42,0.602,72.58,0.0639,17.5
2008-10-20,3300.0,25911.63,0.03,1.93,0.01,0.06,0.0,25911.63,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,405391.44,,0.97,0.0,27.59,0.6005,72.41,0.0639,17.65
2008-10-21,3300.0,25324.4,0.03,1.87,0.01,0.06,0.0,25324.4,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,396204.1,,0.91,0.0,27.13,0.6046,72.87,0.0639,17.25
2008-10-22,3300.0,24649.08,0.03,1.84,0.01,0.06,0.0,24649.08,0.0,3300.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,385638.65,,0.9,0.0,26.6,0.6095,73.4,0.0639,16.79
2008-10-23,3000.0,22021.22,0.03,1.66,0.01,0.06,0.0,22021.22,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,300.0,0.0,0.01,,,0.0,0.0,51629.0,378977.83,,0.89,0.0,28.76,0.5903,71.24,0.0581,16.5
2008-10-24,3000.0,21340.56,0.03,1.58,0.01,0.06,0.0,21340.56,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,367263.97,,0.9,0.0,28.12,0.5958,71.88,0.0581,15.99
2008-10-27,3000.0,20526.44,0.03,1.59,0.01,0.06,0.0,20526.44,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,353253.27,,0.82,0.0,27.34,0.6027,72.66,0.0581,15.38
2008-10-28,3000.0,21220.45,0.03,1.55,0.01,0.06,0.0,21220.45,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,365196.82,,0.8,0.0,28.0,0.5968,72.0,0.0581,15.9
2008-10-29,3000.0,20940.18,0.03,1.57,0.01,0.06,0.0,20940.18,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,51629.0,360373.46,,0.82,0.0,27.74,0.5991,72.26,0.0581,15.69
2008-10-30,3000.0,20940.18,0.03,1.62,0.01,0.06,0.0,20940.18,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,375764.49,,0.84,0.0,27.74,0.5991,72.26,0.0557,15.69
2008-10-31,3000.0,21220.45,0.03,1.62,0.01,0.06,0.0,21220.45,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,420207.0,2972326.78,,6.67,0.0,28.0,0.5968,72.0,0.0071,15.9
2008-11-03,3000.0,20352.94,0.03,1.64,0.01,0.06,0.0,20352.94,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,418627.0,2840097.35,,6.54,0.0,27.17,0.6043,72.83,0.0072,15.25
2008-11-04,3000.0,19351.98,0.03,1.57,0.01,0.06,0.0,19351.98,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,418627.0,2700420.43,,6.42,0.0,26.18,0.6135,73.82,0.0072,14.5
2008-11-05,3000.0,19125.09,0.03,1.32,0.01,0.06,0.0,19125.09,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,408591.0,2604780.51,,5.75,0.0,25.96,0.6156,74.04,0.0073,14.33
2008-11-06,3000.0,18150.82,0.03,1.27,0.01,0.05,0.0,18150.82,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,325710.46,,0.77,0.0,24.96,0.6254,75.04,0.0557,13.6
2008-11-07,3000.0,17483.51,0.03,1.32,0.01,0.05,0.0,17483.51,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,313735.81,,0.73,0.0,24.27,0.6324,75.73,0.0557,13.1
2008-11-10,3000.0,17723.74,0.03,1.33,0.01,0.05,0.0,17723.74,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,318046.68,,0.7,0.0,24.52,0.6298,75.48,0.0557,13.28
2008-11-11,3000.0,17697.05,0.03,1.34,0.01,0.05,0.0,17697.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,317567.7,,0.71,0.0,24.49,0.6301,75.51,0.0557,13.26
2008-11-12,3000.0,17350.05,0.03,1.4,0.01,0.05,0.0,17350.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,311340.88,,0.71,0.0,24.13,0.6339,75.87,0.0557,13.0
2008-11-13,3000.0,17603.63,0.03,1.4,0.01,0.05,0.0,17603.63,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,315891.25,,0.7,0.0,24.39,0.6311,75.61,0.0557,13.19
2008-11-14,3000.0,18738.06,0.03,1.38,0.01,0.05,0.0,18738.06,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,336248.15,,0.71,0.0,25.56,0.6194,74.44,0.0557,14.04
2008-11-17,3000.0,18417.75,0.03,1.38,0.01,0.05,0.0,18417.75,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,330500.32,,0.75,0.0,25.24,0.6226,74.76,0.0557,13.8
2008-11-18,3000.0,18404.4,0.03,1.42,0.01,0.05,0.0,18404.4,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,330260.83,,0.74,0.0,25.22,0.6228,74.78,0.0557,13.79
2008-11-19,3000.0,18391.05,0.03,1.4,0.01,0.05,0.0,18391.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,330021.33,,0.74,0.0,25.21,0.6229,74.79,0.0557,13.78
2008-11-20,3000.0,18150.82,0.03,1.43,0.01,0.05,0.0,18150.82,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,325710.46,,0.74,0.0,24.96,0.6254,75.04,0.0557,13.6
2008-11-21,3000.0,17350.05,0.03,1.5,0.01,0.05,0.0,17350.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,311340.88,,0.73,0.0,24.13,0.6339,75.87,0.0557,13.0
2008-11-24,3000.0,17350.05,0.03,1.8,0.01,0.05,0.0,17350.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,311340.88,,0.7,0.0,26.68,0.6088,73.32,0.0557,13.0
2008-11-25,3000.0,17403.44,0.03,1.83,0.01,0.05,0.0,17403.44,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,312298.85,,0.7,0.0,26.74,0.6082,73.26,0.0557,13.04
2008-11-26,3000.0,17336.7,0.03,1.86,0.01,0.05,0.0,17336.7,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,311101.39,,0.7,0.0,26.66,0.6089,73.34,0.0557,12.99
2008-11-27,3000.0,16936.32,0.03,1.86,0.01,0.05,0.0,16936.32,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,303916.6,,0.7,0.0,26.21,0.6132,73.79,0.0557,12.69
2008-11-28,3000.0,16549.28,0.03,2.03,0.01,0.05,0.0,16549.28,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53834.0,296971.3,,0.71,0.0,25.76,0.6175,74.24,0.0557,12.4
2008-12-01,3000.0,16015.43,0.03,2.06,0.01,0.05,0.0,16015.43,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,286233.13,,0.66,0.0,25.14,0.6236,74.86,0.056,12.0
2008-12-02,3000.0,16682.74,0.03,2.05,0.01,0.05,0.0,16682.74,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,298159.51,,0.64,0.0,25.92,0.616,74.08,0.056,12.5
2008-12-03,3000.0,16616.01,0.03,2.08,0.01,0.05,0.0,16616.01,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,296966.88,,0.67,0.0,25.84,0.6167,74.16,0.056,12.45
2008-12-04,3000.0,15615.05,0.03,2.09,0.01,0.05,0.0,15615.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,279077.3,,0.66,0.0,24.67,0.6283,75.33,0.056,11.7
2008-12-05,3000.0,15348.12,0.03,2.13,0.01,0.05,0.0,15348.12,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,274306.75,,0.63,0.0,24.35,0.6316,75.65,0.056,11.5
2008-12-08,3000.0,15615.05,0.03,1.93,0.01,0.05,0.0,15615.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,279077.3,,0.62,0.0,24.67,0.6283,75.33,0.056,11.7
2008-12-09,3000.0,15815.24,0.03,1.92,0.01,0.05,0.0,15815.24,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,282655.22,,0.63,0.0,24.91,0.6259,75.09,0.056,11.85
2008-12-10,3000.0,16482.55,0.03,1.87,0.01,0.05,0.0,16482.55,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,294581.6,,0.64,0.0,25.69,0.6182,74.31,0.056,12.35
2008-12-11,3000.0,16682.74,0.03,1.81,0.01,0.05,0.0,16682.74,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,53617.0,298159.51,,0.66,0.0,25.92,0.616,74.08,0.056,12.5
2008-12-12,3000.0,16656.05,0.03,1.75,0.01,0.05,0.0,16656.05,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,125213.0,695184.62,,1.55,0.0,25.89,0.6163,74.11,0.024,12.48
2008-12-15,3000.0,16642.7,0.03,1.74,0.01,0.05,0.0,16642.7,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,127766.0,708790.52,,1.59,0.0,25.87,0.6164,74.13,0.0235,12.47
2008-12-16,3000.0,16535.93,0.03,1.82,0.01,0.05,0.0,16535.93,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,129703.0,714920.05,,1.59,0.0,25.75,0.6176,74.25,0.0231,12.39
2008-12-17,3000.0,16349.09,0.03,2.37,0.01,0.05,0.0,16349.09,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,129703.0,706841.85,,1.58,0.0,25.53,0.6197,74.47,0.0231,12.25
2008-12-18,3000.0,16322.39,0.03,1.81,0.01,0.05,0.0,16322.39,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,129703.0,705687.83,,1.62,0.0,25.5,0.62,74.5,0.0231,12.23
2008-12-19,3000.0,16269.01,0.03,1.86,0.01,0.05,0.0,16269.01,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,129703.0,703379.77,,1.59,0.0,25.44,0.6207,74.56,0.0231,12.19
2008-12-22,3000.0,16282.36,0.03,1.89,0.01,0.05,0.0,16282.36,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,782578.85,,1.76,0.0,25.45,0.6205,74.55,0.0208,12.2
2008-12-23,3000.0,15588.35,0.03,1.93,0.01,0.05,0.0,15588.35,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,749223.03,,1.72,0.0,24.64,0.6287,75.36,0.0208,11.68
2008-12-24,3000.0,14680.81,0.03,1.78,0.01,0.05,0.0,14680.81,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,705603.88,,1.66,0.0,24.54,0.6296,75.46,0.0208,11.0
2008-12-25,3000.0,14680.81,0.03,1.69,0.01,0.05,0.0,14680.81,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,705603.88,,1.65,0.0,24.37,0.6314,75.63,0.0208,
2008-12-26,3000.0,14680.81,0.03,1.69,0.01,0.05,0.0,14680.81,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,705603.88,,1.64,0.0,23.54,0.64,76.46,0.0208,
2008-12-29,3000.0,14013.5,0.03,1.69,0.01,0.05,0.0,14013.5,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,673530.98,,1.56,0.0,22.71,0.6489,77.29,0.0208,10.5
2008-12-30,3000.0,14413.89,0.03,1.6,0.01,0.05,0.0,14413.89,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,692774.72,,1.54,0.0,23.21,0.6435,76.79,0.0208,10.8
2008-12-31,3000.0,14013.5,0.03,1.57,0.01,0.05,0.0,14013.5,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,673530.98,,1.57,0.0,23.54,0.6401,76.46,0.0208,10.5
2009-01-01,3000.0,14013.5,0.03,1.48,0.01,0.05,0.0,14013.5,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,673530.98,,1.52,0.0,22.71,0.6489,77.29,0.0208,
2009-01-02,3000.0,14520.66,0.03,1.48,0.01,0.05,0.0,14520.66,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,697906.39,,1.54,0.0,23.34,0.6421,76.66,0.0208,10.88
2009-01-05,3000.0,14867.66,0.03,1.5,0.01,0.05,0.0,14867.66,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,714584.3,,1.59,0.0,23.77,0.6376,76.23,0.0208,11.14
2009-01-06,3000.0,15601.7,0.03,1.46,0.01,0.05,0.0,15601.7,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,749864.49,,1.64,0.0,24.65,0.6285,75.35,0.0208,11.69
2009-01-07,3000.0,16002.09,0.03,1.36,0.01,0.05,0.0,16002.09,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,769108.23,,1.7,0.0,25.13,0.6237,74.87,0.0208,11.99
2009-01-08,3000.0,15481.58,0.03,0.16,0.01,0.05,0.0,15481.58,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,744091.37,,1.7,0.0,24.51,0.63,75.49,0.0208,11.6
2009-01-09,3000.0,15748.51,0.03,0.16,0.01,0.05,0.0,15748.51,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,756920.53,,1.7,0.0,24.83,0.6267,75.17,0.0208,11.8
2009-01-12,3000.0,15481.58,0.03,0.16,0.01,0.05,0.0,15481.58,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,144189.0,744091.37,,1.69,0.0,24.51,0.63,75.49,0.0208,11.6
2009-01-13,3000.0,15214.66,0.03,0.16,0.01,0.05,0.0,15214.66,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,718710.11,,1.63,0.0,24.19,0.6332,75.81,0.0212,11.4
2009-01-14,3000.0,14667.47,0.03,0.16,0.01,0.05,0.0,14667.47,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,692861.77,,1.59,0.0,23.52,0.6402,76.48,0.0212,10.99
2009-01-15,3000.0,14680.81,0.03,0.16,0.01,0.05,0.0,14680.81,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,693492.21,,1.55,0.0,23.54,0.64,76.46,0.0212,11.0
2009-01-16,3000.0,14680.81,0.03,0.16,0.01,0.05,0.0,14680.81,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,693492.21,,1.55,0.0,23.54,0.64,76.46,0.0212,11.0
2009-01-19,3000.0,15121.24,0.03,0.16,0.01,0.05,0.0,15121.24,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,714296.98,,1.58,0.0,24.08,0.6344,75.92,0.0212,11.33
2009-01-20,3000.0,15067.85,0.03,0.16,0.01,0.05,0.0,15067.85,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,711775.19,,1.61,0.0,24.01,0.6351,75.99,0.0212,11.29
2009-01-21,3000.0,14680.81,0.03,0.16,0.01,0.05,0.0,14680.81,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,693492.21,,1.57,0.0,23.54,0.64,76.46,0.0212,11.0
2009-01-22,3000.0,14680.81,0.03,0.16,0.01,0.05,0.0,14680.81,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,693492.21,,1.56,0.0,23.54,0.64,76.46,0.0212,11.0
2009-01-23,3000.0,14667.47,0.03,0.16,0.01,0.05,0.0,14667.47,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,692861.77,,1.55,0.0,23.52,0.6402,76.48,0.0212,10.99
2009-01-26,3000.0,14547.35,0.03,0.16,0.01,0.04,0.0,14547.35,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,687187.74,,1.54,0.0,24.43,0.6308,75.57,0.0212,10.9
2009-01-27,3000.0,13813.31,0.03,0.16,0.01,0.04,0.0,13813.31,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,652513.13,,1.51,0.0,23.49,0.6406,76.51,0.0212,10.35
2009-01-28,3000.0,14667.47,0.03,0.16,0.01,0.04,0.0,14667.47,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,692861.77,,1.52,0.0,24.58,0.6292,75.42,0.0212,10.99
2009-01-29,3000.0,13546.39,0.03,0.16,0.01,0.04,0.0,13546.39,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,639904.18,,1.51,0.0,23.14,0.6443,76.86,0.0212,10.15
2009-01-30,3000.0,14280.43,0.03,0.16,0.01,0.04,0.0,14280.43,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,674578.79,,1.49,0.0,24.09,0.6343,75.91,0.0212,10.7
2009-02-02,3000.0,14280.43,0.03,0.16,0.01,0.04,0.0,14280.43,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,674578.79,,1.51,0.0,24.09,0.6343,75.91,0.0212,10.7
2009-02-03,3000.0,14480.62,0.03,0.16,0.01,0.04,0.0,14480.62,0.0,3000.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,141714.0,684035.5,,1.52,0.0,24.34,0.6316,75.66,0.0212,10.85
2009-02-04,6325.0,30107.9,0.06,0.35,0.01,0.12,0.0,30107.9,0.0,6325.0,0.0,,,,,,3325.0,,,,,,,,,0.08,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,27.97,0.485,63.16,0.0446,10.7
2009-02-05,6325.0,29629.55,0.06,0.35,0.01,0.12,0.0,29629.55,0.0,6325.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,28.01,0.4861,63.25,0.0446,10.53
