,AFRN FP Equity_DX_SI_QTY,AFRN FP Equity_DX_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AFRN FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AFRN FP Equity_DX_SI_MV,AFRN FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY,AFRN FP Equity_DX_BROKER_SI_QTY,AFRN FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AFRN FP Equity_DX_BROKER_SI_MV_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_x,AFRN FP Equity_DX_BROKER_SI_MV_INC_x,AFRN FP Equity_DX_SUPPLY_SI_MV_NEW,AFRN FP Equity_DX_BROKER_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_NEW,AFRN FP Equity_DX_SUPPLY_SI_MV_DEC,AFRN FP Equity_DX_BROKER_SI_QTY_INC,AFRN FP Equity_DX_SUPPLY_SI_QTY_DEC,AFRN FP Equity_DX_BROKER_SI_MV_NEW_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AFRN FP Equity_DX_BROKER_SI_MV_INC_y,AFRN FP Equity_DX_SUPPLY_SI_QTY_INC_y,AFRN FP Equity_DX_BROKER_SI_MV_ADD,AFRN FP Equity_DX_SUPPLY_SI_QTY_ADD,AFRN FP Equity_DX_BROKER_SI_QTY_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV,AFRN FP Equity_DX_BROKER_SI_MV_DEC,AFRN FP Equity_DX_SUPPLY_SI_MV_RMV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AFRN FP Equity_DX_UTILIZATION_QUANTITY,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AFRN FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AFRN FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AFRN FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AFRN FP Equity_DX_ACTIVE_UTILIZATION_MV,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AFRN FP Equity_DX_BROKER_SI_CON_RATIO,AFRN FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AFRN FP Equity_DX_DEMAND_SUPPLY_RATIO
2019-11-14,20570.0,2077456.87,8.81,0.26,2.11,1390694.27,13770.0,13770.0,1390694.27,,,,,,3970.0,,,,,,,,,0.43,,,1.39,,,30.61,28.7,31213.0,3152341.33,,3.15,30.61,23.81,0.2753,38.08,0.4287
2019-11-15,20570.0,2076837.71,8.82,0.26,2.1,1390279.79,13770.0,13770.0,1390279.79,,,,,,,,,,,,,,,,,,1.39,,,30.61,28.7,31213.0,3151401.82,,3.15,30.61,23.7,0.2755,38.15,0.4287
2019-11-18,20570.0,2076802.74,8.77,0.26,2.1,1390256.38,13770.0,13770.0,1390256.38,,,,,,,,,,,,,,,,,,1.39,,,30.61,28.7,31213.0,3151348.76,,3.15,30.61,23.76,0.2754,38.12,0.4287
2019-11-19,20570.0,2076584.7,8.08,0.26,2.1,1390110.42,9800.0,13770.0,989330.58,,,,,,,,0.4,,3970.0,,,,,,,,0.99,,,31.92,20.42,20900.0,2109898.89,,2.11,31.92,23.75,0.2754,38.12,0.4287
2019-11-20,16600.0,1676166.74,7.21,0.21,1.68,989544.22,9800.0,9800.0,989544.22,,,,,,,,,,,,,,,,,3970.0,0.99,0.43,,31.92,20.42,20900.0,2110354.51,,2.11,31.92,27.94,0.3767,50.0,0.346
2019-11-21,14800.0,1494064.44,6.51,0.19,1.49,807602.4,9800.0,8000.0,989312.94,,,,,,,,,,,,,,,,,1800.0,0.99,0.18,,31.92,20.42,20900.0,2109861.27,,2.11,31.92,32.2,0.3479,42.37,0.3084
2019-11-22,13000.0,1312844.0,2.34,0.16,1.31,807904.0,8000.0,8000.0,807904.0,,,,,,,,0.18,,1800.0,,,,,,,,0.81,,,26.06,16.67,22700.0,2292427.6,,2.29,26.05,30.0,0.38,50.0,0.2709
2019-11-25,13000.0,1312402.0,2.38,0.16,1.31,807632.0,8000.0,8000.0,807632.0,,,,,,,,,,,,,,,,,,0.81,,,26.06,16.67,22700.0,2291655.8,,2.29,26.06,30.0,0.38,49.99,0.2709
2019-11-26,13000.0,1312539.8,2.52,0.16,1.31,807716.8,8000.0,8000.0,807716.8,,,,,,,,,,,,,,,,,,0.81,,,26.06,16.67,22700.0,2291896.42,,2.29,26.06,30.0,0.38,50.0,0.2709
2019-11-27,17400.0,1756660.5,3.38,0.22,1.76,807660.0,12400.0,8000.0,1251873.0,,,4400.0,,,,,,,,,,,4400.0,,,,1.25,,,40.39,25.84,18300.0,1847522.25,,1.85,40.39,34.85,0.3614,44.36,0.3626
2019-11-28,20340.0,2053119.6,3.53,0.25,2.05,1177969.8,11670.0,11670.0,1177969.8,,,,0.37,,,,0.07,3670.0,730.0,,,0.37,,,,,1.18,,,49.3,25.23,12000.0,1211280.0,,1.21,49.3,32.7,0.3869,50.0,0.4398
2019-11-29,20340.0,2053377.92,3.36,0.25,2.05,1178118.01,11670.0,11670.0,1178118.01,,,,,,,,,,,,,,,,,,1.18,,,49.3,25.23,12000.0,1211432.4,,1.21,49.31,32.7,0.3869,50.0,0.4398
2019-12-02,20340.0,2053156.21,3.31,0.25,2.06,1177990.81,11670.0,11670.0,1177990.81,,,,,,,,,,,,,,,,,,1.18,,,49.3,25.11,12000.0,1211301.6,,1.21,49.32,32.7,0.3868,50.0,0.4377
2019-12-03,20340.0,2053074.85,3.3,0.25,2.05,1177944.13,11670.0,11670.0,1177944.13,,,,,,,,,,,,,,,,,,1.18,,,49.3,25.11,12000.0,1211253.6,,1.21,49.31,32.7,0.3869,50.0,0.4377
2019-12-04,20340.0,2053253.84,3.27,0.25,2.05,1178046.82,11670.0,11670.0,1178046.82,,,,,,,,,,,,,,,,,,1.18,,,49.3,25.11,12000.0,1211359.2,,1.21,49.31,32.7,0.3869,50.0,0.4377
2019-12-05,20340.0,2053953.54,3.27,0.25,2.05,1178448.27,11670.0,11670.0,1178448.27,,,,,,,,,,,,,,,,,,1.18,,,49.3,25.12,12000.0,1211772.0,,1.21,49.3,32.7,0.3869,50.0,0.4378
2019-12-06,20340.0,2053137.91,3.23,0.25,2.06,1177980.3,11670.0,11670.0,1177980.3,,,,,,,,,,,,,,,,,,1.18,,,49.3,25.12,12000.0,1211290.8,,1.21,49.32,32.7,0.3868,50.0,0.4378
2019-12-09,20340.0,2052969.08,3.25,0.26,2.05,1177883.44,11670.0,11670.0,1177883.44,,,,,,,,,,,,,,,,,,1.18,,,100.0,25.06,0.0,0.0,,0.0,100.0,32.7,0.3868,50.0,0.4367
2019-12-10,11540.0,1164501.4,1.76,0.14,1.17,733615.7,7270.0,7270.0,733615.7,,,,,,,,0.44,,4400.0,,,,,,,4400.0,0.73,0.44,,100.0,15.61,0.0,0.0,,0.0,100.0,35.13,0.3955,50.0,0.2478
2019-12-11,11540.0,1164969.92,1.75,0.14,1.17,733910.86,7270.0,7270.0,733910.86,,,,,,,,,,,,,,,,,,0.74,,,100.0,15.61,0.0,0.0,,0.0,100.0,35.12,0.3956,50.01,0.2478
2019-12-12,58540.0,5909671.54,8.46,0.73,5.92,4469100.77,44270.0,44270.0,4469100.77,,,28500.0,3.74,,,,,37000.0,,,,3.74,28500.0,,8500.0,,4.48,,,62.46,52.97,26604.0,2685700.4,,2.9,60.67,47.21,0.4737,50.0,0.7005
2019-12-13,58540.0,5909332.01,8.43,0.73,5.91,4468844.0,44270.0,44270.0,4468844.0,,,,,,,,,,,,,,,,,,4.47,,,62.46,52.97,26604.0,2685546.1,,2.9,60.67,47.21,0.4737,50.0,0.7005
2019-12-16,58540.0,5912159.49,7.8,0.73,5.92,4470982.25,44270.0,44270.0,4470982.25,,,,,,,,,,,,,,,,,,4.47,,,62.46,52.97,26604.0,2686831.07,,2.9,60.67,47.15,0.4737,50.07,0.7005
2019-12-17,58540.0,5906100.6,7.76,0.74,5.91,4466400.3,42270.0,44270.0,4264620.3,,,,,,,,0.2,,2000.0,,,,,,,,4.27,,,59.64,50.58,28604.0,2885857.56,,3.1,57.93,47.23,0.4736,49.98,0.7005
2019-12-18,51540.0,5199875.75,5.58,0.65,5.2,3861064.13,38270.0,38270.0,3861064.13,,,,,,,,0.42,,4000.0,,,,,,,6000.0,3.86,0.62,,59.58,49.11,25964.0,2619510.56,,2.81,57.91,46.78,0.4699,50.0,0.6613
2019-12-19,51540.0,5205540.0,4.97,0.62,5.2,3865270.0,38270.0,38270.0,3865270.0,,,,,,,,,,,,,,,,,,3.86,,,59.58,49.11,25964.0,2622364.0,,2.81,57.91,46.79,0.4699,50.0,0.6613
2019-12-20,33040.0,3338553.23,3.03,0.39,3.34,1997675.47,31770.0,19770.0,3210225.07,,,,,,,,0.66,,6500.0,,,,,,,18500.0,3.21,1.88,,63.2,40.78,18500.0,1869347.3,,2.06,60.96,6.04,0.7804,87.93,0.4241
2019-12-23,2540.0,256715.77,0.22,0.03,0.26,128357.88,1270.0,1270.0,128357.88,,,,,,,,3.08,,30500.0,,,,,,,18500.0,0.13,1.87,,100.0,3.1,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0621
2019-12-24,2540.0,256674.62,0.21,0.03,0.26,128337.31,1270.0,1270.0,128337.31,,,,,,,,,,,,,,,,,,0.13,,,100.0,3.1,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0621
2019-12-25,2540.0,256674.62,0.22,0.03,0.26,128337.31,1270.0,1270.0,128337.31,,,,,,,,,,,,,,,,,,0.13,,,100.0,3.1,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0621
2019-12-26,2540.0,256674.62,0.22,0.03,0.26,128337.31,1270.0,1270.0,128337.31,,,,,,,,,,,,,,,,,,0.13,,,100.0,3.1,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0621
2019-12-27,2540.0,256717.8,0.22,0.03,0.26,128358.9,1270.0,1270.0,128358.9,,,,,,,,,,,,,,,,,,0.13,,,100.0,3.1,0.0,0.0,,0.0,100.0,49.99,0.5,50.01,0.0621
2019-12-30,46340.0,4684144.51,4.02,0.55,4.68,3241702.95,32070.0,32070.0,3241702.95,,,,1.56,,15400.0,,,15400.0,,,,1.56,,1.56,30800.0,,3.24,,,54.35,44.73,26932.0,2722343.12,,2.88,52.97,46.18,0.4648,50.01,0.6463
2019-12-31,46340.0,4683935.98,3.83,0.55,4.69,3241558.63,32070.0,32070.0,3241558.63,,,,,,,,,,,,,,,,,,3.25,,,54.35,44.73,26932.0,2722221.92,,2.87,53.07,46.19,0.4648,50.0,0.6463
2020-01-01,46340.0,4683935.98,3.84,0.55,4.68,3241558.63,32070.0,32070.0,3241558.63,,,,,,,,,,,,,,,,,,3.24,,,54.35,44.73,26932.0,2722221.92,,2.88,52.98,46.18,0.4648,50.01,0.6463
2020-01-02,46340.0,4681007.3,3.84,0.55,4.68,3239531.81,32070.0,32070.0,3239531.81,,,,,,,,,,,,,,,,,,3.24,,,54.35,44.67,26932.0,2720519.82,,2.88,52.97,46.2,0.4649,50.0,0.6455
2020-01-03,46340.0,4681248.26,4.0,0.55,4.68,3239698.57,32070.0,32070.0,3239698.57,,,,,,,,,,,,,,,,,,3.24,,,54.35,44.67,26932.0,2720659.87,,2.88,52.97,46.2,0.4648,49.99,0.6455
2020-01-06,46340.0,4681062.9,4.0,0.55,4.68,3239570.29,32070.0,32070.0,3239570.29,,,,,,,,,,,,,,,,,,3.24,,,54.35,44.67,26932.0,2720552.14,,2.88,52.97,46.18,0.4648,50.01,0.6455
2020-01-07,46340.0,4679941.48,3.97,0.55,4.69,3238794.2,32070.0,32070.0,3238794.2,,,,,,,,,,,,,,,,,,3.24,,,54.35,44.67,26932.0,2719900.38,,2.88,52.97,46.19,0.4648,50.0,0.6455
2020-01-08,46340.0,4680150.01,5.5,0.55,4.68,3238938.51,32070.0,32070.0,3238938.51,,,,,,,,,,,,,,,,,,3.24,,,54.35,44.67,26932.0,2720021.58,,2.87,52.97,46.18,0.4648,50.01,0.6455
2020-01-09,46340.0,4678949.8,5.51,0.55,4.68,3238107.9,32070.0,32070.0,3238107.9,,,,,,,,,,,,,,,,,,3.24,,,54.35,44.67,26932.0,2719324.04,,2.88,52.97,46.2,0.4648,49.99,0.6455
2020-01-10,46340.0,4680112.93,5.25,0.55,4.68,3238912.86,32070.0,32070.0,3238912.86,,,,,,,,,,,,,,,,,,3.24,,,54.37,45.31,26920.0,2718788.09,,2.87,52.98,46.19,0.4648,50.0,0.6547
2020-01-13,46340.0,4680710.72,5.23,0.54,4.68,3239326.56,32070.0,32070.0,3239326.56,,,,,,,,,,,,,,,,,,3.24,,,54.37,45.31,26920.0,2719135.36,,2.87,52.98,46.18,0.4648,50.01,0.6547
2020-01-14,46340.0,4680497.56,5.45,0.54,4.68,3239179.04,32070.0,32070.0,3239179.04,,,,,,,,,,,,,,,,,,3.24,,,54.37,45.31,26920.0,2719011.53,,2.87,52.98,46.2,0.4648,49.99,0.6547
2020-01-15,46340.0,4679000.77,5.65,0.51,4.68,3238143.18,32070.0,32070.0,3238143.18,,,,,,,,,,,,,,,,,,3.24,,,54.37,45.31,26920.0,2718142.01,,2.87,52.98,46.18,0.4648,50.01,0.6547
2020-01-16,33340.0,3367670.07,4.08,0.37,3.37,1683835.03,32070.0,16670.0,3239387.49,,,,,,,,,,,,,,,,,15400.0,3.24,1.56,,54.37,44.73,26920.0,2719186.51,,2.87,52.98,11.8,0.6896,81.97,0.4651
2020-01-17,46340.0,4681479.96,5.65,0.5,4.68,3239858.92,32070.0,32070.0,3239858.92,,,,,,15400.0,,,,,,,,,1.56,,,3.24,,,54.37,44.73,26920.0,2719582.23,,2.88,52.98,46.2,0.4648,49.99,0.6464
2020-01-20,46340.0,4681586.55,5.7,0.5,4.69,3239932.68,32070.0,32070.0,3239932.68,,,,,,,,,,,,,,,,,,3.24,,,55.27,45.34,25955.0,2622153.19,,2.78,53.84,46.19,0.4648,50.0,0.6552
2020-01-21,46340.0,4682369.69,5.65,0.5,4.68,3240474.67,32070.0,32070.0,3240474.67,,,,,,,,,,,,,,,,,,3.24,,,54.97,45.14,26274.0,2654824.8,,2.81,53.55,46.2,0.4648,49.99,0.6523
2020-01-22,46340.0,4682096.29,5.72,0.5,4.69,3240285.45,29670.0,32070.0,2997794.49,,,,,,,,0.24,,2400.0,,,,,,,,3.0,,,65.83,41.76,15400.0,1555983.66,,1.71,63.66,46.18,0.4648,50.01,0.6523
2020-01-23,3640.0,367847.12,0.45,0.04,0.37,239504.85,1470.0,2370.0,148553.64,,,,,,,,2.88,,28400.0,,,,,,200.0,29700.0,0.15,3.01,,10.11,3.65,13074.0,1321217.91,,1.32,10.11,34.89,0.3348,34.9,0.0904
2020-01-24,2740.0,276732.88,0.35,0.03,0.28,148466.18,1470.0,1470.0,148466.18,,,,,,,,,,,,,,,,,900.0,0.15,0.09,,10.11,0.43,13074.0,1320440.01,,1.32,10.11,46.34,0.435,46.36,0.008
2020-01-27,5740.0,579573.54,0.56,0.06,0.58,350369.37,3470.0,3470.0,350369.37,,,,0.2,,,,,2000.0,,,,0.2,,,2000.0,,0.35,,,11.49,1.01,26724.0,2698349.0,,2.7,11.5,26.8,0.3652,47.89,0.0167
2020-01-28,5740.0,579609.13,0.58,0.06,0.58,350390.88,3470.0,3470.0,350390.88,,,,,,,,,,,,,,,,,,0.35,,,11.63,1.13,26367.0,2662465.83,,2.67,11.63,26.79,0.3653,47.9,0.0187
2020-01-29,5740.0,579952.38,0.58,0.06,0.58,350598.39,3470.0,3470.0,350598.39,,,,,,,,,,,,,,,,,,0.35,,,11.63,1.13,26367.0,2664042.58,,2.66,11.63,26.79,0.3653,47.9,0.0187
2020-01-30,5740.0,579638.98,0.61,0.06,0.58,350408.93,3270.0,3470.0,330212.45,,,,,,,,0.02,,200.0,,,,,,,,0.33,,,18.93,1.06,14000.0,1413753.6,,1.41,18.94,26.79,0.3652,47.89,0.0187
2020-01-31,5540.0,559810.35,0.59,0.06,0.56,330429.58,3270.0,3270.0,330429.58,,,,,,,,,,,,,,,,,200.0,0.33,0.02,,18.93,1.06,14000.0,1414683.2,,1.42,18.93,27.97,0.3768,50.01,0.018
2020-02-03,5540.0,559622.55,0.72,0.06,0.56,330318.72,3270.0,3270.0,330318.72,,,,,,,,,,,,,,,,,,0.33,,,18.93,1.06,14000.0,1414208.6,,1.41,18.94,27.97,0.3768,50.0,0.018
2020-02-04,53140.0,5366831.79,6.75,0.56,5.37,4026638.75,39870.0,39870.0,4026638.75,,,29300.0,3.7,,,,,36600.0,,,,3.7,29300.0,,7300.0,,4.03,,,67.38,7.93,19300.0,1949188.06,,2.15,65.25,46.91,0.471,50.0,0.1058
2020-02-05,69140.0,6983001.72,9.35,0.73,6.98,4834774.26,47870.0,47870.0,4834774.26,,,8000.0,0.8,,,,,8000.0,,,,0.8,8000.0,,,,4.83,,,71.27,9.53,19300.0,1949261.4,,2.14,69.28,33.78,0.3904,50.0,0.1376
2020-02-06,69140.0,6986099.19,9.93,0.73,6.99,4836918.84,47870.0,47870.0,4836918.84,,,,,,,,,,,,,,,,,,4.84,,,71.27,9.56,19300.0,1950126.04,,2.15,69.28,33.77,0.3904,50.01,0.1381
2020-02-07,61140.0,6179114.1,9.59,0.65,6.18,4029461.55,47870.0,39870.0,4837981.55,,,,,,,,,,,,,,,,,8000.0,4.84,0.82,,71.27,9.56,19300.0,1950554.5,,2.15,69.28,39.28,0.3651,41.86,0.1221
2020-02-10,53140.0,5368229.37,8.34,0.56,5.37,4027687.34,39870.0,39870.0,4027687.34,,,,,,,,0.81,,8000.0,,,,,,,,4.03,,,67.38,9.02,19300.0,1949695.65,,2.15,65.25,46.91,0.471,50.0,0.1202
2020-02-11,53140.0,5368117.78,8.21,0.56,5.37,4027603.61,39870.0,39870.0,4027603.61,,,,,,,,,,,,,,,,,,4.03,,,67.38,9.02,19300.0,1949655.12,,2.14,65.25,46.91,0.471,50.0,0.1202
2020-02-12,57140.0,5772791.35,9.37,0.61,5.77,4230080.04,41870.0,41870.0,4230080.04,,,2000.0,0.19,,,,,2000.0,,,,0.19,2000.0,,,,4.23,,,68.45,9.47,19300.0,1949857.77,,2.14,66.36,42.76,0.4381,50.0,0.1293
2020-02-13,57140.0,5772899.91,9.15,0.61,5.77,4230159.6,41870.0,41870.0,4230159.6,,,,,,,,,,,,,,,,,,4.23,,,68.45,9.5,19300.0,1949894.44,,2.14,66.36,42.76,0.4381,50.0,0.1297
2020-02-14,57140.0,5775448.36,7.85,0.61,5.77,4232027.0,41870.0,41870.0,4232027.0,,,,,,,,,,,,,,,,,,4.23,,,68.45,9.5,19300.0,1950755.22,,2.14,66.36,42.75,0.4381,50.0,0.1297
2020-02-17,57140.0,5774139.85,7.84,0.61,5.78,4231068.18,41870.0,41870.0,4231068.18,,,,,,,,,,,,,,,,,,4.23,,,68.45,9.5,19300.0,1950313.25,,2.15,66.35,42.75,0.4381,50.0,0.1296
2020-02-18,57140.0,5772254.23,7.3,0.61,5.77,4229686.47,41870.0,41870.0,4229686.47,,,,,,,,,,,,,,,,,,4.23,,,68.45,9.55,19300.0,1949676.35,,2.14,66.35,42.75,0.4381,50.0,0.1303
2020-02-19,57140.0,5774214.13,7.26,0.61,5.78,4231122.61,41870.0,41870.0,4231122.61,,,,,,,,,,,,,,,,,,4.24,,,68.45,9.55,19300.0,1950338.34,,2.15,66.36,42.76,0.4381,50.0,0.1303
2020-02-20,57140.0,5776808.29,7.26,0.61,5.77,4233023.5,41870.0,41870.0,4233023.5,,,,,,,,,,,,,,,,,,4.23,,,68.45,9.55,19300.0,1951214.56,,2.14,66.36,42.76,0.4381,50.0,0.1303
2020-02-21,57140.0,5774345.55,7.82,0.61,5.77,4231218.91,34570.0,41870.0,3493509.38,,,,,,,,0.73,,7300.0,,,,,,,,3.49,,,64.17,15.13,19300.0,1950382.73,,2.14,61.95,42.76,0.4381,50.0,0.25
2020-02-24,9540.0,963856.73,1.31,0.11,0.96,532444.96,5270.0,5270.0,532444.96,,,,,,,,2.96,,29300.0,,,,,,,36600.0,0.53,3.69,,27.35,2.75,14000.0,1414464.8,,1.41,27.36,38.29,0.4103,50.0,0.0497
2020-02-25,9540.0,963888.21,1.33,0.11,0.96,532462.36,5270.0,5270.0,532462.36,,,,,,,,,,,,,,,,,,0.53,,,27.35,2.75,14000.0,1414511.0,,1.41,27.35,38.3,0.4103,49.99,0.0497
2020-02-26,9540.0,963571.48,1.33,0.11,0.96,532287.39,5270.0,5270.0,532287.39,,,,,,,,,,,,,,,,,,0.53,,,27.35,2.75,14000.0,1414046.2,,1.42,27.34,38.28,0.4104,50.01,0.0497
2020-02-27,12740.0,1286232.95,1.78,0.14,1.29,693596.57,6870.0,6870.0,693596.57,,,1600.0,0.17,,,,,1600.0,,,,0.17,1600.0,,,,0.7,,,32.92,3.58,14000.0,1413442.8,,1.42,32.91,41.48,0.4293,50.0,0.0664
2020-02-28,14740.0,1486999.21,1.96,0.17,1.49,1136939.01,11270.0,11270.0,1136939.01,,4600.0,4400.0,0.45,0.47,,,,4400.0,,,4600.0,0.45,4400.0,,,,1.14,,0.46,48.85,5.77,11800.0,1190406.42,4600.0,1.19,48.85,27.72,0.5665,69.94,0.0755
2020-03-02,14740.0,1485678.5,1.87,0.17,1.48,1135929.22,9270.0,11270.0,934344.62,,,,,,,,0.2,,2000.0,,,,,,,,0.93,,,44.0,4.75,11800.0,1189349.14,,1.19,43.99,27.74,0.5663,69.92,0.0755
2020-03-03,12740.0,1284672.3,1.55,0.14,1.29,934765.48,9270.0,9270.0,934765.48,,,,,,,,,,,,,,,,,2000.0,0.94,0.2,,44.0,4.74,11800.0,1189884.86,,1.19,44.0,33.54,0.5181,63.63,0.0652
2020-03-04,12740.0,1285287.64,1.55,0.14,1.29,935213.22,9270.0,9270.0,935213.22,,,,,,,,,,,,,,,,,,0.94,,,44.0,4.74,11800.0,1190454.8,,1.19,44.01,33.56,0.518,63.61,0.0652
2020-03-05,12740.0,1285055.77,1.54,0.14,1.29,935044.51,9270.0,9270.0,935044.51,,,,,,,,,,,,,,,,,,0.94,,,44.0,4.74,11800.0,1190240.04,,1.19,44.03,33.55,0.5181,63.62,0.0652
2020-03-06,12740.0,1285473.64,1.44,0.14,1.28,935348.56,9270.0,9270.0,935348.56,,,,,,,,,,,,,,,,,,0.93,,,44.0,4.74,11800.0,1190627.08,,1.19,44.0,33.53,0.5182,63.64,0.0652
2020-03-09,12740.0,1279941.94,1.99,0.15,1.28,931323.53,9270.0,9270.0,931323.53,,,,,,,,,,,,,,,,,,0.93,,,44.0,4.74,11800.0,1185503.52,,1.19,43.98,33.57,0.518,63.6,0.0652
2020-03-10,12740.0,1277548.09,1.95,0.15,1.27,929581.7,9270.0,9270.0,929581.7,,,,,,,,,,,,,,,,,,0.93,,,44.0,4.74,11800.0,1183286.3,,1.18,43.94,33.65,0.5174,63.51,0.0652
2020-03-11,12740.0,1280510.14,1.93,0.15,1.27,931736.97,9270.0,9270.0,931736.97,,,,,,,,,,,,,,,,,,0.93,,,44.0,4.7,11800.0,1186029.8,,1.18,44.05,33.59,0.5178,63.58,0.0646
2020-03-12,8340.0,826601.59,1.27,0.1,0.84,482679.82,7070.0,4870.0,700728.2,,,,,,,,0.22,,2200.0,,,,,,,4400.0,0.71,0.45,,37.47,3.69,11800.0,1169532.22,,1.18,37.39,19.54,0.6062,75.18,0.0435
2020-03-13,6140.0,610476.25,0.97,0.07,0.61,484205.11,4870.0,4870.0,484205.11,,,,,,,,0.23,,2200.0,,,,,,,,0.48,,,100.0,2.54,0.0,0.0,,0.0,100.0,19.46,0.6075,75.29,0.032
2020-03-16,6140.0,608687.06,0.97,0.07,0.61,482785.99,4370.0,4870.0,433218.64,,,,,,,,0.05,,500.0,,,,,,,,0.43,,,100.0,2.29,0.0,0.0,,0.0,100.0,19.41,0.6082,75.35,0.0322
2020-03-17,6140.0,602229.62,1.18,0.07,0.61,477664.21,3270.0,4870.0,320731.41,,,,,,,,0.11,,1100.0,,,,,,,,0.32,,,100.0,1.71,0.0,0.0,,0.0,100.0,19.45,0.6076,75.3,0.0322
2020-03-18,4540.0,436318.97,0.75,0.05,0.45,314264.99,3270.0,3270.0,314264.99,,,,,,,,,,,,,,,,,1600.0,0.32,0.17,,100.0,1.71,0.0,0.0,,0.0,100.0,28.33,0.496,64.02,0.0238
2020-03-19,4540.0,437876.64,0.71,0.05,0.44,315386.92,3270.0,3270.0,315386.92,,,,,,,,,,,,,,,,,,0.31,,,100.0,1.71,0.0,0.0,,0.0,100.0,28.25,0.4968,64.13,0.0238
2020-03-20,4540.0,437876.64,0.68,0.05,0.44,315386.92,3270.0,3270.0,315386.92,,,,,,,,,,,,,,,,,,0.32,,,100.0,1.71,0.0,0.0,,0.0,100.0,28.33,0.496,64.02,0.0238
2020-03-23,4540.0,430929.08,0.68,0.05,0.44,310382.84,3270.0,3270.0,310382.84,,,,,,,,,,,,,,,,,,0.31,,,100.0,1.72,0.0,0.0,,0.0,100.0,28.27,0.4968,64.12,0.0239
2020-03-24,4540.0,432407.31,0.66,0.05,0.43,311447.55,3270.0,3270.0,311447.55,,,,,,,,,,,,,,,,,,0.31,,,100.0,1.72,0.0,0.0,,0.0,100.0,28.25,0.4968,64.12,0.0239
2020-03-25,4540.0,438498.17,0.67,0.05,0.43,315834.59,3270.0,3270.0,315834.59,,,,,,,,,,,,,,,,,,0.31,,,100.0,1.82,0.0,0.0,,0.0,100.0,28.29,0.4964,64.07,0.0253
2020-03-26,4540.0,440306.45,0.68,0.05,0.44,317137.03,2270.0,3270.0,220153.23,,,,,,,,,,,,,,,,,,0.22,,0.1,100.0,1.3,0.0,0.0,1000.0,0.0,100.0,28.21,0.4972,64.18,0.026
2020-03-27,4540.0,440378.18,0.8,0.05,0.44,317188.69,3270.0,3270.0,317188.69,,1000.0,,,0.1,,,,,,,1000.0,,,,,,0.32,,,100.0,1.83,0.0,0.0,,0.0,100.0,28.25,0.4968,64.12,0.0254
2020-03-30,4540.0,442315.86,0.8,0.05,0.44,318584.33,3270.0,3270.0,318584.33,,,2000.0,,,,,,,,,,,2000.0,,,,0.32,,,100.0,1.83,0.0,0.0,,0.0,100.0,28.21,0.4972,64.17,0.0254
2020-03-31,6540.0,634703.73,1.28,0.08,0.64,317351.87,5270.0,3270.0,511450.87,,,,,,,,,,,,,,,,,,0.52,,,30.52,2.94,12000.0,1164594.0,,1.18,30.5,28.33,0.496,64.02,0.0365
2020-04-01,5540.0,537914.61,1.1,0.07,0.54,220409.06,4270.0,2270.0,414602.06,,,,,,,,0.1,,1000.0,,,,,,,1000.0,0.42,0.1,,26.24,2.38,12000.0,1165158.0,,1.17,26.27,39.37,0.4163,50.0,0.0309
2020-04-02,5540.0,536237.65,1.09,0.07,0.54,219721.93,4270.0,2270.0,413309.53,,,,,,,,,,,,,,,,,,0.42,,,26.24,2.38,12000.0,1161525.6,,1.17,26.26,39.37,0.4163,50.0,0.0309
2020-04-03,5540.0,537214.91,0.99,0.07,0.54,220122.35,4270.0,2270.0,414062.75,,,,,,,,,,,,,,,,,,0.41,,,26.24,2.38,12000.0,1163642.4,,1.16,26.21,39.37,0.4163,50.0,0.0309
2020-04-06,5540.0,540077.98,0.99,0.07,0.54,221295.49,4270.0,2270.0,416269.49,,,,,,,,,,,,,,,,,,0.41,,,26.24,2.38,12000.0,1169844.0,,1.16,26.24,39.37,0.4163,50.0,0.0309
