,EPAB FP Equity_DX_SI_QTY,EPAB FP Equity_DX_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,EPAB FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,EPAB FP Equity_DX_SI_MV,EPAB FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,EPAB FP Equity_DX_SUPPLY_SI_QTY,EPAB FP Equity_DX_BROKER_SI_QTY,EPAB FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_x,EPAB FP Equity_DX_BROKER_SI_MV_INC_x,EPAB FP Equity_DX_BROKER_SI_QTY_ADD,EPAB FP Equity_DX_SUPPLY_SI_MV_DEC,EPAB FP Equity_DX_BROKER_SI_QTY_INC,EPAB FP Equity_DX_SUPPLY_SI_QTY_DEC,EPAB FP Equity_DX_BROKER_SI_MV_INC_y,EPAB FP Equity_DX_SUPPLY_SI_QTY_INC_y,EPAB FP Equity_DX_BROKER_SI_MV_ADD,EPAB FP Equity_DX_SUPPLY_SI_QTY_ADD,EPAB FP Equity_DX_BROKER_SI_QTY_DEC,EPAB FP Equity_DX_SUPPLY_SI_MV,EPAB FP Equity_DX_BROKER_SI_MV_DEC,EPAB FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,EPAB FP Equity_DX_UTILIZATION_QUANTITY,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,EPAB FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,EPAB FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,EPAB FP Equity_DX_ACTIVE_UTILIZATION_MV,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_2,EPAB FP Equity_DX_BROKER_SI_CON_RATIO,EPAB FP Equity_DX_BROKER_SI_MARKET_SHARE_1,EPAB FP Equity_DX_DEMAND_SUPPLY_RATIO
2025-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23273.81,0.02,0.0,,0.0,,0.0
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23663.8,0.02,0.0,,0.0,,0.0
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23686.94,0.02,0.0,,0.0,,0.0
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23792.7,0.02,0.0,,0.0,,0.0
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23796.0,0.02,0.0,,0.0,,0.0
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23941.42,0.02,0.0,,0.0,,0.0
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23987.69,0.02,0.0,,0.0,,0.0
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,24037.27,0.02,0.0,,0.0,,0.0
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,761.0,27738.45,0.03,0.0,,0.0,,0.0
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23987.69,0.02,0.0,,0.0,,0.0
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23627.45,0.02,0.0,,0.0,,0.0
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23931.51,0.02,0.0,,0.0,,0.0
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,24000.91,0.02,0.0,,0.0,,0.0
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23835.66,0.02,0.0,,0.0,,0.0
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23782.78,0.02,0.0,,0.0,,0.0
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23713.38,0.02,0.0,,0.0,,0.0
2025-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23710.07,0.02,0.0,,0.0,,0.0
2025-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23713.38,0.02,0.0,,0.0,,0.0
2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23914.98,0.02,0.0,,0.0,,0.0
2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,24004.22,0.02,0.0,,0.0,,0.0
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,24093.45,0.02,0.0,,0.0,,0.0
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,24010.83,0.02,0.0,,0.0,,0.0
2025-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,24073.62,0.02,0.0,,0.0,,0.0
2025-06-11,20800.0,753584.0,1.56,0.03,0.75,376792.0,10400.0,10400.0,376792.0,,,10400.0,,,,,,0.38,10400.0,,0.38,,100.0,94.02,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.8805
2025-06-12,20800.0,748072.0,2.44,0.03,0.75,374036.0,10400.0,10400.0,374036.0,,,,,,,,,,,,0.38,,100.0,94.02,0.0,0.0,0.0,100.0,49.82,0.5,50.18,1.8805
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.38,,10400.0,,,,,10400.0,0.0,0.38,0.0,0.0,11061.0,392665.5,0.42,0.0,,0.0,,0.0
2025-06-16,20000.0,717700.0,2.34,0.03,0.72,358850.0,10000.0,10000.0,358850.0,,,10000.0,,,,,,0.36,10000.0,,0.36,,100.0,93.8,0.0,0.0,0.0,100.0,49.73,0.5,50.27,1.876
2025-06-17,20000.0,705100.0,2.99,0.03,0.71,352550.0,10000.0,10000.0,352550.0,,,,,,,,,,,,0.36,,100.0,93.8,0.0,0.0,0.0,100.0,49.56,0.5,50.44,1.876
2025-06-18,20000.0,705300.0,3.07,0.03,0.7,352650.0,10000.0,10000.0,352650.0,,,,,,,,,,,,0.35,,100.0,93.8,0.0,0.0,0.0,100.0,49.99,0.5,50.01,1.876
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.35,,10000.0,,,,,10000.0,0.0,0.35,0.0,0.0,661.0,22992.89,0.02,0.0,,0.0,,0.0
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23111.87,0.02,0.0,,0.0,,0.0
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23085.43,0.02,0.0,,0.0,,0.0
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23366.35,0.02,0.0,,0.0,,0.0
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23151.53,0.02,0.0,,0.0,,0.0
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23164.75,0.02,0.0,,0.0,,0.0
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23498.55,0.02,0.0,,0.0,,0.0
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23445.67,0.02,0.0,,0.0,,0.0
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,661.0,23409.32,0.02,0.0,,0.0,,0.0
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22781.14,0.02,0.0,,0.0,,0.0
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22883.7,0.02,0.0,,0.0,,0.0
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22688.2,0.02,0.0,,0.0,,0.0
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22880.5,0.02,0.0,,0.0,,0.0
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22999.08,0.02,0.0,,0.0,,0.0
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23277.92,0.02,0.0,,0.0,,0.0
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23271.51,0.02,0.0,,0.0,,0.0
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22951.01,0.02,0.0,,0.0,,0.0
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22918.96,0.02,0.0,,0.0,,0.0
2025-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22809.99,0.02,0.0,,0.0,,0.0
2025-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22688.2,0.02,0.0,,0.0,,0.0
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23037.54,0.02,0.0,,0.0,,0.0
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22967.03,0.02,0.0,,0.0,,0.0
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22983.06,0.02,0.0,,0.0,,0.0
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22752.3,0.02,0.0,,0.0,,0.0
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23018.31,0.02,0.0,,0.0,,0.0
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23101.64,0.02,0.0,,0.0,,0.0
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23002.29,0.02,0.0,,0.0,,0.0
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23005.49,0.02,0.0,,0.0,,0.0
2025-07-29,5200.0,188110.0,1.0,0.01,0.19,94055.0,2600.0,2600.0,94055.0,,,2600.0,,,,,,0.1,2600.0,,0.09,,100.0,80.22,0.0,0.0,0.0,100.0,49.8,0.5,50.2,1.6044
2025-07-30,12600.0,459900.0,2.51,0.02,0.46,229950.0,6300.0,6300.0,229950.0,3700.0,0.13,,,3700.0,,0.13,3700.0,,,,0.23,,100.0,90.77,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.8153
2025-07-31,21000.0,755265.0,4.16,0.03,0.75,377632.5,10500.0,10500.0,377632.5,4200.0,0.15,,,4200.0,,0.15,4200.0,,,,0.38,,100.0,94.25,0.0,0.0,0.0,100.0,49.63,0.5,50.37,1.8849
2025-08-01,7900.0,276855.5,1.56,0.01,0.28,129666.5,4200.0,3700.0,147189.0,,,,0.23,,6300.0,,,,,6800.0,0.15,0.24,100.0,60.51,0.0,0.0,0.0,100.0,46.17,0.5029,53.83,1.1382
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,,4200.0,,,,,3700.0,0.0,0.13,0.0,0.0,6941.0,246683.14,0.26,0.0,,0.0,,0.0
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22752.3,0.02,0.0,,0.0,,0.0
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,22704.22,0.02,0.0,,0.0,,0.0
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23066.39,0.02,0.0,,0.0,,0.0
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23156.13,0.02,0.0,,0.0,,0.0
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23108.05,0.02,0.0,,0.0,,0.0
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23098.44,0.02,0.0,,0.0,,0.0
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23281.12,0.02,0.0,,0.0,,0.0
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23345.22,0.02,0.0,,0.0,,0.0
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23508.68,0.02,0.0,,0.0,,0.0
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23441.37,0.02,0.0,,0.0,,0.0
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,641.0,23633.67,0.02,0.0,,0.0,,0.0
2025-08-20,2600.0,95940.0,0.5,0.0,0.1,47970.0,1300.0,1300.0,47970.0,,,1300.0,,,,,,0.05,1300.0,,0.05,,100.0,66.98,0.0,0.0,0.0,100.0,49.98,0.5,50.02,1.3395
2025-08-21,5800.0,213266.0,1.11,0.01,0.21,106633.0,2900.0,2900.0,106633.0,1600.0,0.06,,,1600.0,,0.06,1600.0,,,,0.11,,100.0,81.9,0.0,0.0,0.0,100.0,49.91,0.5,50.09,1.638
2025-08-22,11400.0,420375.0,2.22,0.02,0.42,210187.5,5700.0,5700.0,210187.5,2800.0,0.11,,,2800.0,,0.11,2800.0,,,,0.21,,100.0,89.89,0.0,0.0,0.0,100.0,49.93,0.5,50.07,1.7978
2025-08-25,14600.0,535090.0,3.42,0.02,0.54,267545.0,7300.0,7300.0,267545.0,1600.0,0.06,,,1600.0,,0.06,1600.0,,,,0.27,,100.0,91.93,0.0,0.0,0.0,100.0,50.0,0.5,50.0,1.8386
2025-08-26,19400.0,702280.0,4.69,0.03,0.71,351140.0,9700.0,9700.0,351140.0,2400.0,0.08,,,2400.0,,0.08,2400.0,,,,0.36,,100.0,93.8,0.0,0.0,0.0,100.0,49.67,0.5,50.33,1.876
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.36,,9700.0,,,,,9700.0,0.0,0.35,0.0,0.0,641.0,23249.07,0.02,0.0,,0.0,,0.0
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,841.0,30553.53,0.03,0.0,,0.0,,0.0
