,CNAA FP Equity_DX_SI_QTY,CNAA FP Equity_DX_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CNAA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CNAA FP Equity_DX_SI_MV,CNAA FP Equity_DX_DSS,CNAA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY,CNAA FP Equity_DX_BROKER_SI_QTY,CNAA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CNAA FP Equity_DX_BROKER_SI_MV_NEW_x,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CNAA FP Equity_DX_BROKER_SI_MV_INC_x,CNAA FP Equity_DX_BROKER_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_NEW,CNAA FP Equity_DX_SUPPLY_SI_MV_DEC,CNAA FP Equity_DX_BROKER_SI_QTY_INC,CNAA FP Equity_DX_SUPPLY_SI_QTY_DEC,CNAA FP Equity_DX_BROKER_SI_MV_NEW_y,CNAA FP Equity_DX_BROKER_SI_MV_INC_y,CNAA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CNAA FP Equity_DX_BROKER_SI_MV_ADD,CNAA FP Equity_DX_SUPPLY_SI_QTY_ADD,CNAA FP Equity_DX_BROKER_SI_QTY_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV,CNAA FP Equity_DX_BROKER_SI_MV_DEC,CNAA FP Equity_DX_SUPPLY_SI_MV_RMV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CNAA FP Equity_DX_UTILIZATION_QUANTITY,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CNAA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CNAA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CNAA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CNAA FP Equity_DX_ACTIVE_UTILIZATION_MV,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CNAA FP Equity_DX_BROKER_SI_CON_RATIO,CNAA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CNAA FP Equity_DX_DEMAND_SUPPLY_RATIO
2017-01-20,32614.0,3859866.9,455.29,8.18,4.13,,3859866.9,32614.0,32614.0,3859866.9,,,,,,,,,,,,,,,3.86,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-01-23,32614.0,3862149.88,455.29,8.18,4.13,,3862149.88,32614.0,32614.0,3862149.88,,,,,,,,,,,,,,,3.87,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-01-24,32614.0,3821382.38,425.96,8.18,4.11,,3821382.38,32614.0,32614.0,3821382.38,,,,,,,,,,,,,,,3.82,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-01-25,32614.0,3881392.14,422.28,8.18,4.12,,3881392.14,32614.0,32614.0,3881392.14,,,,,,,,,,,,,,,3.88,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-01-26,32614.0,3877152.32,417.77,8.18,4.12,,3877152.32,32614.0,32614.0,3877152.32,,,,,,,,,,,,,,,3.87,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-01-27,32614.0,3924768.76,1033.18,8.18,4.12,,3924768.76,32614.0,32614.0,3924768.76,,,,,,,,,,,,,,,3.93,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-01-30,32614.0,3913680.0,1033.18,8.18,4.12,,3913680.0,32614.0,32614.0,3913680.0,,,,,,,,,,,,,,,3.91,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-01-31,32614.0,3885305.82,1028.83,8.18,4.13,,3885305.82,32614.0,32614.0,3885305.82,,,,,,,,,,,,,,,3.89,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-01,32614.0,3901286.68,1045.32,8.18,4.13,,3901286.68,32614.0,32614.0,3901286.68,,,,,,,,,,,,,,,3.9,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-02,32614.0,3878456.88,1045.32,8.18,4.11,,3878456.88,32614.0,32614.0,3878456.88,,,,,,,,,,,,,,,3.89,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-03,32614.0,3853670.24,2244.08,8.18,4.12,,3853670.24,32614.0,32614.0,3853670.24,,,,,,,,,,,,,,,3.86,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-06,32614.0,3881066.0,2244.08,8.18,4.13,,3881066.0,32614.0,32614.0,3881066.0,,,,,,,,,,,,,,,3.88,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-07,32614.0,3878783.02,2244.08,8.18,4.12,,3878783.02,32614.0,32614.0,3878783.02,,,,,,,,,,,,,,,3.88,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-08,32614.0,3898025.28,598.06,8.18,4.12,,3898025.28,32614.0,32614.0,3898025.28,,,,,,,,,,,,,,,3.9,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-09,32614.0,3934226.82,595.15,8.18,4.12,,3934226.82,32614.0,32614.0,3934226.82,,,,,,,,,,,,,,,3.94,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-10,32614.0,3942054.18,575.2,8.18,4.12,,3942054.18,32614.0,32614.0,3942054.18,,,,,,,,,,,,,,,3.94,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1182
2017-02-13,65228.0,7961729.68,1149.05,16.36,7.84,,3980864.84,32614.0,32614.0,3980864.84,,,,,,,,,,,,,,,3.98,,,100.0,11.82,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2363
2017-02-14,32614.0,3990322.9,567.86,8.18,4.12,,3990322.9,32614.0,32614.0,3990322.9,,,,,,,,,,,,,,,3.99,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1188
2017-02-15,32614.0,3956404.34,577.58,8.18,4.13,,3956404.34,32614.0,32614.0,3956404.34,,,,,,,,,,,,,,,3.95,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1188
2017-02-16,32614.0,3995541.14,574.86,8.18,4.01,,3995541.14,32614.0,32614.0,3995541.14,,,,,,,,,,,,,,,4.0,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1188
2017-02-17,32614.0,3946946.28,571.17,8.18,3.98,,3946946.28,32614.0,32614.0,3946946.28,,,,,,,,,,,,,,,3.95,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1188
2017-02-20,65228.0,8021739.44,923.91,16.36,8.01,,4010869.72,32614.0,32614.0,4010869.72,,,,,,,,,,,,,,,4.01,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2375
2017-02-21,65228.0,8098708.48,470.62,16.36,8.01,,4049354.24,32614.0,32614.0,4049354.24,,,,,,,,,,,,,,,4.05,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2375
2017-02-22,65228.0,8093490.24,478.68,16.36,8.07,,4046745.12,32614.0,32614.0,4046745.12,,,,,,,,,,,,,,,4.05,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2375
2017-02-23,65228.0,8125451.96,478.68,16.36,8.14,,4062725.98,32614.0,32614.0,4062725.98,,,,,,,,,,,,,,,4.07,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2375
2017-02-24,32614.0,4038917.76,241.7,8.18,4.08,,4038917.76,32614.0,32614.0,4038917.76,,,,,,,,,,,,,,,4.04,,,100.0,11.88,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1188
2017-02-27,32614.0,4004346.92,239.34,8.18,4.03,,4004346.92,32614.0,32614.0,4004346.92,,,,,,,,,,,,,,,4.01,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-02-28,32614.0,4011195.86,239.34,8.18,4.03,,4011195.86,32614.0,32614.0,4011195.86,,,,,,,,,,,,,,,4.02,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-01,32614.0,4038591.62,239.75,8.18,4.05,,4038591.62,32614.0,32614.0,4038591.62,,,,,,,,,,,,,,,4.04,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-02,32614.0,3998476.4,239.75,8.18,4.01,,3998476.4,32614.0,32614.0,3998476.4,,,,,,,,,,,,,,,4.01,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-03,32614.0,3979886.42,237.71,8.18,4.03,,3979886.42,32614.0,32614.0,3979886.42,,,,,,,,,,,,,,,3.98,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-06,32614.0,3996519.56,237.71,8.18,4.02,,3996519.56,32614.0,32614.0,3996519.56,,,,,,,,,,,,,,,4.0,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-07,32614.0,4001737.8,203.5,8.18,4.0,,4001737.8,32614.0,32614.0,4001737.8,,,,,,,,,,,,,,,4.0,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-08,32614.0,3993584.3,204.35,8.18,4.01,,3993584.3,32614.0,32614.0,3993584.3,,,,,,,,,,,,,,,4.0,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-09,32614.0,3951512.24,205.42,8.18,4.01,,3951512.24,32614.0,32614.0,3951512.24,,,,,,,,,,,,,,,3.95,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-10,32614.0,3933248.4,199.35,8.18,4.01,,3933248.4,32614.0,32614.0,3933248.4,,,,,,,,,,,,,,,3.93,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-13,32614.0,3959339.6,199.35,8.18,4.01,,3959339.6,32614.0,32614.0,3959339.6,,,,,,,,,,,,,,,3.96,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-14,32614.0,3972385.2,199.11,8.18,4.0,,3972385.2,32614.0,32614.0,3972385.2,,,,,,,,,,,,,,,3.98,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-15,32614.0,3982821.68,199.11,8.18,4.05,,3982821.68,32614.0,32614.0,3982821.68,,,,,,,,,,,,,,,3.98,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-16,32614.0,3986409.22,189.84,8.18,4.03,,3986409.22,32614.0,32614.0,3986409.22,,,,,,,,,,,,,,,3.99,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-17,32614.0,3937162.08,189.84,8.18,4.0,,3937162.08,32614.0,32614.0,3937162.08,,,,,,,,,,,,,,,3.94,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-20,32614.0,3942706.46,189.25,8.18,4.01,,3942706.46,32614.0,32614.0,3942706.46,,,,,,,,,,,,,,,3.95,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-21,32614.0,3927051.74,189.25,8.18,4.01,,3927051.74,32614.0,32614.0,3927051.74,,,,,,,,,,,,,,,3.93,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-22,32614.0,3946620.14,236.56,8.18,4.0,,3946620.14,32614.0,32614.0,3946620.14,,,,,,,,,,,,,,,3.94,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-23,32614.0,3954121.36,237.02,8.18,4.01,,3954121.36,32614.0,32614.0,3954121.36,,,,,,,,,,,,,,,3.96,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-24,32614.0,3976625.02,242.9,8.18,4.01,,3976625.02,32614.0,32614.0,3976625.02,,,,,,,,,,,,,,,3.98,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-27,32614.0,3946620.14,243.33,8.18,4.01,,3946620.14,32614.0,32614.0,3946620.14,,,,,,,,,,,,,,,3.95,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-28,32614.0,3941075.76,200.45,8.18,4.0,,3941075.76,32614.0,32614.0,3941075.76,,,,,,,,,,,,,,,3.95,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-29,32614.0,3962274.86,200.45,8.18,4.01,,3962274.86,32614.0,32614.0,3962274.86,,,,,,,,,,,,,,,3.96,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-30,32614.0,3923138.06,200.78,8.18,4.0,,3923138.06,32614.0,32614.0,3923138.06,,,,,,,,,,,,,,,3.93,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-03-31,32614.0,3965862.4,193.67,8.18,3.99,,3965862.4,32614.0,32614.0,3965862.4,,,,,,,,,,,,,,,3.97,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-04-03,32614.0,3975646.6,210.55,8.18,4.01,,3975646.6,32614.0,32614.0,3975646.6,,,,,,,,,,,,,,,3.97,,,13.8,11.99,203799.0,24843098.1,,24.82,13.8,,1.0,100.0,0.1199
2017-04-04,65228.0,7971513.88,393.26,16.36,7.95,,3985756.94,32614.0,32614.0,3985756.94,,,,,,,,,,,,,,,3.99,,,13.8,11.99,203799.0,24906275.79,,24.91,13.8,,1.0,100.0,0.2397
2017-04-05,65228.0,8071965.0,394.05,16.36,8.06,,4035982.5,32614.0,32614.0,4035982.5,,,,,,,,,,,,,,,4.04,,,13.8,11.99,203799.0,25220126.25,,25.26,13.8,,1.0,100.0,0.2397
2017-04-06,65228.0,8032828.2,393.49,16.36,8.02,,4016414.1,32614.0,32614.0,4016414.1,,,,,,,,,,,,,,,4.02,,,13.8,11.99,203799.0,25097846.85,,25.12,13.8,,1.0,100.0,0.2397
2017-04-07,65228.0,8107840.4,392.7,16.36,8.07,,4053920.2,32614.0,32614.0,4053920.2,,,,,,,,,,,,,,,4.06,,,13.8,11.99,203799.0,25332215.7,,25.38,13.8,,1.0,100.0,0.2397
2017-04-10,65228.0,8081096.92,256.43,16.36,8.05,,4040548.46,32614.0,32614.0,4040548.46,,,,,,,,,,,,,,,4.04,,,13.8,11.99,203799.0,25248658.11,,25.25,13.8,,1.0,100.0,0.2397
2017-04-11,65228.0,8096099.36,256.43,16.36,8.06,,4048049.68,32614.0,32614.0,4048049.68,,,,,,,,,,,,,,,4.06,,,13.8,11.99,203799.0,25295531.88,,25.34,13.8,,1.0,100.0,0.2397
2017-04-12,65228.0,8094794.8,256.43,16.36,8.09,,4047397.4,32614.0,32614.0,4047397.4,,,,,,,,,,,,,,,4.05,,,13.8,11.99,203799.0,25291455.9,,25.33,13.8,,1.0,100.0,0.2397
2017-04-13,65228.0,8094142.52,256.43,16.36,8.05,,4047071.26,32614.0,32614.0,4047071.26,,,,,,,,,,,,,,,4.05,,,13.8,11.99,203799.0,25289417.91,,25.3,13.8,,1.0,100.0,0.2397
2017-04-14,65228.0,8094142.52,255.93,16.36,8.06,,4047071.26,32614.0,32614.0,4047071.26,,,,,,,,,,,,,,,4.05,,,13.8,11.99,203799.0,25289417.91,,25.31,13.8,,1.0,100.0,0.2397
2017-04-17,32614.0,4047071.26,127.96,8.18,4.06,,4047071.26,32614.0,32614.0,4047071.26,,,,,,,,,,,,,,,4.05,,,13.8,11.99,203799.0,25289417.91,,25.31,13.8,,1.0,100.0,0.1199
2017-04-18,32614.0,3953469.08,127.96,8.18,4.07,,3953469.08,32614.0,32614.0,3953469.08,,,,,,,,,,,,,,,3.95,,,13.8,11.99,203799.0,24704514.78,,24.68,13.8,,1.0,100.0,0.1199
2017-04-19,32614.0,3903243.52,127.71,8.18,4.06,,3903243.52,32614.0,32614.0,3903243.52,,,,,,,,,,,,,,,3.9,,,13.8,11.99,203799.0,24390664.32,,24.4,13.8,,1.0,100.0,0.1199
2017-04-20,32614.0,3911070.88,143.44,8.18,4.05,,3911070.88,32614.0,32614.0,3911070.88,,,,,,,,,,,,,,,3.92,,,13.8,11.99,203799.0,24439576.08,,24.49,13.8,,1.0,100.0,0.1199
2017-04-21,32614.0,3935205.24,143.44,8.18,4.08,,3935205.24,32614.0,32614.0,3935205.24,,,,,,,,,,,,,,,3.93,,,13.8,11.99,203799.0,24590387.34,,24.58,13.8,,1.0,100.0,0.1199
2017-04-24,32614.0,3806706.08,143.44,8.18,4.07,,3806706.08,32614.0,32614.0,3806706.08,,,,,,,,,,,,,,,3.81,,,13.8,11.99,203799.0,23787419.28,,23.83,13.8,,1.0,100.0,0.1199
2017-04-25,32614.0,3796595.74,146.67,8.18,4.05,,3796595.74,32614.0,32614.0,3796595.74,,,,,,,,,,,,,,,3.79,,,13.8,11.99,203799.0,23724241.59,,23.67,13.8,,1.0,100.0,0.1199
2017-04-26,32614.0,3809641.34,146.67,8.18,3.96,,3809641.34,32614.0,32614.0,3809641.34,,,,,,,,,,,,,,,3.81,,,13.8,11.99,203799.0,23805761.19,,23.81,13.8,,1.0,100.0,0.1199
2017-04-27,32614.0,3806379.94,146.89,8.18,3.81,,3806379.94,32614.0,32614.0,3806379.94,,,,,,,,,,,,,,,3.8,,,13.8,11.99,203799.0,23785381.29,,23.76,13.8,,1.0,100.0,0.1199
2017-04-28,32614.0,3777027.34,146.49,8.18,3.95,,3777027.34,32614.0,32614.0,3777027.34,,,,,,,,,,,,,,,3.77,,,13.8,11.99,203799.0,23601962.19,,23.58,13.8,,1.0,100.0,0.1199
2017-05-01,32614.0,3777027.34,152.31,8.18,3.94,,3777027.34,32614.0,32614.0,3777027.34,,,,,,,,,,,,,,,3.78,,,13.8,11.99,203799.0,23601962.19,,23.63,13.8,,1.0,100.0,0.1199
2017-05-02,32614.0,3775070.5,152.31,8.18,3.81,,3775070.5,32614.0,32614.0,3775070.5,,,,,,,,,,,,,,,3.77,,,13.8,11.99,203799.0,23589734.25,,23.58,13.8,,1.0,100.0,0.1199
2017-05-03,32614.0,3769526.12,152.31,8.18,3.79,,3769526.12,32614.0,32614.0,3769526.12,,,,,,,,,,,,,,,3.77,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-04,32614.0,3742782.64,152.4,8.18,3.8,,3742782.64,32614.0,32614.0,3742782.64,,,,,,,,,,,,,,,3.73,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-05,32614.0,3707559.52,152.4,8.18,3.96,,3707559.52,32614.0,32614.0,3707559.52,,,,,,,,,,,,,,,3.71,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-08,32614.0,3661247.64,155.06,8.18,3.96,,3661247.64,32614.0,32614.0,3661247.64,,,,,,,,,,,,,,,3.66,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-09,32614.0,3734629.14,143.67,8.18,3.79,,3734629.14,32614.0,32614.0,3734629.14,,,,,,,,,,,,,,,3.73,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-10,32614.0,3661573.78,142.05,8.18,3.8,,3661573.78,32614.0,32614.0,3661573.78,,,,,,,,,,,,,,,3.66,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-11,32614.0,3640374.68,142.05,8.18,3.7,,3640374.68,32614.0,32614.0,3640374.68,,,,,,,,,,,,,,,3.64,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-12,32614.0,3685708.14,162.85,8.18,3.71,,3685708.14,32614.0,32614.0,3685708.14,,,,,,,,,,,,,,,3.69,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-15,65228.0,7366850.32,317.77,16.36,7.35,,3683425.16,32614.0,32614.0,3683425.16,,,,,,,,,,,,,,,3.68,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2397
2017-05-16,32614.0,3681142.18,158.89,8.18,3.93,,3681142.18,32614.0,32614.0,3681142.18,,,,,,,,,,,,,,,3.68,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-17,32614.0,3648528.18,163.94,8.18,3.93,,3648528.18,32614.0,32614.0,3648528.18,,,,,,,,,,,,,,,3.65,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-18,32614.0,3645592.92,163.94,8.18,3.92,,3645592.92,32614.0,32614.0,3645592.92,,,,,,,,,,,,,,,3.65,,,100.0,11.99,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1199
2017-05-19,32614.0,3633199.6,271.86,8.18,3.67,,3633199.6,32614.0,32614.0,3633199.6,,,,,,,,,,,,,,,3.63,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1229
2017-05-22,32614.0,3599933.32,233.01,8.18,3.66,,3599933.32,32614.0,32614.0,3599933.32,,,,,,,,,,,,,,,3.6,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1229
2017-05-23,32614.0,3566340.9,233.4,8.18,3.92,,3566340.9,32614.0,32614.0,3566340.9,,,,,,,,,,,,,,,3.58,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1229
2017-05-24,32614.0,3611022.08,229.08,8.18,3.67,,3611022.08,32614.0,32614.0,3611022.08,,,,,,,,,,,,,,,3.61,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1229
2017-05-25,65228.0,7340106.84,1190.29,16.36,7.32,,3670053.42,32614.0,32614.0,3670053.42,,,,,,,,,,,,,,,3.67,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-05-26,65228.0,7350543.32,1148.38,16.36,7.3,,3675271.66,32614.0,32614.0,3675271.66,,,,,,,,,,,,,,,3.68,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-05-29,65228.0,7384461.88,1148.38,16.36,7.33,,3692230.94,32614.0,32614.0,3692230.94,,,,,,,,,,,,,,,3.69,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-05-30,65228.0,7359675.24,1141.68,16.36,7.29,,3679837.62,32614.0,32614.0,3679837.62,,,,,,,,,,,,,,,3.68,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-05-31,65228.0,7415119.04,1186.68,16.36,7.32,,3707559.52,32614.0,32614.0,3707559.52,,,,,,,,,,,,,,,3.71,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-01,65228.0,7381200.48,1197.58,16.36,7.3,,3690600.24,32614.0,32614.0,3690600.24,,,,,,,,,,,,,,,3.7,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-02,65228.0,7365545.76,1197.58,16.36,7.29,,3682772.88,32614.0,32614.0,3682772.88,,,,,,,,,,,,,,,3.68,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-05,65228.0,7370764.0,1197.58,16.36,7.29,,3685382.0,32614.0,32614.0,3685382.0,,,,,,,,,,,,,,,3.69,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-06,65228.0,7405987.12,1197.58,16.36,7.31,,3702993.56,32614.0,32614.0,3702993.56,,,,,,,,,,,,,,,3.7,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-07,65228.0,7526658.92,1197.58,16.36,7.46,,3763329.46,32614.0,32614.0,3763329.46,,,,,,,,,,,,,,,3.76,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-08,65228.0,7583407.28,1197.58,16.36,7.5,,3791703.64,32614.0,32614.0,3791703.64,,,,,,,,,,,,,,,3.8,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-09,65228.0,7741259.04,452.24,16.36,7.59,,3870629.52,32614.0,32614.0,3870629.52,,,,,,,,,,,,,,,3.87,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-12,65228.0,7619934.96,308.16,16.36,7.53,,3809967.48,32614.0,32614.0,3809967.48,,,,,,,,,,,,,,,3.81,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-13,32614.0,3835406.4,154.08,8.18,3.84,,3835406.4,32614.0,32614.0,3835406.4,,,,,,,,,,,,,,,3.84,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.1229
2017-06-14,65228.0,7578189.04,307.78,16.36,7.5,,3789094.52,32614.0,32614.0,3789094.52,,,,,,,,,,,,,,,3.79,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-15,65228.0,7632328.28,308.36,16.36,7.54,,3816164.14,32614.0,32614.0,3816164.14,,,,,,,,,,,,,,,3.82,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-16,65228.0,7574927.64,308.36,16.36,7.52,,3787463.82,32614.0,32614.0,3787463.82,,,,,,,,,,,,,,,3.79,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-19,65228.0,7657767.2,311.1,16.36,7.55,,3828883.6,32614.0,32614.0,3828883.6,,,,,,,,,,,,,,,3.83,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-20,65228.0,7665594.56,337.97,16.36,7.56,,3832797.28,32614.0,32614.0,3832797.28,,,,,,,,,,,,,,,3.83,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-21,65228.0,7768002.52,342.58,16.36,7.61,,3884001.26,32614.0,32614.0,3884001.26,,,,,,,,,,,,,,,3.88,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-22,65228.0,7736693.08,279.43,16.36,7.59,,3868346.54,32614.0,32614.0,3868346.54,,,,,,,,,,,,,,,3.87,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-23,65228.0,7773873.04,279.43,16.36,7.61,,3886936.52,32614.0,32614.0,3886936.52,,,,,,,,,,,,,,,3.89,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-26,65228.0,7895197.12,285.55,16.36,7.67,,3947598.56,32614.0,32614.0,3947598.56,,,,,,,,,,,,,,,3.95,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-27,65228.0,7784309.52,208.44,16.36,7.62,,3892154.76,32614.0,32614.0,3892154.76,,,,,,,,,,,,,,,3.88,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
2017-06-28,65228.0,7788875.48,207.31,16.36,7.61,,3894437.74,32614.0,32614.0,3894437.74,,,,,,,,,,,,,,,3.89,,,100.0,12.29,0.0,0.0,,0.0,100.0,,1.0,100.0,0.2458
