,PHXM FP Equity_DX_SI_QTY,PHXM FP Equity_DX_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PHXM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PHXM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PHXM FP Equity_DX_SI_MV,PHXM FP Equity_DX_DSS,PHXM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY,PHXM FP Equity_DX_BROKER_SI_QTY,PHXM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PHXM FP Equity_DX_BROKER_SI_MV_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_x,PHXM FP Equity_DX_BROKER_SI_MV_INC_x,PHXM FP Equity_DX_SUPPLY_SI_MV_NEW,PHXM FP Equity_DX_BROKER_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_NEW,PHXM FP Equity_DX_SUPPLY_SI_MV_DEC,PHXM FP Equity_DX_BROKER_SI_QTY_INC,PHXM FP Equity_DX_SUPPLY_SI_QTY_DEC,PHXM FP Equity_DX_BROKER_SI_MV_NEW_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PHXM FP Equity_DX_BROKER_SI_MV_INC_y,PHXM FP Equity_DX_SUPPLY_SI_QTY_INC_y,PHXM FP Equity_DX_BROKER_SI_MV_ADD,PHXM FP Equity_DX_SUPPLY_SI_QTY_ADD,PHXM FP Equity_DX_BROKER_SI_QTY_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV,PHXM FP Equity_DX_BROKER_SI_MV_DEC,PHXM FP Equity_DX_SUPPLY_SI_MV_RMV,PHXM FP Equity_DX_BROKER_SI_MV_RMV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PHXM FP Equity_DX_UTILIZATION_QUANTITY,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PHXM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PHXM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PHXM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PHXM FP Equity_DX_ACTIVE_UTILIZATION_MV,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PHXM FP Equity_DX_BROKER_SI_CON_RATIO,PHXM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PHXM FP Equity_DX_DEMAND_SUPPLY_RATIO
2016-07-19,95655.0,1913100.0,1.7,5.97,1.21,1.92,1.0,1893100.0,3074.0,94655.0,61480.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,16.54,0.0,0.0,,0.0,100.0,23.5,0.3222,48.33,5.1461
2016-07-20,95655.0,1926491.7,1.7,5.95,1.21,1.92,1.0,1906351.7,3074.0,94655.0,61910.36,,,,,,,,,,,,,,,,,,0.06,,,,100.0,16.54,0.0,0.0,,0.0,100.0,23.46,0.3215,48.23,5.1461
2016-07-21,95655.0,1915013.1,1.7,5.89,1.21,1.93,1.0,1894993.1,3074.0,94655.0,61541.48,,,,,,,,,,,,,,,,,,0.06,,,,100.0,19.72,0.0,0.0,,0.0,100.0,23.53,0.3226,48.37,6.1365
2016-07-22,94775.0,1900238.75,1.69,5.8,1.19,1.9,1.0,1880188.75,1000.0,93775.0,20050.0,,,,,,,,0.04,,2074.0,,,,,,,880.0,0.02,0.03,,,100.0,6.42,0.0,0.0,,0.0,100.0,23.73,0.3186,47.76,6.08
2016-07-25,94775.0,1894552.25,1.69,5.81,1.19,1.9,1.0,1874562.25,1000.0,93775.0,19990.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,6.42,0.0,0.0,,0.0,100.0,23.76,0.319,47.81,6.08
2016-07-26,94417.0,1872289.11,1.68,5.97,1.19,1.88,1.0,1852459.11,1000.0,93417.0,19830.0,,,,,,,,,,,,,,,,,358.0,0.02,0.01,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.87,0.3182,47.66,6.7019
2016-07-27,97627.0,1951563.73,1.74,6.27,1.23,1.94,1.0,1931573.73,1000.0,96627.0,19990.0,,,,0.06,,,,,3210.0,,,,0.06,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.0,0.3279,49.24,6.9298
2016-07-28,94627.0,1916196.75,1.69,6.35,1.19,1.9,1.0,1895946.75,1000.0,93627.0,20250.0,,,,,,,,,,,,,,,,,3000.0,0.02,0.06,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.71,0.346,50.72,6.7169
2016-07-29,94627.0,1893486.27,1.69,6.57,1.19,1.91,1.0,1873476.27,1000.0,93627.0,20010.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.84,0.3484,51.0,6.7169
2016-08-01,94627.0,1891593.73,1.69,6.84,1.19,1.89,1.0,1871603.73,1000.0,93627.0,19990.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.78,0.3472,50.87,6.7169
2016-08-02,94627.0,1871722.06,1.69,7.12,1.19,1.89,1.0,1851942.06,1000.0,93627.0,19780.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.84,0.3482,50.98,6.7169
2016-08-03,94627.0,1891593.73,1.69,7.21,1.19,1.88,1.0,1871603.73,1000.0,93627.0,19990.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.72,0.3461,50.73,6.7169
2016-08-04,94069.0,1919007.6,1.68,7.21,1.19,1.89,1.0,1898607.6,1000.0,93069.0,20400.0,,,,,,,,,,,,,,,,,558.0,0.02,0.0,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.81,0.3434,50.34,6.6772
2016-08-05,98939.0,2005493.53,1.76,7.72,1.25,2.01,1.0,1985223.53,1000.0,97939.0,20270.0,,,,0.12,,,,,4870.0,,,,0.12,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.79,0.3621,53.02,7.0229
2016-08-08,96939.0,1967861.7,1.73,8.56,1.22,1.97,1.0,1947561.7,1000.0,95939.0,20300.0,,,,,,,,,,,,,,,,,2000.0,0.02,0.04,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.28,0.3761,54.03,6.881
2016-08-09,96939.0,1980463.77,1.73,8.71,1.22,1.97,1.0,1960033.77,1000.0,95939.0,20430.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.13,0.376,54.06,6.881
2016-08-10,96939.0,1962045.36,1.73,8.89,1.22,1.98,1.0,1941805.36,1000.0,95939.0,20240.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.26,0.3775,54.2,6.881
2016-08-11,96826.0,1954916.94,1.72,9.33,1.22,1.96,1.0,1934726.94,1000.0,95826.0,20190.0,,,,,,,,,,,,,,,,,113.0,0.02,0.01,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.25,0.3764,54.07,6.8729
2016-08-12,96826.0,1947170.86,1.72,9.73,1.22,1.95,1.0,1927060.86,1000.0,95826.0,20110.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.2,0.3767,54.12,6.8729
2016-08-15,96694.0,1955152.68,1.72,9.89,1.22,1.95,1.0,1934932.68,1000.0,95694.0,20220.0,,,,,,,,,,,,,,,,,132.0,0.02,0.01,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.24,0.3751,53.91,6.8636
2016-08-16,96694.0,1979326.18,1.72,10.13,1.22,1.96,1.0,1958856.18,1000.0,95694.0,20470.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.21,0.3744,53.83,6.8636
2016-08-17,96694.0,1957086.56,1.72,10.15,1.22,1.97,1.0,1936846.56,1000.0,95694.0,20240.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.33,0.3768,54.11,6.8636
2016-08-18,96424.0,1967049.6,1.72,10.71,1.21,1.95,1.0,1946649.6,1000.0,95424.0,20400.0,,,,,,,,,,,,,,,,,270.0,0.02,0.02,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.29,0.374,53.76,6.8444
2016-08-19,95923.0,1963543.81,1.71,10.45,1.21,1.95,1.0,1943073.81,1000.0,94923.0,20470.0,,,,,,,,,,,,,,,,,501.0,0.02,0.0,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.22,0.3735,53.72,6.8088
2016-08-22,97923.0,2039736.09,1.74,11.09,1.23,2.01,1.0,2018906.09,1000.0,96923.0,20830.0,,,,0.04,,,,,2000.0,,,,0.04,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.86,0.3587,52.31,6.9508
2016-08-23,75423.0,1626874.11,1.34,8.82,0.95,1.59,0.0,1605304.11,1000.0,74423.0,21570.0,,,,,,,,,,,,,,,,,22500.0,0.02,0.46,,,100.0,7.1,0.0,0.0,,0.0,100.0,21.73,0.5113,67.44,5.3537
2016-08-24,75423.0,1573323.78,1.34,8.22,0.95,1.61,0.0,1552463.78,1000.0,74423.0,20860.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,20.72,0.5257,68.87,5.3537
2016-08-25,75423.0,1543908.81,1.34,7.89,0.95,1.56,0.0,1523438.81,1000.0,74423.0,20470.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,20.94,0.5226,68.57,5.3537
2016-08-26,75423.0,1553713.8,1.34,7.69,0.95,1.55,0.0,1533113.8,1000.0,74423.0,20600.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,21.31,0.5171,68.03,5.3537
2016-08-29,75423.0,1588408.38,1.34,7.73,0.95,1.56,0.0,1567348.38,1000.0,74423.0,21060.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,21.6,0.5132,67.63,5.3537
2016-08-30,75423.0,1604247.21,1.36,8.0,0.95,1.59,0.0,1582977.21,1000.0,74423.0,21270.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,21.36,0.5165,67.97,5.3537
2016-08-31,75423.0,1607264.13,1.36,7.7,0.95,1.61,0.0,1585954.13,1000.0,74423.0,21310.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,21.24,0.5183,68.15,5.3537
2016-09-01,75259.0,1584201.95,1.36,7.34,0.95,1.6,0.0,1563151.95,1000.0,74259.0,21050.0,,,,,,,,,,,,,,,,,164.0,0.02,0.0,,,100.0,7.1,0.0,0.0,,0.0,100.0,21.08,0.5206,68.37,5.3421
2016-09-02,74087.0,1607687.9,1.34,7.27,0.93,1.57,0.0,1585987.9,1000.0,73087.0,21700.0,,,,,,,,,,,,,,,,,1172.0,0.02,0.04,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.05,0.5064,66.96,5.2589
2016-09-05,73797.0,1726111.83,1.33,7.1,0.93,1.64,0.0,1702721.83,1000.0,72797.0,23390.0,,,,,,,,,,,,,,,,,290.0,0.02,0.0,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.81,0.4962,65.88,5.2383
2016-09-06,73216.0,1741808.64,1.32,6.0,0.92,1.72,0.0,1718018.64,1000.0,72216.0,23790.0,,,,,,,,,,,,,,,,,581.0,0.02,0.0,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.11,0.5057,66.88,5.197
2016-09-07,72792.0,1543190.4,1.31,5.28,0.92,1.67,0.0,1521990.4,1000.0,71792.0,21200.0,,,,,,,,,,,,,,,,,424.0,0.02,0.0,,,100.0,7.1,0.0,0.0,,0.0,100.0,20.29,0.5311,69.42,5.167
2016-09-08,71972.0,1457433.0,1.3,4.02,0.91,1.51,0.0,1437183.0,1000.0,70972.0,20250.0,,,,,,,,,,,,,,,,,820.0,0.02,0.14,,,100.0,7.1,0.0,0.0,,0.0,100.0,21.51,0.5111,67.5,5.1087
2016-09-09,71768.0,1428900.88,1.3,3.7,0.9,1.45,0.0,1408990.88,1000.0,70768.0,19910.0,,,,,,,,,,,,,,,,,204.0,0.02,0.05,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.03,0.5058,66.92,5.0943
2016-09-12,71637.0,1397637.87,1.29,3.56,0.9,1.42,0.0,1378127.87,1000.0,70637.0,19510.0,,,,0.0,,,,,46.0,,,,0.0,,,,177.0,0.02,0.02,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.09,0.5054,66.87,5.085
2016-09-13,76637.0,1479860.47,1.38,3.7,0.97,1.49,0.0,1460550.47,1000.0,75637.0,19310.0,,,,,,5000.0,,,,,,,,,0.1,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,20.79,0.4438,62.28,5.4399
2016-09-14,76637.0,1463766.7,1.38,3.66,0.97,1.47,0.0,1444666.7,1000.0,75637.0,19100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,20.78,0.4441,62.31,5.4399
2016-09-15,78637.0,1513762.25,1.42,3.73,0.99,1.51,0.0,1494512.25,1000.0,77637.0,19250.0,,,,0.04,,,,,2000.0,,,,0.04,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,23.07,0.4298,60.37,5.5818
2016-09-16,79637.0,1541772.32,1.44,3.77,1.0,1.54,1.0,1522412.32,1000.0,78637.0,19360.0,,,,0.03,,,,,1000.0,,,,0.03,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.73,0.4341,60.86,5.6528
2016-09-19,79637.0,1568052.53,1.44,3.78,1.0,1.55,1.0,1548362.53,1000.0,78637.0,19690.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.93,0.4329,60.7,5.6528
2016-09-20,79637.0,1505139.3,1.44,3.79,1.0,1.55,1.0,1486239.3,1000.0,78637.0,18900.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.03,0.4417,61.78,5.6528
2016-09-21,79637.0,1498768.34,1.44,3.66,1.0,1.5,1.0,1479948.34,1000.0,78637.0,18820.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,22.58,0.4359,61.08,5.6528
2016-09-22,82637.0,1553575.6,1.49,3.7,1.04,1.56,1.0,1534775.6,1000.0,81637.0,18800.0,,,,0.06,,,,,3000.0,,,,0.06,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,25.45,0.4213,58.78,5.8658
2016-09-23,82637.0,1555228.34,1.49,3.68,1.04,1.55,1.0,1536408.34,1000.0,81637.0,18820.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,7.1,0.0,0.0,,0.0,100.0,25.49,0.4216,58.79,5.8658
2016-09-26,82637.0,1589935.88,1.49,3.65,1.04,1.57,1.0,1570695.88,1000.0,81637.0,19240.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,16.43,0.0,0.0,,0.0,100.0,25.85,0.4185,58.36,13.5738
2016-09-27,82284.0,1571624.4,1.49,3.54,1.04,1.58,1.0,1552524.4,1000.0,81284.0,19100.0,,,,,,,,,,,,,,,,,353.0,0.02,0.0,,,100.0,16.43,0.0,0.0,,0.0,100.0,25.44,0.421,58.76,13.5158
2016-09-28,82284.0,1571624.4,1.49,3.5,1.04,1.57,1.0,1552524.4,1000.0,81284.0,19100.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,16.43,0.0,0.0,,0.0,100.0,25.57,0.4202,58.63,13.5158
2016-09-29,83283.0,1565720.4,1.5,3.54,1.05,1.58,1.0,1546920.4,1000.0,82283.0,18800.0,,,,0.01,,,,,1000.0,,,,0.01,,,,1.0,0.02,0.0,,,100.0,16.43,0.0,0.0,,0.0,100.0,26.2,0.4185,58.24,13.6799
2016-09-30,83283.0,1542401.16,1.5,3.55,1.05,1.56,1.0,1523881.16,1000.0,82283.0,18520.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,16.43,0.0,0.0,,0.0,100.0,26.22,0.4186,58.24,13.6799
2016-10-03,83283.0,1504923.81,1.5,3.52,1.05,1.53,1.0,1486853.81,1000.0,82283.0,18070.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,16.43,0.0,0.0,,0.0,100.0,26.05,0.4196,58.4,13.6799
2016-10-04,83283.0,1504090.98,1.5,3.48,1.05,1.5,1.0,1486030.98,1000.0,82283.0,18060.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,16.43,0.0,0.0,,0.0,100.0,26.44,0.4165,57.95,13.6799
2016-10-05,83283.0,1505756.64,1.5,3.54,1.05,1.5,1.0,1487676.64,1000.0,82283.0,18080.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,16.43,0.0,0.0,,0.0,100.0,26.49,0.4163,57.9,13.6799
2016-10-06,85283.0,1522301.55,1.54,3.66,1.07,1.54,1.0,1522301.55,0.0,85283.0,0.0,,,,0.05,,,,0.02,3000.0,1000.0,,,0.05,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.13,0.4177,56.81,16.7616
2016-10-07,85283.0,1492452.5,1.54,3.68,1.07,1.51,1.0,1492452.5,0.0,85283.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.01,0.4192,57.01,16.7616
2016-10-10,85283.0,1472837.41,1.54,3.62,1.07,1.49,1.0,1472837.41,0.0,85283.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,29.13,0.4178,56.82,16.7616
2016-10-11,84683.0,1458241.26,1.53,3.59,1.07,1.46,1.0,1458241.26,300.0,84683.0,5166.0,,,,0.0,,,,,340.0,,,,0.0,,,300.0,940.0,0.01,0.02,,,100.0,5.57,0.0,0.0,,0.0,100.0,28.4,0.4204,57.39,15.717
2016-10-12,84233.0,1421010.71,1.52,3.62,1.06,1.44,1.0,1421010.71,300.0,84233.0,5061.0,,,,,,,,,,,,,,,,,450.0,0.01,0.01,,,100.0,5.57,0.0,0.0,,0.0,100.0,28.24,0.4213,57.55,15.6334
2016-10-13,88311.0,1473027.48,1.59,3.83,1.11,1.49,1.0,1473027.48,300.0,88311.0,5004.0,,,,0.05,,,,,4078.0,,,,0.05,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.07,0.4357,59.42,17.3567
2016-10-14,88311.0,1453599.06,1.59,3.8,1.11,1.47,1.0,1453599.06,300.0,88311.0,4938.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.06,0.435,59.35,17.3567
2016-10-17,88311.0,1423573.32,1.59,3.82,1.11,1.44,1.0,1423573.32,300.0,88311.0,4836.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.93,0.4366,59.56,17.3567
2016-10-18,88311.0,1504819.44,1.59,4.03,1.11,1.45,1.0,1504819.44,300.0,88311.0,5112.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,28.28,0.4256,57.95,17.3567
2016-10-19,88311.0,1540143.84,1.59,4.24,1.11,1.52,1.0,1540143.84,300.0,88311.0,5232.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.71,0.4301,58.63,17.3567
2016-10-20,88311.0,1501287.0,1.59,5.21,1.11,1.53,1.0,1501287.0,300.0,88311.0,5100.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.84,0.4369,59.63,17.3567
2016-10-21,88311.0,1470378.15,1.59,5.73,1.11,1.49,1.0,1470378.15,300.0,88311.0,4995.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.92,0.4364,59.54,17.3567
2016-10-24,88311.0,1483624.8,1.59,6.02,1.11,1.48,1.0,1483624.8,300.0,88311.0,5040.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.46,0.4322,58.93,17.3567
2016-10-25,88311.0,1468611.93,1.59,6.22,1.11,1.48,1.0,1468611.93,300.0,88311.0,4989.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.11,0.435,59.34,17.3567
2016-10-26,88357.0,1485281.17,1.6,6.34,1.11,1.47,1.0,1485281.17,300.0,88357.0,5043.0,,,,,,46.0,,,,,,,,,0.0,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.48,0.4315,58.86,17.3658
2016-10-27,88357.0,1519740.4,1.6,6.26,1.11,1.5,1.0,1519740.4,300.0,88357.0,5160.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.69,0.4296,58.59,17.3658
2016-10-28,88357.0,1506486.85,1.6,6.15,1.11,1.51,1.0,1506486.85,300.0,88357.0,5115.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.13,0.4347,59.31,17.3658
2016-10-31,88357.0,1488815.45,1.6,6.15,1.11,1.5,1.0,1488815.45,300.0,88357.0,5055.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.07,0.4348,59.34,17.3658
2016-11-01,90471.0,1547054.1,1.63,6.33,1.14,1.53,1.0,1547054.1,300.0,90471.0,5130.0,,,,,,2114.0,,,,,,,,,0.04,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.89,0.4113,57.39,17.7813
2016-11-02,90471.0,1528959.9,1.63,6.71,1.14,1.54,1.0,1528959.9,300.0,90471.0,5070.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.42,0.4143,57.88,17.7813
2016-11-03,90471.0,1538007.0,1.63,6.97,1.14,1.53,1.0,1538007.0,300.0,90471.0,5100.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.72,0.412,57.53,17.7813
2016-11-04,90471.0,1492771.5,1.63,7.03,1.14,1.52,1.0,1492771.5,300.0,90471.0,4950.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.1,0.4168,58.25,17.7813
2016-11-07,90571.0,1511629.99,1.64,7.05,1.14,1.5,1.0,1511629.99,300.0,90571.0,5007.0,,,,,,100.0,,,,,,,,,0.0,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.76,0.4098,57.31,17.8009
2016-11-08,85571.0,1388817.33,1.55,6.9,1.08,1.42,1.0,1388817.33,300.0,85571.0,4869.0,,,,,,,,,,,,,,,,,5000.0,0.01,0.08,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.64,0.4622,61.54,16.8182
2016-11-09,88871.0,1461927.95,1.6,7.33,1.12,1.45,1.0,1461927.95,300.0,88871.0,4935.0,,,,0.06,,,,,3300.0,,,,0.06,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.31,0.4291,58.33,17.4668
2016-11-10,88812.0,1449411.84,1.6,6.86,1.12,1.46,1.0,1449411.84,300.0,88812.0,4896.0,,,,,,,,,,,,,,,,,59.0,0.0,0.0,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.97,0.4327,58.83,17.4552
2016-11-11,88812.0,1492041.6,1.6,6.58,1.12,1.47,1.0,1492041.6,300.0,88812.0,5040.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.59,0.4268,57.98,17.4552
2016-11-14,88812.0,1551545.64,1.6,6.53,1.12,1.52,1.0,1551545.64,300.0,88812.0,5241.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.75,0.4251,57.74,17.4552
2016-11-15,88812.0,1176759.0,1.6,6.23,1.12,1.41,1.0,1176759.0,300.0,88812.0,3975.0,,,,,,,,,,,,,,,,,,0.01,,,,100.0,5.9,0.0,0.0,,0.0,100.0,22.68,0.48,64.68,17.4552
2016-11-16,88812.0,1216724.4,1.6,3.06,1.12,1.19,1.0,1216724.4,300.0,88812.0,4110.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.65,0.426,57.87,17.4552
2016-11-17,86698.0,1153083.4,1.57,2.67,1.09,1.17,1.0,1153083.4,300.0,86698.0,3990.0,,,,,,,,,,,,,,,,,2114.0,0.0,0.03,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.31,0.4581,60.82,17.0397
2016-11-18,86698.0,1145280.58,1.57,2.57,1.09,1.15,1.0,1145280.58,300.0,86698.0,3963.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,27.68,0.4542,60.29,17.0397
2016-11-21,84498.0,1122133.44,1.53,2.48,1.06,1.12,1.0,1122133.44,300.0,84498.0,3984.0,,,,,,,,,,,,,,,,,2200.0,0.0,0.03,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.0,0.4617,61.58,16.6073
2016-11-22,77498.0,1033823.32,1.4,2.26,0.98,1.03,0.0,1033823.32,300.0,77498.0,4002.0,,,,,,,,,,,,,,,,,7000.0,0.0,0.09,,,100.0,5.9,0.0,0.0,,0.0,100.0,25.76,0.5226,67.2,15.2315
2016-11-23,77498.0,1014448.82,1.4,2.24,0.98,1.03,0.0,1014448.82,300.0,77498.0,3927.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,25.35,0.5271,67.69,15.2315
2016-11-24,77098.0,992251.26,1.39,2.18,0.97,1.01,0.0,992251.26,300.0,77098.0,3861.0,,,,,,,,,,,,,,,,,400.0,0.0,0.01,,,100.0,5.9,0.0,0.0,,0.0,100.0,25.84,0.5292,67.71,15.1529
2016-11-25,78598.0,995050.68,1.42,2.17,0.99,1.01,0.0,995050.68,300.0,78598.0,3798.0,,,,0.01,,,,,1500.0,,,,0.01,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.94,0.5214,66.71,15.4477
2016-11-28,78598.0,976973.14,1.42,2.15,0.99,0.99,0.0,976973.14,300.0,78598.0,3729.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.9,0.5218,66.76,15.4477
2016-11-29,78598.0,933744.24,1.42,2.15,0.99,0.96,0.0,933744.24,300.0,78598.0,3564.0,,,,,,,,,,,,,,,,,,0.0,,,,100.0,5.9,0.0,0.0,,0.0,100.0,26.42,0.5271,67.35,15.4477
2016-11-30,79441.0,969974.61,1.43,2.11,1.0,0.95,1.0,969974.61,300.0,79441.0,3663.0,,,,0.02,,,,,1000.0,,,,0.02,,,,157.0,0.0,0.03,,,100.0,5.9,0.0,0.0,,0.0,100.0,28.71,0.5064,64.81,15.6134
2016-12-01,79408.0,995776.32,1.43,2.06,1.0,0.98,1.0,995776.32,300.0,79408.0,3762.0,,,,,,,,,,,,,,,,,33.0,0.0,0.0,,,100.0,5.9,0.0,0.0,,0.0,100.0,28.7,0.5067,64.84,15.6069
