,LQQ FP Equity_DX_SI_QTY,LQQ FP Equity_DX_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LQQ FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LQQ FP Equity_DX_SI_MV,LQQ FP Equity_DX_DSS,LQQ FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LQQ FP Equity_DX_SUPPLY_SI_QTY,LQQ FP Equity_DX_BROKER_SI_QTY,LQQ FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LQQ FP Equity_DX_BROKER_SI_MV_NEW_x,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_x,LQQ FP Equity_DX_BROKER_SI_MV_INC_x,LQQ FP Equity_DX_BROKER_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_NEW,LQQ FP Equity_DX_SUPPLY_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_QTY_INC,LQQ FP Equity_DX_SUPPLY_SI_QTY_DEC,LQQ FP Equity_DX_BROKER_SI_MV_NEW_y,LQQ FP Equity_DX_BROKER_SI_MV_INC_y,LQQ FP Equity_DX_SUPPLY_SI_QTY_INC_y,LQQ FP Equity_DX_BROKER_SI_MV_ADD,LQQ FP Equity_DX_SUPPLY_SI_QTY_ADD,LQQ FP Equity_DX_BROKER_SI_QTY_DEC,LQQ FP Equity_DX_SUPPLY_SI_MV,LQQ FP Equity_DX_BROKER_SI_MV_DEC,LQQ FP Equity_DX_BROKER_SI_MV_RMV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LQQ FP Equity_DX_UTILIZATION_QUANTITY,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LQQ FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LQQ FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LQQ FP Equity_DX_ACTIVE_UTILIZATION_MV,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LQQ FP Equity_DX_BROKER_SI_CON_RATIO,LQQ FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LQQ FP Equity_DX_DEMAND_SUPPLY_RATIO
2021-10-21,3700.0,3038440.0,1.02,0.85,3.04,,3038440.0,0.0,3700.0,0.0,,,,,,0.49,,600.0,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,14.0684
2021-10-22,3700.0,3011430.0,1.02,0.85,3.04,,3011430.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,58.7302
2021-10-25,3700.0,3051760.0,1.01,0.85,3.01,,3051760.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,58.7302
2021-10-26,3700.0,3133530.0,1.02,0.85,3.06,,3133530.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,58.7302
2021-10-27,3700.0,3148330.0,0.99,0.85,3.14,,3148330.0,0.0,3700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,58.7302
2021-10-28,2000.0,1706400.0,0.53,0.46,1.7,,1706400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,1700.0,0.0,1.42,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,31.746
2021-10-29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000.0,0.0,1.72,,0.0,0.0,63.0,54406.8,0.02,0.0,,0.0,,0.0
2021-11-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,63.0,55024.2,0.02,0.0,,0.0,,0.0
2021-11-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,63.0,55584.9,0.02,0.0,,0.0,,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,63.0,55937.7,0.02,0.0,,0.0,,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,60.0,55512.0,0.02,0.0,,0.0,,0.0
2021-11-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,60.0,56298.0,0.02,0.0,,0.0,,0.0
2021-11-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,60.0,55764.0,0.02,0.0,,0.0,,0.0
2021-11-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,60.0,54984.0,0.02,0.0,,0.0,,0.0
2021-11-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,61.0,55528.3,0.02,0.0,,0.0,,0.0
2021-11-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,61.0,55302.6,0.02,0.0,,0.0,,0.0
2021-11-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,61.0,56132.2,0.02,0.0,,0.0,,0.0
2021-11-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,61.0,56217.6,0.02,0.0,,0.0,,0.0
2021-11-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,65.0,61262.5,0.02,0.0,,0.0,,0.0
2021-11-17,800.0,761360.0,0.24,0.18,0.75,,761360.0,800.0,800.0,761360.0,,,,800.0,,,,,,,,0.75,800.0,,0.75,,,50.0,48.05,800.0,761360.0,0.83,47.62,,1.0,100.0,0.4805
2021-11-18,1700.0,1626730.0,0.5,0.39,1.62,,1626730.0,1700.0,1700.0,1626730.0,,900.0,0.87,,,,900.0,,,0.87,900.0,,,,1.62,,,50.0,49.13,1700.0,1626730.0,1.78,47.62,,1.0,100.0,0.4913
2021-11-19,1800.0,1762560.0,0.55,0.41,1.72,,1762560.0,1800.0,1800.0,1762560.0,,100.0,0.09,,,,100.0,,,0.09,100.0,,,,1.72,,,50.0,49.18,1800.0,1762560.0,1.89,47.62,,1.0,100.0,0.4918
2021-11-22,3700.0,3652270.0,1.09,0.85,3.62,,3652270.0,1800.0,3700.0,1776780.0,,,1.89,,,,1900.0,,,1.89,,,,,1.76,,,50.0,49.18,1800.0,1776780.0,1.94,47.62,,1.0,100.0,1.0109
2021-11-23,3700.0,3474300.0,1.07,0.85,3.65,,3474300.0,1800.0,3700.0,1690200.0,,,,,,,,,,,,,,,1.78,,,50.0,49.18,1800.0,1690200.0,1.95,47.62,,1.0,100.0,1.0109
2021-11-24,3700.0,3527210.0,0.98,0.85,3.48,,3527210.0,1800.0,3700.0,1715940.0,,,,,,,,,,,,,,,1.69,,,64.29,62.94,1000.0,953300.0,0.98,63.32,,1.0,100.0,1.2937
2021-11-25,1900.0,1832740.0,0.49,0.44,1.81,,1832740.0,0.0,1900.0,0.0,,,,,,1.69,,1800.0,,,,,,1800.0,0.0,1.66,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,1.5067
2021-11-26,1900.0,1744960.0,0.5,0.44,1.83,,1744960.0,0.0,1900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,31.1475
2021-11-29,1900.0,1801960.0,0.47,0.43,1.75,,1801960.0,0.0,1900.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,31.1475
2021-11-30,4400.0,4078360.0,1.06,1.0,4.18,,4078360.0,0.0,4400.0,0.0,,,2.44,,,,2500.0,,,2.44,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,68.75
2021-12-01,4400.0,4187040.0,1.02,1.01,4.08,,4187040.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,68.75
2021-12-02,4400.0,3946360.0,1.01,1.01,4.19,,3946360.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,67.6923
2021-12-03,4400.0,3855280.0,0.95,1.01,3.95,,3855280.0,0.0,4400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,67.6923
2021-12-06,6000.0,5287200.0,1.25,1.36,5.26,,5287200.0,1600.0,6000.0,1409920.0,,,1.3,,,,1600.0,,,1.3,,,1600.0,,1.4,,,50.0,48.93,1600.0,1409920.0,1.54,47.62,,1.0,100.0,1.8349
2021-12-07,6000.0,5682000.0,1.23,1.36,5.3,,5682000.0,1600.0,6000.0,1515200.0,,,,,,,,,,,,,,,1.41,,,50.0,48.93,1600.0,1515200.0,1.55,47.62,,1.0,100.0,1.8349
2021-12-08,6000.0,5653200.0,1.19,1.36,5.68,,5653200.0,1600.0,6000.0,1507520.0,,,,,,,,,,,,,,,1.52,,,50.0,48.93,1600.0,1507520.0,1.67,47.62,,1.0,100.0,1.8349
2021-12-09,6200.0,5878840.0,1.2,1.38,5.84,,5878840.0,1800.0,6200.0,1706760.0,,200.0,0.13,,,,200.0,,,0.13,200.0,,,,1.7,,,50.0,49.05,1800.0,1706760.0,1.87,47.62,,1.0,100.0,1.6894
2021-12-10,4800.0,4455840.0,0.93,1.04,4.55,,4455840.0,1800.0,4800.0,1670940.0,,,,,,,,,,,,,,1400.0,1.71,1.28,,50.0,49.05,1800.0,1670940.0,1.88,47.62,,1.0,100.0,1.3079
2021-12-13,6200.0,5749880.0,1.2,1.35,5.75,,4266040.0,1600.0,4600.0,1483840.0,,,,,,0.23,,200.0,,,,,,200.0,1.48,0.3,,50.0,48.99,1600.0,1483840.0,1.63,47.62,,1.0,100.0,1.8983
2021-12-14,6200.0,5491960.0,1.2,1.34,5.77,,4074680.0,1600.0,4600.0,1417280.0,,,,,,,,,,,,,,,1.48,,,50.0,48.99,1600.0,1417280.0,1.63,47.62,,1.0,100.0,1.8983
2021-12-15,6200.0,5494440.0,1.16,1.35,5.51,,4076520.0,1600.0,4600.0,1417920.0,4.09,,,,4600.0,,,,4.09,,,,,,1.42,,4.29,50.0,48.99,1600.0,1417920.0,1.56,47.62,,1.0,100.0,1.8983
2021-12-16,6200.0,5628360.0,1.15,1.34,5.5,,4175880.0,1600.0,4600.0,1452480.0,,,,,,,,,,,,,,,1.42,,,50.0,48.97,1600.0,1452480.0,1.56,47.62,,1.0,100.0,1.8978
2021-12-17,5600.0,4996880.0,1.01,1.21,5.08,,3836890.0,1300.0,4300.0,1159990.0,,,,,,0.25,,300.0,,,,,,300.0,1.18,0.2,,50.0,48.74,1300.0,1159990.0,1.3,47.62,,1.0,100.0,2.0997
2021-12-20,5600.0,4776240.0,0.94,1.21,5.0,,3667470.0,1300.0,4300.0,1108770.0,,,,,,,,,,,,,,,1.16,,,50.0,48.69,1300.0,1108770.0,1.28,47.62,,1.0,100.0,2.0974
2021-12-21,3000.0,2638800.0,0.5,0.65,2.56,,2638800.0,0.0,3000.0,0.0,,,,,,1.16,,1300.0,,,,,,1300.0,0.0,1.28,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.4286
2021-12-22,2000.0,1836000.0,0.33,0.43,1.76,,1836000.0,0.0,2000.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.79,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,11.236
2021-12-23,1000.0,941000.0,0.16,0.22,0.92,,941000.0,0.0,1000.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.84,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,12.8205
2021-12-24,400.0,376720.0,0.06,0.09,0.38,,376720.0,0.0,400.0,0.0,,,,,,,,,,,,,,600.0,0.0,0.54,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.1282
2021-12-27,3600.0,3463560.0,0.57,0.79,3.39,,1924200.0,1600.0,2000.0,1539360.0,,,1.51,,,,1600.0,,,1.51,,,1600.0,,1.51,,,50.0,48.81,1600.0,1539360.0,1.66,47.62,,1.0,100.0,1.0982
2021-12-28,3200.0,3084480.0,0.51,0.7,3.08,,1542240.0,1600.0,1600.0,1542240.0,,,,,,,,,,,,,,400.0,1.54,0.35,,50.0,48.81,1600.0,1542240.0,1.69,47.62,,1.0,100.0,0.9762
2021-12-29,3200.0,3048000.0,0.5,0.7,3.09,,1524000.0,1600.0,1600.0,1524000.0,,,,,,,,,,,,,,,1.54,,,50.0,48.99,1600.0,1524000.0,1.7,47.62,,1.0,100.0,0.9798
2021-12-30,3200.0,3090240.0,0.5,0.7,3.05,,1545120.0,1600.0,1600.0,1545120.0,,,,,,,,,,,,,,,1.52,,,50.0,49.0,1600.0,1545120.0,1.68,47.62,,1.0,100.0,0.9801
2021-12-31,3200.0,3047360.0,0.5,0.7,3.09,,1523680.0,1600.0,1600.0,1523680.0,,,,,,,,,,,,,,,1.54,,,50.0,49.35,1600.0,1523680.0,1.7,47.62,,1.0,100.0,0.987
2022-01-03,3200.0,3052480.0,0.51,0.7,3.05,,1526240.0,1600.0,1600.0,1526240.0,,,,,,,,,,,,,,,1.52,,,50.0,49.35,1600.0,1526240.0,1.68,47.62,,1.0,100.0,0.987
2022-01-04,3200.0,2979520.0,0.51,0.7,3.05,,1489760.0,1600.0,1600.0,1489760.0,,,,,,,,,,,,,,,1.53,,,50.0,49.35,1600.0,1489760.0,1.68,47.62,,1.0,100.0,0.987
2022-01-05,4600.0,4232460.0,0.75,1.0,4.27,,2760300.0,1600.0,3000.0,1472160.0,,,1.26,,,,1400.0,,,1.26,,,,,1.49,,,50.0,49.35,1600.0,1472160.0,1.63,47.62,,1.0,100.0,1.4189
2022-01-06,7300.0,6434220.0,1.16,1.55,6.73,,5023980.0,1600.0,5700.0,1410240.0,,,2.46,,,,2700.0,,,2.46,,,,,1.47,,,50.0,49.34,1600.0,1410240.0,1.62,47.62,,1.0,100.0,2.251
2022-01-07,4100.0,3516160.0,0.63,0.87,3.63,,3516160.0,0.0,4100.0,0.0,,,,,,1.46,,1600.0,,,,,,1600.0,0.0,1.6,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,3.5871
2022-01-10,4100.0,3384550.0,0.63,0.87,3.52,,3384550.0,0.0,4100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,91.1111
2022-01-11,4100.0,3567820.0,0.61,0.87,3.4,,3567820.0,0.0,4100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,91.1111
2022-01-12,4100.0,3620300.0,0.61,0.87,3.58,,3620300.0,0.0,4100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,87.234
2022-01-13,4100.0,3569870.0,0.6,0.87,3.6,,3569870.0,0.0,4100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,205.0
2022-01-14,5600.0,4699520.0,0.84,1.17,4.88,,4699520.0,0.0,5600.0,0.0,,,1.26,,,,1500.0,,,1.26,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,280.0
2022-01-17,5700.0,4841010.0,0.86,1.19,4.77,,3567060.0,1500.0,4200.0,1273950.0,,,,,,,,,,,,,1500.0,1400.0,1.26,1.36,,50.0,49.67,1500.0,1273950.0,1.38,47.62,,1.0,100.0,1.8874
2022-01-18,5300.0,4346530.0,0.8,1.11,4.5,,3280400.0,1300.0,4000.0,1066130.0,,,,,,0.16,,200.0,,,,,,200.0,1.1,0.14,,50.0,49.58,1300.0,1066130.0,1.21,47.62,,1.0,100.0,2.0214
2022-01-19,4500.0,3616650.0,0.7,0.93,3.69,,2571840.0,1300.0,3200.0,1044810.0,,,,,,,,,,,,,,800.0,1.07,0.76,,50.0,49.58,1300.0,1044810.0,1.17,47.62,,1.0,100.0,1.7162
2022-01-20,5100.0,4193220.0,0.79,1.06,4.1,,2877700.0,1600.0,3500.0,1315520.0,,300.0,0.18,,,,300.0,,,0.18,300.0,,,,1.28,,,50.0,49.66,1600.0,1315520.0,1.41,47.62,,1.0,100.0,1.5829
2022-01-21,5100.0,3926490.0,0.77,1.06,4.2,,2694650.0,1600.0,3500.0,1231840.0,,,,,,,,,,,,,,,1.32,,,50.0,49.72,1600.0,1231840.0,1.45,47.62,,1.0,100.0,1.5848
2022-01-24,2600.0,1787760.0,0.37,0.54,2.0,,893880.0,1300.0,1300.0,893880.0,,,,,,0.32,,300.0,,,,,,2200.0,1.0,1.88,,50.0,49.66,1300.0,893880.0,1.1,47.62,,1.0,100.0,0.9931
2022-01-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,1.0,,1300.0,,,,,,1300.0,0.0,1.0,,0.0,0.0,320.0,223936.0,0.21,0.0,,0.0,,0.0
2022-01-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22.0,16192.0,0.0,0.0,,0.0,,0.0
2022-01-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22.0,16086.4,0.0,0.0,,0.0,,0.0
2022-01-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22.0,15822.4,0.0,0.0,,0.0,,0.0
2022-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22.0,16924.6,0.0,0.0,,0.0,,0.0
2022-02-01,600.0,471120.0,0.07,0.13,0.46,,235560.0,300.0,300.0,235560.0,,,,300.0,,,,,,,,0.23,300.0,,0.23,,,100.0,93.17,0.0,0.0,0.0,100.0,,1.0,100.0,1.8634
2022-02-02,600.0,473640.0,0.07,0.13,0.47,,236820.0,300.0,300.0,236820.0,,,,,,,,,,,,,,,0.24,,,100.0,93.75,0.0,0.0,0.0,100.0,,1.0,100.0,1.875
2022-02-03,3200.0,2403840.0,0.38,0.68,2.53,,1201920.0,1600.0,1600.0,1201920.0,,1300.0,1.03,,,,1300.0,,,1.03,1300.0,,,,1.26,,,100.0,98.77,0.0,0.0,0.0,100.0,,1.0,100.0,1.9753
2022-02-04,3200.0,2352960.0,0.37,0.68,2.46,,1176480.0,1600.0,1600.0,1176480.0,,,,,,,,,,,,,,,1.26,,,100.0,98.89,0.0,0.0,0.0,100.0,,1.0,100.0,1.9778
2022-02-07,2600.0,1929720.0,0.3,0.54,1.92,,964860.0,1300.0,1300.0,964860.0,,,,,,0.3,,300.0,,,,,,300.0,0.96,0.25,,100.0,98.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.9697
2022-02-08,2600.0,1945320.0,0.3,0.55,1.93,,972660.0,1300.0,1300.0,972660.0,,,,,,,,,,,,,,,0.96,,,100.0,98.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.9697
2022-02-09,2600.0,2009800.0,0.3,0.55,1.94,,1004900.0,1300.0,1300.0,1004900.0,,,,,,,,,,,,,,,0.97,,,100.0,98.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.9697
2022-02-10,2600.0,1979900.0,0.31,0.54,2.0,,989950.0,1300.0,1300.0,989950.0,,,,,,,,,,,,,,,1.0,,,100.0,98.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.9697
2022-02-11,2600.0,1912820.0,0.3,0.54,1.99,,956410.0,1300.0,1300.0,956410.0,,,,,,,,,,,,,,,1.01,,,100.0,98.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.9697
2022-02-14,2600.0,1869400.0,0.3,0.54,1.91,,934700.0,1300.0,1300.0,934700.0,,,,,,,,,,,,,,,0.96,,,100.0,98.48,0.0,0.0,0.0,100.0,,1.0,100.0,1.9697
2022-02-15,3400.0,2498660.0,0.37,0.71,2.45,,1249330.0,1700.0,1700.0,1249330.0,,400.0,0.27,,,,400.0,,,0.27,400.0,,,,1.22,,,100.0,98.84,0.0,0.0,0.0,100.0,,1.0,100.0,1.9767
2022-02-16,800.0,579120.0,0.09,0.17,0.59,,289560.0,400.0,400.0,289560.0,,,,,,0.93,,1300.0,,,,,,1300.0,0.29,0.93,,100.0,48.66,0.0,0.0,0.0,100.0,,1.0,100.0,0.9732
2022-02-17,400.0,287680.0,0.05,0.08,0.29,,143840.0,200.0,200.0,143840.0,,,,,,0.15,,200.0,,,,,,200.0,0.14,0.15,,100.0,90.91,0.0,0.0,0.0,100.0,,1.0,100.0,1.8182
2022-02-18,1200.0,821640.0,0.14,0.25,0.86,,684700.0,200.0,1000.0,136940.0,,,0.57,,,,800.0,,,0.57,,,,,0.15,,,100.0,90.91,0.0,0.0,0.0,100.0,,1.0,100.0,5.4545
2022-02-21,2800.0,1851920.0,0.33,0.59,1.9,,925960.0,1400.0,1400.0,925960.0,,1200.0,0.23,,,,400.0,,,0.23,1200.0,,,,0.96,,,100.0,98.59,0.0,0.0,0.0,100.0,,1.0,100.0,1.9718
2022-02-22,2800.0,1881880.0,0.34,0.59,1.85,,940940.0,1400.0,1400.0,940940.0,,,,,,,,,,,,,,,0.93,,,100.0,97.15,0.0,0.0,0.0,100.0,,1.0,100.0,1.9431
2022-02-23,1000.0,659800.0,0.12,0.21,0.67,,395880.0,400.0,600.0,263920.0,,,,,,0.66,,1000.0,,,,,,800.0,0.27,0.52,,100.0,93.24,0.0,0.0,0.0,100.0,,1.0,100.0,2.331
2022-02-24,400.0,257600.0,0.05,0.08,0.26,,128800.0,200.0,200.0,128800.0,,,,,,0.14,,200.0,,,,,,400.0,0.13,0.28,,100.0,87.34,0.0,0.0,0.0,100.0,,1.0,100.0,1.7467
2022-02-25,400.0,279040.0,0.05,0.08,0.26,,139520.0,200.0,200.0,139520.0,,,,,,,,,,,,,,,0.13,,,100.0,87.34,0.0,0.0,0.0,100.0,,1.0,100.0,1.7467
2022-02-28,400.0,285760.0,0.04,0.08,0.28,,142880.0,200.0,200.0,142880.0,,,,,,,,,,,,,,,0.14,,,100.0,86.58,0.0,0.0,0.0,100.0,,1.0,100.0,1.7316
2022-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.14,,200.0,,,,,,200.0,0.0,0.14,,0.0,0.0,27.0,18951.3,0.01,0.0,,0.0,,0.0
2022-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25.0,17845.0,0.01,0.0,,0.0,,0.0
2022-03-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,23.0,16265.6,0.0,0.0,,0.0,,0.0
2022-03-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25.0,17075.0,0.01,0.0,,0.0,,0.0
2022-03-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25.0,16672.5,0.01,0.0,,0.0,,0.0
2022-03-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,25.0,15580.0,0.0,0.0,,0.0,,0.0
2022-03-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,7.0,4603.9,0.0,0.0,,0.0,,0.0
2022-03-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,24.0,15506.4,0.0,0.0,,0.0,,0.0
2022-03-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,24.0,14805.6,0.0,0.0,,0.0,,0.0
2022-03-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,22.0,14022.8,0.0,0.0,,0.0,,0.0
2022-03-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,28.0,18925.2,0.0,0.0,,0.0,,0.0
2022-03-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30.0,20586.0,0.0,0.0,,0.0,,0.0
2022-03-18,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,30.0,21624.0,0.0,0.0,,0.0,,0.0
2022-03-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,38.0,27648.8,0.01,0.0,,0.0,,0.0
2022-03-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,38.0,28693.8,0.01,0.0,,0.0,,0.0
2022-03-23,1300.0,986960.0,0.17,0.28,0.98,,986960.0,0.0,1300.0,0.0,,,,1300.0,,,,,,,,0.98,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,34.2105
2022-03-24,1600.0,1209440.0,0.2,0.34,1.21,,1209440.0,0.0,1600.0,0.0,,,0.23,,,,300.0,,,0.23,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,44.4444
2022-03-25,1600.0,1219840.0,0.21,0.34,1.21,,1219840.0,0.0,1600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,44.4444
2022-03-28,4800.0,3732000.0,0.62,1.01,3.65,,2488000.0,1600.0,3200.0,1244000.0,,,1.23,,,,1600.0,,,1.23,,,1600.0,,1.22,,,100.0,97.8,0.0,0.0,0.0,100.0,,1.0,100.0,2.934
2022-03-29,4800.0,3862080.0,0.65,1.01,3.74,,2574720.0,1600.0,3200.0,1287360.0,,,,,,,,,,,,,,,1.24,,,100.0,97.8,0.0,0.0,0.0,100.0,,1.0,100.0,2.934
2022-03-30,4800.0,3844320.0,0.64,1.01,3.84,,2562880.0,1600.0,3200.0,1281440.0,,,,,,,,,,,,,,,1.29,,,100.0,97.8,0.0,0.0,0.0,100.0,,1.0,100.0,2.934
2022-03-31,4800.0,3811200.0,0.63,1.0,3.83,,2540800.0,1600.0,3200.0,1270400.0,,,,,,,,,,,,,,,1.28,,,100.0,97.8,0.0,0.0,0.0,100.0,,1.0,100.0,2.934
