,MFE FP Equity_DX_SI_QTY,MFE FP Equity_DX_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MFE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MFE FP Equity_DX_SI_MV,MFE FP Equity_DX_DSS,MFE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY,MFE FP Equity_DX_BROKER_SI_QTY,MFE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MFE FP Equity_DX_BROKER_SI_MV_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_x,MFE FP Equity_DX_BROKER_SI_MV_INC_x,MFE FP Equity_DX_SUPPLY_SI_MV_NEW,MFE FP Equity_DX_BROKER_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_NEW,MFE FP Equity_DX_SUPPLY_SI_MV_DEC,MFE FP Equity_DX_BROKER_SI_QTY_INC,MFE FP Equity_DX_SUPPLY_SI_QTY_DEC,MFE FP Equity_DX_BROKER_SI_MV_NEW_y,MFE FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MFE FP Equity_DX_BROKER_SI_MV_INC_y,MFE FP Equity_DX_SUPPLY_SI_QTY_INC_y,MFE FP Equity_DX_BROKER_SI_MV_ADD,MFE FP Equity_DX_SUPPLY_SI_QTY_ADD,MFE FP Equity_DX_BROKER_SI_QTY_DEC,MFE FP Equity_DX_SUPPLY_SI_MV,MFE FP Equity_DX_BROKER_SI_MV_DEC,MFE FP Equity_DX_SUPPLY_SI_MV_RMV,MFE FP Equity_DX_BROKER_SI_MV_RMV,MFE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MFE FP Equity_DX_UTILIZATION_QUANTITY,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MFE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MFE FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MFE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MFE FP Equity_DX_ACTIVE_UTILIZATION_MV,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MFE FP Equity_DX_BROKER_SI_CON_RATIO,MFE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MFE FP Equity_DX_DEMAND_SUPPLY_RATIO
2010-02-05,232759.0,7613547.0,8.1,2.36,7.87,3.0,5238278.0,126711.0,160143.0,4144717.0,,,,0.77,,,,0.07,24700.0,2125.0,,,0.77,,,,,4.25,,,,26.22,21.95,356597.0,11664290.0,,11.97,26.22,26.3,0.385,52.01,0.4033
2010-02-08,233600.0,7697120.0,7.88,2.37,7.73,3.0,5255525.0,124023.0,159500.0,4086558.0,,,515.0,,,,,0.18,,3203.0,,,,515.0,,,643.0,4.06,0.02,,,25.8,21.49,356597.0,11749870.0,,11.66,25.8,26.44,0.3858,51.83,0.4048
2010-02-09,218787.0,7259353.0,7.1,2.22,7.22,3.0,4800715.0,114023.0,144687.0,3783283.0,,,,,,,,0.32,,10000.0,,,,,,,14813.0,3.76,0.53,,,23.72,19.91,366597.0,12163690.0,,12.08,23.72,23.7,0.4256,57.95,0.382
2010-02-10,227787.0,7610364.0,7.27,2.31,7.57,3.0,4833993.0,123023.0,144687.0,4110199.0,,,9000.0,,,,,,,,,,,9000.0,,,,4.08,,,,100.0,56.64,0.0,0.0,,0.0,100.0,23.71,0.4259,57.97,1.0487
2010-02-11,204887.0,6812493.0,6.46,2.08,6.85,3.0,5110093.0,74123.0,153687.0,2464590.0,,,,0.32,,,,1.61,9000.0,48900.0,,,0.32,,,,,2.48,,,,81.16,38.6,17209.0,572199.3,,0.57,81.16,22.35,0.4452,60.48,1.0671
2010-02-12,226187.0,7489052.0,7.05,2.3,7.54,3.0,4737611.0,106023.0,143087.0,3510422.0,,,31900.0,0.34,,,,,10000.0,,,,0.34,31900.0,,,20600.0,3.53,0.69,,,100.0,50.91,0.0,0.0,,0.0,100.0,25.6,0.4946,64.79,1.0862
2010-02-15,226187.0,7502623.0,6.77,2.3,7.51,3.0,4746196.0,106023.0,143087.0,3516783.0,,,,,,,,,,,,,,,,,,3.51,,,,100.0,50.91,0.0,0.0,,0.0,100.0,25.65,0.4943,64.75,1.0862
2010-02-16,209123.0,7026533.0,6.23,2.12,6.93,3.0,3927840.0,106023.0,116900.0,3562373.0,,,,,,,,,,,,,,,,,26187.0,3.52,0.89,,,100.0,50.91,0.0,0.0,,0.0,100.0,15.17,0.5815,73.94,1.0042
2010-02-17,195600.0,6662137.0,5.8,1.99,6.57,2.0,3981614.0,92500.0,116900.0,3150550.0,,,,,,,,0.41,,13523.0,,,,,,,,3.11,,,,100.0,46.82,0.0,0.0,,0.0,100.0,11.82,0.6567,79.73,0.9902
2010-02-18,181200.0,6200664.0,5.33,1.84,6.17,2.0,3507550.0,92500.0,102500.0,3165350.0,,,,,,,,,,,,,,,,,14400.0,3.15,0.45,,,100.0,46.82,0.0,0.0,,0.0,100.0,13.48,0.6186,76.89,0.9173
2010-02-19,181200.0,6236904.0,5.29,1.84,6.2,2.0,3528050.0,92500.0,102500.0,3183850.0,,,,,,,,,,,,,,,,,,3.17,,,,100.0,46.82,0.0,0.0,,0.0,100.0,13.47,0.6177,76.82,0.9173
2010-02-22,181200.0,6211536.0,5.59,1.84,6.23,2.0,3513700.0,92500.0,102500.0,3170900.0,,,,,,,,,,,,,,,,,,3.18,,,,100.0,46.82,0.0,0.0,,0.0,100.0,13.47,0.6178,76.82,0.9173
2010-02-23,181200.0,6117312.0,5.62,1.84,6.21,2.0,3460400.0,92500.0,102500.0,3122800.0,,,,,,,,,,,,,,,,,,3.17,,,,100.0,46.82,0.0,0.0,,0.0,100.0,13.46,0.6167,76.75,0.9173
2010-02-24,181200.0,6126372.0,5.65,1.84,6.12,2.0,3465525.0,92500.0,102500.0,3127425.0,,,,,,,,,,,,,,,,,,3.12,,,,100.0,46.82,0.0,0.0,,0.0,100.0,13.44,0.6156,76.67,0.9173
2010-02-25,181200.0,6010404.0,5.74,1.84,6.13,2.0,3399925.0,92500.0,102500.0,3068225.0,,,,,,,,,,,,,,,,,,3.13,,,,100.0,46.82,0.0,0.0,,0.0,100.0,13.47,0.6173,76.79,0.9173
2010-02-26,181200.0,6113689.0,4.88,1.82,6.02,2.0,3458350.0,92500.0,102500.0,3120950.0,,,,,,,,,,,,,,,,,,3.07,,,,100.0,46.82,0.0,0.0,,0.0,100.0,13.44,0.6153,76.64,0.9173
2010-03-01,153700.0,5265762.0,4.31,1.54,5.19,2.0,3511650.0,65000.0,102500.0,2226900.0,,,,,,,,0.89,,27500.0,,,,,,,,2.19,,,,100.0,36.86,0.0,0.0,,0.0,100.0,13.46,0.617,76.77,0.8716
2010-03-02,143700.0,4973457.0,4.05,1.39,4.89,2.0,3201425.0,65000.0,92500.0,2249650.0,,,,,,,,,,,,,,,,,10000.0,2.19,0.34,,,100.0,36.86,0.0,0.0,,0.0,100.0,14.92,0.7461,85.08,0.8149
2010-03-03,162200.0,5660780.0,4.5,1.57,5.61,2.0,3228250.0,83500.0,92500.0,2914150.0,,,18500.0,,,,,,,,,,,18500.0,,,,2.89,,,,100.0,44.29,0.0,0.0,,0.0,100.0,14.92,0.7461,85.08,0.8603
2010-03-04,153200.0,5334424.0,4.42,1.48,5.35,2.0,2907470.0,83500.0,83500.0,2907470.0,,,,,,,,,,,,,,,,,9000.0,2.91,0.29,,,100.0,44.26,0.0,0.0,,0.0,100.0,16.53,0.7241,83.47,0.8121
2010-03-05,154200.0,5477184.0,4.6,1.49,5.37,2.0,3001440.0,83500.0,84500.0,2965920.0,,,,,,1000.0,,,,,,,,,0.03,,,2.91,,,,100.0,44.26,0.0,0.0,,0.0,100.0,16.33,0.7072,82.48,0.8174
2010-03-08,154200.0,5483352.0,4.56,1.49,5.48,2.0,3004820.0,83500.0,84500.0,2969260.0,,,,,,,,,,,,,,,,,,2.97,,,,100.0,44.26,0.0,0.0,,0.0,100.0,16.34,0.7075,82.5,0.8174
2010-03-09,159200.0,5657968.0,4.9,1.54,5.66,2.0,3003130.0,88500.0,84500.0,3145290.0,,,4430.0,,,,,,,,,,,4430.0,,570.0,,3.15,,,,100.0,50.1,0.0,0.0,,0.0,100.0,16.33,0.7072,82.48,0.9012
2010-03-10,199700.0,7163239.0,6.37,1.93,7.1,2.0,4304400.0,94500.0,120000.0,3389715.0,,,6000.0,1.26,,,,,35500.0,,,,1.26,6000.0,,,,3.36,,,,100.0,52.02,0.0,0.0,,0.0,100.0,29.83,0.5586,68.5,1.0994
2010-03-11,204700.0,7313931.0,6.88,1.98,7.34,3.0,4466250.0,94500.0,125000.0,3376485.0,,,,0.21,,,,,5000.0,,,,0.21,,,,,3.39,,,,100.0,49.26,0.0,0.0,,0.0,100.0,28.64,0.5691,69.77,1.067
2010-03-12,204700.0,7326213.0,7.24,1.98,7.31,3.0,4473750.0,94500.0,125000.0,3382155.0,,,,,,,,,,,,,,,,,,3.38,,,,100.0,49.26,0.0,0.0,,0.0,100.0,28.64,0.5689,69.76,1.067
2010-03-15,204700.0,7270944.0,7.39,1.98,7.33,3.0,4440000.0,94500.0,125000.0,3356640.0,,,,,,,,,,,,,,,,,,3.38,,,,100.0,49.26,0.0,0.0,,0.0,100.0,28.64,0.5688,69.75,1.067
2010-03-16,203700.0,7306719.0,7.56,1.97,7.24,3.0,4447880.0,94500.0,124000.0,3389715.0,,,,,,,,,,,,,,,,,1000.0,3.36,0.04,,,100.0,50.64,0.0,0.0,,0.0,100.0,28.96,0.5771,70.22,1.0917
2010-03-17,203700.0,7373940.0,7.33,1.97,7.3,3.0,4488800.0,94500.0,124000.0,3420900.0,,,,,,,,,,,,,,,,,,3.39,,,,100.0,50.64,0.0,0.0,,0.0,100.0,28.85,0.5783,70.36,1.0917
2010-03-18,193700.0,6979011.0,7.41,1.87,7.01,2.0,4107420.0,94500.0,114000.0,3404835.0,,,,,,,,,,,,,,,,,10000.0,3.42,0.35,,,100.0,50.64,0.0,0.0,,0.0,100.0,22.63,0.6365,76.5,1.0381
2010-03-19,188200.0,6746970.0,7.62,1.82,6.78,2.0,3889725.0,94500.0,108500.0,3387825.0,,,,,,,,,,,,,,,,,5500.0,3.4,0.2,,,100.0,50.64,0.0,0.0,,0.0,100.0,18.71,0.6809,80.37,1.0086
2010-03-22,218200.0,7802832.0,9.15,2.09,7.83,3.0,4952760.0,94500.0,138500.0,3379320.0,,,,,,30000.0,,,,,,,,,1.08,,,3.39,,,,100.0,50.64,0.0,0.0,,0.0,100.0,21.75,0.4643,62.89,1.1694
2010-03-23,221700.0,7996719.0,9.55,2.12,7.94,3.0,5121940.0,94500.0,142000.0,3408615.0,,,,0.12,,,,,3500.0,,,,0.12,,,,,3.38,,,,100.0,50.64,0.0,0.0,,0.0,100.0,21.25,0.4722,63.77,1.1881
2010-03-24,221700.0,7987851.0,9.78,2.11,8.0,3.0,5116260.0,94500.0,142000.0,3404835.0,,,,,,,,,,,,,,,,,,3.41,,,,100.0,50.64,0.0,0.0,,0.0,100.0,21.11,0.4733,63.89,1.1881
2010-03-25,221700.0,8096484.0,9.42,2.11,7.98,3.0,5185840.0,80700.0,142000.0,2947164.0,,,,,,,,0.5,,13800.0,,,,,,,,2.91,,,,100.0,50.42,0.0,0.0,,0.0,100.0,21.14,0.4736,63.92,1.3852
2010-03-26,221700.0,8087616.0,8.58,2.11,8.06,3.0,5180160.0,80700.0,142000.0,2943936.0,,,,,,,,,,,,,,,,,,2.95,,,,100.0,50.42,0.0,0.0,,0.0,100.0,20.97,0.4768,64.27,1.3852
2010-03-29,221700.0,8105353.0,8.93,2.11,8.07,3.0,5191520.0,80700.0,142000.0,2950392.0,,,,,,,,,,,,,,,,,,2.94,,,,100.0,50.42,0.0,0.0,,0.0,100.0,20.92,0.4745,64.04,1.3852
2010-03-30,221700.0,8063229.0,8.97,2.11,8.09,3.0,5164540.0,80700.0,142000.0,2935059.0,,,,,,,,,,,,,,,,,,2.95,,,,100.0,50.42,0.0,0.0,,0.0,100.0,20.88,0.4747,64.07,1.3852
2010-03-31,215200.0,7818217.0,7.62,2.05,7.82,3.0,4922715.0,80700.0,135500.0,2931831.0,,,,,,,,,,,,,,,,,6500.0,2.94,0.24,,,100.0,50.42,0.0,0.0,,0.0,100.0,21.97,0.5082,67.04,1.3446
2010-04-01,197900.0,7302511.0,7.04,1.89,7.18,2.0,4361580.0,80700.0,118200.0,2977830.0,,,,,,,,,,,,,,,,,17300.0,2.93,0.64,,,100.0,50.42,0.0,0.0,,0.0,100.0,25.22,0.6102,73.93,1.2365
2010-04-02,197900.0,7302511.0,6.85,1.89,7.23,2.0,4361580.0,80700.0,118200.0,2977830.0,,,,,,,,,,,,,,,,,,2.98,,,,100.0,50.42,0.0,0.0,,0.0,100.0,25.22,0.6102,73.93,1.2365
2010-04-05,197900.0,7302511.0,6.85,1.89,7.23,2.0,4361580.0,80700.0,118200.0,2977830.0,,,,,,,,,,,,,,,,,,2.98,,,,100.0,55.63,0.0,0.0,,0.0,100.0,25.22,0.6101,73.92,1.3643
2010-04-06,197900.0,7332195.0,6.85,1.89,7.28,2.0,4379310.0,80700.0,118200.0,2989935.0,,,,,,,,,,,,,,,,,,2.99,,,,100.0,55.63,0.0,0.0,,0.0,100.0,24.93,0.6131,74.22,1.3643
2010-04-07,167900.0,6192152.0,5.89,1.6,6.22,2.0,3252816.0,80700.0,88200.0,2976216.0,,,,,,,,,,,,,,,,,30000.0,2.99,1.08,,,100.0,55.63,0.0,0.0,,0.0,100.0,1.13,0.9777,98.87,1.1575
2010-04-08,157900.0,5761772.0,5.45,1.5,5.82,2.0,3218418.0,70700.0,88200.0,2579843.0,,,,,,,,0.38,,10000.0,,,,,,,,2.61,,,,100.0,50.48,0.0,0.0,,0.0,100.0,1.13,0.9776,98.87,1.1274
2010-04-09,140400.0,5207436.0,4.85,1.36,5.12,2.0,2622263.0,70700.0,70700.0,2622263.0,,,,,,,,,,,,,,,,,17500.0,2.58,0.67,,,100.0,50.21,0.0,0.0,,0.0,100.0,1.43,0.9718,98.57,0.9971
2010-04-12,140400.0,5217264.0,4.83,1.36,5.21,2.0,2627212.0,70700.0,70700.0,2627212.0,,,4172.0,,,,,0.12,,4172.0,,,,4172.0,,,,2.62,,,,100.0,51.74,0.0,0.0,,0.0,100.0,1.39,0.9726,98.61,1.0275
2010-04-13,140400.0,5204628.0,5.88,1.36,5.22,2.0,2620849.0,69700.0,70700.0,2583779.0,,,,,,,,0.04,,1000.0,,,,,,,,2.59,,,,100.0,51.01,0.0,0.0,,0.0,100.0,1.41,0.9722,98.59,1.0275
2010-04-14,140400.0,5213052.0,5.79,1.36,5.2,2.0,2625091.0,69700.0,70700.0,2587961.0,,,,,,,,,,,,,,,,,,2.58,,,,100.0,51.01,0.0,0.0,,0.0,100.0,1.42,0.9721,98.58,1.0275
2010-04-15,139400.0,5210772.0,5.79,1.35,5.18,2.0,2605386.0,69700.0,69700.0,2605386.0,,,,,,,,,,,,,,,,,1000.0,2.59,0.04,,,100.0,52.55,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0509
2010-04-16,139400.0,5118768.0,5.91,1.35,5.21,2.0,2559384.0,69700.0,69700.0,2559384.0,,,,,,,,,,,,,,,,,,2.61,,,,100.0,52.55,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0509
2010-04-19,139400.0,5090888.0,5.88,1.35,5.12,2.0,2545444.0,69700.0,69700.0,2545444.0,,,2300.0,,,,,0.13,,2500.0,,,,2300.0,,200.0,,2.56,,,,100.0,53.56,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0711
2010-04-20,139400.0,5170346.0,5.97,1.35,5.09,2.0,2585173.0,69700.0,69700.0,2585173.0,,,,,,,,,,,,,,,,,,2.55,,,,100.0,53.22,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0643
2010-04-21,139400.0,5125738.0,6.27,1.35,5.17,2.0,2562869.0,69700.0,69700.0,2562869.0,,,,,,,,,,,,,,,,,,2.59,,,,100.0,53.22,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0643
2010-04-22,139400.0,5043492.0,6.38,1.35,5.13,2.0,2521746.0,69700.0,69700.0,2521746.0,,,,,,,,,,,,,,,,,,2.56,,,,100.0,53.22,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0643
2010-04-23,139400.0,5090888.0,6.16,1.35,5.04,2.0,2545444.0,69700.0,69700.0,2545444.0,,,,,,,,,,,,,,,,,,2.52,,,,100.0,53.22,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0643
2010-04-26,139400.0,5124344.0,6.36,1.35,5.09,2.0,2562172.0,69700.0,69700.0,2562172.0,,,,,,,,,,,,,,,,,,2.55,,,,100.0,53.22,0.0,0.0,,0.0,100.0,,1.0,100.0,1.0643
2010-04-27,185400.0,6720750.0,8.52,1.79,6.8,2.0,4194125.0,69700.0,115700.0,2526625.0,,,,0.92,,21000.0,,,25000.0,,,,0.92,,0.77,,,2.56,,,,100.0,56.8,0.0,0.0,,0.0,100.0,18.11,0.7034,81.89,1.5108
2010-04-28,177400.0,6171746.0,7.94,1.72,6.44,2.0,4025203.0,61700.0,115700.0,2146543.0,,,,,,,,0.32,,8000.0,,,,,,,,2.24,,,,100.0,53.78,0.0,0.0,,0.0,100.0,18.25,0.7016,81.75,1.5464
2010-04-29,164200.0,5830742.0,6.71,1.59,5.75,2.0,4108507.0,48500.0,115700.0,1722235.0,,,,,,,,0.53,,13200.0,,,,,,,,1.69,,,,100.0,45.03,0.0,0.0,,0.0,100.0,18.87,0.6938,81.13,1.5244
2010-04-30,164200.0,5796260.0,6.9,1.59,5.85,2.0,4084210.0,48500.0,115700.0,1712050.0,,,3000.0,,,,,0.1,,3000.0,,,,3000.0,,,,1.72,,,,100.0,45.96,0.0,0.0,,0.0,100.0,18.56,0.6977,81.44,1.5561
2010-05-03,184200.0,6546468.0,7.66,1.78,6.53,2.0,4822778.0,48500.0,135700.0,1723690.0,,,,0.69,,,,,20000.0,,,,0.69,,,,,1.71,,,,100.0,44.69,0.0,0.0,,0.0,100.0,15.92,0.7323,84.08,1.6974
2010-05-04,174300.0,5975004.0,7.23,1.72,6.21,2.0,5340824.0,18500.0,155800.0,634180.0,,,,,,20100.0,,1.05,,30000.0,,,,,0.71,,,0.66,,,,100.0,17.05,0.0,0.0,,0.0,100.0,13.79,0.5736,73.35,1.6062
2010-05-05,212300.0,7188478.0,8.33,2.09,7.36,3.0,5783288.0,41500.0,170800.0,1405190.0,,,15000.0,0.37,,,,,15000.0,,,,0.37,15000.0,,8000.0,,1.42,,,,100.0,40.83,0.0,0.0,,0.0,100.0,12.92,0.5928,74.92,2.0887
2010-05-06,225500.0,7504640.0,8.41,2.27,7.69,3.0,5684224.0,54700.0,170800.0,1820416.0,,,13200.0,,,,,,,,,,,13200.0,,,,1.85,,,,100.0,51.0,0.0,0.0,,0.0,100.0,13.13,0.5966,75.22,2.1025
2010-05-07,225500.0,7216000.0,8.08,2.25,7.57,3.0,5465600.0,54700.0,170800.0,1750400.0,,,,,,,,,,,,,,,,,,1.82,,,,100.0,51.0,0.0,0.0,,0.0,100.0,13.33,0.5944,75.04,2.1025
2010-05-10,215500.0,7520951.0,6.71,2.15,6.91,3.0,5611920.0,54700.0,160800.0,1909030.0,,,,,,,,,,,,,,,,,10000.0,1.75,0.4,,,100.0,42.99,0.0,0.0,,0.0,100.0,12.47,0.6676,80.44,1.6935
2010-05-11,215500.0,7456300.0,7.13,2.15,7.5,3.0,5563680.0,54700.0,160800.0,1892620.0,,,,,,,,,,,,,,,,,,1.91,,,,100.0,42.99,0.0,0.0,,0.0,100.0,12.54,0.6747,80.92,1.6935
2010-05-12,240900.0,8455590.0,7.78,2.4,8.31,3.0,7062120.0,39700.0,201200.0,1393470.0,,,,0.69,,20200.0,,0.54,20200.0,15000.0,,,0.69,,0.69,,,1.37,,,,100.0,31.77,0.0,0.0,,0.0,100.0,20.01,0.4718,64.73,1.9281
2010-05-13,244900.0,8593541.0,7.9,2.44,8.58,3.0,6674118.0,54700.0,190200.0,1919423.0,,,15000.0,,,,,,,,,,,15000.0,,,11000.0,1.92,0.37,,,100.0,42.1,0.0,0.0,,0.0,100.0,21.24,0.5233,68.37,1.8847
2010-05-14,244900.0,8250681.0,9.09,2.44,8.58,3.0,6407838.0,54700.0,190200.0,1842843.0,,,,,,,,,,,,,,,,,,1.92,,,,100.0,42.1,0.0,0.0,,0.0,100.0,21.24,0.5233,68.37,1.8847
2010-05-17,244900.0,8245783.0,9.03,2.44,8.31,,6404034.0,54700.0,190200.0,1841749.0,,,,,,,,,,,,,,,,,,1.85,,,,100.0,42.1,0.0,0.0,,0.0,100.0,21.15,0.5197,68.07,1.8847
2010-05-18,230700.0,7910703.0,8.84,2.3,7.69,,6521958.0,40500.0,190200.0,1388745.0,,,,,,,,0.5,,14200.0,,,,,,,,1.35,,,,100.0,34.99,0.0,0.0,,0.0,100.0,21.15,0.5197,68.07,1.9932
2010-05-19,221300.0,7391421.0,8.34,2.21,7.65,,6038721.0,40500.0,180800.0,1352700.0,,,,0.22,,,,,4800.0,,,,0.22,,,,14200.0,1.4,0.32,,,100.0,34.99,0.0,0.0,,0.0,100.0,24.95,0.4829,63.89,1.912
2010-05-20,221300.0,7287409.0,8.5,2.21,7.41,3.0,5953744.0,40500.0,180800.0,1333665.0,,,,,,,,,,,,,,,,,,1.35,,,,100.0,34.99,0.0,0.0,,0.0,100.0,24.87,0.4807,63.7,1.912
2010-05-21,221300.0,7280771.0,8.28,2.21,7.31,3.0,5948321.0,40500.0,180800.0,1332450.0,,,,,,,,,,,,,,,,,,1.33,,,,100.0,34.99,0.0,0.0,,0.0,100.0,24.83,0.4795,63.6,1.912
2010-05-24,221300.0,7254214.0,8.2,2.21,7.31,3.0,5926624.0,40500.0,180800.0,1327590.0,,,,,,,,,,,,,,,,,,1.33,,,,100.0,34.99,0.0,0.0,,0.0,100.0,24.83,0.4794,63.59,1.912
2010-05-25,221300.0,7039553.0,8.42,2.17,7.28,3.0,5751248.0,40500.0,180800.0,1288305.0,,,,,,,,,,,,,,,,,,1.33,,,,100.0,34.99,0.0,0.0,,0.0,100.0,24.82,0.4791,63.56,1.912
2010-05-26,217000.0,7022120.0,8.18,2.12,6.95,3.0,5850688.0,36200.0,180800.0,1171432.0,,,,,,,,0.17,,4300.0,,,,,,,,1.15,,,,100.0,27.97,0.0,0.0,,0.0,100.0,24.73,0.4766,63.34,1.6764
2010-05-27,212700.0,7176499.0,7.93,2.08,6.92,3.0,5955111.0,36200.0,176500.0,1221388.0,,,,,,,,,,,,,,,,,4300.0,1.17,0.08,,,100.0,27.97,0.0,0.0,,0.0,100.0,25.38,0.4706,62.58,1.6432
2010-05-28,212700.0,7119070.0,7.77,2.08,7.19,3.0,5907455.0,36200.0,176500.0,1211614.0,,,,,,,,,,,,,,,,,,1.22,,,,100.0,31.4,0.0,0.0,,0.0,100.0,25.51,0.4741,62.89,1.8447
2010-05-31,212700.0,7138213.0,7.75,2.08,7.13,3.0,5923340.0,36200.0,176500.0,1214872.0,,,,,,,,,,,,,,,,,,1.21,,,,100.0,31.4,0.0,0.0,,0.0,100.0,25.48,0.4734,62.84,1.8447
2010-06-01,219500.0,7335690.0,7.91,2.15,7.38,3.0,6125886.0,36200.0,183300.0,1209804.0,,,,0.23,,,,,6800.0,,,,0.23,,,,,1.21,,,,100.0,31.4,0.0,0.0,,0.0,100.0,28.25,0.4588,60.53,1.9037
2010-06-02,219500.0,7342275.0,7.78,2.15,7.35,3.0,6131385.0,36200.0,183300.0,1210890.0,,,,,,,,,,,,,,,,,,1.21,,,,100.0,31.4,0.0,0.0,,0.0,100.0,28.24,0.4584,60.5,1.9037
2010-06-03,219500.0,7434465.0,7.84,2.15,7.36,3.0,6208371.0,36200.0,183300.0,1226094.0,,,,,,,,,,,,,,,,,,1.21,,,,100.0,31.4,0.0,0.0,,0.0,100.0,28.24,0.4585,60.51,1.9037
2010-06-04,219500.0,7247890.0,7.67,2.15,7.44,3.0,6052566.0,36200.0,183300.0,1195324.0,,,,,,,,,,,,,,,,,,1.23,,,,100.0,31.4,0.0,0.0,,0.0,100.0,28.28,0.4595,60.59,1.9037
2010-06-07,208900.0,6828941.0,5.97,2.04,6.92,3.0,5992077.0,25600.0,183300.0,836863.9,,,,,,,,0.38,,10600.0,,,,,,,,0.85,,,,100.0,24.01,0.0,0.0,,0.0,100.0,28.2,0.4575,60.42,1.9596
2010-06-08,204300.0,6582546.0,5.81,2.0,6.71,3.0,5757714.0,25600.0,178700.0,824832.0,,,,,,6000.0,,,,,,,,,0.2,,10600.0,0.84,0.38,,,100.0,24.01,0.0,0.0,,0.0,100.0,28.89,0.412,56.0,1.9165
2010-06-09,204300.0,6743943.0,5.84,2.0,6.62,3.0,5898887.0,25600.0,178700.0,845055.9,,,,,,,,,,,,,,,,,,0.82,,,,100.0,24.01,0.0,0.0,,0.0,100.0,28.83,0.4109,55.89,1.9165
2010-06-10,204300.0,6870609.0,6.05,2.0,6.77,3.0,6009681.0,25600.0,178700.0,860928.0,,,,,,,,,,,,,,,,,,0.85,,,,100.0,24.01,0.0,0.0,,0.0,100.0,28.94,0.4131,56.09,1.9165
2010-06-11,199900.0,6776611.0,5.93,1.96,6.74,2.0,6057931.0,21200.0,178700.0,718680.1,,,,,,,,0.13,,4400.0,,,,,,,,0.71,,,,100.0,20.56,0.0,0.0,,0.0,100.0,28.98,0.4139,56.18,1.9387
2010-06-14,195500.0,6736930.0,5.83,1.91,6.63,2.0,6006378.0,21200.0,174300.0,730552.0,,,,,,,,,,,,,,,,,4400.0,0.72,0.12,,,100.0,20.56,0.0,0.0,,0.0,100.0,29.74,0.4072,55.12,1.8961
2010-06-15,212000.0,7388200.0,6.24,2.07,7.29,3.0,6649380.0,21200.0,190800.0,738819.9,,,,1.06,,,,,29700.0,,,,1.06,,,,13200.0,0.73,0.43,,,100.0,17.07,0.0,0.0,,0.0,100.0,20.35,0.4826,65.42,1.7069
2010-06-16,206600.0,7193812.0,6.31,2.02,7.17,3.0,7193812.0,0.0,206600.0,0.0,,,,,,29000.0,,0.73,,21200.0,,,,,0.98,,13200.0,0.0,0.45,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.79,0.4255,60.75,1.9372
2010-06-17,185400.0,6472314.0,5.32,1.81,6.45,2.0,6472314.0,0.0,185400.0,0.0,,,,,,,,,,,,,,,,,21200.0,0.0,0.74,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.89,0.3842,55.97,1.7384
2010-06-18,185400.0,6503833.0,5.44,1.77,6.46,2.0,6503833.0,0.0,185400.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,20.9,0.3846,56.01,1.7384
2010-06-21,205400.0,7289647.0,7.11,1.96,7.19,3.0,7289647.0,0.0,205400.0,0.0,,,,0.72,,,,,20000.0,,,,0.72,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,18.88,0.4219,60.35,1.926
2010-06-22,225600.0,7959168.0,7.83,2.14,7.98,3.0,7211232.0,21200.0,204400.0,747936.0,,,,,,,,,,,,,,,,21200.0,1000.0,0.75,0.03,,,100.0,16.98,0.0,0.0,,0.0,100.0,18.99,0.4264,60.71,1.807
2010-06-23,246800.0,8591108.0,8.32,2.31,8.71,3.0,7853137.0,21200.0,225600.0,737972.0,,,,0.72,,,,,21200.0,,,,0.72,,,,,0.75,,,,100.0,16.98,0.0,0.0,,0.0,100.0,17.16,0.4605,64.24,1.9768
