DATE,BIM FP Equity_DX_SI_QTY,BIM FP Equity_DX_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BIM FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BIM FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BIM FP Equity_DX_SI_MV,BIM FP Equity_DX_DSS,BIM FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY,BIM FP Equity_DX_BROKER_SI_QTY,BIM FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BIM FP Equity_DX_BROKER_SI_MV_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_x,BIM FP Equity_DX_BROKER_SI_MV_INC_x,BIM FP Equity_DX_SUPPLY_SI_MV_NEW,BIM FP Equity_DX_BROKER_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_NEW,BIM FP Equity_DX_SUPPLY_SI_MV_DEC,BIM FP Equity_DX_BROKER_SI_QTY_INC,BIM FP Equity_DX_SUPPLY_SI_QTY_DEC,BIM FP Equity_DX_BROKER_SI_MV_NEW_y,BIM FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BIM FP Equity_DX_BROKER_SI_MV_INC_y,BIM FP Equity_DX_SUPPLY_SI_QTY_INC_y,BIM FP Equity_DX_BROKER_SI_MV_ADD,BIM FP Equity_DX_SUPPLY_SI_QTY_ADD,BIM FP Equity_DX_BROKER_SI_QTY_DEC,BIM FP Equity_DX_SUPPLY_SI_MV,BIM FP Equity_DX_BROKER_SI_MV_DEC,BIM FP Equity_DX_SUPPLY_SI_MV_RMV,BIM FP Equity_DX_BROKER_SI_MV_RMV,BIM FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BIM FP Equity_DX_UTILIZATION_QUANTITY,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BIM FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BIM FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BIM FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BIM FP Equity_DX_ACTIVE_UTILIZATION_MV,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BIM FP Equity_DX_BROKER_SI_CON_RATIO,BIM FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BIM FP Equity_DX_DEMAND_SUPPLY_RATIO,BIM FP Equity_PX_LAST
2007-12-18,809081.0,55722021.39,5.78,23.7,2.05,62.19,1.0,26155736.3,526480.0,379780.0,36259076.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,1273.0,0.0,0.0,0.0,0.0,0.0,8708.0,0.0,40.94,0.0,0.0,0.0,16.14,16.14,2735479.0,188394511.0,0.0,212.04,16.18,17.07,0.1648,28.49,0.248,77.08
2007-12-19,810373.0,56535068.35,5.79,23.41,2.05,61.95,1.0,27192711.18,526480.0,389780.0,36729484.8,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,40.8,0.0,0.0,0.0,15.97,15.97,2771001.0,193316819.45,0.0,213.98,16.01,17.12,0.1635,28.13,0.2458,78.08
2007-12-20,810373.0,56477143.07,5.79,22.85,2.05,63.08,1.0,27164849.8,526480.0,389780.0,36691852.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.13,0.0,0.0,0.0,16.04,16.04,2755647.0,192048686.07,0.0,214.55,16.09,18.04,0.1643,27.97,0.2469,78.0
2007-12-21,810373.0,56477143.07,5.79,22.79,2.05,62.95,1.0,27164849.8,527772.0,389780.0,36781895.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,41.13,0.0,0.0,0.0,16.16,16.16,2738542.0,190856591.16,0.0,213.02,16.18,18.07,0.1644,27.97,0.2481,78.0
2007-12-24,828373.0,57479962.4,5.92,22.95,2.1,64.17,1.0,28295440.66,527772.0,407780.0,36621563.86,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,40.97,0.0,0.0,0.0,16.01,16.01,2768635.0,192112774.92,0.0,214.36,16.05,20.15,0.1658,27.28,0.2513,77.66
2007-12-25,828373.0,57479962.4,5.92,23.37,2.1,64.13,1.0,28295440.66,527772.0,407780.0,36621563.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.97,0.0,0.0,0.0,16.62,16.62,2647130.0,183681666.19,0.0,204.93,16.66,20.16,0.1658,27.28,0.2609,0.0
2007-12-26,827206.0,57398985.45,5.91,23.34,2.1,64.06,1.0,28295440.66,526605.0,407780.0,36540586.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.86,0.0,0.0,0.0,16.03,16.03,2758468.0,191407297.1,0.0,213.47,16.07,20.18,0.1662,27.31,0.2518,0.0
2007-12-27,827206.0,56903784.32,5.91,23.34,2.1,63.95,1.0,28051325.99,526605.0,407780.0,36225338.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.71,0.0,0.0,0.0,16.13,16.13,2737643.0,188323400.47,0.0,211.17,16.16,20.23,0.1664,27.35,0.2534,76.99
2007-12-28,869946.0,61141964.95,6.22,24.51,2.2,67.08,1.0,28008975.12,578605.0,398520.0,40665796.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000.0,9260.0,44.8,0.72,0.0,0.0,17.72,17.72,2685915.0,188772775.31,0.0,207.38,17.77,19.86,0.1677,27.52,0.2665,78.66
2007-12-31,869946.0,61468428.53,6.22,24.58,2.2,68.25,1.0,28158527.24,578605.0,398520.0,40882928.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.46,0.0,0.0,0.0,17.64,17.64,2700866.0,190837119.43,0.0,211.36,17.7,19.72,0.1684,27.92,0.2653,79.08
2008-01-01,877009.0,61967484.23,6.27,24.78,2.22,69.02,1.0,28158527.24,585668.0,398520.0,41381984.17,0.0,7063.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,7063.0,0.0,0.0,0.0,0.0,0.0,46.24,0.0,0.0,0.0,17.67,17.67,2728650.0,192800274.4,0.0,214.02,17.77,19.47,0.1672,27.65,0.2646,0.0
2008-01-02,885440.0,63132819.16,6.33,25.02,2.24,69.77,1.0,29016041.62,594099.0,406951.0,42359894.21,0.0,0.0,10000.0,0.0,0.0,10000.0,0.0,0.12,0.0,1569.0,0.0,0.0,0.0,10000.0,0.79,0.0,1569.0,47.05,0.11,0.0,0.0,17.92,17.92,2720913.0,194004007.47,0.0,214.86,17.96,19.22,0.1636,27.36,0.2671,79.8
2008-01-03,852270.0,60105256.99,6.09,24.09,2.16,67.5,1.0,28872907.59,559637.0,409407.0,39467687.13,0.0,0.0,4857.0,0.2,0.0,0.0,0.0,3.67,2456.0,46918.0,0.0,0.0,0.2,4857.0,0.0,7599.0,0.0,44.47,0.0,0.0,0.0,16.79,16.79,2773948.0,195629152.06,0.0,219.77,16.83,20.34,0.1682,29.21,0.2557,78.93
2008-01-04,852270.0,57181093.98,6.09,24.36,2.16,66.72,1.0,27468220.33,560929.0,409407.0,37634240.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,43.61,0.0,0.0,0.0,16.81,16.81,2775977.0,186247787.34,0.0,215.27,16.84,20.58,0.1692,29.41,0.2554,75.09
2008-01-07,852270.0,57424774.23,6.09,25.03,2.16,65.26,1.0,27585277.6,559637.0,409407.0,37707567.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.75,0.0,0.0,0.0,16.76,16.76,2779609.0,187286211.26,0.0,211.62,16.81,20.91,0.1693,29.19,0.2552,75.41
2008-01-08,852270.0,58879240.73,6.09,25.02,2.16,65.29,1.0,28283963.19,557406.0,409407.0,38508503.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,2231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.02,0.0,0.0,0.0,16.69,16.69,2782016.0,192196123.03,0.0,213.64,16.76,20.91,0.17,29.26,0.2552,77.32
2008-01-09,924243.0,63909316.2,6.61,26.69,2.34,73.21,1.0,33286339.88,632406.0,481380.0,43729446.71,0.0,0.0,75000.0,7.81,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,7.81,75000.0,0.0,0.0,3027.0,48.91,0.23,0.0,0.0,19.7,19.7,2578139.0,178272489.54,0.0,198.62,19.76,18.33,0.1587,25.1,0.2879,77.39
2008-01-10,854148.0,58986087.37,6.11,24.98,2.16,68.02,1.0,32570009.39,572061.0,471630.0,39505612.76,0.0,0.0,3655.0,0.37,0.0,0.0,0.0,4.97,4775.0,64000.0,0.0,0.0,0.37,3655.0,0.0,0.0,14525.0,44.31,1.13,0.0,0.0,17.14,17.14,2765701.0,190994863.67,0.0,212.63,17.24,20.14,0.1747,28.08,0.2559,77.29
2008-01-11,862148.0,57435562.47,6.16,25.45,2.19,68.44,1.0,31952540.43,579698.0,479630.0,38618985.02,0.0,0.0,1723.0,0.62,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.62,1723.0,0.0,5914.0,0.0,44.41,0.0,0.0,0.0,18.0,18.0,2640158.0,175885068.17,0.0,201.35,18.07,20.11,0.1754,27.77,0.2678,74.56
2008-01-14,862148.0,57019586.03,6.16,25.25,2.19,66.82,1.0,31721124.5,579698.0,479630.0,38339287.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.13,0.0,0.0,0.0,17.37,17.37,2758159.0,182415414.04,0.0,204.76,17.4,20.31,0.1752,27.36,0.2583,74.02
2008-01-15,941148.0,60966194.09,6.73,27.94,2.39,72.27,1.0,32041409.62,647406.0,494630.0,41938015.97,0.0,0.0,69000.0,0.8,0.0,3655.0,0.0,0.1,11345.0,1292.0,0.0,0.0,0.8,69000.0,0.27,0.0,0.0,47.64,0.0,0.0,0.0,19.39,19.39,2691559.0,174355264.42,0.0,198.24,19.38,18.5,0.1503,24.66,0.2819,72.5
2008-01-16,940237.0,57966834.18,6.72,30.41,2.38,71.41,1.0,30438418.62,647406.0,493719.0,39913422.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,46.95,0.07,0.0,0.0,19.24,19.24,2717331.0,167526991.05,0.0,195.87,19.33,18.54,0.1496,24.4,0.2794,69.0
2008-01-17,939326.0,55812457.17,6.71,30.12,2.38,68.19,1.0,29281447.97,647406.0,492808.0,38467283.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911.0,44.17,0.08,0.0,0.0,19.28,19.28,2711014.0,161081831.82,0.0,185.31,19.25,18.88,0.1521,24.3,0.2797,66.5
2008-01-18,939326.0,54175851.28,6.71,27.87,2.38,66.43,1.0,28422819.04,647406.0,492808.0,37339295.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.72,0.0,0.0,0.0,19.37,19.37,2695244.0,155448841.1,0.0,178.15,19.34,19.15,0.1528,23.99,0.281,64.55
2008-01-21,1024326.0,55124442.93,7.32,29.43,2.6,70.95,1.0,31094928.88,683698.0,577808.0,36793434.3,0.0,0.0,0.0,0.0,0.0,85000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,36292.0,0.0,43.31,0.0,0.0,0.0,20.39,20.39,2668587.0,143610893.19,0.0,168.84,20.42,17.44,0.1347,21.42,0.3056,60.23
2008-01-22,1018380.0,61692548.27,7.28,27.05,2.58,68.98,1.0,34642887.76,683698.0,571862.0,41417812.48,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,25946.0,42.6,1.74,0.43,0.0,20.43,20.43,2662812.0,161310765.97,6634.0,166.89,20.34,19.97,0.141,21.1,0.3043,67.8
2008-01-23,1052680.0,62679354.36,7.53,25.54,2.67,75.18,1.0,36092490.41,683698.0,606162.0,40709189.14,0.0,0.0,0.0,1.32,0.0,14000.0,0.0,0.0,20300.0,0.0,0.0,0.0,1.32,0.0,0.96,0.0,0.0,45.97,0.0,0.0,0.0,21.73,21.73,2462741.0,146638119.7,0.0,165.3,21.76,20.49,0.1392,21.19,0.3346,66.64
2008-01-24,1080126.0,63888922.51,7.72,26.18,2.74,76.22,1.0,37477602.07,683698.0,633608.0,40440400.97,0.0,0.0,0.0,0.1,0.0,25946.0,0.0,0.0,1500.0,0.0,0.0,0.0,0.1,0.0,1.73,0.0,0.0,45.4,0.0,0.0,0.0,20.39,20.39,2669600.0,157905529.1,0.0,177.14,20.4,20.25,0.1346,20.44,0.3221,66.2
2008-01-25,1100136.0,65701603.92,7.86,25.75,2.79,77.62,1.0,39034947.45,682406.0,653618.0,40754205.59,0.0,6634.0,0.0,1.31,0.44,0.0,0.0,0.09,20010.0,1292.0,0.0,6634.0,1.31,0.0,0.0,0.0,0.0,45.38,0.0,0.0,0.0,20.35,20.35,2671517.0,159546594.06,0.0,178.09,20.31,19.85,0.1315,19.91,0.328,66.84
2008-01-28,1100136.0,64895569.88,7.86,25.33,2.79,77.77,1.0,38556062.7,683698.0,653618.0,40330442.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,45.49,0.0,0.0,0.0,20.38,20.38,2671406.0,157582712.28,0.0,177.48,20.4,19.89,0.1319,20.03,0.3279,66.02
2008-01-29,1101146.0,67877244.64,7.87,24.82,2.79,77.87,1.0,40352818.71,683698.0,654628.0,42144762.28,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,20.38,20.38,2671581.0,164682573.54,0.0,179.39,20.34,19.72,0.1306,19.82,0.3282,68.99
2008-01-30,1101194.0,65794306.52,7.87,24.85,2.79,79.19,1.0,39112813.26,683746.0,654628.0,40852559.95,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,46.69,0.0,0.0,0.0,20.44,20.44,2661691.0,159031118.5,0.0,182.04,20.41,19.62,0.1318,20.35,0.3292,66.87
2008-01-31,939564.0,56422641.93,6.72,21.16,2.38,67.2,1.0,27456768.33,683235.0,457217.0,41029587.94,0.0,0.0,981.0,0.0,0.0,0.0,0.0,0.13,0.0,1692.0,0.0,0.0,0.0,981.0,0.0,200.0,197411.0,45.76,13.63,0.0,0.0,20.43,20.43,2661320.0,159817431.72,0.0,179.15,20.35,19.25,0.1344,23.84,0.2809,67.21
2008-02-01,1092425.0,67095641.92,7.81,24.65,2.77,78.21,1.0,39620040.28,683235.0,645078.0,41963604.74,0.0,0.0,0.0,0.0,0.0,187861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,46.19,0.0,0.0,0.0,21.01,21.01,2568533.0,157756706.81,0.0,173.3,21.05,19.39,0.1313,20.05,0.3359,68.74
2008-02-04,1092385.0,67981384.15,7.81,23.98,2.77,78.98,1.0,40147528.97,683147.0,645126.0,42513654.65,0.0,0.0,88.0,0.02,0.0,0.0,0.0,0.0,48.0,176.0,0.0,0.0,0.02,88.0,0.0,0.0,0.0,46.93,0.0,0.0,0.0,21.01,21.01,2568861.0,159865547.84,0.0,176.83,20.97,19.25,0.1315,20.34,0.3359,69.65
2008-02-05,1093366.0,66186287.02,7.82,24.28,2.77,79.92,1.0,39111718.63,684439.0,646107.0,41432124.38,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,981.0,0.0,0.0,0.0,0.09,0.0,0.0,1292.0,0.0,47.73,0.0,0.0,0.0,22.97,22.97,2295857.0,138978393.66,0.0,159.98,22.98,19.04,0.1307,20.38,0.3669,67.75
2008-02-06,1093366.0,65844365.24,7.82,24.04,2.77,78.37,1.0,38909665.47,684439.0,646107.0,41218083.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32,0.0,0.0,0.0,21.22,21.22,2540885.0,153016428.15,0.0,171.99,21.22,19.37,0.131,20.19,0.339,67.4
2008-02-07,1093366.0,65795519.28,7.82,24.3,2.77,78.24,1.0,38880800.73,684439.0,646107.0,41187506.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21,0.0,0.0,0.0,21.21,21.21,2542054.0,152973261.43,0.0,171.96,21.18,19.39,0.1309,20.16,0.3389,67.35
2008-02-08,1097366.0,68095263.44,7.84,23.62,2.78,78.28,1.0,40341333.18,684439.0,650107.0,42471749.64,0.0,8500.0,0.0,0.27,0.57,0.0,0.0,0.58,4000.0,8500.0,0.0,8500.0,0.27,0.0,0.0,0.0,0.0,46.15,0.0,0.0,0.0,21.34,21.34,2523216.0,156574067.58,0.0,171.06,21.25,19.78,0.1314,20.07,0.3421,69.45
2008-02-11,1096466.0,66844194.57,7.84,23.3,2.78,79.44,1.0,39577806.36,684214.0,649207.0,41711948.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,47.26,0.04,0.0,0.0,21.12,21.12,2555232.0,155775395.67,0.0,176.39,21.13,19.48,0.1316,20.45,0.3385,68.23
2008-02-12,1098366.0,70571528.47,7.85,23.24,2.78,79.58,1.0,41834521.63,684214.0,651107.0,43961691.99,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1900.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,47.38,0.0,0.0,0.0,21.04,21.04,2567146.0,164942666.68,0.0,178.33,20.99,19.57,0.1303,19.99,0.3378,71.91
2008-02-13,1098141.0,71185030.83,7.85,22.58,2.78,81.47,1.0,42192264.23,684922.0,650882.0,44398846.49,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.09,0.0,1292.0,0.0,0.0,0.0,2000.0,0.0,0.0,225.0,49.42,0.02,0.0,0.0,21.03,21.03,2572470.0,166755777.51,0.0,185.75,21.01,19.26,0.1314,20.68,0.3371,72.55
2008-02-14,1098341.0,72581719.44,7.85,22.03,2.78,82.23,1.0,43025482.12,684922.0,651082.0,45261732.42,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,1800.0,49.94,0.12,0.0,0.0,21.27,21.27,2534689.0,167499971.2,0.0,184.98,21.26,18.91,0.13,20.67,0.3411,73.96
2008-02-15,1098341.0,71786814.18,7.85,21.64,2.78,83.19,1.0,42554272.81,684922.0,651082.0,44766031.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42,0.0,0.0,0.0,21.17,21.17,2549927.0,166661479.21,0.0,187.33,21.21,18.73,0.1302,20.86,0.3395,73.15
2008-02-18,1103341.0,73552925.47,7.89,21.8,2.8,83.37,1.0,43736932.15,684922.0,656082.0,45659516.7,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,50.37,0.0,0.0,0.0,21.17,21.17,2550320.0,170014072.61,0.0,187.77,21.15,19.15,0.1302,20.54,0.341,74.61
2008-02-19,1105152.0,73999512.19,7.9,22.04,2.8,84.44,1.0,43930380.58,686733.0,656082.0,45982730.89,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.0,0.0,1000.0,0.0,51.3,0.0,0.0,0.0,21.23,21.23,2547784.0,170596237.59,0.0,190.06,21.26,18.97,0.13,20.73,0.3417,74.94
2008-02-20,1084723.0,72205166.82,7.75,21.88,2.75,83.13,1.0,43672449.33,669643.0,656082.0,44575144.55,0.0,0.0,376.0,0.0,0.0,0.0,0.0,1.51,0.0,20429.0,0.0,0.0,0.0,376.0,0.0,2963.0,0.0,50.1,0.0,0.0,0.0,22.13,22.13,2356377.0,156853495.67,0.0,175.97,22.16,18.94,0.1301,20.78,0.3585,74.5
2008-02-21,1089581.0,73015310.93,7.79,22.13,2.76,83.21,1.0,44291098.69,668351.0,660940.0,44787726.73,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.1,4858.0,1292.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,49.86,0.0,0.0,0.0,20.67,20.67,2565168.0,171897765.39,0.0,191.26,20.68,18.89,0.1291,20.61,0.337,75.0
2008-02-22,1088211.0,72972119.77,7.78,21.71,2.76,83.53,1.0,44228758.06,668351.0,659570.0,44817585.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1370.0,50.13,0.09,0.0,0.0,20.69,20.69,2562170.0,171811327.14,0.0,192.09,20.7,18.7,0.1289,20.68,0.3369,75.05
2008-02-25,1087341.0,74021331.31,7.77,21.91,2.76,83.72,1.0,44841361.57,668351.0,658700.0,45498358.66,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1370.0,50.42,0.09,0.0,0.0,20.83,20.83,2539808.0,172898814.11,0.0,191.63,20.83,18.66,0.1288,20.65,0.3389,76.19
2008-02-26,1087341.0,74099054.19,7.77,21.98,2.76,84.21,1.0,44888445.3,669643.0,658700.0,45634178.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,50.98,0.0,0.0,0.0,20.71,20.71,2564310.0,174750097.4,0.0,195.05,20.72,18.58,0.1292,20.86,0.3362,76.27
2008-02-27,1096341.0,73664229.47,7.84,22.03,2.78,84.87,1.0,44930610.32,667351.0,668700.0,44839969.68,0.0,0.0,0.0,0.38,0.0,5000.0,0.0,0.17,5000.0,2292.0,0.0,0.0,0.38,0.0,0.38,0.0,0.0,50.56,0.0,0.0,0.0,20.59,20.59,2573993.0,172949119.85,0.0,194.39,20.64,18.94,0.1292,20.7,0.3382,75.2
2008-02-28,1116004.0,75533836.26,7.98,22.74,2.83,86.66,1.0,46590064.31,667351.0,688363.0,45167921.59,0.0,0.0,2656.0,3.01,0.0,0.0,0.0,0.2,33700.0,2656.0,0.0,0.0,3.01,2656.0,0.0,0.0,14037.0,50.26,0.96,0.0,0.0,20.8,20.8,2540964.0,171978558.08,0.0,191.27,20.81,19.89,0.138,22.43,0.3478,75.75
2008-02-29,1126041.0,75931452.55,8.05,24.26,2.85,87.81,1.0,46420345.21,676828.0,688400.0,45640019.47,0.0,0.0,10024.0,0.0,0.0,0.0,0.0,0.04,37.0,547.0,0.0,0.0,0.0,10024.0,0.0,0.0,0.0,51.21,0.0,0.0,0.0,21.08,21.08,2534154.0,170883648.29,0.0,191.65,21.09,19.95,0.138,22.34,0.3507,75.47
2008-03-03,1136041.0,72159858.65,8.12,25.09,2.88,88.26,1.0,44361466.95,678120.0,698400.0,43073307.52,0.0,0.0,337.0,0.7,0.0,0.0,0.0,0.03,10000.0,337.0,0.0,0.0,0.7,337.0,0.0,1292.0,0.0,51.06,0.0,0.0,0.0,21.01,21.01,2550161.0,161982936.61,0.0,190.02,21.18,19.75,0.1381,22.69,0.3519,71.09
2008-03-04,1137141.0,73215280.46,8.13,25.71,2.88,85.16,1.0,45037588.73,676828.0,699500.0,43577842.89,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.09,1100.0,1292.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,48.16,0.0,0.0,0.0,20.84,20.84,2570441.0,165498877.21,0.0,183.32,20.8,19.21,0.1395,23.43,0.3502,72.06
2008-03-05,1166667.0,75408199.65,8.34,28.0,2.96,87.76,1.0,47121019.24,676828.0,729026.0,43747171.18,0.0,0.0,359.0,2.1,0.0,0.0,0.0,0.03,29526.0,359.0,0.0,0.0,2.1,359.0,0.0,0.0,0.0,48.83,0.0,0.0,0.0,20.89,20.89,2563530.0,165695251.56,0.0,184.96,20.89,18.71,0.1401,24.28,0.36,72.34
2008-03-06,1166955.0,75750042.69,8.34,28.95,2.96,88.02,1.0,47341642.68,676828.0,729314.0,43934641.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.02,0.0,0.0,0.0,20.65,20.65,2600528.0,168806943.72,0.0,188.46,20.64,18.87,0.1399,24.06,0.3561,72.65
2008-03-07,1166955.0,74550971.12,8.34,30.14,2.96,88.17,1.0,46592256.73,677194.0,729314.0,43262568.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,926.0,0.0,0.0,0.0,0.0,0.0,1292.0,0.0,48.98,0.0,0.0,0.0,20.56,20.56,2617289.0,167205622.03,0.0,189.16,20.57,18.93,0.14,24.03,0.3542,71.5
2008-03-10,1167801.0,71965148.01,8.35,31.63,2.96,87.18,1.0,44995741.97,677194.0,730160.0,41731738.92,0.0,0.0,0.0,0.03,0.0,558.0,0.0,0.0,288.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,47.95,0.0,0.0,0.0,20.63,20.63,2604987.0,160531010.86,0.0,184.27,20.65,18.82,0.1409,24.28,0.3558,68.97
2008-03-11,1078801.0,68697550.7,7.71,29.86,2.73,79.7,1.0,44904263.95,613194.0,705160.0,39047911.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,64000.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,42.67,1.85,0.0,0.0,18.56,18.56,2690022.0,171299361.73,0.0,187.22,18.56,20.03,0.1574,26.16,0.3266,71.27
2008-03-12,1078801.0,70230160.57,7.71,30.87,2.73,80.74,1.0,45906056.84,613525.0,705160.0,39940600.04,0.0,1623.0,0.0,0.0,0.12,0.0,0.0,0.09,0.0,1292.0,0.0,1623.0,0.0,0.0,0.0,0.0,0.0,43.89,0.0,0.0,0.0,18.77,18.77,2655375.0,172865442.87,0.0,189.8,18.78,20.48,0.1576,25.9,0.33,72.86
2008-03-13,1069713.0,70231116.95,7.65,30.29,2.71,81.55,1.0,45700027.99,613525.0,696072.0,40280473.39,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.05,750.0,750.0,0.0,0.0,0.11,0.0,0.0,750.0,9838.0,44.64,0.65,0.0,0.0,18.9,18.9,2631875.0,172793563.26,0.0,191.46,18.91,20.78,0.157,25.29,0.3296,73.48
