DATE,AC FP Equity_DX_SI_QTY,AC FP Equity_DX_SHORT_INTEREST_VALUE,AC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,AC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,AC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,AC FP Equity_DX_SI_MV,AC FP Equity_DX_DSS,AC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY,AC FP Equity_DX_BROKER_SI_QTY,AC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,AC FP Equity_DX_BROKER_SI_MV_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,AC FP Equity_DX_SUPPLY_SI_QTY_INC_x,AC FP Equity_DX_BROKER_SI_MV_INC_x,AC FP Equity_DX_SUPPLY_SI_MV_NEW,AC FP Equity_DX_BROKER_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_NEW,AC FP Equity_DX_SUPPLY_SI_MV_DEC,AC FP Equity_DX_BROKER_SI_QTY_INC,AC FP Equity_DX_SUPPLY_SI_QTY_DEC,AC FP Equity_DX_BROKER_SI_MV_NEW_y,AC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,AC FP Equity_DX_BROKER_SI_MV_INC_y,AC FP Equity_DX_SUPPLY_SI_QTY_INC_y,AC FP Equity_DX_BROKER_SI_MV_ADD,AC FP Equity_DX_SUPPLY_SI_QTY_ADD,AC FP Equity_DX_BROKER_SI_QTY_DEC,AC FP Equity_DX_SUPPLY_SI_MV,AC FP Equity_DX_BROKER_SI_MV_DEC,AC FP Equity_DX_SUPPLY_SI_MV_RMV,AC FP Equity_DX_BROKER_SI_MV_RMV,AC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,AC FP Equity_DX_UTILIZATION_QUANTITY,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,AC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,AC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,AC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,AC FP Equity_DX_ACTIVE_UTILIZATION_MV,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,AC FP Equity_DX_BROKER_SI_CON_RATIO,AC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,AC FP Equity_DX_DEMAND_SUPPLY_RATIO,AC FP Equity_PX_LAST
2017-06-08,16787100.0,699434521.5,6.64,15.34,5.81,711.91,2.0,584982933.08,9072992.0,14040152.0,378026211.68,0.0,0.0,320740.0,49.05,0.0,369.0,0.0,8.94,1169204.0,192196.0,0.0,0.0,49.05,320740.0,0.02,150085.0,68799.0,379.86,2.77,0.0,0.0,18.23,18.23,40695608.0,1695582507.32,0.0,1700.54,18.26,13.47,0.1246,24.13,0.3373,41.665
2017-06-09,16423601.0,682564857.56,6.49,15.14,5.69,690.73,2.0,578043369.32,8907726.0,13908647.0,370205092.56,0.0,0.0,116076.0,1.26,0.0,0.0,0.0,16.75,44433.0,399170.0,0.0,0.0,1.26,116076.0,0.0,117828.0,175938.0,370.62,9.74,0.0,0.0,17.93,17.93,40782608.0,1694925188.48,0.0,1698.8,17.91,13.93,0.1275,24.5,0.3305,41.56
2017-06-12,14866291.0,611673543.2,5.88,13.76,5.15,619.34,2.0,514876844.82,8445256.0,12513716.0,347480058.12,0.0,0.0,248154.0,4.19,0.0,0.0,0.0,44.49,99209.0,1064649.0,0.0,0.0,4.19,248154.0,0.0,354025.0,1494140.0,349.66,67.99,0.0,0.0,17.0,17.0,41236720.0,1696684844.4,0.0,1705.72,17.01,14.92,0.1408,27.69,0.2992,41.145
2017-06-13,13955111.0,584300497.57,5.52,13.19,4.83,584.26,1.0,491039720.14,7942394.0,11727722.0,332548036.78,0.0,0.0,14800.0,12.87,0.0,2479.0,0.0,21.93,325975.0,530411.0,0.0,0.0,12.87,14800.0,0.11,12749.0,1114448.0,328.72,41.93,0.0,0.0,15.83,15.83,42240488.0,1768609232.56,0.0,1751.51,15.8,13.87,0.1536,29.68,0.2781,41.87
2017-06-14,13604038.0,571369596.0,5.38,13.0,4.71,575.98,1.0,499671942.0,7634788.0,11896951.0,320661096.0,0.0,0.0,282923.0,14.73,0.0,0.0,0.0,23.96,292072.0,592500.0,0.0,0.0,14.73,282923.0,0.0,1971.0,122843.0,320.02,2.65,0.0,0.0,15.41,15.41,41908008.0,1760136336.0,0.0,1757.08,15.41,14.11,0.1629,30.32,0.2746,42.0
2017-06-15,13537010.0,562327395.4,5.35,13.42,4.69,571.86,1.0,491281076.46,7790278.0,11826699.0,323608148.12,0.0,0.0,88643.0,4.92,0.0,0.0,0.0,2.23,157307.0,55071.0,0.0,0.0,4.92,88643.0,0.0,121918.0,227559.0,327.33,9.22,0.0,0.0,15.69,15.69,41846912.0,1738320724.48,0.0,1753.3,15.73,14.01,0.1618,30.47,0.2727,41.54
2017-06-16,13899371.0,577518865.05,5.49,14.54,4.81,582.16,1.0,508923014.4,7753231.0,12248448.0,322146748.05,0.0,0.0,143943.0,3.58,0.0,471000.0,0.0,9.19,144771.0,215989.0,0.0,0.0,3.58,143943.0,19.57,34999.0,194022.0,321.62,9.11,0.0,0.0,15.75,15.75,41467036.0,1722955345.8,0.0,1721.34,15.74,13.72,0.156,29.9,0.2824,41.55
2017-06-19,14167917.0,592998166.04,5.6,15.04,4.91,597.2,1.0,518144181.78,7949875.0,12379505.0,332742018.13,0.0,0.0,264374.0,12.38,0.0,0.0,0.0,4.1,228565.0,99225.0,0.0,0.0,12.38,264374.0,0.0,31495.0,97508.0,331.26,3.94,0.0,0.0,16.1,16.1,41413288.0,1733353169.24,0.0,1725.53,16.11,14.65,0.1547,29.56,0.287,41.855
2017-06-20,14141898.0,586181672.1,5.59,15.27,4.9,594.94,1.0,511525248.1,8290793.0,12340778.0,343653369.85,0.0,0.0,230617.0,11.54,0.0,5800.0,0.0,1.71,288811.0,41655.0,0.0,0.0,11.54,230617.0,0.24,151956.0,333338.0,345.77,13.57,0.0,0.0,16.65,16.65,41503972.0,1720339639.4,0.0,1730.79,16.65,14.56,0.1515,29.37,0.284,41.45
2017-06-21,13486557.0,559692115.5,5.33,14.61,4.67,564.54,1.0,472115454.0,8554249.0,11376276.0,355001333.5,0.0,0.0,398627.0,1.33,0.0,8000.0,0.0,5.88,53734.0,136654.0,0.0,0.0,1.33,398627.0,0.33,1483.0,1026236.0,354.27,43.92,0.0,0.0,17.17,17.17,41269624.0,1712689396.0,0.0,1710.11,17.16,15.36,0.1598,31.02,0.2707,41.5
2017-06-22,13117146.0,545148587.76,5.19,14.38,4.54,550.67,1.0,458139569.2,8377083.0,11023570.0,348151569.48,0.0,0.0,14537.0,0.19,0.0,0.0,0.0,7.68,3797.0,191703.0,0.0,0.0,0.19,14537.0,0.0,0.0,356503.0,347.85,14.12,0.0,0.0,16.84,16.84,41378260.0,1719680485.6,0.0,1717.9,16.84,15.85,0.1661,31.76,0.2636,41.56
2017-06-23,13329380.0,551303156.8,5.27,14.85,4.62,558.19,1.0,466809681.36,8554915.0,11286501.0,353831284.4,0.0,0.0,206132.0,13.62,0.0,0.0,0.0,3.56,357005.0,85481.0,0.0,0.0,13.62,206132.0,0.0,57181.0,94074.0,354.89,3.79,0.0,0.0,17.23,17.23,41097916.0,1699809805.76,0.0,1703.72,17.24,17.52,0.1648,31.06,0.2685,41.36
2017-06-26,13302678.0,561439524.99,5.26,14.9,4.61,562.82,1.0,474980936.5,8639732.0,11254139.0,364639889.06,0.0,0.0,126545.0,6.02,0.0,0.0,0.0,5.49,65684.0,128807.0,0.0,0.0,6.02,126545.0,0.0,88079.0,98046.0,359.22,4.19,0.04,0.0,17.58,17.58,40507828.0,1709632880.74,1000.0,1689.64,17.53,17.75,0.1691,31.7,0.2707,42.205
2017-06-27,13565136.0,565055740.08,5.36,15.02,4.7,572.87,1.0,472554980.88,8845928.0,11344496.0,368477130.84,0.0,0.0,223179.0,4.65,0.0,2520.0,0.0,2.13,105151.0,57262.0,0.0,0.0,4.65,223179.0,0.11,40279.0,17314.0,370.61,1.29,0.0,0.0,18.05,18.05,40149556.0,1672429755.18,0.0,1681.78,18.06,17.24,0.1627,30.81,0.2769,41.655
2017-06-28,13705820.0,566461540.6,5.42,15.41,4.75,573.78,1.0,470238935.78,8976237.0,11377666.0,370987875.21,0.0,0.0,140939.0,4.79,0.0,0.0,0.0,5.28,155248.0,118567.0,0.0,0.0,4.79,140939.0,0.0,107937.0,122078.0,372.98,6.15,0.0,0.0,18.2,18.2,40343132.0,1667381645.56,0.0,1670.87,18.25,17.06,0.1611,30.76,0.2779,41.33
2017-06-29,13635511.0,562805716.53,5.39,15.34,4.72,568.3,1.0,467500585.83,8867069.0,11326483.0,365988272.98,0.0,0.0,23418.0,1.92,0.0,0.0,0.0,6.16,61141.0,141342.0,0.0,0.0,1.92,23418.0,0.0,8756.0,112324.0,365.73,5.24,0.0,0.0,17.91,17.91,40633696.0,1677155802.4,0.0,1675.61,17.92,17.23,0.1632,31.18,0.2755,41.275
2017-06-30,13906304.0,570784247.68,5.5,15.53,4.82,578.4,1.0,480455284.83,8863109.0,11705574.0,363786308.91,0.0,0.0,472174.0,7.08,0.0,324882.0,0.0,19.62,192679.0,481134.0,0.0,0.0,7.08,472174.0,13.41,5000.0,138470.0,365.51,5.89,0.0,0.0,17.78,17.78,40980388.0,1682040025.46,0.0,1686.56,17.81,17.97,0.16,30.59,0.279,41.045
2017-07-03,14253169.0,582740814.57,5.63,15.89,4.94,590.94,2.0,491800472.61,9138950.0,12028873.0,373645970.75,0.0,0.0,292636.0,23.01,0.0,0.0,0.0,0.69,585325.0,16795.0,0.0,0.0,23.01,292636.0,0.0,0.0,262026.0,374.17,11.05,0.0,0.0,18.27,18.27,40895680.0,1672019876.8,0.0,1678.85,18.23,17.77,0.157,30.21,0.2849,40.885
2017-07-04,14633494.0,596753885.32,5.78,16.34,5.07,604.37,2.0,499934172.44,9178546.0,12259298.0,374301105.88,0.0,0.0,62657.0,37.29,0.0,0.0,0.0,9.11,932517.0,219799.0,0.0,0.0,37.29,62657.0,0.0,196738.0,702092.0,374.22,29.54,0.0,0.0,18.31,18.31,40938800.0,1669484264.0,0.0,1674.55,18.27,15.53,0.1516,30.43,0.292,40.78
2017-07-05,14474915.0,588839542.2,5.72,16.32,5.01,596.86,2.0,493740970.56,8853766.0,12137192.0,360171200.88,0.0,0.0,35000.0,16.88,0.0,0.0,0.0,15.0,438310.0,416740.0,0.0,0.0,16.88,35000.0,0.0,56960.0,560416.0,363.14,24.67,0.0,0.0,17.66,17.66,41294296.0,1679851961.28,0.0,1680.55,17.77,12.71,0.1484,30.66,0.2886,40.68
2017-07-06,14332195.0,580023931.65,5.67,16.32,4.96,585.65,2.0,491105594.91,8678950.0,12135053.0,351237106.5,0.0,0.0,2651.0,4.24,0.0,0.0,0.0,9.62,134609.0,177467.0,0.0,0.0,4.24,2651.0,0.0,0.0,136748.0,351.96,6.04,0.0,0.0,17.35,17.35,41354872.0,1673631669.84,0.0,1675.8,17.36,12.84,0.152,31.31,0.2865,40.47
2017-07-07,14163150.0,569925156.0,5.6,16.01,4.9,576.58,1.0,483431207.52,8633396.0,12013698.0,347407855.04,0.0,0.0,15600.0,1.64,0.0,0.0,0.0,3.26,73727.0,73593.0,0.0,0.0,1.64,15600.0,0.0,12439.0,195082.0,348.96,8.07,0.0,0.0,17.41,17.41,40952992.0,1647948398.08,0.0,1653.86,17.42,12.87,0.1538,31.46,0.2856,40.24
2017-07-10,13762095.0,557915331.3,5.43,15.5,4.76,560.98,1.0,473279932.76,8119202.0,11674394.0,329152449.08,0.0,0.0,34585.0,1.89,0.0,0.0,0.0,22.76,55596.0,558734.0,0.0,0.0,1.89,34585.0,0.0,9955.0,394900.0,327.51,14.76,0.0,0.0,16.37,16.37,41480192.0,1681606983.68,0.0,1675.59,16.35,12.11,0.1592,32.59,0.2775,40.54
2017-07-11,13712403.0,556723561.8,5.41,15.27,4.74,559.67,1.0,472970430.8,8057922.0,11649518.0,327151633.2,0.0,0.0,46195.0,6.56,0.0,0.0,0.0,6.24,139991.0,204653.0,0.0,0.0,6.56,46195.0,0.0,97178.0,164867.0,327.95,7.0,0.0,0.0,16.28,16.28,41439768.0,1682454580.8,0.0,1676.36,16.36,12.11,0.1556,31.93,0.277,40.6
2017-07-12,13586408.0,565058708.72,5.36,15.08,4.7,563.98,1.0,480500249.76,7904303.0,11553264.0,328739961.77,0.0,0.0,49290.0,2.0,0.0,0.0,0.0,3.26,36467.0,202909.0,0.0,0.0,2.0,49290.0,0.0,0.0,132721.0,327.75,0.0,0.0,0.0,16.03,16.03,41398100.0,1721746979.0,0.0,1694.63,16.21,12.36,0.1582,32.45,0.2756,41.59
2017-07-13,12766995.0,534937090.5,5.04,14.68,4.41,537.61,1.0,450813873.9,7749970.0,10759281.0,324723743.0,0.0,0.0,50000.0,5.32,0.0,0.0,0.0,6.46,53475.0,238270.0,0.0,0.0,5.32,50000.0,0.0,33937.0,847458.0,325.66,34.17,0.0,0.0,15.71,15.71,41581096.0,1742247922.4,0.0,1733.03,15.82,13.08,0.172,34.33,0.2588,41.9
2017-07-14,12814217.0,536851621.22,5.06,14.84,4.43,540.87,1.0,440147571.26,7903734.0,10505969.0,331126935.93,0.0,0.0,371298.0,4.65,0.0,0.0,0.0,10.4,99134.0,252614.0,0.0,0.0,4.65,371298.0,0.0,35080.0,352446.0,330.99,14.36,0.0,0.0,16.08,16.08,41247344.0,1728057476.88,0.0,1725.55,16.09,13.15,0.1701,33.86,0.2607,41.895
2017-07-17,12804452.0,539643629.54,5.05,15.14,4.43,543.21,1.0,443043622.93,7774797.0,10512365.0,327668819.57,0.0,0.0,40459.0,2.8,0.0,0.0,0.0,4.14,44399.0,172753.0,0.0,0.0,2.8,40459.0,0.0,3357.0,38003.0,329.11,1.57,0.0,0.0,15.74,15.74,41618092.0,1753994487.34,0.0,1743.78,15.88,13.09,0.1704,33.94,0.2592,42.145
2017-07-18,12986571.0,545435982.0,5.12,15.4,4.49,549.98,1.0,449024898.0,7874309.0,10691069.0,330720978.0,0.0,0.0,66022.0,11.38,0.0,0.0,0.0,1.02,280728.0,25042.0,0.0,0.0,11.38,66022.0,0.0,58532.0,102024.0,330.85,3.77,0.0,0.0,15.75,15.75,42126532.0,1769314344.0,0.0,1769.85,15.75,12.96,0.166,33.51,0.2597,42.0
2017-07-19,12935130.0,543275460.0,5.1,14.95,4.47,548.29,1.0,442461096.0,7948553.0,10534788.0,333839226.0,0.0,0.0,105007.0,1.47,0.0,0.0,0.0,2.52,35725.0,60981.0,0.0,0.0,1.47,105007.0,0.0,30218.0,192006.0,334.46,8.22,0.0,0.0,15.89,15.89,42082332.0,1767457944.0,0.0,1769.97,15.89,13.09,0.1672,33.52,0.2585,42.0
2017-07-20,12934819.0,535436832.51,5.1,14.92,4.47,541.01,1.0,437141258.99,7821801.0,10560243.0,323783452.4,0.0,0.0,152839.0,6.32,0.0,0.0,0.0,12.06,151486.0,279591.0,0.0,0.0,6.32,152839.0,0.0,0.0,126031.0,326.61,10.32,0.0,0.0,15.66,15.66,42111588.0,1743209185.26,0.0,1753.08,15.7,13.1,0.1622,32.67,0.259,41.395
2017-07-21,13083603.0,533222240.27,5.16,14.68,4.52,541.53,1.0,434741939.78,7795724.0,10667205.0,317714731.62,0.0,0.0,89676.0,15.24,0.0,0.0,0.0,6.75,371242.0,151946.0,0.0,0.0,15.24,89676.0,0.0,36193.0,264280.0,321.46,15.19,0.0,0.0,15.6,15.6,42169252.0,1718607865.26,0.0,1732.12,15.65,12.76,0.1562,31.98,0.2619,40.755
2017-07-24,12585266.0,510961799.6,4.97,13.96,4.35,517.25,1.0,414633874.2,7691420.0,10212657.0,312271652.0,0.0,0.0,11914.0,1.08,0.0,0.0,0.0,5.04,31452.0,116218.0,0.0,0.0,1.08,11914.0,0.0,0.0,486000.0,313.72,21.3,0.0,0.0,15.39,15.39,42273888.0,1716319852.8,0.0,1720.26,15.42,13.21,0.1638,33.2,0.2519,40.6
2017-07-25,12612929.0,522112195.96,4.98,14.0,4.36,522.8,1.0,431808341.14,7849239.0,10431413.0,324919248.4,0.0,0.0,468728.0,17.87,0.0,0.0,0.0,13.57,443277.0,324584.0,0.0,0.0,17.87,468728.0,0.0,13675.0,224521.0,319.7,6.34,0.0,0.0,15.69,15.69,42185476.0,1746267779.02,0.0,1726.42,15.62,13.07,0.1681,33.44,0.2521,41.395
2017-07-26,12526500.0,517720245.0,4.94,13.73,4.33,521.65,1.0,431279293.94,7802365.0,10435018.0,322471745.45,0.0,0.0,288469.0,5.54,0.0,0.0,0.0,13.42,86639.0,354376.0,0.0,0.0,5.54,288469.0,0.0,19033.0,83034.0,321.93,3.76,0.0,0.0,15.6,15.6,42214404.0,1744721317.32,0.0,1742.97,15.59,13.15,0.1678,33.18,0.2504,41.33
2017-07-27,12686297.0,507515311.49,5.01,13.87,4.39,519.56,1.0,424251184.77,7993182.0,10604954.0,319767245.91,434.22,0.0,297606.0,0.0,0.0,0.0,10604954.0,3.21,109532.0,75859.0,434.22,0.0,0.0,297606.0,0.0,7993182.0,0.0,328.28,0.0,0.0,0.0,15.99,15.99,41981656.0,1679476148.28,0.0,1708.6,16.12,13.71,0.1661,32.8,0.2539,40.005
2017-07-28,12605459.0,498545903.45,4.97,13.3,4.36,506.27,1.0,415025202.2,8037487.0,10493684.0,317882610.85,0.0,0.0,74398.0,0.0,0.0,0.0,0.0,2.23,13223.0,37373.0,0.0,0.0,0.0,74398.0,0.0,7280.0,124493.0,320.19,7.4,0.0,0.0,16.09,16.09,41903780.0,1657294499.0,0.0,1664.93,16.13,13.59,0.166,32.69,0.2524,39.55
2017-07-31,12343205.0,484594228.3,4.87,12.97,4.27,490.97,1.0,401784562.92,8037258.0,10233942.0,315542749.08,0.0,0.0,70808.0,0.0,0.0,0.0,0.0,3.84,0.0,85395.0,0.0,0.0,0.0,70808.0,0.0,14358.0,259742.0,316.5,12.76,0.0,0.0,16.09,16.09,41926536.0,1646035803.36,0.0,1649.34,16.1,13.81,0.1651,32.29,0.247,39.26
2017-08-01,12153947.0,483544781.4,4.8,12.55,4.2,485.76,1.0,410374994.35,7711708.0,10314817.0,306810302.78,0.0,0.0,50015.0,11.9,0.0,0.0,0.0,15.26,246026.0,379417.0,0.0,0.0,11.9,50015.0,0.0,3852.0,165151.0,303.79,7.44,0.0,0.0,15.43,15.43,42265292.0,1681524642.22,0.0,1670.49,15.39,13.95,0.1775,33.74,0.2432,39.785
2017-08-02,11863070.0,478141036.35,4.68,12.27,4.1,478.86,1.0,406774061.09,7261390.0,10092397.0,292670323.95,0.0,0.0,0.0,1.93,0.0,4000.0,0.0,17.11,54500.0,454231.0,0.0,0.0,1.93,0.0,0.16,3913.0,280920.0,289.2,10.32,0.0,0.0,14.54,14.54,42694296.0,1720793600.28,0.0,1707.03,14.49,14.3,0.1837,34.59,0.2375,40.305
2017-08-03,11405815.0,461992536.58,4.5,11.66,3.94,464.74,1.0,389386513.98,7131100.0,9613295.0,288845205.5,0.0,0.0,57520.0,4.49,0.0,20000.0,0.0,7.24,60808.0,187810.0,0.0,0.0,4.49,57520.0,0.81,0.0,559910.0,287.46,21.57,0.0,0.0,14.25,14.25,42897612.0,1737567774.06,0.0,1732.49,14.23,15.33,0.1686,31.22,0.228,40.505
2017-08-04,11367410.0,461460008.95,4.49,11.51,3.93,466.66,1.0,388642240.56,7212057.0,9573648.0,292773453.92,0.0,0.0,136748.0,9.73,0.0,0.0,0.0,3.07,181589.0,78530.0,0.0,0.0,9.73,136748.0,0.0,22739.0,221236.0,293.01,8.76,0.0,0.0,14.32,14.32,43133976.0,1751023755.72,0.0,1752.72,14.32,15.86,0.1729,31.56,0.2258,40.595
2017-08-07,11568643.0,468414355.07,4.56,11.7,4.0,473.0,1.0,394681862.62,7391604.0,9747638.0,299286045.96,0.0,0.0,153008.0,6.64,0.0,0.0,0.0,1.92,184371.0,47269.0,0.0,0.0,6.64,153008.0,0.0,73808.0,10381.0,299.52,1.11,0.0,0.0,14.69,14.69,42937596.0,1738543262.04,0.0,1739.52,14.69,15.48,0.1737,31.88,0.2299,40.49
2017-08-08,11555743.0,465580885.47,4.56,11.93,3.99,471.87,1.0,391607317.35,6797209.0,9719715.0,273859550.61,0.0,0.0,71024.0,10.37,0.0,0.0,0.0,28.27,253399.0,696981.0,0.0,0.0,10.37,71024.0,0.0,31562.0,281322.0,275.23,12.08,0.0,0.0,13.85,13.85,42281864.0,1703536300.56,0.0,1709.7,13.87,15.58,0.1749,32.15,0.2355,40.29
2017-08-09,11736665.0,468234250.18,4.63,12.24,4.06,474.58,1.0,396856230.61,6784189.0,9947518.0,270655220.15,0.0,0.0,33940.0,12.56,0.0,0.0,0.0,2.06,323879.0,46960.0,0.0,0.0,12.56,33940.0,0.0,0.0,96076.0,272.63,6.18,0.0,0.0,13.9,13.9,42010644.0,1676014642.38,0.0,1684.79,13.93,15.52,0.1678,31.25,0.2405,39.895
2017-08-10,11698077.0,462074041.5,4.62,12.21,4.04,467.99,1.0,389882064.0,6800340.0,9870432.0,268613430.0,0.0,0.0,51049.0,0.87,0.0,0.0,0.0,2.46,77918.0,55679.0,0.0,0.0,0.87,51049.0,0.0,20781.0,155004.0,270.37,6.58,0.0,0.0,14.06,14.06,41571208.0,1642062716.0,0.0,1649.97,14.08,15.6,0.1721,31.8,0.2418,39.5
2017-08-11,11962010.0,467236110.6,4.72,12.74,4.14,473.42,1.0,386076148.92,7187933.0,9884182.0,280760662.98,0.0,0.0,323981.0,3.67,0.0,1000.0,0.0,0.22,174268.0,2596.0,0.0,0.0,3.67,323981.0,0.04,66208.0,161518.0,282.59,6.57,0.0,0.0,14.91,14.91,41005664.0,1601681235.84,0.0,1608.89,14.94,15.46,0.1699,31.13,0.2482,39.06
2017-08-14,11821329.0,464755549.64,4.66,12.76,4.09,468.08,1.0,384536004.87,7264592.0,9780898.0,285607434.48,0.0,0.0,116415.0,0.18,0.0,0.0,0.0,3.64,4600.0,79341.0,0.0,0.0,0.18,116415.0,0.0,39585.0,107884.0,284.34,3.78,0.0,0.0,15.1,15.1,40848272.0,1605949813.68,0.0,1601.0,15.08,15.34,0.1713,31.48,0.2457,39.315
2017-08-15,11697244.0,459643202.98,4.62,12.73,4.04,464.33,1.0,380108904.84,6335951.0,9673213.0,248971194.55,0.0,0.0,74350.0,3.33,0.0,0.0,0.0,41.27,88000.0,1057256.0,0.0,0.0,3.33,74350.0,0.0,54265.0,195685.0,249.45,6.76,0.0,0.0,13.19,13.19,41713112.0,1639116736.04,0.0,1640.95,13.2,15.19,0.1765,32.32,0.2434,39.295
2017-08-16,11596361.0,457186532.43,4.58,12.59,4.01,459.82,1.0,378512643.9,7212538.0,9600828.0,284354310.65,0.0,0.0,71618.0,3.23,0.0,0.0,0.0,6.13,78792.0,153695.0,0.0,0.0,3.23,71618.0,0.0,15860.0,151177.0,283.05,6.53,0.0,0.0,15.05,15.05,40719216.0,1605355090.8,0.0,1600.67,15.03,14.63,0.1789,32.94,0.2419,39.425
2017-08-17,12137686.0,477921386.25,4.79,13.18,4.2,483.51,1.0,400258411.88,7769496.0,10165293.0,305923905.0,0.0,0.0,9625.0,1.94,0.0,581454.0,0.0,1.79,39876.0,47740.0,0.0,0.0,1.94,9625.0,24.06,595073.0,56865.0,306.43,1.79,0.0,0.0,16.16,16.16,40317148.0,1587487702.5,0.0,1588.04,16.17,13.56,0.1639,31.33,0.2524,39.375
2017-08-18,12103805.0,473198256.48,4.78,13.31,4.18,479.89,1.0,398982575.99,7639429.0,10205463.0,298663476.76,0.0,0.0,65573.0,2.16,0.0,0.0,0.0,9.25,81670.0,233849.0,0.0,0.0,2.16,65573.0,0.0,38209.0,41500.0,300.25,1.97,0.0,0.0,15.89,15.89,40436068.0,1580848078.46,0.0,1586.35,15.91,13.61,0.1646,31.44,0.2518,39.095
2017-08-21,12206531.0,476481937.59,4.82,13.28,4.22,481.3,1.0,404229948.2,7770135.0,10355577.0,303307219.73,0.0,0.0,88824.0,5.03,0.0,0.0,0.0,0.59,166098.0,14971.0,0.0,0.0,5.03,88824.0,0.0,56853.0,15984.0,303.08,0.75,0.0,0.0,16.16,16.16,40313812.0,1573649651.42,0.0,1572.85,16.16,13.95,0.1682,31.82,0.2539,39.035
2017-08-22,12478580.0,489222728.9,4.92,13.48,4.31,494.12,1.0,416342594.15,7947614.0,10619630.0,311586206.87,0.0,0.0,120009.0,10.89,0.0,0.0,0.0,1.92,272053.0,50040.0,0.0,0.0,10.89,120009.0,0.0,111900.0,8000.0,310.91,0.0,0.17,0.0,16.51,16.51,40192912.0,1575763114.96,4390.0,1574.03,16.49,14.07,0.1633,31.13,0.2592,39.205
2017-08-23,12505049.0,488759840.17,4.93,13.49,4.32,494.5,1.0,416360310.48,7988081.0,10652688.0,312214145.89,0.0,0.0,72190.0,3.54,0.0,0.0,0.0,1.2,83872.0,31723.0,0.0,0.0,3.54,72190.0,0.0,0.0,50814.0,312.48,2.59,0.0,0.0,16.62,16.62,40074824.0,1566324496.04,0.0,1567.61,16.62,14.33,0.1618,30.93,0.2602,39.085
2017-08-24,12268726.0,479216437.56,4.84,13.25,4.24,484.73,1.0,408451591.8,7806759.0,10457030.0,304932006.54,0.0,0.0,48650.0,0.2,0.0,0.0,0.0,9.67,5200.0,245021.0,0.0,0.0,0.2,48650.0,0.0,15049.0,200858.0,305.44,8.37,0.0,0.0,16.25,16.25,40227064.0,1571269119.84,0.0,1572.42,16.27,14.55,0.1651,31.22,0.2554,39.06
2017-08-25,12345602.0,481725390.04,4.87,13.34,4.27,485.07,1.0,410301933.4,7664787.0,10515170.0,299079988.74,0.0,0.0,27950.0,3.04,0.0,0.0,0.0,7.38,105483.0,187521.0,0.0,0.0,3.04,27950.0,0.0,17599.0,47343.0,298.12,2.98,0.0,0.0,16.04,16.04,40113484.0,1565228145.68,0.0,1562.19,16.03,14.8,0.1623,30.69,0.2584,39.02
2017-08-28,12562909.0,489890636.46,4.96,13.55,4.34,493.29,1.0,418512940.62,7738656.0,10732477.0,301768890.72,0.0,0.0,76124.0,9.83,0.0,0.0,0.0,0.06,256547.0,2255.0,0.0,0.0,9.83,76124.0,0.0,0.0,39240.0,301.06,1.61,0.0,0.0,16.2,16.2,40031804.0,1561040196.98,0.0,1558.21,16.19,14.31,0.1573,30.21,0.263,38.995
2017-08-29,12764056.0,493905146.92,5.04,13.77,4.41,501.1,1.0,423076580.68,7657596.0,10933624.0,296310677.22,0.0,0.0,64807.0,9.81,0.0,0.0,0.0,9.39,263529.0,238867.0,0.0,0.0,9.81,64807.0,0.0,93000.0,62382.0,298.22,2.48,0.0,0.0,15.99,15.99,40224020.0,1556468453.9,0.0,1562.39,16.03,14.59,0.1617,31.0,0.2666,38.695
2017-08-30,12769294.0,493916291.92,5.04,14.03,4.41,501.16,1.0,424830756.2,7680264.0,10983215.0,297072611.52,0.0,0.0,146741.0,7.81,0.0,0.0,0.0,5.37,198509.0,130097.0,0.0,0.0,7.81,146741.0,0.0,10181.0,148918.0,298.58,6.04,0.16,0.0,16.08,16.08,40096940.0,1550949639.2,4157.0,1555.61,16.1,13.88,0.1669,32.02,0.2673,38.68
2017-08-31,13035041.0,507063094.9,5.14,14.3,4.51,510.66,1.0,436099575.4,7861924.0,11210786.0,305828843.6,0.0,0.0,209307.0,7.84,0.0,11897.0,0.0,1.5,220874.0,31763.0,0.0,0.0,7.84,209307.0,0.46,4116.0,5200.0,304.26,0.2,0.0,0.0,16.46,16.46,39910488.0,1552517983.2,0.0,1548.14,16.43,13.61,0.1642,31.77,0.2729,38.9
