DATE,MF FP Equity_DX_SI_QTY,MF FP Equity_DX_SHORT_INTEREST_VALUE,MF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,MF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,MF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,MF FP Equity_DX_SI_MV,MF FP Equity_DX_DSS,MF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY,MF FP Equity_DX_BROKER_SI_QTY,MF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,MF FP Equity_DX_BROKER_SI_MV_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,MF FP Equity_DX_SUPPLY_SI_QTY_INC_x,MF FP Equity_DX_BROKER_SI_MV_INC_x,MF FP Equity_DX_SUPPLY_SI_MV_NEW,MF FP Equity_DX_BROKER_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_NEW,MF FP Equity_DX_SUPPLY_SI_MV_DEC,MF FP Equity_DX_BROKER_SI_QTY_INC,MF FP Equity_DX_SUPPLY_SI_QTY_DEC,MF FP Equity_DX_BROKER_SI_MV_NEW_y,MF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,MF FP Equity_DX_BROKER_SI_MV_INC_y,MF FP Equity_DX_SUPPLY_SI_QTY_INC_y,MF FP Equity_DX_BROKER_SI_MV_ADD,MF FP Equity_DX_SUPPLY_SI_QTY_ADD,MF FP Equity_DX_BROKER_SI_QTY_DEC,MF FP Equity_DX_SUPPLY_SI_MV,MF FP Equity_DX_BROKER_SI_MV_DEC,MF FP Equity_DX_SUPPLY_SI_MV_RMV,MF FP Equity_DX_BROKER_SI_MV_RMV,MF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,MF FP Equity_DX_UTILIZATION_QUANTITY,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,MF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,MF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,MF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,MF FP Equity_DX_ACTIVE_UTILIZATION_MV,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,MF FP Equity_DX_BROKER_SI_CON_RATIO,MF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,MF FP Equity_DX_DEMAND_SUPPLY_RATIO,MF FP Equity_PX_LAST
2015-06-02,776518.0,84462617.08,2.72,10.61,1.62,89.27,1.0,35302815.21,474489.0,324561.0,51610629.39,0.0,0.0,52240.0,4.37,0.0,135952.0,0.0,0.1,38000.0,839.0,0.0,0.0,4.37,52240.0,16.01,225033.0,300.0,54.03,0.08,0.0,0.0,11.62,11.62,3607436.0,392384317.55,0.0,412.13,11.59,24.0,0.1965,29.28,0.1902,115.2
2015-06-03,802358.0,87349017.01,2.81,10.93,1.68,92.68,1.0,35024391.17,497868.0,321722.0,54200594.25,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,1.56,0.0,14782.0,0.0,0.0,0.0,1001.0,0.0,37160.0,2839.0,57.03,0.32,0.0,0.0,12.64,12.64,3442186.0,374734923.16,0.0,394.93,12.62,23.65,0.1849,27.4,0.2036,115.3
2015-06-04,801946.0,86509113.54,2.8,10.84,1.68,93.31,1.0,34666924.3,491868.0,321365.0,53059762.95,0.0,0.0,2687.0,0.91,0.0,0.0,0.0,2.97,7820.0,25844.0,0.0,0.0,0.91,2687.0,0.0,17157.0,8177.0,56.8,0.96,0.0,0.0,12.47,12.47,3453101.0,372499777.37,0.0,397.51,12.5,23.48,0.1858,27.61,0.2033,114.25
2015-06-05,848660.0,90146066.88,2.96,11.57,1.77,97.85,1.0,28078843.84,604955.0,264342.0,64259319.27,0.0,0.0,0.0,3.06,0.0,0.0,0.0,9.78,26178.0,84676.0,0.0,0.0,3.06,0.0,0.0,197763.0,83201.0,69.51,10.09,0.0,0.0,15.61,15.61,3269901.0,347334284.93,0.0,373.97,15.67,22.11,0.1776,25.95,0.219,112.5
2015-06-08,1709249.0,179541926.83,5.97,23.37,3.57,193.92,1.0,80586615.12,972697.0,767189.0,102173465.42,0.0,0.0,8774.0,34.79,0.0,195847.0,0.0,0.65,308000.0,4579.0,0.0,0.0,34.79,8774.0,23.73,363547.0,1000.0,108.58,0.12,0.0,0.0,25.11,25.11,2900740.0,304697822.74,0.0,324.01,25.1,19.94,0.1912,30.87,0.4413,111.25
2015-06-09,1821406.0,190033238.01,6.36,24.99,3.8,205.49,1.0,83751338.86,1057259.0,802729.0,110307285.24,0.0,0.0,0.0,2.53,0.0,12540.0,0.0,0.0,23000.0,0.0,0.0,0.0,2.53,0.0,1.41,84562.0,0.0,117.46,0.0,0.0,0.0,25.78,25.78,3044486.0,317641169.87,0.0,337.44,25.82,19.34,0.1971,33.28,0.4441,110.5
2015-06-10,3898037.0,412879675.71,13.62,54.07,8.14,437.24,2.0,260752118.4,1709365.0,2461786.0,181055763.93,0.0,0.0,266778.0,11.37,0.0,1562900.0,0.0,2.12,97300.0,18108.0,0.0,0.0,11.37,266778.0,175.96,403436.0,1143.0,188.4,0.13,0.0,0.0,41.7,41.7,2389674.0,253114022.82,0.0,263.17,41.72,17.01,0.2363,42.84,0.951,110.15
2015-06-11,3967250.0,422118157.12,13.86,54.12,8.28,446.4,2.0,264063755.17,1758578.0,2481786.0,187113921.36,0.0,0.0,23799.0,2.35,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,2.35,23799.0,0.0,25414.0,0.0,194.53,0.0,0.0,0.0,43.0,43.0,2331230.0,248044492.14,0.0,257.13,43.07,16.69,0.2303,42.15,0.97,110.65
2015-06-12,1819552.0,193951532.44,6.36,25.34,3.8,206.66,1.0,110646213.72,1378218.0,1038025.0,146908411.05,0.0,0.0,0.0,0.69,0.0,0.0,0.0,44.7,6239.0,404159.0,0.0,0.0,0.69,0.0,0.0,23799.0,1450000.0,152.56,162.69,0.0,0.0,33.75,33.75,2704895.0,288322911.54,0.0,298.93,33.79,16.65,0.1375,22.48,0.4456,110.85
2015-06-15,1290791.0,135044801.35,4.51,17.91,2.7,147.69,1.0,90222441.32,1026155.0,862368.0,107358122.37,0.0,0.0,0.0,0.0,0.0,45600.0,0.0,44.01,0.0,398469.0,0.0,0.0,0.0,0.0,5.11,46406.0,221257.0,113.72,24.6,0.0,0.0,25.1,25.1,3061526.0,320302179.44,0.0,337.88,25.18,17.06,0.1368,23.11,0.3158,108.8
2015-06-16,974965.0,102752554.1,3.41,13.36,2.04,109.24,1.0,58401695.02,755007.0,554143.0,79570956.51,0.0,0.0,9527.0,0.21,0.0,0.0,0.0,31.12,2494.0,281109.0,0.0,0.0,0.21,9527.0,0.0,434.0,310719.0,82.48,36.49,0.0,0.0,18.46,18.46,3334375.0,351413176.46,0.0,363.23,18.51,18.39,0.1823,31.09,0.2384,109.6
2015-06-17,848932.0,88367761.91,2.97,11.57,1.77,95.43,1.0,49147861.38,691194.0,472154.0,71948361.97,0.0,0.0,53.0,2.73,0.0,0.0,0.0,6.88,24119.0,63866.0,0.0,0.0,2.73,53.0,0.0,0.0,106108.0,75.5,11.62,0.0,0.0,16.83,16.83,3416818.0,355666366.11,0.0,372.25,16.86,21.29,0.2208,35.64,0.2067,108.25
2015-06-18,455805.0,47730942.6,1.59,6.2,0.95,49.69,0.0,12328962.01,344203.0,117735.0,36044215.48,0.0,0.0,1457.0,0.02,0.0,0.0,0.0,38.0,260.0,348448.0,0.0,0.0,0.02,1457.0,0.0,0.0,354679.0,37.29,41.13,0.0,0.0,8.38,8.38,3764047.0,394163098.95,0.0,406.52,8.4,36.97,0.3249,41.52,0.1109,108.9
2015-06-19,455723.0,48116755.37,1.59,6.23,0.95,49.99,0.0,12430854.25,341014.0,117735.0,36005396.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,3189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.21,0.0,0.0,0.0,8.31,8.31,3763343.0,397346314.56,0.0,410.61,8.31,37.29,0.3254,41.31,0.111,109.8
2015-06-22,454155.0,49698056.83,1.59,6.09,0.95,50.08,0.0,12892681.93,339678.0,117817.0,37170870.18,0.0,0.0,1332.0,0.0,0.0,82.0,0.0,0.41,0.0,3735.0,0.0,0.0,0.0,1332.0,0.01,1067.0,0.0,37.19,0.0,0.0,0.0,8.28,8.28,3760760.0,411538933.15,0.0,414.19,8.24,37.86,0.328,41.12,0.1108,113.8
2015-06-23,448032.0,49738881.81,1.57,5.9,0.94,50.48,0.0,12299946.59,338084.0,110794.0,37532855.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,2494.0,0.0,0.0,0.0,0.0,0.0,900.0,7023.0,37.97,0.85,0.0,0.0,8.25,8.25,3759138.0,417325817.51,0.0,427.94,8.15,39.22,0.3403,41.34,0.1094,115.45
2015-06-24,434446.0,47917292.1,1.52,5.73,0.91,50.04,0.0,11454924.68,331409.0,103857.0,36552809.46,0.0,0.0,1606.0,0.0,0.0,900.0,0.0,1.3,0.0,11443.0,0.0,0.0,0.0,1606.0,0.1,3162.0,7837.0,38.32,0.89,0.0,0.0,8.09,8.09,3765376.0,415302757.2,0.0,433.49,8.12,38.82,0.3601,44.22,0.106,114.7
2015-06-25,434546.0,48053679.04,1.52,5.8,0.91,49.86,0.0,10931967.04,336509.0,98857.0,37212390.59,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.12,0.0,1000.0,0.0,0.0,0.0,1100.0,0.0,5000.0,5000.0,38.69,0.55,0.0,0.0,8.2,8.2,3768491.0,416733457.39,0.0,431.78,8.22,38.85,0.3593,44.09,0.1059,115.0
2015-06-26,434811.0,48333851.44,1.52,5.74,0.91,50.2,0.0,10986446.69,336509.0,98834.0,37406542.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,38.86,0.0,0.0,0.0,8.23,8.23,3753613.0,417253871.51,0.0,431.97,8.25,38.82,0.3578,43.91,0.1063,115.6
2015-06-29,397193.0,42509871.95,1.39,5.29,0.83,45.61,0.0,8546860.98,317867.0,79858.0,34019948.65,0.0,0.0,1471.0,0.0,0.0,0.0,0.0,2.43,0.0,21102.0,0.0,0.0,0.0,1471.0,0.0,989.0,18976.0,36.63,2.23,0.0,0.0,7.78,7.78,3769172.0,403398395.89,0.0,430.72,7.84,37.16,0.3851,48.99,0.0972,111.3
2015-06-30,163602.0,17297243.08,0.57,2.13,0.34,18.18,0.0,5495719.46,112154.0,51980.0,11857770.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.76,0.0,205713.0,0.0,0.0,0.0,0.0,0.0,0.0,27878.0,12.49,3.2,0.0,0.0,2.75,2.75,3969102.0,419643537.94,0.0,440.84,2.75,7.52,0.695,82.76,0.0401,109.95
2015-07-01,157752.0,17156572.32,0.55,2.01,0.33,17.59,0.0,5653168.45,106304.0,51980.0,11561262.39,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.66,0.0,5900.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,11.84,0.0,0.0,0.0,2.61,2.61,3968973.0,431652038.07,0.0,440.08,2.62,7.7,0.7513,86.16,0.0387,113.1
2015-07-02,76252.0,8245248.43,0.27,0.96,0.16,8.6,0.0,5458481.62,26304.0,50480.0,2844292.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,2.98,0.19,0.0,0.0,0.65,0.65,3992537.0,431719291.53,0.0,451.17,0.66,20.44,0.4633,63.26,0.019,112.45
2015-07-03,44729.0,4787154.01,0.16,0.57,0.09,5.0,0.0,4704530.14,1304.0,43957.0,139561.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,6523.0,0.15,0.74,0.0,0.0,0.03,0.03,4022857.0,430549218.96,0.0,451.49,0.03,23.6,0.5829,72.56,0.0111,111.3
2015-07-06,47885.0,5042044.3,0.17,0.62,0.1,5.28,0.0,4960756.67,1304.0,47113.0,137304.5,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,3156.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.03,0.03,4035511.0,424918559.95,0.0,448.33,0.03,22.24,0.5115,67.42,0.0119,109.5
2015-07-07,58122.0,5985811.93,0.2,0.73,0.12,6.29,0.0,5906305.94,7592.0,57350.0,781877.5,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,10237.0,0.0,0.0,0.0,1.11,0.0,0.0,6288.0,0.0,0.83,0.0,0.0,0.0,0.19,0.19,4035111.0,415564081.63,0.0,440.65,0.19,24.99,0.4011,55.27,0.0144,107.1
2015-07-08,65152.0,6775593.18,0.23,0.8,0.14,6.97,0.0,6695307.72,7592.0,64380.0,789542.97,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7030.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.19,0.19,4074343.0,423718237.94,0.0,435.47,0.19,32.72,0.3818,49.9,0.016,108.15
2015-07-09,66394.0,7105866.51,0.23,0.81,0.14,7.29,0.0,7023242.65,7592.0,65622.0,812539.36,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1242.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.19,0.19,4084202.0,437114712.54,0.0,444.16,0.18,33.79,0.3825,49.43,0.0162,111.3
2015-07-10,71868.0,7947425.14,0.25,0.85,0.15,8.09,0.0,7862054.57,16583.0,71096.0,1833808.53,0.0,0.0,8272.0,0.48,0.0,1525.0,0.0,0.0,3949.0,0.0,0.0,0.0,0.48,8272.0,0.17,719.0,0.0,1.84,0.0,0.0,0.0,0.4,0.4,4079244.0,451097655.71,0.0,455.47,0.4,36.4,0.3648,45.97,0.0175,115.0
2015-07-13,89289.0,10127189.83,0.31,1.1,0.19,10.45,0.0,9926208.96,23307.0,87517.0,2643488.15,0.0,0.0,1000.0,0.19,0.0,16042.0,0.0,0.0,379.0,0.0,0.0,0.0,0.19,1000.0,1.91,5724.0,0.0,2.69,0.0,0.0,0.0,0.57,0.57,4078034.0,462532052.6,0.0,473.51,0.56,29.93,0.2722,36.41,0.0218,117.95
2015-07-14,89294.0,10226501.49,0.31,1.08,0.19,10.62,0.0,10023561.08,23312.0,87522.0,2669834.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.75,0.0,0.0,0.0,0.57,0.57,4076612.0,466878834.85,0.0,481.68,0.57,30.14,0.2717,36.18,0.0218,119.1
2015-07-15,90163.0,10395385.11,0.31,1.07,0.19,10.82,0.0,10191081.55,25162.0,88391.0,2901064.52,0.0,0.0,678.0,0.08,0.0,1172.0,0.0,0.0,678.0,0.0,0.0,0.0,0.08,678.0,0.14,1172.0,981.0,3.0,0.1,0.0,0.0,0.61,0.61,4072633.0,469556120.1,0.0,486.44,0.61,28.68,0.2601,35.77,0.022,119.9
2015-07-16,91963.0,10766514.92,0.32,1.07,0.19,11.15,0.0,10559059.05,26962.0,90191.0,3156560.52,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.25,0.0,0.0,1800.0,0.0,3.24,0.0,0.0,0.0,0.66,0.66,4076926.0,477303748.3,0.0,491.57,0.65,30.13,0.2617,35.09,0.0224,121.75
2015-07-17,66929.0,7848545.62,0.23,0.76,0.14,8.19,0.0,7386983.74,27724.0,62993.0,3251103.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.0,27198.0,3.38,3.25,0.0,0.0,0.68,0.68,4075826.0,477958826.75,0.0,497.3,0.67,34.66,0.2895,37.02,0.0163,121.95
2015-07-20,61633.0,7230464.28,0.22,0.7,0.13,7.53,0.0,7022582.41,19272.0,59861.0,2260891.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,8452.0,0.0,0.0,0.0,0.0,0.0,0.0,3132.0,2.35,0.39,0.0,0.0,0.47,0.47,4085966.0,479344364.1,0.0,498.67,0.47,35.01,0.3025,37.72,0.015,122.0
2015-07-21,58616.0,6901889.7,0.2,0.67,0.12,7.15,0.0,6693241.06,16255.0,56844.0,1913986.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,3017.0,0.0,0.0,0.0,0.0,0.0,0.0,3017.0,1.98,0.39,0.0,0.0,0.4,0.4,4090727.0,481673033.6,0.0,497.94,0.4,31.43,0.2998,39.9,0.0143,122.45
2015-07-22,41085.0,4829756.16,0.14,0.47,0.09,5.03,0.0,4621448.32,3697.0,39313.0,434601.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,12558.0,0.0,0.0,0.0,0.0,0.0,0.0,17531.0,0.45,2.13,0.0,0.0,0.09,0.09,4102294.0,482246068.75,0.0,501.96,0.09,27.96,0.4104,56.92,0.01,122.25
2015-07-23,41085.0,4831731.52,0.14,0.49,0.09,4.99,0.0,4623338.48,3697.0,39313.0,434779.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.09,0.09,3987267.0,468915751.78,0.0,486.13,0.09,28.15,0.4096,56.75,0.0103,122.3
2015-07-24,41085.0,4823830.08,0.14,0.49,0.09,5.03,0.0,4615777.83,3697.0,39313.0,434068.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.09,0.09,4108783.0,482416235.63,0.0,502.02,0.09,27.96,0.4104,56.92,0.01,122.1
2015-07-27,42104.0,4807840.17,0.15,0.51,0.09,5.06,0.0,4605496.15,3690.0,40332.0,421359.73,0.0,0.0,0.0,0.0,0.0,1745.0,0.0,0.09,0.0,726.0,0.0,0.0,0.0,0.0,0.21,719.0,726.0,0.45,0.09,0.0,0.0,0.09,0.09,4110996.0,469433111.0,0.0,497.28,0.09,27.71,0.3879,54.96,0.0102,118.75
2015-07-28,45966.0,5301881.43,0.16,0.56,0.1,5.5,0.0,5097492.67,3244.0,44194.0,374174.46,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.05,4308.0,446.0,0.0,0.0,0.51,0.0,0.0,0.0,446.0,0.39,0.05,0.0,0.0,0.08,0.08,4117413.0,474917015.65,0.0,490.54,0.08,24.78,0.3456,51.04,0.0112,119.95
2015-07-29,47228.0,5451986.42,0.16,0.58,0.1,5.68,0.0,5247427.26,3278.0,45456.0,378411.36,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,2162.0,0.0,0.0,0.0,0.27,0.0,0.0,34.0,900.0,0.39,0.11,0.0,0.0,0.08,0.08,4122930.0,475949825.66,0.0,495.39,0.08,24.22,0.3395,49.43,0.0114,120.05
2015-07-30,48323.0,5620213.42,0.17,0.6,0.1,5.84,0.0,5414120.7,3278.0,46551.0,381248.26,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,1095.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.08,0.08,4126655.0,479951199.28,0.0,497.55,0.08,23.57,0.3332,48.43,0.0117,120.95
2015-07-31,47551.0,5544143.32,0.17,0.6,0.1,5.76,0.0,5427549.69,2506.0,46551.0,292183.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.06,0.06,4124720.0,480916044.2,0.0,498.3,0.06,23.68,0.3334,48.41,0.0115,121.25
2015-08-03,49683.0,5871549.7,0.17,0.63,0.1,6.08,0.0,5753369.44,2506.0,48683.0,296159.72,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,2132.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.06,0.06,4125685.0,487574512.67,0.0,503.06,0.06,22.89,0.3239,46.51,0.012,122.9
2015-08-04,52992.0,6239677.54,0.18,0.68,0.11,6.52,0.0,6121930.0,2506.0,51992.0,295075.33,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,3309.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.06,0.06,4130702.0,486379991.44,0.0,508.7,0.06,27.87,0.3137,43.21,0.0128,122.45
2015-08-05,57488.0,6868574.98,0.2,0.75,0.12,7.05,0.0,6749096.57,2506.0,56488.0,299412.9,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,4496.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.06,0.06,4129343.0,493367346.57,0.0,507.37,0.06,33.45,0.3132,39.95,0.0139,124.25
2015-08-06,44188.0,5285885.75,0.15,0.58,0.09,5.49,0.0,5166263.1,2506.0,43188.0,299774.37,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,15300.0,0.31,1.86,0.0,0.0,0.06,0.06,4127787.0,493776828.23,0.0,511.79,0.06,25.51,0.2925,43.51,0.0107,124.4
2015-08-07,52188.0,6102352.28,0.18,0.69,0.11,6.46,0.0,5985422.1,2506.0,51188.0,293027.03,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,8000.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.06,0.06,4126658.0,482530866.15,0.0,509.83,0.06,22.01,0.2501,37.03,0.0126,121.6
2015-08-10,58024.0,6821024.02,0.2,0.77,0.12,7.07,0.0,6703468.8,2540.0,57024.0,298590.26,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,5836.0,0.0,0.0,0.0,0.66,0.0,0.0,34.0,0.0,0.31,0.0,0.0,0.0,0.06,0.06,4137046.0,486331347.72,0.0,502.31,0.06,20.24,0.2787,43.14,0.014,122.25
2015-08-11,48938.0,5712917.46,0.17,0.67,0.1,5.98,0.0,5596179.6,2540.0,47938.0,296514.17,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1194.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,10280.0,0.31,1.25,0.0,0.0,0.06,0.06,4134914.0,482701017.64,0.0,503.7,0.06,23.77,0.3653,53.73,0.0118,121.4
2015-08-12,48938.0,5489388.98,0.17,0.69,0.1,5.89,0.0,5377218.7,2540.0,47938.0,284912.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.06,0.06,4064575.0,455924500.64,0.0,487.78,0.06,23.18,0.3673,54.14,0.012,116.65
2015-08-13,47138.0,5441596.85,0.16,0.66,0.1,5.57,0.0,5326157.14,2540.0,46138.0,293216.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.3,0.24,0.0,0.0,0.06,0.06,4060846.0,468782866.97,0.0,477.13,0.06,25.23,0.3847,55.5,0.0116,120.05
2015-08-14,40030.0,4590257.24,0.14,0.56,0.08,4.81,0.0,4475586.81,2540.0,39030.0,291262.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108.0,0.31,0.77,0.0,0.0,0.06,0.06,3989185.0,457441551.94,0.0,478.32,0.06,29.03,0.4006,55.48,0.01,119.25
2015-08-17,39619.0,4569795.95,0.14,0.56,0.08,4.75,0.0,4454452.4,2629.0,38619.0,303238.18,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,123.0,0.0,0.0,411.0,0.31,0.07,0.0,0.0,0.07,0.07,3991402.0,460382460.08,0.0,477.08,0.07,29.58,0.3966,54.82,0.0099,119.95
2015-08-18,38353.0,4497531.27,0.13,0.55,0.08,4.64,0.0,4380264.53,2595.0,37353.0,304307.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.0,0.31,0.14,0.0,0.0,0.06,0.06,4004842.0,469634764.5,0.0,482.85,0.06,30.78,0.4185,56.17,0.0096,121.95
2015-08-19,38361.0,4369362.04,0.13,0.57,0.08,4.64,0.0,4255460.89,2603.0,37361.0,296484.7,0.0,0.0,8.0,0.04,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.04,8.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.06,0.06,4004666.0,456136065.37,0.0,483.82,0.07,29.88,0.4225,57.0,0.0096,118.45
2015-08-20,45797.0,5119446.84,0.16,0.69,0.1,5.39,0.0,5119446.84,1603.0,45797.0,179192.38,0.0,0.0,0.0,0.56,0.0,3000.0,0.0,0.12,5436.0,1000.0,0.0,0.0,0.56,0.0,0.36,0.0,0.0,0.19,0.0,0.0,0.0,0.04,0.04,4011058.0,448378675.62,0.0,470.5,0.04,25.22,0.4272,59.5,0.0114,116.25
2015-08-21,48101.0,5208174.68,0.17,0.75,0.1,5.54,0.0,5208174.68,1603.0,48101.0,173566.12,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2304.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.04,0.04,4014509.0,434674209.27,0.0,462.86,0.04,23.77,0.4229,59.54,0.012,112.6
2015-08-24,55427.0,5697602.21,0.19,0.88,0.12,6.16,0.0,5697602.21,1603.0,55427.0,164779.91,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7326.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.04,0.04,4008019.0,412003137.41,0.0,442.41,0.04,20.3,0.455,63.4,0.0138,106.9
2015-08-25,59962.0,6449189.6,0.21,0.93,0.13,6.48,0.0,6449189.6,1603.0,59962.0,172410.04,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,4535.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.04,0.04,4002047.0,430438609.21,0.0,432.79,0.04,20.2,0.4716,64.88,0.015,111.85
2015-08-26,62962.0,6708282.17,0.22,0.97,0.13,7.03,0.0,6388647.36,4603.0,59962.0,490426.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.52,0.0,0.0,0.0,0.11,0.11,4003055.0,426505232.79,0.0,448.47,0.11,18.45,0.437,62.59,0.0157,110.8
2015-08-27,60115.0,6627503.36,0.21,0.94,0.13,6.68,0.0,6213746.06,4603.0,56362.0,507467.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3753.0,0.51,0.41,0.0,0.0,0.12,0.12,3992582.0,440170517.14,0.0,447.9,0.11,19.41,0.4738,65.52,0.015,114.65
