DATE,KOF FP Equity_DX_SI_QTY,KOF FP Equity_DX_SHORT_INTEREST_VALUE,KOF FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,KOF FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,KOF FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,KOF FP Equity_DX_SI_MV,KOF FP Equity_DX_DSS,KOF FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,KOF FP Equity_DX_SUPPLY_SI_QTY,KOF FP Equity_DX_BROKER_SI_QTY,KOF FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,KOF FP Equity_DX_BROKER_SI_MV_NEW_x,KOF FP Equity_DX_SUPPLY_SI_QTY_NEW_x,KOF FP Equity_DX_SUPPLY_SI_QTY_INC_x,KOF FP Equity_DX_BROKER_SI_MV_INC_x,KOF FP Equity_DX_SUPPLY_SI_MV_NEW,KOF FP Equity_DX_BROKER_SI_QTY_ADD,KOF FP Equity_DX_BROKER_SI_QTY_NEW,KOF FP Equity_DX_SUPPLY_SI_MV_DEC,KOF FP Equity_DX_BROKER_SI_QTY_INC,KOF FP Equity_DX_SUPPLY_SI_QTY_DEC,KOF FP Equity_DX_BROKER_SI_MV_NEW_y,KOF FP Equity_DX_SUPPLY_SI_QTY_NEW_y,KOF FP Equity_DX_BROKER_SI_MV_INC_y,KOF FP Equity_DX_SUPPLY_SI_QTY_INC_y,KOF FP Equity_DX_BROKER_SI_MV_ADD,KOF FP Equity_DX_SUPPLY_SI_QTY_ADD,KOF FP Equity_DX_BROKER_SI_QTY_DEC,KOF FP Equity_DX_SUPPLY_SI_MV,KOF FP Equity_DX_BROKER_SI_MV_DEC,KOF FP Equity_DX_SUPPLY_SI_MV_RMV,KOF FP Equity_DX_BROKER_SI_MV_RMV,KOF FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,KOF FP Equity_DX_UTILIZATION_QUANTITY,KOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,KOF FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,KOF FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,KOF FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,KOF FP Equity_DX_ACTIVE_UTILIZATION_MV,KOF FP Equity_DX_BROKER_SI_MARKET_SHARE_2,KOF FP Equity_DX_BROKER_SI_CON_RATIO,KOF FP Equity_DX_BROKER_SI_MARKET_SHARE_1,KOF FP Equity_DX_DEMAND_SUPPLY_RATIO,KOF FP Equity_PX_LAST
2007-06-13,980074.0,32521773.95,9.32,14.65,4.4,56.88,1.0,23093394.87,334820.0,695941.0,11110324.68,0.0,0.0,4726.0,0.05,0.0,0.0,0.0,0.0,1256.0,0.0,0.0,0.0,0.05,4726.0,0.0,0.0,0.0,19.52,0.0,0.0,0.0,13.8,13.8,2092220.0,69426090.16,0.0,125.45,13.46,13.2,0.3465,55.44,0.4038,59.0
2007-06-14,957610.0,31776351.53,9.11,14.52,4.3,55.79,1.0,22349764.33,334833.0,673531.0,11110756.06,0.0,0.0,213.0,0.24,0.0,0.0,0.0,0.01,3800.0,200.0,0.0,0.0,0.24,213.0,0.0,0.0,26210.0,19.6,1.4,0.0,0.0,13.67,13.67,2113709.0,70139159.18,0.0,127.59,13.32,13.46,0.3327,54.0,0.3911,59.0
2007-06-15,975105.0,32631098.64,9.27,15.41,4.38,56.77,1.0,23153504.71,344709.0,691889.0,11535407.35,0.0,0.0,1397.0,1.09,0.0,0.0,0.0,0.01,18358.0,221.0,0.0,0.0,1.09,1397.0,0.0,8700.0,0.0,20.13,0.0,0.0,0.0,14.18,14.18,2086712.0,69830126.1,0.0,125.9,13.78,13.28,0.322,53.0,0.401,59.5
2007-06-18,1006446.0,33311968.13,9.57,17.22,4.52,58.84,1.0,23400323.24,363056.0,706988.0,12016650.57,0.0,0.0,18348.0,1.06,0.0,0.0,0.0,0.0,17403.0,0.0,0.0,0.0,1.06,18348.0,0.0,0.0,2303.0,21.31,0.01,0.0,0.0,15.03,15.03,2051775.0,67910909.69,0.0,123.64,14.7,13.13,0.3113,51.93,0.4168,58.85
2007-06-19,1016372.0,33280377.23,9.67,17.85,4.56,59.06,1.0,23482402.24,362717.0,717145.0,11876909.82,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.04,10700.0,340.0,0.0,0.0,0.57,0.0,0.0,0.0,544.0,21.19,0.07,0.0,0.0,14.97,14.97,2060917.0,67483259.28,0.0,123.27,14.67,12.94,0.3063,51.42,0.4194,58.22
2007-06-20,1006378.0,32800307.99,9.57,17.43,4.52,58.22,1.0,23116867.86,358852.0,709271.0,11695859.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,3864.0,0.0,0.0,0.0,0.0,0.0,0.0,7874.0,20.92,0.48,0.0,0.0,14.97,14.97,2038701.0,66446226.66,0.0,121.23,14.72,12.99,0.3104,51.88,0.4198,57.95
2007-06-21,1001422.0,32379697.25,9.52,17.1,4.5,57.66,1.0,22777197.14,348203.0,704441.0,11258697.85,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.67,170.0,10757.0,0.0,0.0,0.0,108.0,0.0,0.0,5000.0,20.1,0.31,0.0,0.0,14.7,14.7,2019963.0,65312915.43,0.0,119.12,14.44,13.06,0.3142,52.28,0.4229,57.49
2007-06-22,998334.0,32044026.46,44.81,17.28,4.48,57.05,1.0,22611148.7,345217.0,704452.0,11080602.97,0.0,0.0,378.0,0.0,0.0,0.0,0.0,0.2,11.0,3364.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,19.69,0.0,0.0,0.0,14.78,14.78,1991119.0,63909943.88,0.0,116.33,14.47,13.09,0.3174,52.64,0.4273,57.07
2007-06-25,991256.0,31248184.71,44.5,17.7,4.45,56.38,1.0,21996760.5,338252.0,697782.0,10662998.23,0.0,0.0,1735.0,0.12,0.0,0.0,0.0,0.5,2300.0,8700.0,0.0,0.0,0.12,1735.0,0.0,0.0,8970.0,19.21,0.56,0.0,0.0,14.55,14.55,1986039.0,62607553.96,0.0,114.94,14.32,13.15,0.3214,53.07,0.4265,56.05
2007-06-26,987702.0,30941721.68,44.34,17.5,4.43,55.65,1.0,21863726.51,335620.0,697920.0,10513961.33,0.0,0.0,1710.0,0.05,0.0,0.0,0.0,0.25,1000.0,4342.0,0.0,0.0,0.05,1710.0,0.0,0.0,862.0,18.86,0.1,0.0,0.0,14.4,14.4,1994436.0,62479658.47,0.0,114.2,14.18,13.1,0.3236,53.33,0.4239,55.7
2007-06-27,988781.0,31147918.69,44.39,16.24,4.44,55.56,1.0,22077267.61,335703.0,700836.0,10575091.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.12,3260.0,1918.0,0.0,0.0,0.2,0.0,0.0,2000.0,345.0,18.81,0.04,0.0,0.0,14.43,14.43,1989942.0,62685823.87,0.0,113.85,14.18,13.04,0.3224,53.25,0.4252,56.01
2007-06-28,995878.0,31785961.38,44.7,16.57,4.47,56.2,1.0,22691764.7,342712.0,710950.0,10938518.97,0.0,0.0,10080.0,0.63,0.0,0.0,0.0,0.17,10114.0,3070.0,0.0,0.0,0.63,10080.0,0.0,0.0,0.0,19.28,0.0,0.0,0.0,14.66,14.66,1994897.0,63672175.7,0.0,115.12,14.35,12.96,0.3175,52.76,0.426,56.75
2007-06-29,977594.0,31510281.49,43.88,18.72,4.39,55.51,1.0,22938632.96,323884.0,711662.0,10439585.36,0.0,0.0,0.0,0.08,0.0,0.0,0.0,1.04,713.0,18828.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,18.31,0.0,0.0,0.0,13.84,13.84,2016155.0,64985680.75,0.0,117.11,13.52,13.03,0.3174,52.74,0.4178,57.31
2007-07-02,958079.0,31139910.68,43.01,18.8,4.3,54.74,1.0,22817106.92,314102.0,702012.0,10209083.2,0.0,0.0,218.0,0.06,0.0,0.0,0.0,0.56,350.0,10000.0,0.0,0.0,0.06,218.0,0.0,0.0,10000.0,17.88,0.56,0.0,0.0,13.21,13.21,2063970.0,67084072.87,0.0,120.74,12.9,13.34,0.3289,53.79,0.4029,57.79
2007-07-03,967287.0,31417432.21,43.42,19.34,4.34,55.57,1.0,22399309.47,335347.0,689635.0,10892053.38,0.0,0.0,6658.0,0.05,0.0,0.0,0.0,0.02,313.0,414.0,0.0,0.0,0.05,6658.0,0.0,15000.0,12690.0,19.26,0.73,0.0,0.0,14.07,14.07,2048160.0,66524131.88,0.0,120.68,13.76,13.37,0.3252,53.57,0.4058,57.75
2007-07-04,964966.0,31618833.15,43.32,19.37,4.33,55.48,1.0,22265652.76,343097.0,679519.0,11242185.53,0.0,0.0,17903.0,0.0,0.0,0.0,0.0,0.57,0.0,10153.0,0.0,0.0,0.0,17903.0,0.0,0.0,10117.0,19.77,0.58,0.0,0.0,14.35,14.35,2048433.0,67120563.05,0.0,121.01,14.05,13.38,0.3296,53.63,0.4035,58.26
2007-07-05,915155.0,29235218.2,41.08,18.38,4.11,52.86,1.0,22147533.43,331828.0,693288.0,10600460.02,0.0,0.0,41947.0,0.0,0.0,15000.0,0.0,3.05,0.0,53216.0,0.0,0.0,0.0,41947.0,0.92,0.0,1231.0,19.21,0.04,0.0,0.0,14.56,14.56,1947683.0,62219992.78,0.0,114.54,14.37,14.16,0.3601,56.9,0.4015,56.8
2007-07-06,1177756.0,37756656.44,10.37,23.0,5.29,67.46,2.0,29716316.83,398567.0,926951.0,12777313.2,0.0,19368.0,102386.0,7.78,1.1,92000.0,0.0,0.0,141663.0,0.0,0.0,19368.0,7.78,102386.0,5.47,47614.0,0.0,22.62,0.0,5.93,0.0,77.38,17.72,116526.0,3735605.8,102629.0,6.63,77.34,14.11,0.2348,43.1,0.5237,57.0
2007-07-09,2782642.0,89832311.62,24.75,54.19,12.49,160.19,3.0,54265987.41,1322173.0,1680941.0,42683843.97,0.0,0.0,161702.0,25.22,0.0,341400.0,0.0,0.84,430000.0,14944.0,0.0,0.0,25.22,161702.0,19.53,776848.0,17410.0,75.62,1.0,0.0,0.0,95.23,57.01,66160.0,2135849.94,0.0,3.77,95.25,26.4,0.1755,27.23,1.1999,57.4
2007-07-10,3791547.0,122402893.23,33.72,73.54,17.02,218.14,4.0,85431576.19,1440294.0,2646325.0,46497156.1,0.0,1420.0,692.0,55.63,0.08,0.0,0.0,0.35,967414.0,6242.0,0.0,1420.0,55.63,692.0,0.0,122251.0,2030.0,82.44,0.12,0.0,0.0,100.0,63.47,0.0,0.0,0.0,0.0,100.0,31.48,0.2307,33.86,1.6708,0.0
2007-07-11,3612237.0,116614210.46,32.13,72.07,16.21,207.71,4.0,79063411.77,1458243.0,2449065.0,47076605.47,0.0,0.0,13000.0,0.12,0.0,0.0,0.0,0.11,2030.0,2051.0,0.0,0.0,0.12,13000.0,0.0,7000.0,199290.0,82.99,11.44,0.0,0.0,100.0,64.2,0.0,0.0,0.0,0.0,100.0,30.73,0.2228,33.19,1.5904,0.0
2007-07-12,3037364.0,98055527.57,27.01,62.08,13.63,172.64,3.0,60349414.88,1462345.0,1869381.0,47209030.75,0.0,0.0,4812.0,1.72,0.0,0.0,0.0,0.04,31026.0,710.0,0.0,0.0,1.72,4812.0,0.0,0.0,610710.0,81.58,35.06,0.0,0.0,100.0,64.32,0.0,0.0,0.0,0.0,100.0,25.21,0.1866,31.0,1.3359,0.0
2007-07-13,3103435.0,100188504.31,27.6,65.96,13.93,177.26,3.0,62592154.16,1458946.0,1938852.0,47099300.49,0.0,0.0,0.0,5.74,0.0,0.0,0.0,0.21,100000.0,3399.0,0.0,0.0,5.74,0.0,0.0,0.0,30529.0,82.15,1.72,0.0,0.0,100.0,64.13,0.0,0.0,0.0,0.0,100.0,24.47,0.1975,33.55,1.3642,0.0
2007-07-16,2887894.0,93230172.52,26.35,62.59,12.96,165.65,3.0,63553738.6,1458618.0,1968638.0,47088711.63,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,29786.0,328.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,82.52,0.0,0.0,0.0,100.0,61.97,0.0,0.0,0.0,0.0,100.0,17.63,0.1908,36.03,1.2269,0.0
2007-07-17,3166263.0,102216786.95,28.89,71.03,14.21,181.7,3.0,75899990.74,1354188.0,2351075.0,43717387.43,0.0,0.0,0.0,21.96,0.0,0.0,0.0,5.98,382437.0,104430.0,0.0,0.0,21.96,0.0,0.0,0.0,0.0,76.42,0.0,0.0,0.0,92.54,57.53,109204.0,3525443.72,0.0,6.09,92.62,26.3,0.213,35.05,1.3452,0.0
2007-07-18,3005656.0,97031895.02,27.43,69.8,13.49,171.93,3.0,72685788.4,1293506.0,2251512.0,41758384.32,0.0,0.0,259.0,0.01,0.0,0.0,0.0,3.67,437.0,64367.0,0.0,0.0,0.01,259.0,0.0,3426.0,100000.0,72.47,5.74,0.0,0.0,87.62,54.98,182821.0,5902028.73,0.0,10.41,87.44,27.78,0.2107,33.63,1.2775,0.0
2007-07-19,2945695.0,95096168.02,26.88,72.81,13.22,168.05,3.0,71717876.48,1263527.0,2221530.0,40790569.25,0.0,0.0,83.0,0.0,0.0,0.0,0.0,1.72,18.0,30062.0,0.0,0.0,0.0,83.0,0.0,0.0,30000.0,70.36,1.72,0.0,0.0,85.55,53.69,213450.0,6890827.82,0.0,12.21,85.21,27.05,0.2101,34.08,1.2516,0.0
2007-07-20,2845534.0,91862660.38,25.97,75.23,12.77,162.83,3.0,68487242.03,1163437.0,2121458.0,37559353.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,100090.0,0.0,0.0,0.0,0.0,0.0,0.0,100072.0,65.49,6.02,0.0,0.0,82.97,49.42,238859.0,7711109.13,0.0,13.65,82.76,27.94,0.222,35.29,1.2088,0.0
2007-07-23,2233490.0,72103982.36,20.38,61.39,10.03,128.04,3.0,50556659.15,1089849.0,1566041.0,35183704.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,0.0,73588.0,0.0,0.0,0.0,0.0,0.0,0.0,555417.0,61.53,31.95,0.0,0.0,82.03,46.98,238812.0,7709591.82,0.0,13.66,81.83,22.2,0.2132,36.72,0.9627,0.0
2007-07-24,2330298.0,75229244.76,21.26,65.95,10.46,132.83,3.0,47213808.65,973567.0,1462493.0,31429761.4,0.0,0.0,292.0,0.0,0.0,0.0,0.0,6.81,482.0,119638.0,0.0,0.0,0.0,292.0,0.0,3064.0,104030.0,54.55,6.34,0.0,0.0,82.02,41.59,213470.0,6891473.48,0.0,12.18,81.74,26.1,0.219,35.32,0.9954,0.0
2007-07-25,2423580.0,78240676.95,22.12,71.57,10.88,137.42,3.0,47294451.83,1064350.0,1464991.0,34360518.12,0.0,0.0,283.0,0.12,0.0,0.0,0.0,0.0,2498.0,0.0,0.0,0.0,0.12,283.0,0.0,90500.0,0.0,58.81,0.0,0.0,0.0,83.29,45.23,213610.0,6895993.12,0.0,12.32,82.68,25.25,0.2067,34.08,1.03,0.0
2007-07-26,2420953.0,78155869.25,22.09,75.41,10.87,136.26,3.0,47316791.74,1061032.0,1465683.0,34253402.8,0.0,0.0,419.0,0.0,0.0,0.0,0.0,0.22,692.0,3737.0,0.0,0.0,0.0,419.0,0.0,0.0,0.0,57.88,0.0,0.0,0.0,83.23,45.05,213816.0,6902643.44,0.0,12.33,82.43,25.26,0.2086,34.38,1.0278,0.0
2007-07-27,2328998.0,75187276.73,21.25,74.5,10.45,132.41,3.0,47287543.25,969983.0,1464777.0,31314058.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,91049.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,53.84,0.0,0.0,0.0,81.96,41.23,213546.0,6893927.0,0.0,12.44,81.23,26.18,0.2203,35.44,0.9898,0.0
2007-07-30,2377157.0,76741998.57,21.69,79.99,10.67,133.72,3.0,48822055.87,970609.0,1512310.0,31334267.99,0.0,0.0,625.0,2.67,0.0,0.0,0.0,0.0,47533.0,0.0,0.0,0.0,2.67,625.0,0.0,0.0,0.0,52.66,0.0,0.0,0.0,81.95,41.21,213854.0,6903870.2,0.0,12.4,80.95,25.62,0.2287,37.17,1.0092,0.0
2007-07-31,2269478.0,73265786.58,20.71,79.32,10.19,128.91,3.0,47815662.49,894103.0,1481136.0,28864417.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,76505.0,0.0,0.0,0.0,0.0,0.0,0.0,31174.0,49.49,1.72,0.0,0.0,80.72,37.99,213605.0,6895831.7,0.0,12.39,79.97,26.68,0.2453,38.64,0.9642,0.0
2007-08-01,1959256.0,63250858.55,17.88,74.32,8.79,110.99,2.0,37795117.2,894278.0,1170740.0,28870066.64,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,310600.0,49.17,17.73,0.0,0.0,80.71,38.08,213691.0,6898608.05,0.0,12.42,79.83,28.27,0.2114,31.24,0.8344,0.0
2007-08-02,1883186.0,60795083.09,17.18,77.98,8.45,102.86,2.0,37880796.54,815554.0,1173394.0,26328611.83,0.0,0.0,2276.0,0.0,0.0,0.0,0.0,4.65,2654.0,81000.0,0.0,0.0,0.0,2276.0,0.0,0.0,0.0,40.86,0.0,0.0,0.0,78.73,34.58,220395.0,7115033.96,0.0,14.45,73.87,30.66,0.234,32.51,0.7985,0.0
2007-08-03,1807317.0,58345796.53,16.49,80.82,8.11,102.42,2.0,36156201.03,793106.0,1119973.0,25603920.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,22448.0,0.0,0.0,0.0,0.0,0.0,0.0,53422.0,44.71,2.87,0.0,0.0,77.21,33.67,234073.0,7556602.21,0.0,13.37,76.98,30.44,0.2376,33.08,0.7674,0.0
2007-08-06,1562425.0,48137166.54,14.26,78.23,7.01,84.86,2.0,26844544.3,796873.0,871314.0,24551071.77,0.0,0.0,3766.0,0.0,0.0,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,0.0,3766.0,0.0,0.0,250000.0,41.82,14.35,0.0,0.0,77.16,33.77,235930.0,7268829.99,0.0,13.85,75.13,20.16,0.2324,38.31,0.6621,50.17
2007-08-07,1098236.0,33889798.34,10.02,53.28,4.93,57.49,1.0,19875088.76,559924.0,644074.0,17278354.97,0.0,0.0,18302.0,0.0,0.0,0.0,0.0,13.49,0.0,263588.0,0.0,0.0,0.0,18302.0,0.0,8337.0,227240.0,28.23,13.06,0.0,0.0,77.69,23.96,160818.0,4962585.08,0.0,8.11,77.68,26.87,0.2168,35.1,0.4699,50.25
2007-08-08,915745.0,28213430.77,8.36,56.62,4.11,48.1,1.0,17066946.63,467552.0,553955.0,14404933.67,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,6.1,0.0,120436.0,0.0,0.0,0.0,25000.0,0.0,3064.0,90120.0,23.47,4.67,0.0,0.0,81.48,20.01,106275.0,3274254.68,0.0,5.34,81.45,23.32,0.2318,39.58,0.3919,50.17
2007-08-09,712541.0,21952864.8,6.5,42.51,3.2,37.47,1.0,14195892.81,284536.0,460767.0,8766345.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41,0.0,187826.0,0.0,0.0,0.0,0.0,0.0,4810.0,93188.0,14.4,5.3,0.0,0.0,12.57,12.57,1978286.0,60949538.47,0.0,100.4,12.54,19.84,0.1915,34.71,0.3149,50.17
2007-08-10,493153.0,15193681.68,4.5,26.99,2.21,25.1,1.0,7240670.32,284536.0,235016.0,8766345.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,612.0,10000.0,0.0,0.0,0.0,0.0,0.0,10000.0,226363.0,14.28,12.53,0.0,0.0,12.62,12.62,1970816.0,60719393.26,0.0,99.73,12.53,15.69,0.163,30.08,0.2187,50.17
2007-08-13,322057.0,9922339.6,2.94,12.82,1.45,16.59,1.0,3458031.95,236216.0,112240.0,7277641.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,48320.0,0.0,0.0,0.0,0.0,0.0,0.0,122776.0,11.92,6.15,0.0,0.0,10.52,10.52,2009376.0,61907398.54,0.0,102.24,10.44,17.11,0.1568,24.07,0.1434,50.17
2007-08-14,319778.0,9852125.28,2.92,10.92,1.44,16.48,1.0,3387817.64,236216.0,109961.0,7277641.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279.0,11.93,0.11,0.0,0.0,10.51,10.51,2011228.0,61964457.3,0.0,102.56,10.42,17.24,0.1592,24.28,0.1423,50.17
2007-08-15,319736.0,9866539.22,2.92,10.91,1.44,16.51,1.0,3391923.72,236216.0,109919.0,7289246.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,11.96,0.0,0.0,0.0,10.77,10.77,1957194.0,60395862.06,0.0,100.06,10.67,17.2,0.1593,24.32,0.1458,50.25
2007-08-16,319010.0,9830422.8,2.91,6.54,1.43,16.42,1.0,2286287.45,250454.0,74193.0,7717841.8,0.0,0.0,35000.0,0.0,0.0,1457.0,0.0,1.05,70.0,20762.0,0.0,0.0,0.0,35000.0,0.07,0.0,37253.0,12.62,1.88,0.0,0.0,11.6,11.6,1908515.0,58811665.36,0.0,97.71,11.44,19.57,0.1833,27.54,0.1478,50.18
2007-08-17,262325.0,8082040.55,2.39,4.99,1.18,13.54,1.0,3183613.82,164629.0,103333.0,5072098.56,0.0,0.0,0.0,1.5,0.0,0.0,0.0,4.31,29140.0,85825.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,8.23,0.0,0.0,0.0,8.5,8.5,1773261.0,54632868.83,0.0,90.4,8.34,26.91,0.2163,27.39,0.1354,50.17
2007-08-20,280553.0,8674643.48,2.56,3.78,1.26,14.6,1.0,4227231.78,149474.0,136716.0,4621706.63,0.0,0.0,3030.0,1.76,0.0,0.0,0.0,1.21,33383.0,24239.0,0.0,0.0,1.76,3030.0,0.0,6054.0,0.0,7.53,0.0,0.0,0.0,8.45,8.45,1618858.0,50054770.38,0.0,82.64,8.35,25.16,0.2571,37.48,0.1587,50.35
2007-08-21,273452.0,8424855.25,2.5,3.5,1.23,14.23,1.0,4221331.5,142074.0,137015.0,4377195.58,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.37,298.0,7400.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,7.15,0.0,0.0,0.0,8.21,8.21,1588007.0,48925329.17,0.0,80.88,8.12,25.76,0.264,38.55,0.1581,50.17
2007-08-22,273312.0,8420541.95,3.06,3.35,1.23,14.2,1.0,4216987.4,142074.0,136874.0,4377195.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,7.13,0.02,0.0,0.0,8.94,8.94,1447389.0,44592991.88,0.0,73.6,8.83,25.81,0.2641,38.52,0.172,50.17
2007-08-23,272221.0,8388600.75,3.05,3.04,1.22,14.14,1.0,4184239.14,140074.0,135784.0,4316437.24,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.1,367.0,2000.0,0.0,0.0,0.02,0.0,0.0,0.0,1457.0,7.02,0.07,0.0,0.0,9.55,9.55,1326757.0,40884556.16,0.0,67.36,9.43,25.8,0.2668,38.79,0.1856,50.18
2007-08-24,272235.0,8404078.25,3.15,2.77,1.22,14.09,1.0,4192175.95,140074.0,135798.0,4324178.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99,0.0,0.0,0.0,9.99,9.99,1262626.0,38978117.11,0.0,63.88,9.86,25.81,0.2669,38.79,0.1941,50.27
2007-08-27,236030.0,7271910.92,2.15,2.38,1.06,12.28,1.0,3068387.17,140074.0,99593.0,4315577.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36204.0,7.03,1.86,0.0,0.0,10.32,10.32,1216872.0,37490932.44,0.0,61.6,10.25,29.88,0.2465,30.3,0.1739,50.17
2007-08-28,303993.0,9365801.03,2.77,2.9,1.36,15.8,1.0,4700138.3,155074.0,152556.0,4777716.03,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,52963.0,0.0,0.0,0.0,2.75,0.0,0.0,15000.0,0.0,7.81,0.0,0.0,0.0,12.51,12.51,1084985.0,33427590.85,0.0,55.01,12.43,23.24,0.2638,40.98,0.2451,50.17
2007-08-29,390765.0,12039182.61,3.57,2.84,1.75,20.05,1.0,7359193.57,155539.0,238863.0,4792042.34,0.0,0.0,0.0,0.0,0.0,85000.0,0.0,0.0,1307.0,0.0,0.0,0.0,0.0,0.0,4.27,465.0,0.0,7.79,0.0,0.0,0.0,12.24,12.24,1115339.0,34362775.3,0.0,56.48,12.13,21.28,0.2084,32.26,0.3075,50.17
2007-08-30,389294.0,11993862.18,3.55,2.75,1.75,20.01,1.0,7353586.28,154250.0,238681.0,4752329.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,2577.0,0.0,0.0,0.0,0.0,0.0,1288.0,182.0,7.75,0.0,0.0,0.0,16.68,16.68,770747.0,23746148.9,0.0,38.47,16.77,21.32,0.2096,32.34,0.4209,50.17
2007-08-31,390834.0,12041308.45,3.57,2.59,1.75,20.1,1.0,7401032.55,154250.0,240221.0,4752329.19,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1540.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,22.94,22.94,518133.0,15963297.13,0.0,25.97,22.98,21.23,0.209,32.23,0.5813,50.17
2007-09-03,430355.0,13258921.42,3.93,2.75,1.93,22.07,1.0,7417392.27,193240.0,240752.0,5953582.45,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,531.0,0.0,0.0,0.0,0.01,0.0,0.0,38990.0,0.0,9.71,0.0,0.0,0.0,28.73,28.73,479323.0,14767589.53,0.0,24.04,28.76,19.33,0.1952,29.41,0.6399,0.0
2007-09-04,430015.0,12884028.18,3.92,2.75,1.93,22.05,1.0,7203178.92,193240.0,240412.0,5789820.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,9.7,0.02,0.0,0.0,28.8,28.8,477655.0,14311408.86,0.0,17.97,35.07,19.35,0.1951,29.36,0.641,48.79
2007-09-05,428095.0,12550464.88,3.91,2.73,1.92,21.14,1.0,6991872.06,193240.0,238492.0,5665218.78,0.0,0.0,0.0,0.0,0.0,1455.0,0.0,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,4400.0,9.4,0.53,0.0,0.0,28.75,28.75,479005.0,14042993.8,0.0,23.21,28.83,20.19,0.1973,29.75,0.6368,47.74
2007-09-06,542690.0,15460140.43,4.95,3.45,2.44,26.32,1.0,10058734.46,193240.0,353087.0,5505016.74,0.0,0.0,0.0,4.77,0.0,15000.0,0.0,0.0,100000.0,0.0,0.0,0.0,4.77,0.0,0.72,0.0,405.0,9.21,0.11,0.0,0.0,28.8,28.8,477755.0,13610273.62,0.0,22.58,28.97,23.39,0.1872,26.36,0.8088,46.39
2007-09-07,485601.0,13657848.57,4.43,3.06,2.18,23.22,1.0,8325139.08,193240.0,295998.0,5435002.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57089.0,8.94,2.82,0.0,0.0,28.88,28.88,475820.0,13382751.49,0.0,21.95,28.93,18.37,0.186,29.34,0.7258,45.8
