DATE,BNP FP Equity_DX_SI_QTY,BNP FP Equity_DX_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,BNP FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,BNP FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,BNP FP Equity_DX_SI_MV,BNP FP Equity_DX_DSS,BNP FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY,BNP FP Equity_DX_BROKER_SI_QTY,BNP FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,BNP FP Equity_DX_BROKER_SI_MV_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_x,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_x,BNP FP Equity_DX_BROKER_SI_MV_INC_x,BNP FP Equity_DX_SUPPLY_SI_MV_NEW,BNP FP Equity_DX_BROKER_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_NEW,BNP FP Equity_DX_SUPPLY_SI_MV_DEC,BNP FP Equity_DX_BROKER_SI_QTY_INC,BNP FP Equity_DX_SUPPLY_SI_QTY_DEC,BNP FP Equity_DX_BROKER_SI_MV_NEW_y,BNP FP Equity_DX_SUPPLY_SI_QTY_NEW_y,BNP FP Equity_DX_BROKER_SI_MV_INC_y,BNP FP Equity_DX_SUPPLY_SI_QTY_INC_y,BNP FP Equity_DX_BROKER_SI_MV_ADD,BNP FP Equity_DX_SUPPLY_SI_QTY_ADD,BNP FP Equity_DX_BROKER_SI_QTY_DEC,BNP FP Equity_DX_SUPPLY_SI_MV,BNP FP Equity_DX_BROKER_SI_MV_DEC,BNP FP Equity_DX_SUPPLY_SI_MV_RMV,BNP FP Equity_DX_BROKER_SI_MV_RMV,BNP FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,BNP FP Equity_DX_UTILIZATION_QUANTITY,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,BNP FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,BNP FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,BNP FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,BNP FP Equity_DX_ACTIVE_UTILIZATION_MV,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_2,BNP FP Equity_DX_BROKER_SI_CON_RATIO,BNP FP Equity_DX_BROKER_SI_MARKET_SHARE_1,BNP FP Equity_DX_DEMAND_SUPPLY_RATIO,BNP FP Equity_PX_LAST
2018-03-01,19938148.0,1290197557.08,1.75,5.19,1.6,1297.82,1.0,842140016.73,10457050.0,13014063.0,676675705.5,0.0,0.0,109676.0,30.45,0.0,0.0,0.0,8.14,465743.0,122327.0,0.0,0.0,30.45,109676.0,0.0,350000.0,119720.0,681.78,7.83,0.0,0.0,3.58,3.58,281762880.0,18232875964.8,0.0,18330.04,3.59,19.78,0.1467,25.39,0.0682,64.71
2018-03-02,19729474.0,1240589325.12,1.73,5.12,1.58,1263.67,1.0,786694446.72,10122499.0,12511044.0,636502737.12,0.0,0.0,3473.0,4.42,0.0,0.0,0.0,29.08,73461.0,437033.0,0.0,0.0,4.42,3473.0,0.0,99009.0,576480.0,651.59,48.47,0.0,0.0,3.47,3.47,281335840.0,17690397619.2,0.0,18020.54,3.49,20.14,0.1451,24.56,0.0677,62.88
2018-03-05,19003412.0,1179351748.72,1.67,4.83,1.52,1210.48,1.0,719745938.92,11937613.0,11597582.0,740848262.78,0.0,0.0,1016229.0,0.0,0.0,0.0,0.0,12.24,5276.0,178799.0,0.0,0.0,0.0,1016229.0,0.0,977684.0,918738.0,749.47,47.85,0.0,0.0,4.09,4.09,280190336.0,17388612252.16,0.0,17558.6,4.09,20.41,0.1512,25.32,0.0651,62.06
2018-03-06,20325176.0,1269103989.44,1.78,5.08,1.63,1273.85,1.0,698122908.0,14902151.0,11180700.0,930490308.44,0.0,0.0,2406354.0,0.0,0.0,0.0,0.0,7.03,24000.0,108612.0,0.0,0.0,0.0,2406354.0,0.0,666796.0,440882.0,924.0,28.4,0.0,0.0,5.1,5.1,277546848.0,17330025189.12,0.0,17228.69,5.09,20.75,0.1606,27.17,0.0695,62.44
2018-03-07,19211948.0,1200554630.52,1.68,4.79,1.54,1208.72,1.0,642408073.26,13746127.0,10280174.0,858995476.23,0.0,0.0,13909.0,0.74,0.0,0.0,0.0,69.17,11300.0,1169933.0,0.0,0.0,0.74,13909.0,0.0,0.0,911826.0,858.1,56.65,0.0,0.0,4.7,4.7,278648960.0,17412773510.4,0.0,17395.2,4.7,21.86,0.1693,27.32,0.0657,62.49
2018-03-08,19129822.0,1204222294.9,1.68,4.76,1.53,1208.52,1.0,641967058.65,13454273.0,10198047.0,846946485.35,0.0,0.0,660.0,14.23,0.0,0.0,0.0,18.23,227600.0,292514.0,0.0,0.0,14.23,660.0,0.0,0.0,309727.0,843.12,19.35,0.0,0.0,4.61,4.61,278521280.0,17532914576.0,0.0,17474.71,4.6,21.88,0.1708,27.52,0.0655,62.95
2018-03-09,21936680.0,1380475272.4,1.92,5.49,1.76,1378.86,1.0,821596207.88,13103461.0,13055716.0,824600800.73,0.0,0.0,56694.0,169.73,0.0,90500.0,0.0,26.84,2826941.0,433372.0,0.0,0.0,169.73,56694.0,5.7,25866.0,59772.0,823.61,3.59,0.0,0.0,4.49,4.49,278494144.0,17525636481.92,0.0,17537.23,4.49,24.01,0.1838,27.33,0.0752,62.93
2018-03-12,20867472.0,1312146639.36,1.83,5.24,1.67,1312.85,1.0,777923064.0,13568514.0,12371550.0,853188160.32,0.0,0.0,280275.0,15.87,0.0,227000.0,0.0,0.77,253414.0,12222.0,0.0,0.0,15.87,280275.0,14.24,197000.0,1164580.0,853.42,72.49,0.0,0.0,4.65,4.65,278014336.0,17481541447.68,0.0,17487.81,4.65,22.95,0.1736,25.26,0.0716,62.88
2018-03-13,21114336.0,1321335146.88,1.85,5.38,1.69,1327.14,1.0,790388090.94,13906858.0,12630043.0,870291173.64,0.0,0.0,248542.0,21.81,0.0,0.0,0.0,1.08,349972.0,13403.0,0.0,0.0,21.81,248542.0,0.0,103205.0,91479.0,872.52,5.88,0.0,0.0,4.77,4.77,277671712.0,17376695736.96,0.0,17423.26,4.77,22.84,0.17,24.85,0.0724,62.58
2018-03-14,21208368.0,1307071719.84,1.86,5.47,1.7,1328.85,1.0,790297760.32,13946919.0,12823264.0,859548617.97,0.0,0.0,288269.0,30.74,0.0,30000.0,0.0,15.66,505259.0,248208.0,0.0,0.0,30.74,288269.0,1.88,0.0,342038.0,871.71,21.82,0.0,0.0,4.78,4.78,277564352.0,17106291013.76,0.0,17330.4,4.79,22.8,0.1695,24.8,0.0728,61.63
2018-03-15,21113704.0,1305038044.24,1.85,5.43,1.69,1310.28,1.0,772530307.08,13837669.0,12498468.0,855306320.89,0.0,0.0,396677.0,8.56,0.0,0.0,0.0,40.75,137500.0,645186.0,0.0,0.0,8.56,396677.0,0.0,139259.0,462296.0,854.3,29.58,0.0,0.0,4.77,4.77,276022816.0,17060970256.96,0.0,17052.14,4.77,23.11,0.1706,24.77,0.0728,61.81
2018-03-16,22127078.0,1381836021.1,1.94,5.7,1.77,1374.52,1.0,809246959.1,14615911.0,12958318.0,912763641.95,0.0,0.0,67404.0,47.91,0.0,0.0,0.0,14.22,759850.0,234049.0,0.0,0.0,47.91,67404.0,0.0,944887.0,300000.0,905.33,19.63,0.0,0.0,5.05,5.05,274672384.0,17153290380.8,0.0,17036.24,5.05,21.71,0.1563,23.45,0.0765,62.45
2018-03-19,22849508.0,1410500128.84,2.0,5.7,1.83,1416.24,1.0,860188784.08,14364250.0,13934696.0,886705152.5,0.0,112641.0,68013.0,173.0,7.0,0.0,0.0,30.3,2873098.0,506540.0,0.0,112641.0,173.0,68013.0,0.0,74225.0,1896720.0,894.42,117.3,0.0,0.0,4.98,4.98,273966944.0,16911979453.12,0.0,17043.39,4.99,18.47,0.1861,33.48,0.0792,61.73
2018-03-20,23027734.0,1418508414.4,2.02,5.83,1.84,1423.82,1.0,871540392.8,13623136.0,14148383.0,839185177.6,0.0,0.0,83566.0,68.13,0.0,0.0,0.0,57.87,1079760.0,869223.0,0.0,0.0,68.13,83566.0,0.0,44543.0,866073.0,843.06,53.28,0.0,0.0,4.74,4.74,273649376.0,16856801561.6,0.0,16931.72,4.74,18.2,0.2147,38.23,0.0802,61.6
2018-03-21,21574608.0,1321013247.84,1.89,5.74,1.73,1335.02,1.0,799391265.27,12770000.0,13055549.0,781907100.0,0.0,0.0,101997.0,0.0,0.0,0.0,0.0,59.92,0.0,959463.0,0.0,0.0,0.0,101997.0,0.0,4330.0,1092834.0,785.7,63.05,0.0,0.0,4.43,4.43,275281856.0,16855508042.88,0.0,16912.36,4.44,19.43,0.2274,38.83,0.0749,61.23
2018-03-22,22644486.0,1361160053.46,1.99,6.19,1.81,1389.26,1.0,854209084.15,11708996.0,14210765.0,703827749.56,0.0,0.0,113408.0,65.51,0.0,12821.0,0.0,75.46,1153545.0,1187233.0,0.0,0.0,65.51,113408.0,0.79,12821.0,11150.0,715.78,0.94,0.0,0.0,4.08,4.08,275021952.0,16531569534.72,0.0,16761.95,4.1,18.51,0.247,42.15,0.079,60.11
2018-03-23,20516760.0,1215412862.4,1.8,5.66,1.64,1244.9,1.0,813548370.08,9203455.0,13733092.0,545212674.2,0.0,0.0,250011.0,0.0,0.0,500000.0,0.0,169.14,0.0,2755552.0,0.0,0.0,0.0,250011.0,29.62,0.0,977673.0,553.68,64.65,0.0,0.0,3.21,3.21,277532544.0,16441027906.56,0.0,16603.27,3.23,18.84,0.2527,43.55,0.0716,59.24
2018-03-26,20306500.0,1195646720.0,1.78,5.73,1.62,1219.32,1.0,799831631.36,9016696.0,13584097.0,530903060.48,0.0,0.0,27687.0,5.25,0.0,0.0,0.0,18.6,92319.0,306765.0,0.0,0.0,5.25,27687.0,0.0,92319.0,241314.0,535.75,14.74,0.0,0.0,3.15,3.15,277360576.0,16330990714.88,0.0,16466.74,3.15,18.96,0.259,44.22,0.0709,58.88
2018-03-27,19346288.0,1151684524.64,1.7,5.52,1.55,1151.35,1.0,755769663.3,8231168.0,12695610.0,490001431.04,0.0,0.0,141389.0,5.73,0.0,0.0,0.0,68.48,95000.0,1112316.0,0.0,0.0,5.73,141389.0,0.0,185399.0,983487.0,485.54,69.26,0.0,0.0,2.89,2.89,276837024.0,16480108038.72,0.0,16441.75,2.87,20.15,0.2433,41.38,0.0679,59.53
2018-03-28,13929822.0,836067916.44,1.22,3.98,1.11,829.77,1.0,448639236.58,8199584.0,7474829.0,492139031.68,0.0,0.0,14595.0,18.04,0.0,0.0,0.0,10.51,268566.0,179290.0,0.0,0.0,18.04,14595.0,0.0,133111.0,5489347.0,489.36,333.13,0.0,0.0,2.86,2.86,278039200.0,16687912784.0,0.0,16628.77,2.86,18.3,0.1708,28.06,0.0487,60.02
2018-03-29,14076010.0,846953521.7,1.23,4.03,1.13,843.96,1.0,447351013.45,8413617.0,7434785.0,506247334.89,0.0,0.0,242356.0,1.97,0.0,0.0,0.0,8.72,33156.0,145364.0,0.0,0.0,1.97,242356.0,0.0,117041.0,73200.0,504.77,4.28,0.0,0.0,2.94,2.94,277493760.0,16696799539.2,0.0,16659.16,2.94,18.2,0.1683,27.72,0.0492,60.17
2018-03-30,14046010.0,845148421.7,1.23,4.05,1.12,841.04,1.0,447351013.45,8354807.0,7434785.0,502708737.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,58810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.51,0.0,0.0,0.0,2.91,2.91,278635264.0,16765483834.88,0.0,16721.74,2.91,18.23,0.1689,27.77,0.0489,0.0
2018-04-02,14092810.0,847964377.7,1.24,4.06,1.13,848.2,1.0,447351013.45,8401607.0,7434785.0,505524693.19,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,1.62,0.0,27926.0,0.0,0.0,0.0,13000.0,0.0,61726.0,0.0,505.42,0.0,0.0,0.0,2.92,2.92,279148608.0,16796371743.36,0.0,16810.89,2.92,18.33,0.169,27.76,0.049,0.0
2018-04-03,13836598.0,825906534.62,1.21,3.99,1.11,832.55,1.0,431837750.75,8764395.0,7234675.0,523146737.55,0.0,0.0,9262.0,10.89,0.0,431500.0,0.0,13.63,181000.0,225980.0,0.0,0.0,10.89,9262.0,26.06,579506.0,812610.0,527.32,48.42,0.0,0.0,3.07,3.07,276271680.0,16490656579.2,0.0,16614.99,3.08,17.82,0.1546,27.86,0.0485,59.69
2018-04-04,17382078.0,1033190716.32,1.52,5.09,1.39,1039.39,1.0,576809266.96,13549592.0,9704059.0,805387748.48,0.0,0.0,1226560.0,139.35,0.0,148006.0,0.0,7.99,2350989.0,131844.0,0.0,0.0,139.35,1226560.0,9.81,3690481.0,29611.0,808.87,1.92,0.0,0.0,4.74,4.74,272310688.0,16186147294.72,0.0,16251.43,4.74,15.31,0.1325,23.93,0.0608,59.44
2018-04-05,17245744.0,1053714958.4,1.51,4.97,1.38,1035.94,1.0,588618642.3,13642753.0,9633693.0,833572208.3,0.0,0.0,93053.0,10.36,0.0,0.0,0.0,9.47,179634.0,162356.0,0.0,0.0,10.36,93053.0,0.0,162464.0,250000.0,813.38,14.01,0.0,0.0,4.73,4.73,274664928.0,16782027100.8,0.0,16486.89,4.7,15.32,0.133,23.91,0.0598,61.1
2018-04-06,17522812.0,1061356722.84,1.54,4.97,1.4,1067.08,1.0,596652174.54,13660383.0,9850622.0,827409398.31,0.0,0.0,101572.0,26.6,0.0,0.0,0.0,7.42,435085.0,145759.0,0.0,0.0,26.6,101572.0,0.0,61817.0,218156.0,833.44,12.51,0.0,0.0,4.74,4.74,274576032.0,16631070258.24,0.0,16720.81,4.75,15.33,0.1324,23.93,0.0608,60.57
2018-04-09,20457428.0,1245039068.08,1.79,5.77,1.64,1236.88,1.0,773894847.1,13994823.0,12715985.0,851724927.78,0.0,0.0,90740.0,171.33,0.0,268152.0,0.0,2.04,2890200.0,27420.0,0.0,0.0,171.33,90740.0,16.28,271120.0,292989.0,847.37,18.83,0.0,0.0,4.86,4.86,274058240.0,16679184486.4,0.0,16601.19,4.86,20.32,0.14,23.62,0.071,60.86
2018-04-10,21505846.0,1318523418.26,1.89,6.08,1.72,1317.22,1.0,845687884.47,15102818.0,13793637.0,925953771.58,0.0,0.0,1066250.0,72.65,0.0,0.0,0.0,43.69,1137228.0,724268.0,0.0,0.0,72.65,1066250.0,0.0,807116.0,59576.0,918.92,3.49,0.0,0.0,5.24,5.24,272979040.0,16736344942.4,0.0,16632.26,5.24,19.13,0.1317,22.75,0.0747,61.31
2018-04-11,20469116.0,1246978546.72,1.79,5.75,1.64,1253.09,1.0,777128721.4,15406767.0,12756545.0,938580245.64,0.0,0.0,6343.0,37.51,0.0,2561.0,0.0,27.14,619357.0,451187.0,0.0,0.0,37.51,6343.0,0.16,748793.0,1659010.0,943.68,104.25,0.0,0.0,5.35,5.35,272330944.0,16590401108.48,0.0,16658.88,5.36,20.31,0.1285,21.56,0.0711,60.92
2018-04-12,20327952.0,1244680500.96,1.78,5.7,1.63,1246.21,1.0,768721954.26,15825795.0,12554662.0,969013427.85,0.0,0.0,15000.0,21.41,0.0,2113.0,0.0,22.87,349278.0,373044.0,0.0,0.0,21.41,15000.0,0.14,777072.0,553274.0,965.63,34.01,0.0,0.0,5.51,5.51,271548480.0,16626913430.4,0.0,16593.6,5.5,20.29,0.1315,21.94,0.0707,61.23
2018-04-13,19726892.0,1212217513.4,1.73,5.57,1.58,1210.23,1.0,805868143.05,14562741.0,13114209.0,894880434.45,0.0,0.0,690760.0,43.81,0.0,0.0,0.0,124.99,702570.0,2053579.0,0.0,0.0,43.81,690760.0,0.0,99765.0,143023.0,890.4,8.47,0.0,0.0,5.07,5.07,272510304.0,16745758180.8,0.0,16703.51,5.06,19.71,0.1273,21.17,0.0687,61.45
2018-04-16,19295600.0,1187451224.0,1.69,5.45,1.54,1185.53,1.0,781881269.62,12426903.0,12705253.0,764751610.62,0.0,0.0,0.0,35.7,0.0,7162.0,0.0,176.33,580671.0,2919494.0,0.0,0.0,35.7,0.0,0.44,783656.0,996789.0,763.25,62.39,0.0,0.0,4.35,4.35,273559232.0,16834835137.28,0.0,16802.84,4.35,20.28,0.1288,21.6,0.0675,61.54
2018-04-17,18459980.0,1143226561.4,1.62,5.3,1.48,1138.28,1.0,738203804.03,12611564.0,11919971.0,781034158.52,0.0,0.0,254785.0,15.8,0.0,18600.0,0.0,5.42,251289.0,88789.0,0.0,0.0,15.8,254785.0,1.14,18665.0,1055171.0,776.46,63.6,0.0,0.0,4.4,4.4,274091488.0,16974485851.84,0.0,16894.13,4.39,21.07,0.1388,22.5,0.0644,61.93
2018-04-18,15542521.0,967366507.04,1.36,4.59,1.24,964.77,1.0,550144525.92,12528884.0,8839083.0,779797740.16,0.0,0.0,387093.0,18.36,0.0,50991.0,0.0,51.17,276884.0,831314.0,0.0,0.0,18.36,387093.0,3.17,361541.0,3408763.0,775.96,208.57,0.0,0.0,4.35,4.35,275302528.0,17134829342.72,0.0,17062.6,4.35,14.32,0.1351,25.16,0.054,62.24
2018-04-19,16396454.0,1026254055.86,1.44,4.95,1.31,1024.18,1.0,603239102.73,13075896.0,9637947.0,818420330.64,0.0,0.0,562966.0,56.09,0.0,10000.0,0.0,2.71,863864.0,44139.0,0.0,0.0,56.09,562966.0,0.62,28185.0,75000.0,814.62,4.67,0.0,0.0,4.54,4.54,274928384.0,17207767554.56,0.0,17142.17,4.54,16.5,0.1327,23.97,0.0569,62.59
2018-04-20,16789572.0,1061268846.12,1.47,5.13,1.34,1055.84,1.0,625067318.61,13590516.0,9888741.0,859056516.36,0.0,0.0,86857.0,29.67,0.0,71300.0,0.0,32.22,464277.0,515716.0,0.0,0.0,29.67,86857.0,4.46,943479.0,284783.0,852.43,17.19,0.0,0.0,4.72,4.72,274511104.0,17351846883.84,0.0,17226.62,4.72,16.19,0.127,23.42,0.0583,63.21
2018-04-23,17436616.0,1114199762.4,1.53,5.26,1.4,1108.05,1.0,659378412.9,15604773.0,10318911.0,997144994.7,0.0,0.0,849514.0,36.36,0.0,0.0,0.0,1.4,560009.0,23152.0,0.0,0.0,36.36,849514.0,0.0,1187895.0,129839.0,988.57,5.95,0.0,0.0,5.4,5.4,273490912.0,17476069276.8,0.0,17356.44,5.39,15.73,0.1212,22.77,0.0603,63.9
2018-04-24,18389344.0,1176918016.0,1.61,5.58,1.47,1176.58,1.0,700594496.0,17186336.0,10946789.0,1099925504.0,0.0,0.0,137658.0,127.35,0.0,0.0,0.0,17.81,1982916.0,284483.0,0.0,0.0,127.35,137658.0,0.0,1728389.0,1355038.0,1098.48,84.32,0.0,0.0,5.93,5.93,272664224.0,17450510336.0,0.0,17420.91,5.93,15.51,0.1175,21.62,0.0634,64.0
2018-04-25,23172288.0,1471440288.0,2.03,7.0,1.85,1485.31,1.0,986363216.5,17958364.0,15533279.0,1140356114.0,0.0,0.0,250308.0,327.14,0.0,14406.0,0.0,14.51,5084042.0,227729.0,0.0,0.0,327.14,250308.0,0.97,749448.0,511958.0,1149.41,32.72,0.0,0.0,6.16,6.16,273473056.0,17365539056.0,0.0,17486.81,6.17,15.84,0.1075,17.3,0.0795,63.5
2018-04-26,29958524.0,1894577057.76,2.63,8.96,2.4,1910.89,1.0,935600954.76,23744360.0,14794449.0,1501593326.4,0.0,0.0,4158054.0,0.76,0.0,33695.0,0.0,8.1,14000.0,126009.0,0.0,0.0,0.76,4158054.0,2.21,1753952.0,786525.0,1508.71,52.4,0.0,0.0,8.13,8.13,268286816.0,16966458243.84,0.0,17050.77,8.13,14.75,0.1151,19.54,0.1026,63.24
2018-04-27,32755190.0,2082247428.3,2.87,9.81,2.62,2079.26,1.0,1019370314.43,25511632.0,16035399.0,1621774446.24,0.0,0.0,735473.0,97.01,0.0,0.0,0.0,22.2,1576381.0,347874.0,0.0,0.0,97.01,735473.0,0.0,1379672.0,335431.0,1613.2,22.64,0.0,0.0,8.81,8.81,264135216.0,16791075681.12,0.0,16726.48,8.8,15.04,0.1114,19.11,0.1131,63.57
2018-04-30,32536980.0,2081715980.4,2.85,9.87,2.6,2081.6,1.0,1493996596.12,24776718.0,23350994.0,1585214417.64,0.0,0.0,67570.0,509.7,0.0,0.0,0.0,84.61,7968494.0,1339780.0,0.0,0.0,509.7,67570.0,0.0,537296.0,652899.0,1576.95,37.69,0.0,0.0,8.56,8.56,264533264.0,16924838230.72,0.0,16843.51,8.56,13.19,0.1341,27.23,0.1125,63.98
2018-05-01,31716206.0,2029202859.88,2.78,9.72,2.54,2037.07,1.0,1441915340.6,24769878.0,22536970.0,1584776794.44,0.0,0.0,0.0,15.41,0.0,0.0,0.0,0.43,185951.0,6840.0,0.0,0.0,15.41,0.0,0.0,0.0,999976.0,1586.31,65.51,0.0,0.0,8.56,8.56,264585712.0,16928193853.76,0.0,16963.76,8.55,14.26,0.1298,25.45,0.1096,0.0
2018-05-02,36917620.0,2375648847.0,3.24,11.32,2.95,2373.95,1.0,1784879424.9,25598860.0,27737054.0,1647286641.0,0.0,0.0,684074.0,370.79,0.0,0.0,0.0,2.94,5686583.0,48618.0,0.0,0.0,370.79,684074.0,0.0,193526.0,486499.0,1640.53,34.29,0.0,0.0,8.84,8.84,263930192.0,16983907855.2,0.0,16920.68,8.84,11.0,0.1255,26.39,0.1275,64.35
2018-05-03,37576672.0,2382361004.8,3.29,12.04,3.01,2417.82,1.0,1814592829.2,26287960.0,28621338.0,1666656664.0,0.0,0.0,765507.0,72.4,0.0,35.0,0.0,70.85,1062893.0,1110863.0,0.0,0.0,72.4,765507.0,0.0,1034457.0,178644.0,1684.89,9.44,0.0,0.0,9.13,9.13,261584832.0,16584478348.8,0.0,16748.3,9.14,12.29,0.1253,25.74,0.1305,63.4
2018-05-04,42009676.0,2632746394.92,3.68,13.32,3.36,2680.74,1.0,1931945386.92,24796790.0,30827276.0,1554014829.3,0.0,0.0,773972.0,147.25,0.0,0.0,0.0,277.88,2379993.0,4265704.0,0.0,0.0,147.25,773972.0,0.0,2000561.0,174055.0,1569.08,14.39,0.0,0.0,8.62,8.62,262933328.0,16478031665.76,0.0,16630.82,8.62,16.3,0.1237,23.23,0.146,62.67
2018-05-07,40265096.0,2511334037.52,3.53,12.41,3.22,2555.6,1.0,1819070197.56,24031054.0,29165788.0,1498816837.98,0.0,0.0,13998.0,32.01,0.0,229018.0,0.0,65.01,585118.0,1018633.0,0.0,0.0,32.01,13998.0,14.28,238899.0,2475622.0,1506.7,158.0,0.0,0.0,8.38,8.38,262878416.0,16395726805.92,0.0,16459.87,8.39,17.01,0.1132,19.4,0.1403,62.37
2018-05-08,45852680.0,2841032052.8,4.02,14.26,3.67,2892.61,1.0,2151634360.64,27331750.0,34726184.0,1693475230.0,0.0,0.0,1424772.0,391.87,0.0,0.0,0.0,4.96,6390829.0,69110.0,0.0,0.0,391.87,1424772.0,0.0,1945034.0,830435.0,1705.1,53.13,0.0,0.0,9.5,9.5,260221536.0,16123326370.56,0.0,16224.51,9.51,18.31,0.1268,22.76,0.1595,61.96
2018-05-09,42695800.0,2674891870.0,3.74,13.5,3.42,2693.86,1.0,1978096064.0,27541822.0,31573760.0,1725495148.3,0.0,0.0,316133.0,58.21,0.0,0.0,0.0,12.97,874712.0,199284.0,0.0,0.0,58.21,316133.0,0.0,93223.0,4027135.0,1710.15,261.95,0.0,0.0,9.62,9.62,258656832.0,16204850524.8,0.0,16082.2,9.61,14.81,0.1123,19.86,0.1492,62.65
2018-05-10,43011448.0,2698968362.0,3.77,13.8,3.44,2720.91,1.0,1942067320.0,27924184.0,30949280.0,1752242546.0,0.0,0.0,43713.0,2.61,0.0,0.0,0.0,3.45,45683.0,55672.0,0.0,0.0,2.61,43713.0,0.0,394322.0,670162.0,1747.98,40.57,0.0,0.0,9.73,9.73,259209568.0,16265400392.0,0.0,16210.47,9.73,13.5,0.1118,19.87,0.1498,62.75
2018-05-11,46753440.0,2934713428.8,4.1,15.22,3.74,2957.92,1.0,1962864851.96,31084792.0,31270748.0,1951192393.84,0.0,0.0,60432.0,134.81,0.0,0.0,0.0,26.35,2141423.0,428830.0,0.0,0.0,134.81,60432.0,0.0,3529004.0,1819956.0,1948.38,112.99,0.0,0.0,10.83,10.83,255826240.0,16058213084.8,0.0,16016.24,10.85,14.78,0.1098,18.26,0.163,62.77
2018-05-14,46365524.0,2915464149.12,4.07,15.35,3.71,2941.51,1.0,1925966611.2,31591182.0,30629240.0,1986453524.16,0.0,0.0,110984.0,13.42,0.0,0.0,0.0,87.76,208482.0,1399977.0,0.0,0.0,13.42,110984.0,0.0,1795384.0,849991.0,1984.87,54.35,0.0,0.0,11.01,11.01,255397776.0,16059412154.88,0.0,16035.9,11.01,14.74,0.1115,18.24,0.1616,62.88
2018-05-15,58908420.0,3722423059.8,5.16,19.99,4.71,3748.98,1.0,1939543244.08,48823252.0,30693832.0,3085141293.88,0.0,0.0,2757425.0,72.72,0.0,0.0,0.0,165.8,1055499.0,2646073.0,0.0,0.0,72.72,2757425.0,0.0,17079616.0,990907.0,3086.67,62.29,0.0,0.0,16.88,16.88,240473968.0,15195550037.92,0.0,15180.15,16.9,13.31,0.1292,26.15,0.2036,63.19
2018-05-16,65917532.0,4104684717.64,5.78,22.5,5.27,4189.01,2.0,2009126107.04,54518808.0,32264752.0,3394886174.16,0.0,0.0,3731281.0,114.58,0.0,0.0,0.0,50.92,1900424.0,871176.0,0.0,0.0,114.58,3731281.0,0.0,2835450.0,329504.0,3460.56,20.52,0.0,0.0,18.77,18.77,235910912.0,14690172490.24,0.0,14864.97,18.88,14.96,0.1222,25.04,0.227,62.27
2018-05-17,98924720.0,6151139089.6,8.67,33.39,7.92,6273.66,2.0,4132411168.64,69482456.0,66458848.0,4320419114.08,0.0,0.0,10147568.0,2408.75,0.0,0.0,0.0,57.59,37594908.0,861134.0,0.0,0.0,2408.75,10147568.0,0.0,5933400.0,3400810.0,4338.45,214.95,0.0,0.0,24.1,24.1,218797632.0,13604836757.76,0.0,13638.29,24.13,19.25,0.1795,34.68,0.3432,62.18
2018-05-18,106090568.0,6533057177.44,9.3,35.82,8.49,6697.88,2.0,4453032076.8,74164704.0,72312960.0,4567062472.32,0.0,0.0,2977268.0,481.38,0.0,0.0,0.0,194.03,7550900.0,2997418.0,0.0,0.0,481.38,2977268.0,0.0,3409583.0,1696790.0,4610.28,109.67,0.0,0.0,25.71,25.71,214314720.0,13197500457.6,0.0,13293.97,25.75,17.87,0.1987,38.58,0.3678,61.58
2018-05-21,110303464.0,6798002486.32,9.67,36.57,8.83,6913.17,2.0,4615915422.08,73714040.0,74897216.0,4542996285.2,0.0,0.0,554807.0,225.81,0.0,0.0,0.0,163.94,4084802.0,2575173.0,0.0,0.0,225.81,554807.0,0.0,1569700.0,1500551.0,4538.25,93.25,0.0,0.0,25.66,25.66,213512448.0,13158772170.24,0.0,13141.86,25.67,17.22,0.1946,38.03,0.384,61.63
2018-05-22,110733112.0,6942966122.4,9.71,37.37,8.86,6960.6,2.0,4431842157.6,77184936.0,70683288.0,4839495487.2,0.0,0.0,3368247.0,163.66,0.0,0.0,0.0,233.44,2364618.0,3837103.0,0.0,0.0,163.66,3368247.0,0.0,3939748.0,6578540.0,4771.91,416.94,0.0,0.0,27.14,27.14,207191744.0,12990922348.8,0.0,12810.4,27.14,17.61,0.1804,35.48,0.3894,62.7
