DATE,SU FP Equity_DX_SI_QTY,SU FP Equity_DX_SHORT_INTEREST_VALUE,SU FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,SU FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,SU FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,SU FP Equity_DX_SI_MV,SU FP Equity_DX_DSS,SU FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY,SU FP Equity_DX_BROKER_SI_QTY,SU FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,SU FP Equity_DX_BROKER_SI_MV_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_x,SU FP Equity_DX_SUPPLY_SI_QTY_INC_x,SU FP Equity_DX_BROKER_SI_MV_INC_x,SU FP Equity_DX_SUPPLY_SI_MV_NEW,SU FP Equity_DX_BROKER_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_NEW,SU FP Equity_DX_SUPPLY_SI_MV_DEC,SU FP Equity_DX_BROKER_SI_QTY_INC,SU FP Equity_DX_SUPPLY_SI_QTY_DEC,SU FP Equity_DX_BROKER_SI_MV_NEW_y,SU FP Equity_DX_SUPPLY_SI_QTY_NEW_y,SU FP Equity_DX_BROKER_SI_MV_INC_y,SU FP Equity_DX_SUPPLY_SI_QTY_INC_y,SU FP Equity_DX_BROKER_SI_MV_ADD,SU FP Equity_DX_SUPPLY_SI_QTY_ADD,SU FP Equity_DX_BROKER_SI_QTY_DEC,SU FP Equity_DX_SUPPLY_SI_MV,SU FP Equity_DX_BROKER_SI_MV_DEC,SU FP Equity_DX_SUPPLY_SI_MV_RMV,SU FP Equity_DX_BROKER_SI_MV_RMV,SU FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,SU FP Equity_DX_UTILIZATION_QUANTITY,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,SU FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,SU FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,SU FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,SU FP Equity_DX_ACTIVE_UTILIZATION_MV,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_2,SU FP Equity_DX_BROKER_SI_CON_RATIO,SU FP Equity_DX_BROKER_SI_MARKET_SHARE_1,SU FP Equity_DX_DEMAND_SUPPLY_RATIO,SU FP Equity_PX_LAST
2016-03-03,3949866.0,206448309.74,0.71,1.58,0.67,219.83,0.0,94683595.08,2311611.0,1811531.0,120821360.45,0.0,0.0,0.0,3.72,0.0,34189.0,0.0,0.49,66462.0,9068.0,0.0,0.0,3.72,0.0,1.88,0.0,0.0,127.81,0.0,0.0,0.0,1.64,1.64,138780128.0,7253644262.99,0.0,7613.65,1.65,19.52,0.1523,23.93,0.028,55.77
2016-03-04,3853995.0,202268148.25,0.69,1.59,0.65,216.82,0.0,95773777.55,2217082.0,1824863.0,116358498.3,0.0,0.0,0.0,1.73,0.0,0.0,0.0,5.96,30000.0,109222.0,0.0,0.0,1.73,0.0,0.0,14693.0,16668.0,124.03,0.94,0.0,0.0,1.57,1.57,139275376.0,7309550842.93,0.0,7740.67,1.58,20.6,0.1651,24.94,0.0272,56.0
2016-03-07,4117601.0,218842784.84,0.74,1.76,0.7,233.78,0.0,109402498.26,2458690.0,2058445.0,130674770.74,0.0,0.0,29537.0,14.27,0.0,0.0,0.0,0.0,241431.0,12.0,0.0,0.0,14.27,29537.0,0.0,212083.0,7849.0,138.17,0.43,0.0,0.0,1.74,1.74,139164880.0,7396352849.86,0.0,7799.89,1.74,22.7,0.1698,25.99,0.0291,56.71
2016-03-08,4130511.0,216819171.41,0.74,1.82,0.7,234.4,0.0,108912433.72,2457432.0,2074835.0,128995751.38,0.0,0.0,15663.0,1.05,0.0,0.0,0.0,0.68,20690.0,19143.0,0.0,0.0,1.05,15663.0,0.0,2222.0,4300.0,138.46,0.23,0.0,0.0,1.73,1.73,139553088.0,7325433804.26,0.0,7860.61,1.73,22.51,0.1689,26.01,0.0291,56.01
2016-03-09,6940725.0,363357470.44,1.25,3.11,1.18,390.42,1.0,264732607.98,2286753.0,5056828.0,119714984.47,0.0,0.0,29677.0,173.4,0.0,0.0,0.0,11.19,3098837.0,200365.0,0.0,0.0,173.4,29677.0,0.0,9.0,116844.0,128.0,6.53,0.0,0.0,1.61,1.61,139743136.0,7315764910.58,0.0,7818.66,1.61,11.41,0.3577,56.77,0.0489,55.86
2016-03-10,5365726.0,271349332.37,0.96,2.41,0.91,297.92,0.0,170039178.0,3391933.0,3362395.0,171532939.81,0.0,0.0,161428.0,11.61,0.0,72394.0,0.0,1.42,213861.0,23896.0,0.0,0.0,11.61,161428.0,4.26,967648.0,1980688.0,187.29,112.1,0.0,0.0,2.38,2.38,138951632.0,7026902338.21,0.0,7631.3,2.4,21.19,0.2063,34.72,0.0377,53.96
2016-03-11,7419079.0,385340664.25,1.33,3.35,1.26,405.95,1.0,275607573.45,3434132.0,5306355.0,178365900.4,0.0,0.0,38072.0,108.85,0.0,0.0,0.0,4.05,2088807.0,72394.0,0.0,0.0,108.85,38072.0,0.0,76521.0,144847.0,187.73,7.4,0.0,0.0,2.41,2.41,138807968.0,7209568005.95,0.0,7539.83,2.43,15.44,0.3413,54.57,0.0522,55.42
2016-03-14,7340008.0,383091111.71,1.32,3.39,1.25,409.3,1.0,272535886.86,3486661.0,5221775.0,181976482.68,0.0,0.0,9109.0,0.0,0.0,43420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9109.0,2.45,43420.0,128000.0,193.56,5.82,0.0,0.0,2.46,2.46,138523888.0,7229865451.42,0.0,7675.87,2.46,13.73,0.3474,55.58,0.0517,55.69
2016-03-15,5493973.0,283447198.38,0.99,2.59,0.93,306.57,0.0,171835833.04,3531758.0,3330643.0,182211836.58,0.0,0.0,71090.0,0.8,0.0,0.0,0.0,1.4,14400.0,25993.0,0.0,0.0,0.8,71090.0,0.0,0.0,1905532.0,196.0,105.19,0.0,0.0,2.48,2.48,138736880.0,7157767238.27,0.0,7697.02,2.48,19.79,0.2068,35.73,0.0386,55.05
2016-03-16,5520076.0,285104316.62,0.99,2.63,0.94,305.2,0.0,168824365.97,2776707.0,3268710.0,143413089.18,0.0,0.0,88036.0,0.2,0.0,0.0,0.0,47.84,19067.0,859037.0,0.0,0.0,0.2,88036.0,0.0,15950.0,81000.0,152.53,5.42,0.0,0.0,1.96,1.96,139121216.0,7185419044.1,0.0,7633.82,1.96,20.25,0.2009,34.4,0.0389,55.11
2016-03-17,5479433.0,285726858.95,0.99,2.63,0.93,304.04,0.0,170647427.63,2854707.0,3272535.0,148859647.4,0.0,0.0,59723.0,3.46,0.0,0.0,0.0,2.44,59723.0,44468.0,0.0,0.0,3.46,59723.0,0.0,62745.0,55898.0,157.23,2.83,0.0,0.0,2.01,2.01,139013424.0,7248901298.93,0.0,7633.61,2.02,20.26,0.1983,34.0,0.0386,55.64
2016-03-18,6113767.0,320867133.96,1.1,3.0,1.04,343.47,1.0,199439277.05,3932403.0,3800094.0,206383213.52,0.0,0.0,262978.0,31.69,0.0,0.0,0.0,0.0,527559.0,3014.0,0.0,0.0,31.69,262978.0,0.0,817732.0,0.0,219.58,0.0,0.0,0.0,2.77,2.77,137926160.0,7238740314.66,0.0,7695.16,2.77,20.09,0.1796,31.42,0.0431,56.0
2016-03-21,5555756.0,289081930.35,1.0,2.77,0.94,312.52,0.0,183066622.54,4482187.0,3518288.0,233221054.01,0.0,0.0,981795.0,0.74,0.0,0.0,0.0,23.62,7043.0,432011.0,0.0,0.0,0.74,981795.0,0.0,0.0,288849.0,250.19,15.72,0.0,0.0,3.14,3.14,138310688.0,7196702064.58,0.0,7733.96,3.13,21.81,0.1984,33.47,0.0389,55.52
2016-03-22,5308345.0,277452159.83,0.95,2.7,0.9,297.13,0.0,175635350.73,4433028.0,3360338.0,231701819.15,0.0,0.0,451601.0,0.0,0.0,0.0,0.0,28.33,0.0,500760.0,0.0,0.0,0.0,451601.0,0.0,0.0,157950.0,246.81,9.69,0.0,0.0,3.11,3.11,138318896.0,7229536972.56,0.0,7699.12,3.11,22.78,0.2012,32.71,0.0372,55.77
2016-03-23,4617311.0,238910479.17,0.83,2.42,0.78,258.35,0.0,143743948.09,4196294.0,2778072.0,217126074.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0.0,236747.0,0.0,0.0,0.0,0.0,0.0,13.0,582266.0,232.64,32.24,0.0,0.0,2.94,2.94,138413248.0,7161825444.21,0.0,7703.08,2.93,25.64,0.1912,26.6,0.0324,55.21
2016-03-24,5585205.0,280354809.69,1.0,2.97,0.95,308.73,0.0,197450133.72,4228984.0,3933585.0,212277974.49,0.0,0.0,936544.0,63.38,0.0,0.0,0.0,91.53,1157413.0,1655053.0,0.0,0.0,63.38,936544.0,0.0,751199.0,1900.0,232.3,0.11,0.0,0.0,2.97,2.97,138016544.0,6927874971.08,0.0,7556.92,2.98,20.48,0.264,43.76,0.0393,53.56
2016-03-25,5575205.0,279852849.95,1.0,3.0,0.95,306.74,0.0,197450133.72,4218984.0,3933585.0,211776014.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.39,0.0,0.0,0.0,2.97,2.97,137999872.0,6927038103.79,0.0,7397.77,2.97,20.49,0.2643,43.78,0.0392,0.0
2016-03-28,6172612.0,309840276.69,1.11,3.33,1.05,333.2,1.0,127704232.16,4218984.0,2544113.0,211776014.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389472.0,226.48,77.99,0.0,0.0,2.97,2.97,138004128.0,6927251737.86,0.0,7392.6,2.97,17.36,0.3138,50.96,0.0434,0.0
2016-03-29,6008669.0,305778140.23,1.08,3.24,1.02,324.53,1.0,112116380.05,4170941.0,2203134.0,212257087.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64,0.0,236492.0,0.0,0.0,0.0,0.0,0.0,188449.0,340979.0,224.52,19.04,0.0,0.0,2.97,2.97,136182896.0,6930279013.54,0.0,7305.04,2.98,16.35,0.3487,54.45,0.0428,54.3
2016-03-30,7890313.0,414992471.91,1.42,4.38,1.34,431.58,1.0,321024020.97,4178783.0,6103677.0,219783864.94,0.0,0.0,51262.0,213.59,0.0,4800.0,0.0,6.27,3921742.0,119220.0,0.0,0.0,213.59,51262.0,0.26,75800.0,25999.0,228.56,1.0,0.0,0.0,2.94,2.94,137858592.0,7250698149.59,0.0,7529.03,2.95,11.57,0.4807,67.32,0.0556,56.12
2016-03-31,7537301.0,392328681.85,1.36,4.17,1.28,423.59,1.0,296971270.24,4224125.0,5705323.0,219872523.76,0.0,0.0,4865.0,0.0,0.0,0.0,0.0,0.01,0.0,109.0,0.0,0.0,0.0,4865.0,0.0,40586.0,398354.0,236.39,13.51,0.0,0.0,2.96,2.96,138311072.0,7199314524.33,0.0,7724.09,2.97,12.33,0.4851,67.61,0.0529,55.54
2016-04-01,7730496.0,391444911.56,1.39,4.29,1.31,427.61,1.0,288233790.31,4430424.0,5692219.0,224340964.78,0.0,0.0,59505.0,0.0,0.0,100000.0,0.0,0.16,0.0,2578.0,0.0,0.0,0.0,59505.0,5.4,149372.0,113104.0,243.49,6.95,0.0,0.0,3.11,3.11,138238816.0,6999923562.87,0.0,7615.66,3.1,10.5,0.4729,67.02,0.0542,54.03
2016-04-04,5782056.0,293758218.33,1.04,3.32,0.98,314.27,0.0,195591645.17,3561731.0,3849839.0,180954275.22,0.0,0.0,0.0,4.09,0.0,0.0,0.0,48.31,89281.0,868709.0,0.0,0.0,4.09,0.0,0.0,16.0,1931661.0,192.74,111.21,0.0,0.0,2.49,2.49,139671232.0,7096017794.52,0.0,7549.59,2.49,16.22,0.3257,52.38,0.0404,54.21
2016-04-05,7194842.0,353060574.65,1.29,4.25,1.22,387.78,1.0,249410509.26,3970813.0,5082610.0,194853135.01,0.0,0.0,76831.0,62.93,0.0,200000.0,0.0,0.0,1167071.0,4.0,0.0,0.0,62.93,76831.0,10.47,332255.0,134300.0,213.32,7.52,0.0,0.0,2.78,2.78,139046512.0,6823199373.82,0.0,7459.54,2.78,11.04,0.3602,57.2,0.0503,52.36
2016-04-06,7156391.0,354862532.06,1.29,4.28,1.22,377.28,1.0,255221823.62,3513910.0,5146971.0,174243553.78,0.0,0.0,2600.0,23.04,0.0,0.0,0.0,25.59,431194.0,459503.0,0.0,0.0,23.04,2600.0,0.0,0.0,366833.0,184.48,26.42,0.0,0.0,2.46,2.46,139254192.0,6905169822.85,0.0,7319.36,2.46,11.45,0.3319,54.48,0.0501,52.91
2016-04-07,7092659.0,347115712.26,1.28,4.24,1.2,375.22,1.0,248254528.5,3598256.0,5072616.0,176099146.22,0.0,10623.0,0.0,3.28,0.55,0.0,0.0,2.69,57600.0,51386.0,0.0,10623.0,3.28,0.0,0.0,125109.0,131955.0,189.7,5.21,0.0,0.0,2.52,2.52,139071184.0,6806162976.32,0.0,7332.38,2.52,11.38,0.3199,53.19,0.0497,52.22
2016-04-08,7085657.0,352749588.95,1.27,4.25,1.2,374.23,1.0,248744606.91,3689354.0,4996516.0,183669362.91,0.0,0.0,111724.0,1.6,0.0,0.0,0.0,1.06,23900.0,20626.0,0.0,0.0,1.6,111724.0,0.0,0.0,100000.0,194.14,7.35,0.0,0.0,2.58,2.58,139268672.0,6933297335.97,0.0,7316.12,2.59,11.62,0.2989,50.99,0.0496,53.12
2016-04-11,6819630.0,342317975.95,1.23,4.18,1.16,363.94,1.0,242216008.4,4633098.0,4825407.0,232562870.67,0.0,0.0,413622.0,8.0,0.0,0.0,0.0,12.51,100000.0,246043.0,0.0,0.0,8.0,413622.0,0.0,776165.0,271109.0,246.57,14.67,0.0,0.0,3.21,3.21,139555024.0,7005100474.46,0.0,7435.59,3.21,12.14,0.3417,55.54,0.0473,53.56
2016-04-12,6378533.0,320953809.9,1.17,3.96,1.08,342.58,1.0,215042971.89,5986826.0,4273695.0,301243971.6,0.0,0.0,165618.0,23.87,0.0,0.0,0.0,12.19,443300.0,228807.0,0.0,0.0,23.87,165618.0,0.0,1416917.0,995012.0,321.1,51.84,0.0,0.0,4.13,4.13,138905424.0,6989416696.31,0.0,7459.26,4.13,17.5,0.2464,42.77,0.044,53.69
2016-04-13,7464962.0,391221837.65,1.37,4.76,1.27,408.85,1.0,288623191.93,5970402.0,5507262.0,312895315.73,0.0,0.0,60366.0,67.71,0.0,0.0,0.0,7.41,1236567.0,154504.0,0.0,0.0,67.71,60366.0,0.0,77714.0,3000.0,324.76,0.16,0.0,0.0,4.12,4.12,138934352.0,7281236328.03,0.0,7579.86,4.11,14.62,0.3324,53.64,0.0515,55.92
2016-04-14,8711257.0,462007307.85,1.59,5.59,1.48,488.6,1.0,362210097.05,6157988.0,6829557.0,326592988.55,0.0,0.0,84913.0,97.49,0.0,22361.0,0.0,3.63,1599934.0,81200.0,0.0,0.0,97.49,84913.0,1.2,183873.0,300000.0,343.69,16.83,0.0,0.0,4.25,4.25,138756128.0,7359023519.2,0.0,7758.08,4.24,14.49,0.4354,63.28,0.0601,56.59
2016-04-15,9426141.0,498066495.41,1.72,6.04,1.6,533.6,1.0,385706044.54,6266844.0,7299667.0,331132860.03,0.0,0.0,238480.0,35.03,0.0,263192.0,0.0,12.96,554323.0,230832.0,0.0,0.0,35.03,238480.0,15.25,101208.0,347405.0,354.21,19.49,0.0,0.0,4.33,4.33,138327280.0,7309055059.65,0.0,7809.18,4.34,13.39,0.4245,62.91,0.0652,56.38
2016-04-18,11728275.0,614102883.51,2.15,7.39,1.99,658.0,1.0,476621258.41,6886239.0,9102620.0,360569583.03,0.0,0.0,99217.0,98.74,0.0,0.0,0.0,2.65,1829774.0,46605.0,0.0,0.0,98.74,99217.0,0.0,566783.0,26821.0,387.79,1.62,0.0,0.0,4.77,4.77,137535552.0,7201483514.67,0.0,7732.38,4.78,13.41,0.3029,50.97,0.0812,55.87
2016-04-19,14750234.0,771367672.08,2.7,9.21,2.51,821.39,1.0,532606965.02,10088949.0,10184608.0,527604450.47,0.0,0.0,993346.0,23.86,0.0,800000.0,0.0,4.08,460248.0,63265.0,0.0,0.0,23.86,993346.0,44.89,2272629.0,178260.0,563.37,12.38,0.0,0.0,7.06,7.06,132816568.0,6945680107.3,0.0,7415.72,7.06,13.62,0.2256,42.06,0.1032,55.8
2016-04-20,19035008.0,1007393573.63,3.48,11.72,3.23,1058.29,1.0,673412287.02,12052652.0,12724330.0,637864936.54,0.0,0.0,545481.0,105.98,0.0,750000.0,0.0,40.67,1956032.0,729631.0,0.0,0.0,105.98,545481.0,41.85,2355613.0,166310.0,674.58,9.66,11.61,0.0,8.56,8.56,128755232.0,6814139152.86,207760.0,7228.7,8.54,18.06,0.1636,31.88,0.1352,56.47
2016-04-21,21201824.0,1174326957.64,3.88,12.89,3.6,1198.07,1.0,636060129.73,14471459.0,11483714.0,801545396.28,0.0,174498.0,2288032.0,7.3,9.87,0.0,0.0,178.42,115375.0,3219908.0,0.0,174498.0,7.3,2288032.0,0.0,3176185.0,1355991.0,821.44,67.41,0.0,0.0,10.2,10.2,127410560.0,7057018079.93,0.0,7311.74,10.1,17.16,0.1806,35.88,0.1494,59.1
2016-04-22,18352738.0,1022541748.22,3.36,10.65,3.12,1080.1,1.0,553268003.7,12415745.0,9930140.0,691756052.85,0.0,0.0,308751.0,34.72,0.0,0.0,0.0,148.76,535181.0,2652474.0,0.0,0.0,34.72,308751.0,0.0,288009.0,2088755.0,731.73,103.59,0.0,0.0,8.94,8.94,126436112.0,7044518534.69,0.0,7494.35,8.9,13.76,0.1796,36.36,0.1322,59.45
2016-04-25,22786720.0,1252714773.37,4.17,13.04,3.87,1343.69,1.0,789192297.2,15585860.0,14355306.0,856842804.83,0.0,0.0,108875.0,301.88,0.0,0.0,0.0,37.51,5066057.0,645358.0,0.0,0.0,301.88,108875.0,0.0,3706598.0,640891.0,921.42,38.13,0.0,0.0,11.05,11.05,125468224.0,6897697333.94,0.0,7424.33,11.04,18.11,0.1699,32.3,0.1615,58.66
2016-04-26,23596264.0,1291249143.39,4.32,13.61,4.01,1380.42,1.0,840092802.01,14533175.0,15351841.0,795293262.08,0.0,0.0,104984.0,101.59,0.0,764.0,0.0,90.37,1696296.0,1522549.0,0.0,0.0,101.59,104984.0,0.05,364880.0,700525.0,850.3,41.13,0.0,0.0,10.28,10.28,126788968.0,6938223200.14,0.0,7425.03,10.28,17.3,0.1602,30.87,0.167,58.39
2016-04-27,19938770.0,1102313394.07,3.65,11.52,3.39,1162.31,1.0,779147413.45,11927098.0,14093307.0,659388712.43,0.0,0.0,26021.0,3.56,0.0,0.0,0.0,155.49,59520.0,2644854.0,0.0,0.0,3.56,26021.0,0.0,12756.0,1318054.0,695.45,79.91,0.0,0.0,8.41,8.41,129868200.0,7179753631.95,0.0,7605.95,8.38,20.29,0.1893,33.52,0.1406,58.99
2016-04-28,19013932.0,1047263462.22,3.48,10.9,3.23,1116.49,1.0,742361699.65,11583250.0,13478189.0,637990842.65,0.0,0.0,46186.0,15.13,0.0,0.0,0.0,32.43,260756.0,595108.0,0.0,0.0,15.13,46186.0,0.0,205074.0,875874.0,681.9,46.87,0.0,0.0,8.15,8.15,130544976.0,7190253101.81,0.0,7680.01,8.15,20.09,0.1803,31.89,0.1338,58.77
2016-04-29,18233764.0,971311930.91,3.33,10.4,3.1,1065.29,1.0,649332986.96,11551826.0,12189477.0,615365341.88,0.0,0.0,433740.0,7.8,0.0,0.0,0.0,33.53,161421.0,555680.0,0.0,0.0,7.8,433740.0,0.0,90516.0,1450133.0,671.78,83.19,0.0,0.0,8.15,8.15,130226144.0,6937141853.1,0.0,7552.95,8.17,21.01,0.1863,32.1,0.1286,56.84
2016-05-02,17877954.0,950179786.87,3.27,10.1,3.04,1023.78,1.0,637095698.19,11075681.0,11987171.0,588651711.04,0.0,0.0,19727.0,9.48,0.0,20800.0,0.0,29.16,175411.0,495872.0,0.0,0.0,9.48,19727.0,1.18,0.0,398517.0,633.29,26.33,0.0,0.0,7.82,7.82,130606352.0,6941483108.56,0.0,7449.25,7.84,21.86,0.1916,32.4,0.1262,56.71
2016-05-03,17718704.0,921622907.52,3.24,10.21,3.01,1003.45,1.0,615509267.46,12836362.0,11833502.0,667672154.15,0.0,0.0,970352.0,21.13,0.0,0.0,0.0,14.61,350839.0,239537.0,0.0,0.0,21.13,970352.0,0.0,1029866.0,504508.0,723.3,29.78,0.0,0.0,9.1,9.1,128177192.0,6667024651.97,0.0,7227.93,9.1,21.58,0.1871,31.64,0.1257,55.5
2016-05-04,13824481.0,711424151.1,2.53,8.19,2.35,767.83,1.0,396362422.14,10228444.0,7702163.0,526367831.81,0.0,0.0,47304.0,9.99,0.0,0.0,0.0,179.15,183000.0,3115222.0,0.0,0.0,9.99,47304.0,0.0,460000.0,4314339.0,567.34,248.17,0.0,0.0,7.2,7.2,131819808.0,6783603305.25,0.0,7305.75,7.21,26.25,0.2503,41.19,0.0973,54.91
2016-05-05,12560622.0,656035689.8,2.3,7.39,2.13,691.96,1.0,405212760.66,9558444.0,7758304.0,499233270.69,0.0,0.0,750000.0,134.61,0.0,0.0,0.0,78.09,2468741.0,1420000.0,0.0,0.0,134.61,750000.0,0.0,0.0,2412600.0,527.41,134.27,0.0,0.0,6.68,6.68,133447088.0,6969881939.55,0.0,7306.62,6.73,8.52,0.4127,62.77,0.0878,53.7
2016-05-06,12174450.0,636813384.87,2.23,7.11,2.07,657.27,1.0,404598295.69,8043466.0,7735016.0,420732502.05,0.0,0.0,0.0,11.75,0.0,0.0,0.0,106.14,263906.0,1867884.0,0.0,0.0,11.75,0.0,0.0,352906.0,287194.0,431.82,15.42,0.0,0.0,5.72,5.72,132510680.0,6931284342.44,0.0,7126.2,5.71,9.21,0.4202,63.25,0.0866,53.78
2016-05-09,12295450.0,643860102.01,2.25,7.15,2.09,665.32,1.0,410652820.49,8364176.0,7842016.0,437996105.27,0.0,0.0,8687.0,6.37,0.0,0.0,0.0,0.64,107000.0,16000.0,0.0,0.0,6.37,8687.0,0.0,328023.0,0.0,449.92,0.0,0.0,0.0,5.94,5.94,132439248.0,6935276685.85,0.0,7133.26,5.93,9.53,0.4129,62.61,0.0873,53.84
2016-05-10,12402539.0,660203898.14,2.27,7.19,2.11,672.95,1.0,422417752.94,8401069.0,7935507.0,447200246.85,0.0,0.0,14897.0,6.6,0.0,21025.0,0.0,0.0,115099.0,0.0,0.0,0.0,6.6,14897.0,1.14,21996.0,42633.0,453.39,2.32,0.0,0.0,5.87,5.87,134715856.0,7171106921.97,0.0,7294.86,5.85,9.43,0.4059,62.0,0.0867,54.73
2016-05-11,12761483.0,682041620.84,2.33,7.44,2.17,701.87,1.0,441975744.59,8564712.0,8269680.0,457743826.05,0.0,0.0,120243.0,25.92,0.0,0.0,0.0,0.71,387173.0,18388.0,0.0,0.0,25.92,120243.0,0.0,61788.0,53000.0,468.6,2.66,0.0,0.0,5.97,5.97,134823360.0,7205678445.14,0.0,7379.03,5.97,9.12,0.4087,62.31,0.089,54.95
2016-05-12,11455297.0,608332516.67,2.1,6.76,1.95,633.03,1.0,471295508.73,6588405.0,8874801.0,349876654.83,0.0,0.0,146018.0,47.14,0.0,0.0,0.0,117.3,822467.0,2145932.0,0.0,0.0,47.14,146018.0,0.0,23607.0,217346.0,362.05,11.38,0.0,0.0,4.62,4.62,135902032.0,7217065183.61,0.0,7467.88,4.62,10.62,0.3734,59.0,0.0804,54.6
2016-05-13,9468574.0,504301258.45,1.73,5.64,1.61,520.6,1.0,365865746.28,6576526.0,6869360.0,350269252.58,0.0,0.0,19658.0,1.39,0.0,0.0,0.0,2.49,26873.0,43417.0,0.0,0.0,1.39,19658.0,0.0,11880.0,2032314.0,359.54,114.53,0.0,0.0,4.62,4.62,135763248.0,7230822383.34,0.0,7439.23,4.61,10.14,0.3333,55.11,0.0665,54.76
2016-05-16,9411719.0,502096991.23,1.72,5.73,1.6,518.44,1.0,361689793.78,3761123.0,6779811.0,200648631.98,0.0,0.0,32694.0,42.12,0.0,0.0,0.0,155.65,767108.0,2848097.0,0.0,0.0,42.12,32694.0,0.0,0.0,856657.0,206.02,46.12,0.0,0.0,2.64,2.64,138966576.0,7413597844.51,0.0,7608.84,2.64,17.37,0.2752,47.23,0.0659,54.85
2016-05-17,7176781.0,385380269.25,1.31,4.44,1.22,397.45,1.0,240412724.29,3827512.0,4477109.0,205530530.35,0.0,0.0,68770.0,10.39,0.0,0.0,0.0,0.1,182441.0,2430.0,0.0,0.0,10.39,68770.0,0.0,49.0,2485143.0,210.35,135.96,0.0,0.0,2.67,2.67,139335072.0,7482043490.41,0.0,7659.01,2.67,23.74,0.1628,25.0,0.0501,55.21
2016-05-18,6853517.0,372421033.1,1.25,4.28,1.16,383.98,1.0,248251979.03,3479620.0,4568483.0,189083017.55,0.0,0.0,7079.0,22.88,0.0,0.0,0.0,23.21,391374.0,425568.0,0.0,0.0,22.88,7079.0,0.0,70646.0,300000.0,193.53,15.69,0.0,0.0,2.44,2.44,138913072.0,7548554966.0,49.0,7718.37,2.45,15.07,0.1579,29.15,0.0481,55.87
2016-05-19,9151813.0,493750261.0,1.67,5.75,1.55,514.66,1.0,376498525.09,3672566.0,6978516.0,198138928.43,0.0,0.0,26794.0,142.34,0.0,0.0,0.0,10.24,2522352.0,189874.0,0.0,0.0,142.34,26794.0,0.0,356026.0,112319.0,204.98,5.75,0.0,0.0,2.58,2.58,138654528.0,7480562527.75,0.0,7744.63,2.58,14.36,0.241,43.93,0.0643,55.47
2016-05-20,9126546.0,499310856.08,1.67,5.73,1.55,512.61,1.0,379572213.68,4671680.0,6937929.0,255586345.61,0.0,0.0,1191391.0,3.54,0.0,0.0,0.0,10.86,59413.0,192277.0,0.0,0.0,3.54,1191391.0,0.0,0.0,100000.0,260.58,5.8,0.0,0.0,3.28,3.28,137590544.0,7527541340.8,0.0,7659.98,3.29,14.65,0.2411,43.87,0.0642,56.25
2016-05-23,10259218.0,560680336.33,1.88,6.39,1.74,584.63,1.0,427201793.53,4959732.0,7816854.0,271056157.09,0.0,0.0,343114.0,51.75,0.0,238338.0,0.0,7.74,856445.0,147364.0,0.0,0.0,51.75,343114.0,13.76,92302.0,215858.0,278.89,8.29,0.0,0.0,3.48,3.48,137420464.0,7510216858.07,0.0,7721.9,3.49,13.77,0.2414,44.63,0.0721,56.19
2016-05-24,10570339.0,587553185.56,1.93,6.62,1.8,602.86,1.0,443274706.15,5248182.0,7974706.0,291720639.47,0.0,0.0,336384.0,19.51,0.0,890.0,0.0,6.94,318614.0,123663.0,0.0,0.0,19.51,336384.0,0.05,75729.0,161652.0,296.73,12.38,0.0,0.0,3.68,3.68,137253712.0,7629259167.11,0.0,7760.73,3.68,13.64,0.2315,43.34,0.0742,57.15
2016-05-25,10528631.0,594143929.7,1.93,6.53,1.79,609.66,1.0,452526349.4,5236068.0,8019072.0,295477922.79,0.0,0.0,94119.0,8.69,0.0,0.0,0.0,6.8,139429.0,122350.0,0.0,0.0,8.69,94119.0,0.0,16117.0,95063.0,299.41,4.82,0.0,0.0,3.67,3.67,137256656.0,7745566253.94,0.0,7872.89,3.66,13.69,0.2351,43.68,0.0739,58.02
