DATE,VIL FP Equity_DX_SI_QTY,VIL FP Equity_DX_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VIL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VIL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VIL FP Equity_DX_SI_MV,VIL FP Equity_DX_DSS,VIL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY,VIL FP Equity_DX_BROKER_SI_QTY,VIL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VIL FP Equity_DX_BROKER_SI_MV_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_x,VIL FP Equity_DX_BROKER_SI_MV_INC_x,VIL FP Equity_DX_SUPPLY_SI_MV_NEW,VIL FP Equity_DX_BROKER_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_NEW,VIL FP Equity_DX_SUPPLY_SI_MV_DEC,VIL FP Equity_DX_BROKER_SI_QTY_INC,VIL FP Equity_DX_SUPPLY_SI_QTY_DEC,VIL FP Equity_DX_BROKER_SI_MV_NEW_y,VIL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VIL FP Equity_DX_BROKER_SI_MV_INC_y,VIL FP Equity_DX_SUPPLY_SI_QTY_INC_y,VIL FP Equity_DX_BROKER_SI_MV_ADD,VIL FP Equity_DX_SUPPLY_SI_QTY_ADD,VIL FP Equity_DX_BROKER_SI_QTY_DEC,VIL FP Equity_DX_SUPPLY_SI_MV,VIL FP Equity_DX_BROKER_SI_MV_DEC,VIL FP Equity_DX_SUPPLY_SI_MV_RMV,VIL FP Equity_DX_BROKER_SI_MV_RMV,VIL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VIL FP Equity_DX_UTILIZATION_QUANTITY,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VIL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VIL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VIL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VIL FP Equity_DX_ACTIVE_UTILIZATION_MV,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VIL FP Equity_DX_BROKER_SI_CON_RATIO,VIL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VIL FP Equity_DX_DEMAND_SUPPLY_RATIO,VIL FP Equity_PX_LAST
2007-10-11,348420.0,1144636.62,1.47,19.94,0.49,1.83,0.0,372258.22,237142.0,113313.0,779063.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1.24,0.0,0.0,0.0,100.0,16.15,0.0,0.0,0.0,0.0,100.0,46.18,0.4918,52.77,0.2372,5.26
2007-10-12,345934.0,1136469.56,1.46,19.98,0.48,1.83,0.0,370096.54,235314.0,112655.0,773058.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,1.24,0.0,0.01,0.0,100.0,16.59,0.0,0.0,1828.0,0.0,100.0,46.28,0.4918,52.68,0.2439,5.26
2007-10-15,348014.0,1136782.08,1.47,22.57,0.49,1.83,0.0,368808.88,237142.0,112907.0,774620.49,0.0,1828.0,0.0,0.0,0.01,0.0,0.0,0.0,251.0,0.0,0.0,1828.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,100.0,16.57,0.0,0.0,0.0,0.0,100.0,46.25,0.4918,52.72,0.2432,5.23
2007-10-16,496393.0,1612158.76,2.1,33.12,0.69,2.66,0.0,848590.76,387142.0,261286.0,1257339.17,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,150000.0,1620.0,2.02,0.0,0.0,0.0,27.11,27.11,1041089.0,3381193.42,0.0,5.46,27.05,31.75,0.33,36.14,0.3476,5.2
2007-10-17,496979.0,1607854.0,2.1,34.43,0.69,2.62,0.0,847222.81,387142.0,261872.0,1252503.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,26.44,26.44,1077228.0,3485107.73,0.0,5.63,26.25,31.72,0.3301,36.27,0.3394,5.18
2007-10-18,497131.0,1608345.76,2.1,35.62,0.69,2.61,0.0,847714.57,387142.0,262024.0,1252503.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26.44,26.44,1077082.0,3484635.38,0.0,5.58,26.34,31.68,0.3301,36.31,0.3395,5.18
2007-10-19,348387.0,1131472.75,1.47,24.44,0.49,1.8,0.0,367904.75,237142.0,113280.0,770177.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,1256.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,1.23,0.81,0.0,0.0,100.0,15.81,0.0,0.0,0.0,0.0,100.0,46.19,0.4918,52.77,0.2322,5.2
2007-10-22,347750.0,1107684.63,1.47,22.94,0.49,1.82,0.0,358800.63,237142.0,112643.0,755366.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,1.24,0.0,0.0,0.0,100.0,16.58,0.0,0.0,0.0,0.0,100.0,46.3,0.492,52.69,0.2431,5.1
2007-10-23,349008.0,1140028.96,1.48,22.55,0.49,1.77,0.0,372055.77,237142.0,113901.0,774620.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,100.0,16.18,0.0,0.0,0.0,0.0,100.0,46.08,0.4917,52.85,0.2381,5.23
2007-10-24,348374.0,1164067.95,1.47,22.92,0.49,1.82,0.0,378473.95,237142.0,113267.0,792393.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.0,1.24,0.0,0.0,0.0,100.0,16.19,0.0,0.0,0.0,0.0,100.0,46.18,0.4916,52.76,0.2379,5.35
2007-10-25,348995.0,1155244.44,1.48,22.94,0.49,1.85,0.0,376992.45,237142.0,113888.0,784988.26,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,100.0,16.18,0.0,0.0,0.0,0.0,100.0,46.12,0.492,52.84,0.2381,5.3
2007-10-26,348862.0,1154804.19,1.48,23.28,0.49,1.84,0.0,376552.19,237142.0,113755.0,784988.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,1.25,0.01,0.0,0.0,100.0,16.34,0.0,0.0,0.0,0.0,100.0,46.13,0.4919,52.83,0.2404,5.3
2007-10-29,348508.0,1142749.05,1.47,23.61,0.49,1.84,0.0,371839.05,237142.0,113401.0,777582.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,1.25,0.0,0.0,0.0,100.0,16.73,0.0,0.0,0.0,0.0,100.0,46.18,0.492,52.79,0.2459,5.25
2007-10-30,348388.0,1142355.57,1.47,24.41,0.49,1.83,0.0,371445.58,237142.0,113281.0,777582.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1.24,0.01,0.0,0.0,100.0,16.86,0.0,0.0,0.0,0.0,100.0,46.19,0.4918,52.77,0.2477,5.25
2007-10-31,348597.0,1173521.97,1.44,24.8,0.48,1.82,0.0,382054.37,237142.0,113490.0,798318.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,100.0,16.85,0.0,0.0,0.0,0.0,100.0,46.15,0.4918,52.8,0.2478,5.39
2007-11-01,347857.0,1162340.43,1.44,27.31,0.48,1.88,0.0,376746.43,237142.0,112750.0,792393.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,1.28,0.0,0.0,0.0,100.0,16.87,0.0,0.0,0.0,0.0,100.0,46.27,0.4918,52.7,0.2474,5.35
2007-11-02,348718.0,1186997.16,1.44,27.54,0.48,1.86,0.0,386719.17,237142.0,113611.0,807204.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,100.0,16.85,0.0,0.0,0.0,0.0,100.0,46.13,0.4917,52.81,0.2478,5.45
2007-11-05,348128.0,1154548.79,1.44,31.99,0.48,1.9,0.0,374828.39,237142.0,113021.0,786469.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,1.29,0.0,0.0,0.0,100.0,16.82,0.0,0.0,0.0,0.0,100.0,46.24,0.492,52.74,0.2469,5.31
2007-11-06,348751.0,1154436.75,1.44,33.0,0.48,1.84,0.0,376184.76,237142.0,113644.0,784988.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,100.0,16.79,0.0,0.0,0.0,0.0,100.0,46.14,0.4919,52.82,0.247,5.3
2007-11-07,348809.0,1174235.65,1.44,35.07,0.48,1.84,0.0,382768.05,237142.0,113702.0,798318.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,100.0,16.79,0.0,0.0,0.0,0.0,100.0,46.11,0.4917,52.82,0.247,5.39
2007-11-08,348289.0,1163783.93,1.44,37.43,0.48,1.88,0.0,378189.93,237142.0,113182.0,792393.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.0,1.28,0.0,0.0,0.0,100.0,16.8,0.0,0.0,0.0,0.0,100.0,46.21,0.4919,52.75,0.2468,5.35
2007-11-09,348108.0,1113173.29,1.44,41.28,0.48,1.86,0.0,361352.5,237142.0,113001.0,758328.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,1.27,0.0,0.0,0.0,100.0,16.79,0.0,0.0,0.0,0.0,100.0,46.23,0.4919,52.73,0.2465,5.12
2007-11-12,347095.0,1127276.66,1.44,30.87,0.48,1.79,0.0,363708.66,237142.0,111988.0,770177.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.0,1.23,0.03,0.0,0.0,100.0,16.81,0.0,0.0,0.0,0.0,100.0,46.35,0.4914,52.59,0.2461,5.2
2007-11-13,348697.0,1128123.86,1.44,30.57,0.48,1.8,0.0,367492.66,237142.0,113590.0,767214.94,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1603.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,100.0,16.7,0.0,0.0,0.0,0.0,100.0,46.15,0.4919,52.81,0.2456,5.18
2007-11-14,348548.0,1131995.64,1.44,32.33,0.48,1.8,0.0,368427.64,237142.0,113441.0,770177.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,1.22,0.0,0.0,0.0,100.0,16.71,0.0,0.0,0.0,0.0,100.0,46.16,0.4918,52.79,0.2456,5.2
2007-11-15,346567.0,1125561.85,2.01,35.55,0.48,1.81,0.0,365641.07,236019.0,112583.0,766529.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,857.0,1.23,0.0,0.0,0.0,16.64,16.64,1182078.0,3839089.99,0.0,6.18,16.63,46.44,0.4949,52.84,0.2444,5.2
2007-11-16,347337.0,1086844.94,2.02,34.74,0.48,1.8,0.0,354690.5,236019.0,113353.0,738522.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,16.63,16.63,1183268.0,3702539.15,0.0,6.12,16.68,46.35,0.4953,52.95,0.2447,5.01
2007-11-19,347301.0,1086732.3,2.02,32.83,0.48,1.74,0.0,354577.85,236019.0,113317.0,738522.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1.18,0.02,0.0,0.0,16.63,16.63,1183212.0,3702363.92,0.0,6.01,16.42,46.33,0.495,52.94,0.2447,5.01
2007-11-20,351769.0,1034802.06,2.04,33.64,0.49,1.74,0.0,337052.2,239227.0,114577.0,703736.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,3208.0,0.0,1.18,0.0,0.0,0.0,100.0,16.83,0.0,0.0,0.0,0.0,100.0,45.81,0.4871,52.65,0.2475,4.71
2007-11-21,350842.0,1032075.1,2.04,28.21,0.49,1.64,0.0,334325.24,239227.0,113650.0,703736.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,1.12,0.03,0.0,0.0,100.0,16.85,0.0,0.0,0.0,0.0,100.0,45.86,0.4861,52.5,0.2471,4.71
2007-11-22,350842.0,1032075.1,2.04,27.0,0.49,1.64,0.0,334325.24,239227.0,113650.0,703736.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,100.0,16.85,0.0,0.0,0.0,0.0,100.0,45.86,0.4861,52.5,0.2471,4.71
2007-11-23,351612.0,1034340.21,2.04,26.91,0.49,1.66,0.0,332239.57,240705.0,112941.0,708084.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,3208.0,0.0,0.0,0.0,0.0,0.0,4686.0,708.0,1.14,0.0,0.0,0.0,100.0,16.8,0.0,0.0,0.0,0.0,100.0,45.74,0.4817,52.18,0.2454,0.0
2007-11-26,352424.0,1076349.09,2.05,28.43,0.49,1.65,0.0,347419.63,240705.0,113754.0,735144.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,100.0,16.79,0.0,0.0,0.0,0.0,100.0,45.6,0.4815,52.28,0.2458,4.89
2007-11-27,347036.0,1049056.08,2.01,27.72,0.48,1.7,0.0,341745.2,236019.0,113052.0,713462.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,4686.0,0.0,0.0,0.0,0.0,0.0,0.0,702.0,1.15,0.0,0.0,0.0,16.47,16.47,1197058.0,3618589.92,0.0,5.84,16.51,46.38,0.495,52.91,0.2422,4.84
2007-11-28,346853.0,1037671.25,2.01,27.84,0.48,1.68,0.0,337667.3,236019.0,112869.0,706092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,1.14,0.01,0.0,0.0,16.47,16.47,1196776.0,3580364.14,0.0,5.79,16.49,46.39,0.4949,52.88,0.2421,4.79
2007-11-29,346071.0,1048300.42,2.01,27.53,0.48,1.67,0.0,339528.16,236019.0,112087.0,714936.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0,1.14,0.01,0.0,0.0,16.49,16.49,1195567.0,3621549.88,0.0,5.8,16.44,46.5,0.4948,52.77,0.2417,4.85
2007-11-30,346017.0,1045975.74,2.01,28.15,0.48,1.69,0.0,338664.86,236019.0,112033.0,713462.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.16,0.0,0.0,0.0,16.49,16.49,1195484.0,3613831.87,0.0,5.83,16.54,46.51,0.4948,52.77,0.2417,4.84
2007-12-03,346964.0,1048838.43,2.01,28.99,0.48,1.68,0.0,341527.55,236019.0,112980.0,713462.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,16.48,16.48,1195886.0,3615047.08,0.0,5.87,16.29,46.38,0.4949,52.9,0.2423,0.0
2007-12-04,347835.0,1053643.84,2.02,29.95,0.48,1.67,0.0,344871.58,236019.0,113851.0,714936.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,16.49,16.49,1195544.0,3621480.21,0.0,5.81,16.34,46.26,0.4951,53.02,0.243,4.85
2007-12-05,346025.0,1058966.87,2.01,30.25,0.48,1.69,0.0,342887.67,236019.0,112041.0,722307.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.0,1.16,0.0,0.0,0.0,16.53,16.53,1191417.0,3646184.89,0.0,5.88,16.43,46.5,0.4947,52.77,0.2424,4.9
2007-12-06,346899.0,1063808.25,2.01,30.88,0.48,1.7,0.0,346267.67,236019.0,112915.0,723781.16,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,16.54,16.54,1190839.0,3651853.57,0.0,5.89,16.42,46.39,0.495,52.89,0.2431,4.91
2007-12-07,347324.0,1088973.53,2.02,30.96,0.48,1.7,0.0,355357.71,236019.0,113340.0,739996.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,16.54,16.54,1191295.0,3735096.7,0.0,5.89,16.41,46.33,0.4951,52.95,0.2433,5.02
2007-12-10,347059.0,1094645.52,2.01,23.54,0.48,1.74,0.0,356645.53,236019.0,113075.0,744418.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,1.18,0.0,0.0,0.0,16.58,16.58,1187250.0,3744659.82,0.0,6.07,16.33,46.36,0.4949,52.91,0.2438,5.05
2007-12-11,346598.0,1095356.23,2.01,23.49,0.48,1.76,0.0,355894.86,236019.0,112614.0,745892.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,1.2,0.0,0.0,0.0,16.49,16.49,1195340.0,3777641.87,0.0,6.07,16.48,46.43,0.4949,52.85,0.2421,5.06
2007-12-12,347154.0,1094945.15,2.02,23.09,0.48,1.76,0.0,356945.17,236019.0,113170.0,744418.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,16.49,16.49,1195340.0,3770176.18,0.0,6.07,16.43,46.36,0.495,52.92,0.2425,5.05
2007-12-13,308381.0,934131.82,1.79,20.56,0.43,1.56,0.0,225359.55,236019.0,74397.0,714936.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38773.0,1.2,0.2,0.0,0.0,16.49,16.49,1195340.0,3620862.27,0.0,5.96,16.7,46.97,0.4937,52.24,0.2154,4.85
2007-12-14,308556.0,925026.23,1.79,20.53,0.43,1.51,0.0,223560.9,236019.0,74572.0,707566.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,16.49,16.49,1195340.0,3583533.79,0.0,5.86,16.52,46.85,0.4936,52.35,0.2156,4.8
2007-12-17,308556.0,896119.16,1.79,20.74,0.43,1.49,0.0,216574.62,236019.0,74572.0,685454.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,16.49,16.49,1195340.0,3471548.36,0.0,5.79,16.38,47.17,0.4934,52.04,0.2156,4.65
2007-12-18,308556.0,888410.61,1.79,20.24,0.43,1.43,0.0,214711.61,236019.0,74572.0,679558.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,16.53,16.53,1191748.0,3431343.3,0.0,5.58,16.41,47.03,0.4933,52.16,0.2161,4.61
2007-12-19,308556.0,899973.44,1.79,20.12,0.43,1.42,0.0,217506.12,236019.0,74572.0,688402.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,16.53,16.53,1191748.0,3476002.87,0.0,5.7,16.05,46.97,0.4932,52.21,0.2161,4.67
2007-12-20,308556.0,942370.47,1.79,19.91,0.43,1.45,0.0,227752.66,236019.0,74572.0,720832.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,16.53,16.53,1191748.0,3639754.61,0.0,5.62,16.46,46.95,0.4934,52.25,0.2161,4.89
2007-12-21,308556.0,919244.81,1.79,19.88,0.43,1.51,0.0,222163.64,236019.0,74572.0,703143.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,16.53,16.53,1191748.0,3550435.48,0.0,5.73,16.74,47.03,0.4935,52.18,0.2161,4.77
2007-12-24,308556.0,896119.16,1.79,24.77,0.43,1.47,0.0,216574.62,236019.0,74572.0,685454.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,16.53,16.53,1191748.0,3461116.35,0.0,5.62,16.65,47.03,0.4933,52.16,0.2161,4.65
2007-12-25,308556.0,896119.16,1.79,25.09,0.43,1.44,0.0,216574.62,236019.0,74572.0,685454.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,17.05,17.05,1147862.0,3333661.09,0.0,5.39,16.91,47.32,0.4929,51.86,0.223,0.0
2007-12-26,308556.0,896119.16,1.79,25.09,0.43,1.46,0.0,216574.62,236019.0,74572.0,685454.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,16.53,16.53,1191748.0,3461116.35,0.0,5.59,16.69,46.75,0.4936,52.44,0.2161,0.0
2007-12-27,308556.0,896119.16,1.79,25.09,0.43,1.43,0.0,216574.62,236019.0,74572.0,685454.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,16.53,16.53,1191748.0,3461116.35,0.0,5.57,16.36,47.1,0.4932,52.09,0.2161,4.65
2007-12-28,308556.0,934661.92,1.79,25.11,0.43,1.42,0.0,225889.66,236019.0,74572.0,714936.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,16.53,16.53,1191748.0,3609981.57,0.0,5.6,16.26,47.13,0.4932,52.06,0.2161,4.85
2007-12-31,308556.0,925026.23,1.79,24.84,0.43,1.44,0.0,223560.9,236019.0,74572.0,707566.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,16.53,16.53,1191748.0,3572765.26,0.0,5.62,16.27,47.59,0.4925,51.57,0.2161,4.8
2008-01-01,308556.0,925026.23,1.79,25.46,0.43,1.49,0.0,223560.9,236019.0,74572.0,707566.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,16.53,16.53,1191748.0,3572765.26,0.0,5.62,16.79,47.12,0.4932,52.07,0.2161,0.0
2008-01-02,308556.0,880702.06,1.79,25.46,0.43,1.47,0.0,212848.6,236019.0,74572.0,673661.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,16.54,16.54,1191273.0,3400214.48,0.0,5.65,16.6,47.11,0.4936,52.11,0.2162,4.57
2008-01-03,308556.0,911536.26,1.79,24.49,0.43,1.41,0.0,220300.63,236019.0,74572.0,697247.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,16.8,16.8,1168964.0,3453353.93,0.0,5.38,16.69,47.0,0.493,52.15,0.2196,4.73
2008-01-04,308556.0,886483.47,1.79,24.55,0.43,1.46,0.0,214245.86,236019.0,74572.0,678084.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,16.8,16.8,1168964.0,3358441.46,0.0,5.45,16.96,47.02,0.4933,52.17,0.2196,4.6
2008-01-07,308556.0,886483.47,1.79,29.29,0.43,1.44,0.0,214245.86,236019.0,74572.0,678084.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,16.8,16.8,1168964.0,3358441.46,0.0,5.44,16.7,47.31,0.4931,51.88,0.2196,4.6
2008-01-08,308556.0,896119.16,1.79,30.38,0.43,1.42,0.0,216574.62,236019.0,74572.0,685454.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,0.0,16.8,16.8,1168964.0,3394946.26,0.0,5.39,16.77,46.99,0.4932,52.19,0.2196,4.65
2008-01-09,308556.0,869139.23,1.79,30.51,0.43,1.44,0.0,210054.09,236019.0,74572.0,664817.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,16.8,16.8,1168964.0,3292732.82,0.0,5.38,16.99,46.96,0.4934,52.23,0.2196,4.51
