DATE,FNAC FP Equity_DX_SI_QTY,FNAC FP Equity_DX_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,FNAC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,FNAC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,FNAC FP Equity_DX_SI_MV,FNAC FP Equity_DX_DSS,FNAC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY,FNAC FP Equity_DX_BROKER_SI_QTY,FNAC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,FNAC FP Equity_DX_BROKER_SI_MV_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_x,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_x,FNAC FP Equity_DX_BROKER_SI_MV_INC_x,FNAC FP Equity_DX_SUPPLY_SI_MV_NEW,FNAC FP Equity_DX_BROKER_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_NEW,FNAC FP Equity_DX_SUPPLY_SI_MV_DEC,FNAC FP Equity_DX_BROKER_SI_QTY_INC,FNAC FP Equity_DX_SUPPLY_SI_QTY_DEC,FNAC FP Equity_DX_BROKER_SI_MV_NEW_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_NEW_y,FNAC FP Equity_DX_BROKER_SI_MV_INC_y,FNAC FP Equity_DX_SUPPLY_SI_QTY_INC_y,FNAC FP Equity_DX_BROKER_SI_MV_ADD,FNAC FP Equity_DX_SUPPLY_SI_QTY_ADD,FNAC FP Equity_DX_BROKER_SI_QTY_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV,FNAC FP Equity_DX_BROKER_SI_MV_DEC,FNAC FP Equity_DX_SUPPLY_SI_MV_RMV,FNAC FP Equity_DX_BROKER_SI_MV_RMV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,FNAC FP Equity_DX_UTILIZATION_QUANTITY,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,FNAC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,FNAC FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,FNAC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,FNAC FP Equity_DX_ACTIVE_UTILIZATION_MV,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_2,FNAC FP Equity_DX_BROKER_SI_CON_RATIO,FNAC FP Equity_DX_BROKER_SI_MARKET_SHARE_1,FNAC FP Equity_DX_DEMAND_SUPPLY_RATIO,FNAC FP Equity_PX_LAST
2024-02-06,931957.0,22702472.52,8.19,35.43,3.35,22.55,1.0,19338697.56,924117.0,793871.0,22511490.12,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.1,1743.0,3508.0,0.0,0.0,0.03,0.0,0.0,0.0,3508.0,22.08,0.13,0.0,0.0,37.58,37.58,1535109.0,37395255.24,0.0,36.55,37.66,28.65,0.2145,31.2,0.379,24.36
2024-02-07,933151.0,22190330.78,8.2,35.45,3.36,22.79,1.0,18906645.7,925520.0,795065.0,22008865.6,0.0,0.0,1452.0,0.09,0.0,0.0,0.0,0.0,1243.0,49.0,0.0,0.0,0.09,1452.0,0.0,0.0,49.0,22.56,0.0,0.0,0.0,37.62,37.62,1534503.0,36490481.34,0.0,37.26,37.71,29.04,0.2127,30.35,0.3793,23.78
2024-02-08,913206.0,21898679.88,8.02,34.95,3.29,22.03,1.0,18625625.7,908304.0,776715.0,21781129.92,0.0,0.0,787.0,0.0,0.0,0.0,0.0,0.69,787.0,20984.0,0.0,0.0,0.0,787.0,0.0,2981.0,19137.0,21.74,0.47,0.0,0.0,36.91,36.91,1552684.0,37233362.32,0.0,36.99,37.01,29.42,0.2132,30.0,0.3711,23.98
2024-02-09,916312.0,21295090.88,8.05,35.07,3.3,22.22,1.0,18123040.04,908429.0,779821.0,21111889.96,0.0,0.0,500.0,0.12,0.0,0.0,0.0,0.0,3481.0,375.0,0.0,0.0,0.12,500.0,0.0,0.0,375.0,21.92,0.01,0.0,0.0,36.93,36.93,1551173.0,36049260.52,0.0,37.09,37.14,29.43,0.2122,29.79,0.3725,23.24
2024-02-12,918422.0,21784969.84,8.07,34.45,3.31,21.75,1.0,18547403.32,911404.0,781931.0,21618502.88,0.0,0.0,6257.0,0.0,0.0,0.0,0.0,0.09,3490.0,3588.0,0.0,0.0,0.0,6257.0,0.0,306.0,1380.0,21.36,0.19,0.0,0.0,37.0,37.0,1551898.0,36811020.56,0.0,36.2,37.11,29.17,0.2125,30.04,0.3728,23.72
2024-02-13,921819.0,21754928.4,8.1,33.99,3.32,22.11,1.0,18452910.8,906958.0,781903.0,21404208.8,0.0,0.0,5290.0,0.0,0.0,0.0,0.0,0.16,0.0,9736.0,0.0,0.0,0.0,5290.0,0.0,0.0,28.0,21.72,0.03,0.0,0.0,36.94,36.94,1548248.0,36538652.8,0.0,36.77,37.14,29.35,0.2104,29.52,0.3755,23.6
2024-02-14,948044.0,22430721.04,8.33,35.36,3.41,22.62,1.0,19028555.0,932704.0,804250.0,22067776.64,0.0,0.0,28155.0,0.39,0.0,4444.0,0.0,0.08,17903.0,3026.0,0.0,0.0,0.39,28155.0,0.1,617.0,0.0,22.14,0.0,0.0,0.0,37.83,37.83,1532995.0,36270661.7,0.0,36.24,37.93,28.43,0.206,28.87,0.3845,23.66
2024-02-15,930242.0,22009525.72,8.17,35.66,3.35,22.22,1.0,18762616.6,923311.0,793010.0,21845538.26,0.0,0.0,2118.0,0.07,0.0,0.0,0.0,0.25,2747.0,11511.0,0.0,0.0,0.07,2118.0,0.0,0.0,13987.0,21.96,0.33,0.0,0.0,37.45,37.45,1542012.0,36484003.92,0.0,36.49,37.57,29.1,0.2099,29.37,0.3773,23.66
2024-02-16,925832.0,21682985.44,8.13,35.53,3.33,22.07,1.0,18557469.34,915175.0,792377.0,21433398.5,0.0,0.0,1456.0,0.0,0.0,0.0,0.0,0.23,0.0,9945.0,0.0,0.0,0.0,1456.0,0.0,353.0,633.0,21.8,0.01,0.0,0.0,37.23,37.23,1543183.0,36141345.86,0.0,36.46,37.41,29.35,0.2103,29.37,0.3766,23.42
2024-02-19,919567.0,22253521.4,8.08,35.83,3.31,21.86,1.0,19171966.0,901105.0,792230.0,21806741.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.39,0.0,14423.0,0.0,0.0,0.0,353.0,0.0,0.0,147.0,21.24,0.02,0.0,0.0,36.91,36.91,1540368.0,37276905.6,0.0,36.29,36.92,28.68,0.2082,29.55,0.3766,24.2
2024-02-20,911089.0,21592809.3,8.0,33.84,3.28,22.09,1.0,18659531.4,897478.0,787322.0,21270228.6,0.0,0.0,4200.0,0.0,0.0,2600.0,0.0,0.03,0.0,7827.0,0.0,0.0,0.0,4200.0,0.06,0.0,7508.0,21.83,0.0,0.0,0.0,36.73,36.73,1546264.0,36646456.8,0.0,37.34,36.9,28.88,0.2102,29.69,0.3728,23.7
2024-02-21,921239.0,22109736.0,8.09,35.24,3.32,22.12,1.0,18981936.0,914776.0,790914.0,21954624.0,0.0,0.0,19744.0,0.22,0.0,0.0,0.0,0.07,8808.0,2446.0,0.0,0.0,0.22,19744.0,0.0,0.0,5216.0,21.83,0.22,0.0,0.0,37.2,37.2,1544399.0,37065576.0,0.0,36.73,37.28,27.85,0.2053,29.84,0.3746,24.0
2024-02-22,917611.0,22554878.38,8.06,35.34,3.3,22.41,1.0,19351489.88,897801.0,787286.0,22067948.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,16975.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.0,21.7,0.0,0.0,0.0,36.7,36.7,1548197.0,38054682.26,0.0,37.32,36.77,27.48,0.205,30.11,0.3751,24.58
2024-02-23,899560.0,23838340.0,7.9,34.21,3.24,22.85,1.0,20575368.5,898133.0,776429.0,23800524.5,0.0,0.0,8025.0,0.0,0.0,0.0,0.0,0.16,0.0,7693.0,0.0,0.0,0.0,8025.0,0.0,0.0,10857.0,22.26,0.05,0.0,0.0,36.52,36.52,1561070.0,41368355.0,0.0,38.87,36.42,25.74,0.2052,31.55,0.3658,26.5
2024-02-26,899072.0,24382832.64,7.9,31.28,3.24,24.18,1.0,21013687.92,885516.0,774841.0,24015193.92,0.0,0.0,3930.0,0.29,0.0,0.0,0.0,0.0,6345.0,16547.0,0.0,0.0,0.29,3930.0,0.0,0.0,7933.0,23.61,0.0,0.0,0.0,36.23,36.23,1558701.0,42271971.12,0.0,41.5,36.27,25.73,0.2021,30.78,0.3678,27.12
2024-02-27,886219.0,24565990.68,7.79,30.31,3.19,24.37,1.0,20944206.36,883986.0,755563.0,24504091.92,0.0,0.0,11391.0,0.26,0.0,0.0,0.0,0.24,9076.0,12977.0,0.0,0.0,0.26,11391.0,0.0,56.0,28354.0,24.17,0.51,0.0,0.0,36.07,36.07,1566577.0,43425514.44,0.0,42.69,36.15,25.11,0.1995,31.21,0.3616,27.72
2024-02-28,868421.0,23534209.1,7.63,29.12,3.13,24.1,1.0,19783677.5,860162.0,730025.0,23310390.2,0.0,0.0,9526.0,0.14,0.0,0.0,0.0,0.72,4300.0,33350.0,0.0,0.0,0.14,9526.0,0.0,0.0,29838.0,24.01,0.66,0.0,0.0,35.28,35.28,1577814.0,42758759.4,0.0,43.66,35.48,25.27,0.2039,31.07,0.3562,27.1
2024-02-29,855025.0,23478986.5,7.51,27.66,3.08,23.45,1.0,19714824.62,840279.0,717947.0,23074061.34,0.0,0.0,3647.0,0.0,0.0,0.0,0.0,1.04,0.0,28650.0,0.0,0.0,0.0,3647.0,0.0,5120.0,12078.0,22.95,0.51,0.0,0.0,34.65,34.65,1584504.0,43510479.84,0.0,43.11,34.74,25.06,0.2056,32.19,0.3526,27.46
2024-03-01,857664.0,23637219.84,7.54,27.16,3.09,23.7,1.0,19838018.72,841848.0,719812.0,23201330.88,0.0,0.0,15583.0,0.49,0.0,0.0,0.0,0.33,16125.0,14014.0,0.0,0.0,0.49,15583.0,0.0,0.0,14260.0,23.19,0.31,0.0,0.0,34.83,34.83,1574937.0,43405263.72,0.0,43.32,34.87,25.24,0.2014,31.97,0.3549,27.56
2024-03-04,850021.0,23307575.82,7.47,26.99,3.06,23.55,1.0,19596470.76,828353.0,714678.0,22713439.26,0.0,0.0,545.0,0.24,0.0,0.0,0.0,0.34,9071.0,15590.0,0.0,0.0,0.24,545.0,0.0,1550.0,14205.0,22.96,0.36,0.0,0.0,34.37,34.37,1581649.0,43368815.58,0.0,43.57,34.51,25.52,0.2055,32.8,0.3527,27.42
2024-03-05,867743.0,23550545.02,7.62,28.57,3.12,23.91,1.0,19760226.9,839544.0,728085.0,22785224.16,0.0,0.0,12265.0,0.38,0.0,0.0,0.0,0.18,14250.0,6074.0,0.0,0.0,0.38,12265.0,0.0,5000.0,843.0,23.17,0.03,0.0,0.0,34.81,34.81,1572526.0,42678355.64,0.0,43.11,34.96,25.04,0.1995,32.04,0.3598,27.14
2024-03-06,876826.0,24480981.92,7.7,29.23,3.16,24.17,1.0,20581730.56,843757.0,737168.0,23557695.44,0.0,0.0,4401.0,0.55,0.0,0.0,0.0,0.01,13470.0,188.0,0.0,0.0,0.55,4401.0,0.0,0.0,4387.0,23.05,0.21,0.0,0.0,34.91,34.91,1573198.0,43923688.16,0.0,42.93,34.93,25.34,0.2056,33.09,0.3628,27.92
2024-03-07,1050849.0,30243434.22,9.23,35.33,3.78,29.71,1.0,23491732.56,931011.0,816252.0,26794496.58,0.0,0.0,93168.0,2.37,0.0,0.0,0.0,0.11,84998.0,5914.0,0.0,0.0,2.37,93168.0,0.0,0.0,5914.0,26.13,0.06,0.0,0.0,38.43,38.43,1491477.0,42924708.06,0.0,41.87,38.43,21.18,0.171,27.69,0.4338,28.78
2024-03-08,1010003.0,27936682.98,8.87,33.78,3.64,28.83,1.0,21453344.94,885799.0,775609.0,24501200.34,0.0,0.0,1287.0,0.35,0.0,0.0,0.0,1.33,8818.0,51331.0,0.0,0.0,0.35,1287.0,0.0,4832.0,49461.0,25.61,1.5,0.0,0.0,37.21,37.21,1494513.0,41338229.58,0.0,42.75,37.46,22.07,0.1626,23.5,0.4243,27.66
2024-03-11,1025458.0,28138567.52,9.01,34.67,3.69,28.68,1.0,21706796.16,876327.0,791064.0,24046412.88,0.0,899.0,12695.0,0.37,0.02,0.0,0.0,0.8,17423.0,23066.0,0.0,899.0,0.37,12695.0,0.0,0.0,1968.0,24.42,0.09,0.0,0.0,36.89,36.89,1499077.0,41134672.88,0.0,41.49,37.05,22.57,0.1638,23.27,0.4317,27.44
2024-03-12,1020571.0,29004627.82,8.97,33.93,3.67,28.43,1.0,22515887.1,859337.0,792255.0,24422357.54,0.0,0.0,6972.0,0.25,0.0,0.0,0.0,0.82,8835.0,24664.0,0.0,0.0,0.25,6972.0,0.0,702.0,7644.0,23.66,0.27,0.0,0.0,36.34,36.34,1505245.0,42779062.9,0.0,41.6,36.25,23.46,0.1673,24.08,0.4316,28.42
2024-03-13,1037426.0,29047928.0,9.11,33.96,3.73,29.44,1.0,22567244.0,873055.0,805973.0,24445540.0,0.0,0.0,18275.0,0.71,0.0,0.0,0.0,0.11,18275.0,4557.0,0.0,0.0,0.71,18275.0,0.0,0.0,4557.0,24.86,0.2,0.0,0.0,36.9,36.9,1493077.0,41806156.0,0.0,42.36,36.98,22.72,0.1658,24.53,0.4384,28.0
2024-03-14,1027617.0,29081561.1,9.03,33.57,3.7,29.06,1.0,22532488.3,866283.0,796201.0,24515808.9,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.34,0.0,9772.0,0.0,0.0,0.0,3000.0,0.0,0.0,9772.0,24.4,0.33,0.0,0.0,36.67,36.67,1496207.0,42342658.1,0.0,42.03,36.73,23.16,0.1681,24.57,0.435,28.3
2024-03-15,1029791.0,28834148.0,9.05,33.43,3.71,29.17,1.0,22482600.0,868457.0,802950.0,24316796.0,0.0,0.0,11514.0,0.2,0.0,0.0,0.0,0.3,7148.0,11436.0,0.0,0.0,0.2,11514.0,0.0,2096.0,399.0,24.62,0.0,0.0,0.0,36.85,36.85,1488529.0,41678812.0,0.0,42.09,36.91,22.9,0.1638,23.98,0.4369,28.0
2024-03-18,1035557.0,28954173.72,9.1,33.25,3.73,29.21,1.0,22611699.36,867568.0,808716.0,24257201.28,0.0,0.0,7179.0,0.26,0.0,0.0,0.0,0.29,9634.0,8068.0,0.0,0.0,0.26,7179.0,0.0,0.0,3868.0,24.44,0.18,0.0,0.0,36.88,36.88,1484661.0,41511121.56,0.0,41.59,37.01,22.83,0.1619,23.72,0.4402,27.96
2024-03-19,1016853.0,28471884.0,8.93,32.12,3.66,28.61,1.0,22058176.0,856603.0,787792.0,23984884.0,0.0,0.0,23916.0,0.0,0.0,0.0,0.0,1.02,0.0,35992.0,0.0,0.0,0.0,23916.0,0.0,1111.0,20924.0,24.04,0.6,0.0,0.0,36.32,36.32,1502021.0,42056588.0,0.0,42.05,36.37,22.79,0.1604,23.3,0.4311,28.0
2024-03-20,1014929.0,28194727.62,8.92,31.79,3.65,28.46,1.0,21793910.04,847275.0,784518.0,23537299.5,0.0,0.0,13549.0,0.18,0.0,0.0,0.0,0.66,6768.0,23409.0,0.0,0.0,0.18,13549.0,0.0,532.0,10042.0,23.74,0.3,0.0,0.0,35.91,35.91,1512187.0,42008554.86,0.0,42.28,35.96,23.22,0.1619,23.52,0.4302,27.78
2024-03-21,1015050.0,28462002.0,8.92,31.59,3.65,28.41,1.0,21973237.56,851401.0,783639.0,23873284.04,0.0,0.0,1000.0,0.09,0.0,0.0,0.0,0.0,3126.0,0.0,0.0,0.0,0.09,1000.0,0.0,3126.0,4005.0,23.73,0.12,0.0,0.0,36.07,36.07,1509285.0,42320351.4,0.0,42.05,36.07,23.43,0.1614,23.47,0.43,28.04
2024-03-22,1005772.0,27578268.24,8.84,30.96,3.62,28.18,1.0,21407973.06,841588.0,780743.0,23076342.96,0.0,0.0,9143.0,0.19,0.0,0.0,0.0,0.59,4144.0,22126.0,0.0,0.0,0.19,9143.0,0.0,3170.0,7040.0,23.68,0.19,0.0,0.0,35.77,35.77,1511109.0,41434608.78,0.0,42.3,35.89,23.28,0.1629,24.11,0.4275,27.42
2024-03-25,1011757.0,28329196.0,8.89,31.42,3.64,28.13,1.0,23721852.0,843147.0,847209.0,23608116.0,0.0,0.0,4548.0,2.01,0.0,0.0,0.0,0.37,70466.0,10853.0,0.0,0.0,2.01,4548.0,0.0,7864.0,4000.0,23.32,0.23,0.0,0.0,35.9,35.9,1505649.0,42158172.0,0.0,41.24,36.12,23.25,0.1767,29.91,0.4308,28.0
2024-03-26,1005884.0,28546987.92,8.84,31.57,3.62,28.33,1.0,24083324.76,852956.0,848602.0,24206891.28,0.0,0.0,8046.0,0.12,0.0,0.0,0.0,0.04,2298.0,1449.0,0.0,0.0,0.12,8046.0,0.0,3212.0,905.0,23.96,0.0,0.0,0.0,36.26,36.26,1499289.0,42549821.82,0.0,42.11,36.27,22.29,0.1744,30.14,0.4276,28.38
2024-03-27,957755.0,27755739.9,8.41,30.12,3.45,27.45,1.0,22900546.62,873963.0,790219.0,25327447.74,0.0,0.0,25002.0,0.43,0.0,0.0,0.0,0.18,8574.0,8023.0,0.0,0.0,0.43,25002.0,0.0,4028.0,66957.0,24.9,1.76,0.0,0.0,36.93,36.93,1492387.0,43249375.26,0.0,42.54,36.92,23.66,0.1864,32.08,0.4047,28.98
2024-03-28,987816.0,28666420.32,8.68,30.86,3.56,28.69,1.0,23724024.12,881160.0,817506.0,25571263.2,0.0,0.0,12978.0,1.02,0.0,0.0,0.0,0.11,32130.0,7198.0,0.0,0.0,1.02,12978.0,0.0,1417.0,4843.0,25.54,0.03,0.0,0.0,37.07,37.07,1495829.0,43408957.58,0.0,43.31,37.09,22.84,0.1778,30.86,0.4156,29.02
2024-03-29,987816.0,28666420.32,8.68,30.95,3.56,28.66,1.0,23724024.12,881160.0,817506.0,25571263.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.52,0.0,0.0,0.0,37.07,37.07,1495829.0,43408957.58,0.0,43.31,37.07,22.83,0.1778,30.85,0.4156,0.0
2024-04-01,962818.0,27940978.36,8.46,30.16,3.47,28.07,1.0,22998582.16,888160.0,792508.0,25774403.2,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,24998.0,25.93,0.69,0.0,0.0,37.92,37.92,1454037.0,42196153.74,0.0,42.25,38.03,23.39,0.1826,31.52,0.4111,0.0
2024-04-02,942818.0,27624567.4,8.28,29.54,3.39,27.5,1.0,23099797.7,873688.0,788389.0,25599058.4,0.0,0.0,3779.0,0.04,0.0,0.0,0.0,0.64,1459.0,21551.0,0.0,0.0,0.04,3779.0,0.0,3300.0,5578.0,25.43,0.19,0.0,0.0,37.65,37.65,1446693.0,42388104.9,0.0,42.08,37.67,21.78,0.1824,32.45,0.4063,29.3
2024-04-03,980922.0,29427660.0,8.62,30.72,3.53,28.99,1.0,24506100.0,881706.0,816870.0,26451180.0,0.0,0.0,16244.0,0.91,0.0,0.0,0.0,0.19,28481.0,9121.0,0.0,0.0,0.91,16244.0,0.0,895.0,0.0,25.92,0.0,0.0,0.0,37.86,37.86,1446918.0,43407540.0,0.0,42.57,37.84,22.01,0.1781,31.44,0.4212,30.0
2024-04-04,958656.0,28328284.8,7.41,31.7,3.45,28.68,1.0,23458208.4,878259.0,793848.0,25952553.45,0.0,0.0,4229.0,0.45,0.0,0.0,0.0,0.2,7889.0,7676.0,0.0,0.0,0.45,4229.0,0.0,0.0,30911.0,26.43,0.84,0.0,0.0,37.68,37.68,1452406.0,42918597.3,0.0,43.5,37.79,22.94,0.1821,31.55,0.4113,29.55
2024-04-05,948711.0,27560054.55,7.33,31.19,3.42,27.97,1.0,22831092.2,871131.0,785924.0,25306355.55,0.0,0.0,1940.0,0.0,0.0,0.0,0.0,0.45,0.0,10660.0,0.0,0.0,0.0,1940.0,0.0,1592.0,7924.0,25.84,0.35,0.0,0.0,37.29,37.29,1465191.0,42563798.55,0.0,43.25,37.4,23.0,0.1827,31.76,0.4061,29.05
2024-04-08,946120.0,28194376.0,7.31,31.26,3.41,27.76,1.0,23318351.0,868498.0,782495.0,25881240.4,0.0,0.0,6605.0,0.07,0.0,0.0,0.0,0.37,3399.0,9238.0,0.0,0.0,0.07,6605.0,0.0,0.0,6828.0,25.32,0.09,0.0,0.0,37.11,37.11,1471669.0,43855736.2,0.0,42.96,37.08,22.78,0.1839,32.15,0.4043,29.8
2024-04-09,927372.0,27589317.0,7.16,31.14,3.34,27.69,1.0,23267088.25,853626.0,782087.0,25395373.5,0.0,0.0,3731.0,0.18,0.0,0.0,0.0,0.31,2163.0,19003.0,0.0,0.0,0.18,3731.0,0.0,400.0,2571.0,25.55,0.0,0.0,0.0,36.4,36.4,1491538.0,44373255.5,0.0,44.45,36.5,23.92,0.1891,32.23,0.3954,29.75
2024-04-10,949563.0,28154542.95,7.34,34.96,3.42,28.36,1.0,23240678.1,876288.0,783834.0,25981939.2,0.0,0.0,21102.0,0.08,0.0,0.0,0.0,0.08,2522.0,2699.0,0.0,0.0,0.08,21102.0,0.0,4259.0,775.0,26.27,0.0,0.0,0.0,37.31,37.31,1472313.0,43654080.45,0.0,43.89,37.45,23.33,0.1811,31.26,0.4043,29.65
2024-04-11,931906.0,28236751.8,7.2,35.69,3.35,27.91,1.0,23306911.5,866169.0,769205.0,26244920.7,0.0,0.0,2577.0,0.0,0.0,0.0,0.0,0.41,0.0,12696.0,0.0,0.0,0.0,2577.0,0.0,0.0,14629.0,25.83,0.5,0.0,0.0,36.86,36.86,1483478.0,44949383.4,0.0,44.2,36.88,22.64,0.1842,32.32,0.3966,30.3
2024-04-12,935016.0,27816726.0,7.22,36.9,3.37,28.26,1.0,22877303.75,869499.0,768985.0,25867595.25,0.0,0.0,5905.0,0.0,0.0,0.0,0.0,0.06,0.0,2575.0,0.0,0.0,0.0,5905.0,0.0,0.0,220.0,26.51,0.0,0.0,0.0,36.91,36.91,1486012.0,44208857.0,0.0,44.95,37.09,23.55,0.1835,31.54,0.3969,29.75
2024-04-15,930249.0,28279569.6,7.19,38.41,3.35,27.95,1.0,23199091.2,878385.0,763128.0,26702904.0,0.0,0.0,14362.0,0.0,0.0,0.0,0.0,0.27,0.0,5476.0,0.0,0.0,0.0,14362.0,0.0,0.0,5857.0,26.29,0.08,0.0,0.0,37.2,37.2,1482717.0,45074596.8,0.0,44.3,37.24,23.34,0.1864,32.21,0.394,30.4
2024-04-16,919526.0,28275424.5,7.1,38.6,3.31,28.12,1.0,23544998.25,858706.0,765691.0,26405209.5,0.0,0.0,4562.0,0.37,0.0,0.0,0.0,0.46,6463.0,24241.0,0.0,0.0,0.37,4562.0,0.0,0.0,3900.0,26.23,0.08,0.0,0.0,36.4,36.4,1500243.0,46132472.25,0.0,45.74,36.44,24.02,0.1901,32.27,0.3898,30.75
2024-04-17,903687.0,28014297.0,6.98,37.62,3.25,27.84,1.0,23322230.0,857594.0,752330.0,26585414.0,0.0,0.0,3094.0,0.11,0.0,0.0,0.0,0.16,3094.0,7551.0,0.0,0.0,0.11,3094.0,0.0,3345.0,16455.0,26.44,0.43,0.0,0.0,36.29,36.29,1505332.0,46665292.0,0.0,46.38,36.31,24.44,0.1954,32.77,0.3824,31.0
2024-04-18,897218.0,27634314.4,6.93,36.72,3.23,27.8,1.0,22809494.4,862242.0,740568.0,26557053.6,0.0,0.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,4800.0,0.0,0.0,11762.0,26.83,0.28,0.0,0.0,36.49,36.49,1500956.0,46229444.8,0.0,46.51,36.59,24.73,0.1964,32.74,0.3797,30.8
2024-04-19,909268.0,27778137.4,7.02,37.93,3.27,27.96,1.0,23004730.45,883532.0,753019.0,26991902.6,0.0,0.0,26397.0,0.4,0.0,0.0,0.0,0.19,15592.0,5107.0,0.0,0.0,0.4,26397.0,0.0,0.0,3141.0,27.32,0.16,0.0,0.0,37.1,37.1,1498233.0,45771018.15,0.0,46.16,37.18,23.82,0.2,34.02,0.3818,30.55
2024-04-22,933471.0,29310989.4,7.21,39.52,3.36,28.83,1.0,24339647.2,914287.0,775148.0,28708611.8,0.0,0.0,27093.0,0.91,0.0,0.0,0.0,0.13,23276.0,3452.0,0.0,0.0,0.91,27093.0,0.0,7114.0,1147.0,28.08,0.06,0.0,0.0,38.23,38.23,1477466.0,46392432.4,0.0,45.42,38.2,23.36,0.2085,35.85,0.3903,31.4
2024-04-23,935297.0,28853912.45,7.23,39.9,3.37,29.2,1.0,23969647.9,920361.0,776974.0,28393136.85,0.0,0.0,7629.0,0.31,0.0,0.0,0.0,0.03,3435.0,4068.0,0.0,0.0,0.31,7629.0,0.0,2513.0,1609.0,29.04,0.04,0.0,0.0,38.51,38.51,1469314.0,45328336.9,0.0,45.97,38.71,23.91,0.2061,35.03,0.3914,30.85
2024-04-24,1160321.0,35389790.5,8.96,49.64,4.18,35.84,1.0,23339942.0,923210.0,765244.0,28157905.0,0.0,0.0,7518.0,0.01,0.0,0.0,0.0,0.21,4066.0,5846.0,0.0,0.0,0.01,7518.0,0.0,1177.0,15796.0,28.67,0.6,0.0,0.0,38.57,38.57,1470450.0,44848725.0,0.0,45.29,38.77,20.42,0.2016,35.56,0.4847,30.5
2024-04-25,1130125.0,36503037.5,8.73,49.75,4.07,35.11,1.0,24295575.5,899469.0,752185.0,29052848.7,0.0,0.0,2222.0,0.09,0.0,0.0,0.0,0.89,3723.0,25963.0,0.0,0.0,0.09,2222.0,0.0,0.0,16782.0,27.61,0.07,0.0,0.0,37.81,37.81,1479567.0,47790014.1,0.0,45.58,37.72,20.48,0.2047,35.9,0.475,32.3
2024-04-26,1138873.0,37184203.45,8.8,48.44,4.1,37.01,1.0,24616924.6,907084.0,753964.0,29616292.6,0.0,0.0,9827.0,0.77,0.0,0.0,0.0,0.03,5675.0,2212.0,0.0,0.0,0.77,9827.0,0.0,0.0,3896.0,29.51,0.08,0.0,0.0,38.07,38.07,1475742.0,48182976.3,0.0,47.91,38.11,20.72,0.2013,35.0,0.478,32.65
2024-04-29,1108196.0,37457024.8,8.56,47.59,3.99,36.59,1.0,24796998.2,884552.0,733639.0,29897857.6,0.0,0.0,1713.0,0.05,0.0,0.0,0.0,0.72,1075.0,24245.0,0.0,0.0,0.05,1713.0,0.0,0.0,21400.0,29.04,0.59,0.0,0.0,37.16,37.16,1496073.0,50567267.4,0.0,49.1,37.17,20.55,0.2087,36.29,0.4655,33.8
2024-04-30,1085659.0,35881029.95,8.39,46.44,3.91,36.53,1.0,23627973.8,863627.0,714916.0,28542872.35,0.0,0.0,887.0,0.07,0.0,0.0,0.0,0.48,2012.0,21812.0,0.0,0.0,0.07,887.0,0.0,0.0,20735.0,29.29,0.68,0.0,0.0,36.24,36.24,1519204.0,50209692.2,0.0,51.29,36.35,20.99,0.2099,36.11,0.4556,33.05
2024-05-01,1086084.0,35895076.2,8.39,47.91,3.91,35.94,1.0,23627973.8,864052.0,714916.0,28556918.6,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,28.71,0.0,0.0,0.0,36.17,36.17,1524533.0,50385815.65,0.0,50.4,36.29,20.79,0.2114,36.48,0.4547,0.0
